 additive_.C3_electrostatic_charge , additive_.C5_electrostatic_charge , aryl_halide_.C1_NMR_shift , aryl_halide_.C2_NMR_shift , aryl_halide_.C3_NMR_shift , base_surface_area , ligand_.C12_electrostatic_charge , ligand_.C5_electrostatic_charge , ligand_.C9_electrostatic_charge , ligand_V3_frequency , yield 
0.676418,-0.857241,0.608885,0.208472,-0.388744,-0.413591,0.261463,0.905261,-0.544889,-0.184761,34.05
0.676418,-0.857241,0.615098,0.27749,-0.390691,-0.413591,0.261463,0.905261,-0.544889,-0.184761,41.43
0.676418,-0.857241,-2.887677,1.276634,0.731575,-0.413591,0.261463,0.905261,-0.544889,-0.184761,47.77
0.676418,-0.857241,0.557348,0.378334,-0.501466,-0.413591,0.261463,0.905261,-0.544889,-0.184761,20.35
0.676418,-0.857241,0.555311,0.434656,-0.496954,-0.413591,0.261463,0.905261,-0.544889,-0.184761,60.49
0.676418,-0.857241,-0.645694,-3.000127,2.394801,-0.413591,0.261463,0.905261,-0.544889,-0.184761,63.88
0.676418,-0.857241,0.570986,0.28035,-0.467225,-0.949447,0.261463,0.905261,-0.544889,-0.184761,21.6
0.676418,-0.857241,0.568563,0.336673,-0.467402,-0.949447,0.261463,0.905261,-0.544889,-0.184761,38.6
0.676418,-0.857241,0.33689,0.080986,0.067187,-0.949447,0.261463,0.905261,-0.544889,-0.184761,44.68
0.676418,-0.857241,0.539816,0.291794,-0.545883,-0.949447,0.261463,0.905261,-0.544889,-0.184761,44.14
0.676418,-0.857241,0.534041,0.345971,-0.54314,-0.949447,0.261463,0.905261,-0.544889,-0.184761,66.81
0.676418,-0.857241,-1.402122,-1.624068,-1.057556,-0.949447,0.261463,0.905261,-0.544889,-0.184761,68.25
0.676418,-0.857241,0.556549,0.27445,-0.452184,-0.949447,0.261463,0.905261,-0.544889,-0.184761,2.58
0.676418,-0.857241,0.553146,0.331488,-0.45006,-0.949447,0.261463,0.905261,-0.544889,-0.184761,74.11
0.676418,-0.857241,-0.66387,0.306098,2.202713,-0.949447,0.261463,0.905261,-0.544889,-0.184761,72.85
0.676418,-0.857241,0.608885,0.208472,-0.388744,-0.949447,0.261463,0.905261,-0.544889,-0.184761,89.08
0.676418,-0.857241,0.615098,0.27749,-0.390691,-0.949447,0.261463,0.905261,-0.544889,-0.184761,85.66
0.676418,-0.857241,-2.887677,1.276634,0.731575,-0.949447,0.261463,0.905261,-0.544889,-0.184761,94.15
0.676418,-0.857241,0.557348,0.378334,-0.501466,-0.949447,0.261463,0.905261,-0.544889,-0.184761,24.94
0.676418,-0.857241,0.555311,0.434656,-0.496954,-0.949447,0.261463,0.905261,-0.544889,-0.184761,80.07
0.676418,-0.857241,-0.645694,-3.000127,2.394801,-0.949447,0.261463,0.905261,-0.544889,-0.184761,86.2
0.567848,0.370213,0.570986,0.28035,-0.467225,1.386635,0.261463,0.905261,-0.544889,-0.184761,1.25
0.567848,0.370213,0.568563,0.336673,-0.467402,1.386635,0.261463,0.905261,-0.544889,-0.184761,16.05
0.567848,0.370213,0.33689,0.080986,0.067187,1.386635,0.261463,0.905261,-0.544889,-0.184761,30.71
0.567848,0.370213,-1.402122,-1.624068,-1.057556,1.386635,0.261463,0.905261,-0.544889,-0.184761,43.09
0.567848,0.370213,0.553146,0.331488,-0.45006,1.386635,0.261463,0.905261,-0.544889,-0.184761,47.35
0.567848,0.370213,-0.66387,0.306098,2.202713,1.386635,0.261463,0.905261,-0.544889,-0.184761,64.25
0.567848,0.370213,0.608885,0.208472,-0.388744,1.386635,0.261463,0.905261,-0.544889,-0.184761,57.6
0.567848,0.370213,0.615098,0.27749,-0.390691,1.386635,0.261463,0.905261,-0.544889,-0.184761,64.01
0.567848,0.370213,-2.887677,1.276634,0.731575,1.386635,0.261463,0.905261,-0.544889,-0.184761,72.27
0.567848,0.370213,0.557348,0.378334,-0.501466,1.386635,0.261463,0.905261,-0.544889,-0.184761,0.87
0.567848,0.370213,0.555311,0.434656,-0.496954,1.386635,0.261463,0.905261,-0.544889,-0.184761,42.1
0.567848,0.370213,-0.645694,-3.000127,2.394801,1.386635,0.261463,0.905261,-0.544889,-0.184761,50.26
0.567848,0.370213,0.570986,0.28035,-0.467225,-0.413591,0.261463,0.905261,-0.544889,-0.184761,2.44
0.567848,0.370213,0.568563,0.336673,-0.467402,-0.413591,0.261463,0.905261,-0.544889,-0.184761,28.79
0.567848,0.370213,0.33689,0.080986,0.067187,-0.413591,0.261463,0.905261,-0.544889,-0.184761,34.86
0.567848,0.370213,0.534041,0.345971,-0.54314,-0.413591,0.261463,0.905261,-0.544889,-0.184761,20.9
0.567848,0.370213,-1.402122,-1.624068,-1.057556,-0.413591,0.261463,0.905261,-0.544889,-0.184761,36.07
0.567848,0.370213,0.556549,0.27445,-0.452184,-0.413591,0.261463,0.905261,-0.544889,-0.184761,0.49
0.567848,0.370213,0.553146,0.331488,-0.45006,-0.413591,0.261463,0.905261,-0.544889,-0.184761,37.99
0.567848,0.370213,-0.66387,0.306098,2.202713,-0.413591,0.261463,0.905261,-0.544889,-0.184761,56.48
0.567848,0.370213,0.608885,0.208472,-0.388744,-0.413591,0.261463,0.905261,-0.544889,-0.184761,26.83
0.567848,0.370213,0.615098,0.27749,-0.390691,-0.413591,0.261463,0.905261,-0.544889,-0.184761,36.1
0.567848,0.370213,-2.887677,1.276634,0.731575,-0.413591,0.261463,0.905261,-0.544889,-0.184761,46.53
0.567848,0.370213,0.557348,0.378334,-0.501466,-0.413591,0.261463,0.905261,-0.544889,-0.184761,1.47
0.567848,0.370213,-0.645694,-3.000127,2.394801,-0.413591,0.261463,0.905261,-0.544889,-0.184761,57.25
0.567848,0.370213,0.570986,0.28035,-0.467225,-0.949447,0.261463,0.905261,-0.544889,-0.184761,2.1
0.567848,0.370213,0.568563,0.336673,-0.467402,-0.949447,0.261463,0.905261,-0.544889,-0.184761,29.63
0.567848,0.370213,0.33689,0.080986,0.067187,-0.949447,0.261463,0.905261,-0.544889,-0.184761,40.21
0.567848,0.370213,0.534041,0.345971,-0.54314,-0.949447,0.261463,0.905261,-0.544889,-0.184761,23.92
0.567848,0.370213,-1.402122,-1.624068,-1.057556,-0.949447,0.261463,0.905261,-0.544889,-0.184761,44.45
0.567848,0.370213,0.556549,0.27445,-0.452184,-0.949447,0.261463,0.905261,-0.544889,-0.184761,0.49
0.567848,0.370213,0.553146,0.331488,-0.45006,-0.949447,0.261463,0.905261,-0.544889,-0.184761,39.52
0.567848,0.370213,-0.66387,0.306098,2.202713,-0.949447,0.261463,0.905261,-0.544889,-0.184761,69.72
0.567848,0.370213,0.608885,0.208472,-0.388744,-0.949447,0.261463,0.905261,-0.544889,-0.184761,47.18
0.567848,0.370213,0.615098,0.27749,-0.390691,-0.949447,0.261463,0.905261,-0.544889,-0.184761,65.99
0.567848,0.370213,-2.887677,1.276634,0.731575,-0.949447,0.261463,0.905261,-0.544889,-0.184761,87.94
0.567848,0.370213,0.557348,0.378334,-0.501466,-0.949447,0.261463,0.905261,-0.544889,-0.184761,1.57
0.567848,0.370213,0.555311,0.434656,-0.496954,-0.949447,0.261463,0.905261,-0.544889,-0.184761,61.5
0.567848,0.370213,-0.645694,-3.000127,2.394801,-0.949447,0.261463,0.905261,-0.544889,-0.184761,83.96
-0.798326,0.811187,0.570986,0.28035,-0.467225,1.386635,-0.120792,-1.081315,-0.492467,1.675731,13.96
-0.798326,0.811187,0.568563,0.336673,-0.467402,1.386635,-0.120792,-1.081315,-0.492467,1.675731,15.09
-0.798326,0.811187,0.33689,0.080986,0.067187,1.386635,-0.120792,-1.081315,-0.492467,1.675731,15.92
-0.798326,0.811187,0.539816,0.291794,-0.545883,1.386635,-0.120792,-1.081315,-0.492467,1.675731,2.55
-0.798326,0.811187,0.534041,0.345971,-0.54314,1.386635,-0.120792,-1.081315,-0.492467,1.675731,8.64
-0.798326,0.811187,-1.402122,-1.624068,-1.057556,1.386635,-0.120792,-1.081315,-0.492467,1.675731,6.65
-0.798326,0.811187,0.556549,0.27445,-0.452184,1.386635,-0.120792,-1.081315,-0.492467,1.675731,7.71
-0.798326,0.811187,0.553146,0.331488,-0.45006,1.386635,-0.120792,-1.081315,-0.492467,1.675731,14.76
-0.798326,0.811187,-0.66387,0.306098,2.202713,1.386635,-0.120792,-1.081315,-0.492467,1.675731,16.71
-0.798326,0.811187,0.608885,0.208472,-0.388744,1.386635,-0.120792,-1.081315,-0.492467,1.675731,12.25
-0.798326,0.811187,0.615098,0.27749,-0.390691,1.386635,-0.120792,-1.081315,-0.492467,1.675731,16.44
-0.798326,0.811187,-2.887677,1.276634,0.731575,1.386635,-0.120792,-1.081315,-0.492467,1.675731,17.06
-0.798326,0.811187,0.557348,0.378334,-0.501466,1.386635,-0.120792,-1.081315,-0.492467,1.675731,12.14
-0.798326,0.811187,0.555311,0.434656,-0.496954,1.386635,-0.120792,-1.081315,-0.492467,1.675731,10.08
-0.798326,0.811187,-0.645694,-3.000127,2.394801,1.386635,-0.120792,-1.081315,-0.492467,1.675731,12.79
-0.798326,0.811187,0.570986,0.28035,-0.467225,-0.413591,-0.120792,-1.081315,-0.492467,1.675731,11.32
-0.798326,0.811187,0.568563,0.336673,-0.467402,-0.413591,-0.120792,-1.081315,-0.492467,1.675731,22.31
-0.798326,0.811187,0.33689,0.080986,0.067187,-0.413591,-0.120792,-1.081315,-0.492467,1.675731,25.46
-0.798326,0.811187,0.534041,0.345971,-0.54314,-0.413591,-0.120792,-1.081315,-0.492467,1.675731,2.84
-0.798326,0.811187,-1.402122,-1.624068,-1.057556,-0.413591,-0.120792,-1.081315,-0.492467,1.675731,4.3
-0.798326,0.811187,0.556549,0.27445,-0.452184,-0.413591,-0.120792,-1.081315,-0.492467,1.675731,1.9
-0.798326,0.811187,0.553146,0.331488,-0.45006,-0.413591,-0.120792,-1.081315,-0.492467,1.675731,9.25
-0.798326,0.811187,-0.66387,0.306098,2.202713,-0.413591,-0.120792,-1.081315,-0.492467,1.675731,13.02
-0.798326,0.811187,0.608885,0.208472,-0.388744,-0.413591,-0.120792,-1.081315,-0.492467,1.675731,15.1
-0.798326,0.811187,0.615098,0.27749,-0.390691,-0.413591,-0.120792,-1.081315,-0.492467,1.675731,24.44
-0.798326,0.811187,-2.887677,1.276634,0.731575,-0.413591,-0.120792,-1.081315,-0.492467,1.675731,26.61
-0.798326,0.811187,0.557348,0.378334,-0.501466,-0.413591,-0.120792,-1.081315,-0.492467,1.675731,2.42
-0.798326,0.811187,0.555311,0.434656,-0.496954,-0.413591,-0.120792,-1.081315,-0.492467,1.675731,6.25
-0.798326,0.811187,-0.645694,-3.000127,2.394801,-0.413591,-0.120792,-1.081315,-0.492467,1.675731,12.75
-0.798326,0.811187,0.570986,0.28035,-0.467225,-0.949447,-0.120792,-1.081315,-0.492467,1.675731,13.18
-0.798326,0.811187,0.568563,0.336673,-0.467402,-0.949447,-0.120792,-1.081315,-0.492467,1.675731,22.68
-0.798326,0.811187,0.33689,0.080986,0.067187,-0.949447,-0.120792,-1.081315,-0.492467,1.675731,24.06
-0.798326,0.811187,0.534041,0.345971,-0.54314,-0.949447,-0.120792,-1.081315,-0.492467,1.675731,2.37
-0.798326,0.811187,-1.402122,-1.624068,-1.057556,-0.949447,-0.120792,-1.081315,-0.492467,1.675731,5.37
-0.798326,0.811187,0.556549,0.27445,-0.452184,-0.949447,-0.120792,-1.081315,-0.492467,1.675731,2.07
-0.798326,0.811187,0.553146,0.331488,-0.45006,-0.949447,-0.120792,-1.081315,-0.492467,1.675731,9.24
-0.798326,0.811187,-0.66387,0.306098,2.202713,-0.949447,-0.120792,-1.081315,-0.492467,1.675731,20.36
-0.798326,0.811187,0.608885,0.208472,-0.388744,-0.949447,-0.120792,-1.081315,-0.492467,1.675731,14.61
-0.798326,0.811187,0.615098,0.27749,-0.390691,-0.949447,-0.120792,-1.081315,-0.492467,1.675731,28.76
-0.798326,0.811187,-2.887677,1.276634,0.731575,-0.949447,-0.120792,-1.081315,-0.492467,1.675731,23.21
-0.798326,0.811187,0.557348,0.378334,-0.501466,-0.949447,-0.120792,-1.081315,-0.492467,1.675731,3.34
-0.798326,0.811187,0.555311,0.434656,-0.496954,-0.949447,-0.120792,-1.081315,-0.492467,1.675731,11.08
-0.798326,0.811187,-0.645694,-3.000127,2.394801,-0.949447,-0.120792,-1.081315,-0.492467,1.675731,16.38
-0.753088,1.102139,0.570986,0.28035,-0.467225,1.386635,-0.120792,-1.081315,-0.492467,1.675731,8.6
-0.753088,1.102139,0.568563,0.336673,-0.467402,1.386635,-0.120792,-1.081315,-0.492467,1.675731,8.07
-0.753088,1.102139,0.33689,0.080986,0.067187,1.386635,-0.120792,-1.081315,-0.492467,1.675731,8.37
-0.753088,1.102139,0.539816,0.291794,-0.545883,1.386635,-0.120792,-1.081315,-0.492467,1.675731,2.09
-0.753088,1.102139,0.534041,0.345971,-0.54314,1.386635,-0.120792,-1.081315,-0.492467,1.675731,3.9
-0.753088,1.102139,-1.402122,-1.624068,-1.057556,1.386635,-0.120792,-1.081315,-0.492467,1.675731,2.82
-0.753088,1.102139,0.556549,0.27445,-0.452184,1.386635,-0.120792,-1.081315,-0.492467,1.675731,9.73
-0.753088,1.102139,0.553146,0.331488,-0.45006,1.386635,-0.120792,-1.081315,-0.492467,1.675731,14.02
-0.753088,1.102139,-0.66387,0.306098,2.202713,1.386635,-0.120792,-1.081315,-0.492467,1.675731,13.3
-0.753088,1.102139,0.608885,0.208472,-0.388744,1.386635,-0.120792,-1.081315,-0.492467,1.675731,11.85
-0.753088,1.102139,0.615098,0.27749,-0.390691,1.386635,-0.120792,-1.081315,-0.492467,1.675731,12.49
-0.753088,1.102139,-2.887677,1.276634,0.731575,1.386635,-0.120792,-1.081315,-0.492467,1.675731,13.26
-0.753088,1.102139,0.557348,0.378334,-0.501466,1.386635,-0.120792,-1.081315,-0.492467,1.675731,7.01
-0.753088,1.102139,0.555311,0.434656,-0.496954,1.386635,-0.120792,-1.081315,-0.492467,1.675731,3.8
-0.753088,1.102139,-0.645694,-3.000127,2.394801,1.386635,-0.120792,-1.081315,-0.492467,1.675731,9.34
-0.753088,1.102139,0.570986,0.28035,-0.467225,-0.413591,-0.120792,-1.081315,-0.492467,1.675731,2.83
-0.753088,1.102139,0.568563,0.336673,-0.467402,-0.413591,-0.120792,-1.081315,-0.492467,1.675731,11.73
-0.753088,1.102139,0.33689,0.080986,0.067187,-0.413591,-0.120792,-1.081315,-0.492467,1.675731,32.01
-0.753088,1.102139,0.534041,0.345971,-0.54314,-0.413591,-0.120792,-1.081315,-0.492467,1.675731,0.6
-0.753088,1.102139,-1.402122,-1.624068,-1.057556,-0.413591,-0.120792,-1.081315,-0.492467,1.675731,1.62
-0.753088,1.102139,0.556549,0.27445,-0.452184,-0.413591,-0.120792,-1.081315,-0.492467,1.675731,1.38
-0.753088,1.102139,0.553146,0.331488,-0.45006,-0.413591,-0.120792,-1.081315,-0.492467,1.675731,5.75
-0.753088,1.102139,-0.66387,0.306098,2.202713,-0.413591,-0.120792,-1.081315,-0.492467,1.675731,15.88
-0.753088,1.102139,0.608885,0.208472,-0.388744,-0.413591,-0.120792,-1.081315,-0.492467,1.675731,15.03
-0.753088,1.102139,0.615098,0.27749,-0.390691,-0.413591,-0.120792,-1.081315,-0.492467,1.675731,36.25
-0.753088,1.102139,-2.887677,1.276634,0.731575,-0.413591,-0.120792,-1.081315,-0.492467,1.675731,40.84
-0.753088,1.102139,0.555311,0.434656,-0.496954,-0.413591,-0.120792,-1.081315,-0.492467,1.675731,3.38
-0.753088,1.102139,-0.645694,-3.000127,2.394801,-0.413591,-0.120792,-1.081315,-0.492467,1.675731,9.09
-0.753088,1.102139,0.570986,0.28035,-0.467225,-0.949447,-0.120792,-1.081315,-0.492467,1.675731,1.25
-0.753088,1.102139,0.568563,0.336673,-0.467402,-0.949447,-0.120792,-1.081315,-0.492467,1.675731,7.59
-0.753088,1.102139,0.33689,0.080986,0.067187,-0.949447,-0.120792,-1.081315,-0.492467,1.675731,23.19
-0.753088,1.102139,0.553146,0.331488,-0.45006,-0.949447,-0.120792,-1.081315,-0.492467,1.675731,3.3
-0.753088,1.102139,-0.66387,0.306098,2.202713,-0.949447,-0.120792,-1.081315,-0.492467,1.675731,4.97
-0.753088,1.102139,0.608885,0.208472,-0.388744,-0.949447,-0.120792,-1.081315,-0.492467,1.675731,11.65
-0.753088,1.102139,0.615098,0.27749,-0.390691,-0.949447,-0.120792,-1.081315,-0.492467,1.675731,23.14
-0.753088,1.102139,-2.887677,1.276634,0.731575,-0.949447,-0.120792,-1.081315,-0.492467,1.675731,30.73
0.129044,1.243069,0.570986,0.28035,-0.467225,1.386635,-0.120792,-1.081315,-0.492467,1.675731,25.79
0.129044,1.243069,0.568563,0.336673,-0.467402,1.386635,-0.120792,-1.081315,-0.492467,1.675731,21.19
0.129044,1.243069,0.33689,0.080986,0.067187,1.386635,-0.120792,-1.081315,-0.492467,1.675731,41.01
0.129044,1.243069,0.539816,0.291794,-0.545883,1.386635,-0.120792,-1.081315,-0.492467,1.675731,1.43
0.129044,1.243069,0.534041,0.345971,-0.54314,1.386635,-0.120792,-1.081315,-0.492467,1.675731,41.23
0.129044,1.243069,-1.402122,-1.624068,-1.057556,1.386635,-0.120792,-1.081315,-0.492467,1.675731,47.38
0.129044,1.243069,0.556549,0.27445,-0.452184,1.386635,-0.120792,-1.081315,-0.492467,1.675731,11.25
0.129044,1.243069,0.553146,0.331488,-0.45006,1.386635,-0.120792,-1.081315,-0.492467,1.675731,66.85
0.129044,1.243069,-0.66387,0.306098,2.202713,1.386635,-0.120792,-1.081315,-0.492467,1.675731,67.7
0.129044,1.243069,0.608885,0.208472,-0.388744,1.386635,-0.120792,-1.081315,-0.492467,1.675731,18.58
0.129044,1.243069,0.615098,0.27749,-0.390691,1.386635,-0.120792,-1.081315,-0.492467,1.675731,22.2
0.129044,1.243069,-2.887677,1.276634,0.731575,1.386635,-0.120792,-1.081315,-0.492467,1.675731,22.36
0.129044,1.243069,0.557348,0.378334,-0.501466,1.386635,-0.120792,-1.081315,-0.492467,1.675731,38.75
0.129044,1.243069,0.555311,0.434656,-0.496954,1.386635,-0.120792,-1.081315,-0.492467,1.675731,24.97
0.129044,1.243069,-0.645694,-3.000127,2.394801,1.386635,-0.120792,-1.081315,-0.492467,1.675731,75.12
0.129044,1.243069,0.570986,0.28035,-0.467225,-0.413591,-0.120792,-1.081315,-0.492467,1.675731,19.42
0.129044,1.243069,0.568563,0.336673,-0.467402,-0.413591,-0.120792,-1.081315,-0.492467,1.675731,32.08
0.129044,1.243069,0.33689,0.080986,0.067187,-0.413591,-0.120792,-1.081315,-0.492467,1.675731,34.52
0.129044,1.243069,0.539816,0.291794,-0.545883,-0.413591,-0.120792,-1.081315,-0.492467,1.675731,2.07
0.129044,1.243069,0.534041,0.345971,-0.54314,-0.413591,-0.120792,-1.081315,-0.492467,1.675731,14.42
0.129044,1.243069,-1.402122,-1.624068,-1.057556,-0.413591,-0.120792,-1.081315,-0.492467,1.675731,22.93
0.129044,1.243069,0.556549,0.27445,-0.452184,-0.413591,-0.120792,-1.081315,-0.492467,1.675731,5.82
0.129044,1.243069,0.553146,0.331488,-0.45006,-0.413591,-0.120792,-1.081315,-0.492467,1.675731,33.79
0.129044,1.243069,-0.66387,0.306098,2.202713,-0.413591,-0.120792,-1.081315,-0.492467,1.675731,37.4
0.129044,1.243069,0.608885,0.208472,-0.388744,-0.413591,-0.120792,-1.081315,-0.492467,1.675731,26.66
0.129044,1.243069,0.615098,0.27749,-0.390691,-0.413591,-0.120792,-1.081315,-0.492467,1.675731,44.3
0.129044,1.243069,-2.887677,1.276634,0.731575,-0.413591,-0.120792,-1.081315,-0.492467,1.675731,44.76
0.129044,1.243069,0.557348,0.378334,-0.501466,-0.413591,-0.120792,-1.081315,-0.492467,1.675731,12.64
0.129044,1.243069,0.555311,0.434656,-0.496954,-0.413591,-0.120792,-1.081315,-0.492467,1.675731,32.89
0.129044,1.243069,-0.645694,-3.000127,2.394801,-0.413591,-0.120792,-1.081315,-0.492467,1.675731,41
0.129044,1.243069,0.570986,0.28035,-0.467225,-0.949447,-0.120792,-1.081315,-0.492467,1.675731,19.39
0.129044,1.243069,0.568563,0.336673,-0.467402,-0.949447,-0.120792,-1.081315,-0.492467,1.675731,31.16
0.129044,1.243069,0.33689,0.080986,0.067187,-0.949447,-0.120792,-1.081315,-0.492467,1.675731,38.75
0.129044,1.243069,0.539816,0.291794,-0.545883,-0.949447,-0.120792,-1.081315,-0.492467,1.675731,1.8
0.129044,1.243069,0.534041,0.345971,-0.54314,-0.949447,-0.120792,-1.081315,-0.492467,1.675731,9.51
0.129044,1.243069,-1.402122,-1.624068,-1.057556,-0.949447,-0.120792,-1.081315,-0.492467,1.675731,17.34
0.129044,1.243069,0.556549,0.27445,-0.452184,-0.949447,-0.120792,-1.081315,-0.492467,1.675731,5.24
0.129044,1.243069,0.553146,0.331488,-0.45006,-0.949447,-0.120792,-1.081315,-0.492467,1.675731,28.74
0.129044,1.243069,-0.66387,0.306098,2.202713,-0.949447,-0.120792,-1.081315,-0.492467,1.675731,53.89
0.129044,1.243069,0.608885,0.208472,-0.388744,-0.949447,-0.120792,-1.081315,-0.492467,1.675731,27.33
0.129044,1.243069,0.615098,0.27749,-0.390691,-0.949447,-0.120792,-1.081315,-0.492467,1.675731,52.36
0.129044,1.243069,-2.887677,1.276634,0.731575,-0.949447,-0.120792,-1.081315,-0.492467,1.675731,62.64
0.129044,1.243069,0.557348,0.378334,-0.501466,-0.949447,-0.120792,-1.081315,-0.492467,1.675731,7.71
0.129044,1.243069,0.555311,0.434656,-0.496954,-0.949447,-0.120792,-1.081315,-0.492467,1.675731,25.62
0.129044,1.243069,-0.645694,-3.000127,2.394801,-0.949447,-0.120792,-1.081315,-0.492467,1.675731,43.31
0.151662,0.36112,0.570986,0.28035,-0.467225,1.386635,-0.120792,-1.081315,-0.492467,1.675731,6.7
0.151662,0.36112,0.568563,0.336673,-0.467402,1.386635,-0.120792,-1.081315,-0.492467,1.675731,15.72
0.151662,0.36112,0.33689,0.080986,0.067187,1.386635,-0.120792,-1.081315,-0.492467,1.675731,32.04
0.151662,0.36112,0.534041,0.345971,-0.54314,1.386635,-0.120792,-1.081315,-0.492467,1.675731,5.53
0.151662,0.36112,-1.402122,-1.624068,-1.057556,1.386635,-0.120792,-1.081315,-0.492467,1.675731,6.84
0.151662,0.36112,0.556549,0.27445,-0.452184,1.386635,-0.120792,-1.081315,-0.492467,1.675731,0.57
0.151662,0.36112,0.553146,0.331488,-0.45006,1.386635,-0.120792,-1.081315,-0.492467,1.675731,22.16
0.151662,0.36112,-0.66387,0.306098,2.202713,1.386635,-0.120792,-1.081315,-0.492467,1.675731,31.42
0.151662,0.36112,0.608885,0.208472,-0.388744,1.386635,-0.120792,-1.081315,-0.492467,1.675731,22.29
0.151662,0.36112,0.615098,0.27749,-0.390691,1.386635,-0.120792,-1.081315,-0.492467,1.675731,31.23
0.151662,0.36112,-2.887677,1.276634,0.731575,1.386635,-0.120792,-1.081315,-0.492467,1.675731,31.18
0.151662,0.36112,0.557348,0.378334,-0.501466,1.386635,-0.120792,-1.081315,-0.492467,1.675731,3.04
0.151662,0.36112,0.555311,0.434656,-0.496954,1.386635,-0.120792,-1.081315,-0.492467,1.675731,13.64
0.151662,0.36112,-0.645694,-3.000127,2.394801,1.386635,-0.120792,-1.081315,-0.492467,1.675731,21.33
0.151662,0.36112,0.570986,0.28035,-0.467225,-0.413591,-0.120792,-1.081315,-0.492467,1.675731,10.49
0.151662,0.36112,0.568563,0.336673,-0.467402,-0.413591,-0.120792,-1.081315,-0.492467,1.675731,26.3
0.151662,0.36112,0.33689,0.080986,0.067187,-0.413591,-0.120792,-1.081315,-0.492467,1.675731,23.69
0.151662,0.36112,0.534041,0.345971,-0.54314,-0.413591,-0.120792,-1.081315,-0.492467,1.675731,6.73
0.151662,0.36112,-1.402122,-1.624068,-1.057556,-0.413591,-0.120792,-1.081315,-0.492467,1.675731,13.42
0.151662,0.36112,0.556549,0.27445,-0.452184,-0.413591,-0.120792,-1.081315,-0.492467,1.675731,1.04
0.151662,0.36112,0.553146,0.331488,-0.45006,-0.413591,-0.120792,-1.081315,-0.492467,1.675731,23
0.151662,0.36112,-0.66387,0.306098,2.202713,-0.413591,-0.120792,-1.081315,-0.492467,1.675731,37.02
0.151662,0.36112,0.608885,0.208472,-0.388744,-0.413591,-0.120792,-1.081315,-0.492467,1.675731,22.7
0.151662,0.36112,0.615098,0.27749,-0.390691,-0.413591,-0.120792,-1.081315,-0.492467,1.675731,37.46
0.151662,0.36112,-2.887677,1.276634,0.731575,-0.413591,-0.120792,-1.081315,-0.492467,1.675731,39.39
0.151662,0.36112,0.557348,0.378334,-0.501466,-0.413591,-0.120792,-1.081315,-0.492467,1.675731,4.58
0.151662,0.36112,0.555311,0.434656,-0.496954,-0.413591,-0.120792,-1.081315,-0.492467,1.675731,22.71
0.151662,0.36112,-0.645694,-3.000127,2.394801,-0.413591,-0.120792,-1.081315,-0.492467,1.675731,33.32
0.151662,0.36112,0.570986,0.28035,-0.467225,-0.949447,-0.120792,-1.081315,-0.492467,1.675731,7.34
0.151662,0.36112,0.568563,0.336673,-0.467402,-0.949447,-0.120792,-1.081315,-0.492467,1.675731,26.03
0.151662,0.36112,0.33689,0.080986,0.067187,-0.949447,-0.120792,-1.081315,-0.492467,1.675731,36.25
0.151662,0.36112,0.534041,0.345971,-0.54314,-0.949447,-0.120792,-1.081315,-0.492467,1.675731,4.19
0.151662,0.36112,-1.402122,-1.624068,-1.057556,-0.949447,-0.120792,-1.081315,-0.492467,1.675731,6.11
0.151662,0.36112,0.556549,0.27445,-0.452184,-0.949447,-0.120792,-1.081315,-0.492467,1.675731,0.88
0.151662,0.36112,0.553146,0.331488,-0.45006,-0.949447,-0.120792,-1.081315,-0.492467,1.675731,16.69
0.151662,0.36112,-0.66387,0.306098,2.202713,-0.949447,-0.120792,-1.081315,-0.492467,1.675731,31.27
0.151662,0.36112,0.608885,0.208472,-0.388744,-0.949447,-0.120792,-1.081315,-0.492467,1.675731,24.66
0.151662,0.36112,0.615098,0.27749,-0.390691,-0.949447,-0.120792,-1.081315,-0.492467,1.675731,45.98
0.151662,0.36112,-2.887677,1.276634,0.731575,-0.949447,-0.120792,-1.081315,-0.492467,1.675731,52.56
0.151662,0.36112,0.557348,0.378334,-0.501466,-0.949447,-0.120792,-1.081315,-0.492467,1.675731,3.35
0.151662,0.36112,0.555311,0.434656,-0.496954,-0.949447,-0.120792,-1.081315,-0.492467,1.675731,15.36
0.151662,0.36112,-0.645694,-3.000127,2.394801,-0.949447,-0.120792,-1.081315,-0.492467,1.675731,29.92
-0.798326,0.811187,0.570986,0.28035,-0.467225,1.386635,-1.437447,-0.906121,1.691782,-0.427414,13.17
-0.798326,0.811187,0.568563,0.336673,-0.467402,1.386635,-1.437447,-0.906121,1.691782,-0.427414,16.79
-0.798326,0.811187,0.33689,0.080986,0.067187,1.386635,-1.437447,-0.906121,1.691782,-0.427414,16.25
-0.798326,0.811187,0.539816,0.291794,-0.545883,1.386635,-1.437447,-0.906121,1.691782,-0.427414,2.12
-0.798326,0.811187,0.534041,0.345971,-0.54314,1.386635,-1.437447,-0.906121,1.691782,-0.427414,15.86
-0.798326,0.811187,-1.402122,-1.624068,-1.057556,1.386635,-1.437447,-0.906121,1.691782,-0.427414,15.95
-0.798326,0.811187,0.556549,0.27445,-0.452184,1.386635,-1.437447,-0.906121,1.691782,-0.427414,7.11
-0.798326,0.811187,0.553146,0.331488,-0.45006,1.386635,-1.437447,-0.906121,1.691782,-0.427414,24.76
