 additive_.C4_NMR_shift , additive_.C4_electrostatic_charge , additive_V1_intensity , additive_hardness , additive_molecular_weight , additive_ovality , aryl_halide_.C2_NMR_shift , aryl_halide_.C3_NMR_shift , aryl_halide_.H2_electrostatic_charge , aryl_halide_V2_intensity , aryl_halide_molecular_volume , base_E_HOMO , base_hardness , base_molecular_weight , ligand_.C12_electrostatic_charge , ligand_.C17_electrostatic_charge , ligand_.C1_electrostatic_charge , ligand_.H11_NMR_shift , ligand_.H9_electrostatic_charge , yield 
-1.094911,-0.345335,-0.309699,-0.132949,2.348638,2.095695,-3.000127,2.394801,-1.886667,-0.517714,-0.854114,1.203806,-0.718434,1.415642,0.261463,1.445703,-0.702741,0.017286,-0.576701,62.08
-1.094911,-0.345335,-0.309699,-0.132949,2.348638,2.095695,0.28035,-0.467225,1.002774,-0.414821,0.507799,-1.257498,-0.718434,-0.590997,0.261463,1.445703,-0.702741,0.017286,-0.576701,19.16
-1.094911,-0.345335,-0.309699,-0.132949,2.348638,2.095695,0.336673,-0.467402,-0.227384,-0.438797,0.735289,-1.257498,-0.718434,-0.590997,0.261463,1.445703,-0.702741,0.017286,-0.576701,35.94
-1.094911,-0.345335,-0.309699,-0.132949,2.348638,2.095695,0.080986,0.067187,-0.713726,-0.46231,1.082324,-1.257498,-0.718434,-0.590997,0.261463,1.445703,-0.702741,0.017286,-0.576701,37.9
-1.094911,-0.345335,-0.309699,-0.132949,2.348638,2.095695,0.291794,-0.545883,0.831124,1.281066,0.260132,-1.257498,-0.718434,-0.590997,0.261463,1.445703,-0.702741,0.017286,-0.576701,41.26
-1.094911,-0.345335,-0.309699,-0.132949,2.348638,2.095695,0.345971,-0.54314,-0.255992,2.602441,0.487118,-1.257498,-0.718434,-0.590997,0.261463,1.445703,-0.702741,0.017286,-0.576701,59.07
-1.094911,-0.345335,-0.309699,-0.132949,2.348638,2.095695,-1.624068,-1.057556,-0.799551,2.043338,0.833649,-1.257498,-0.718434,-0.590997,0.261463,1.445703,-0.702741,0.017286,-0.576701,59.6
-1.094911,-0.345335,-0.309699,-0.132949,2.348638,2.095695,0.27445,-0.452184,1.088599,-0.519403,0.748404,-1.257498,-0.718434,-0.590997,0.261463,1.445703,-0.702741,0.017286,-0.576701,2.42
-1.094911,-0.345335,-0.309699,-0.132949,2.348638,2.095695,0.331488,-0.45006,-0.112951,-0.52086,0.976398,-1.257498,-0.718434,-0.590997,0.261463,1.445703,-0.702741,0.017286,-0.576701,58.63
-1.094911,-0.345335,-0.309699,-0.132949,2.348638,2.095695,0.306098,2.202713,-0.685117,-0.521092,1.322929,-1.257498,-0.718434,-0.590997,0.261463,1.445703,-0.702741,0.017286,-0.576701,64
-1.094911,-0.345335,-0.309699,-0.132949,2.348638,2.095695,0.208472,-0.388744,1.918241,-0.452077,-1.431666,-1.257498,-0.718434,-0.590997,0.261463,1.445703,-0.702741,0.017286,-0.576701,34.05
-1.094911,-0.345335,-0.309699,-0.132949,2.348638,2.095695,0.27749,-0.390691,0.859733,-0.370445,-1.200645,-1.257498,-0.718434,-0.590997,0.261463,1.445703,-0.702741,0.017286,-0.576701,41.43
-1.094911,-0.345335,-0.309699,-0.132949,2.348638,2.095695,1.276634,0.731575,0.831124,-0.241722,-0.850079,-1.257498,-0.718434,-0.590997,0.261463,1.445703,-0.702741,0.017286,-0.576701,47.77
-1.094911,-0.345335,-0.309699,-0.132949,2.348638,2.095695,0.378334,-0.501466,-0.170167,-0.514799,-1.429649,-1.257498,-0.718434,-0.590997,0.261463,1.445703,-0.702741,0.017286,-0.576701,20.35
-1.094911,-0.345335,-0.309699,-0.132949,2.348638,2.095695,0.434656,-0.496954,-1.228676,-0.51821,-1.201654,-1.257498,-0.718434,-0.590997,0.261463,1.445703,-0.702741,0.017286,-0.576701,60.49
-1.094911,-0.345335,-0.309699,-0.132949,2.348638,2.095695,-3.000127,2.394801,-1.886667,-0.517714,-0.854114,-1.257498,-0.718434,-0.590997,0.261463,1.445703,-0.702741,0.017286,-0.576701,63.88
-1.094911,-0.345335,-0.309699,-0.132949,2.348638,2.095695,0.28035,-0.467225,1.002774,-0.414821,0.507799,0.042292,1.391542,-0.806544,0.261463,1.445703,-0.702741,0.017286,-0.576701,21.6
-1.094911,-0.345335,-0.309699,-0.132949,2.348638,2.095695,0.336673,-0.467402,-0.227384,-0.438797,0.735289,0.042292,1.391542,-0.806544,0.261463,1.445703,-0.702741,0.017286,-0.576701,38.6
-1.094911,-0.345335,-0.309699,-0.132949,2.348638,2.095695,0.080986,0.067187,-0.713726,-0.46231,1.082324,0.042292,1.391542,-0.806544,0.261463,1.445703,-0.702741,0.017286,-0.576701,44.68
-1.094911,-0.345335,-0.309699,-0.132949,2.348638,2.095695,0.291794,-0.545883,0.831124,1.281066,0.260132,0.042292,1.391542,-0.806544,0.261463,1.445703,-0.702741,0.017286,-0.576701,44.14
-1.094911,-0.345335,-0.309699,-0.132949,2.348638,2.095695,0.345971,-0.54314,-0.255992,2.602441,0.487118,0.042292,1.391542,-0.806544,0.261463,1.445703,-0.702741,0.017286,-0.576701,66.81
-1.094911,-0.345335,-0.309699,-0.132949,2.348638,2.095695,-1.624068,-1.057556,-0.799551,2.043338,0.833649,0.042292,1.391542,-0.806544,0.261463,1.445703,-0.702741,0.017286,-0.576701,68.25
-1.094911,-0.345335,-0.309699,-0.132949,2.348638,2.095695,0.27445,-0.452184,1.088599,-0.519403,0.748404,0.042292,1.391542,-0.806544,0.261463,1.445703,-0.702741,0.017286,-0.576701,2.58
-1.094911,-0.345335,-0.309699,-0.132949,2.348638,2.095695,0.331488,-0.45006,-0.112951,-0.52086,0.976398,0.042292,1.391542,-0.806544,0.261463,1.445703,-0.702741,0.017286,-0.576701,74.11
-1.094911,-0.345335,-0.309699,-0.132949,2.348638,2.095695,0.306098,2.202713,-0.685117,-0.521092,1.322929,0.042292,1.391542,-0.806544,0.261463,1.445703,-0.702741,0.017286,-0.576701,72.85
-1.094911,-0.345335,-0.309699,-0.132949,2.348638,2.095695,0.208472,-0.388744,1.918241,-0.452077,-1.431666,0.042292,1.391542,-0.806544,0.261463,1.445703,-0.702741,0.017286,-0.576701,89.08
-1.094911,-0.345335,-0.309699,-0.132949,2.348638,2.095695,0.27749,-0.390691,0.859733,-0.370445,-1.200645,0.042292,1.391542,-0.806544,0.261463,1.445703,-0.702741,0.017286,-0.576701,85.66
-1.094911,-0.345335,-0.309699,-0.132949,2.348638,2.095695,1.276634,0.731575,0.831124,-0.241722,-0.850079,0.042292,1.391542,-0.806544,0.261463,1.445703,-0.702741,0.017286,-0.576701,94.15
-1.094911,-0.345335,-0.309699,-0.132949,2.348638,2.095695,0.378334,-0.501466,-0.170167,-0.514799,-1.429649,0.042292,1.391542,-0.806544,0.261463,1.445703,-0.702741,0.017286,-0.576701,24.94
-1.094911,-0.345335,-0.309699,-0.132949,2.348638,2.095695,0.434656,-0.496954,-1.228676,-0.51821,-1.201654,0.042292,1.391542,-0.806544,0.261463,1.445703,-0.702741,0.017286,-0.576701,80.07
-1.094911,-0.345335,-0.309699,-0.132949,2.348638,2.095695,-3.000127,2.394801,-1.886667,-0.517714,-0.854114,0.042292,1.391542,-0.806544,0.261463,1.445703,-0.702741,0.017286,-0.576701,86.2
-0.131522,-1.252492,2.544694,-1.606463,0.822892,0.735791,0.28035,-0.467225,1.002774,-0.414821,0.507799,1.203806,-0.718434,1.415642,0.261463,1.445703,-0.702741,0.017286,-0.576701,1.25
-0.131522,-1.252492,2.544694,-1.606463,0.822892,0.735791,0.336673,-0.467402,-0.227384,-0.438797,0.735289,1.203806,-0.718434,1.415642,0.261463,1.445703,-0.702741,0.017286,-0.576701,16.05
-0.131522,-1.252492,2.544694,-1.606463,0.822892,0.735791,0.080986,0.067187,-0.713726,-0.46231,1.082324,1.203806,-0.718434,1.415642,0.261463,1.445703,-0.702741,0.017286,-0.576701,30.71
-0.131522,-1.252492,2.544694,-1.606463,0.822892,0.735791,-1.624068,-1.057556,-0.799551,2.043338,0.833649,1.203806,-0.718434,1.415642,0.261463,1.445703,-0.702741,0.017286,-0.576701,43.09
-0.131522,-1.252492,2.544694,-1.606463,0.822892,0.735791,0.331488,-0.45006,-0.112951,-0.52086,0.976398,1.203806,-0.718434,1.415642,0.261463,1.445703,-0.702741,0.017286,-0.576701,47.35
-0.131522,-1.252492,2.544694,-1.606463,0.822892,0.735791,0.306098,2.202713,-0.685117,-0.521092,1.322929,1.203806,-0.718434,1.415642,0.261463,1.445703,-0.702741,0.017286,-0.576701,64.25
-0.131522,-1.252492,2.544694,-1.606463,0.822892,0.735791,0.208472,-0.388744,1.918241,-0.452077,-1.431666,1.203806,-0.718434,1.415642,0.261463,1.445703,-0.702741,0.017286,-0.576701,57.6
-0.131522,-1.252492,2.544694,-1.606463,0.822892,0.735791,0.27749,-0.390691,0.859733,-0.370445,-1.200645,1.203806,-0.718434,1.415642,0.261463,1.445703,-0.702741,0.017286,-0.576701,64.01
-0.131522,-1.252492,2.544694,-1.606463,0.822892,0.735791,1.276634,0.731575,0.831124,-0.241722,-0.850079,1.203806,-0.718434,1.415642,0.261463,1.445703,-0.702741,0.017286,-0.576701,72.27
-0.131522,-1.252492,2.544694,-1.606463,0.822892,0.735791,0.378334,-0.501466,-0.170167,-0.514799,-1.429649,1.203806,-0.718434,1.415642,0.261463,1.445703,-0.702741,0.017286,-0.576701,0.87
-0.131522,-1.252492,2.544694,-1.606463,0.822892,0.735791,0.434656,-0.496954,-1.228676,-0.51821,-1.201654,1.203806,-0.718434,1.415642,0.261463,1.445703,-0.702741,0.017286,-0.576701,42.1
-0.131522,-1.252492,2.544694,-1.606463,0.822892,0.735791,-3.000127,2.394801,-1.886667,-0.517714,-0.854114,1.203806,-0.718434,1.415642,0.261463,1.445703,-0.702741,0.017286,-0.576701,50.26
-0.131522,-1.252492,2.544694,-1.606463,0.822892,0.735791,0.28035,-0.467225,1.002774,-0.414821,0.507799,-1.257498,-0.718434,-0.590997,0.261463,1.445703,-0.702741,0.017286,-0.576701,2.44
-0.131522,-1.252492,2.544694,-1.606463,0.822892,0.735791,0.336673,-0.467402,-0.227384,-0.438797,0.735289,-1.257498,-0.718434,-0.590997,0.261463,1.445703,-0.702741,0.017286,-0.576701,28.79
-0.131522,-1.252492,2.544694,-1.606463,0.822892,0.735791,0.080986,0.067187,-0.713726,-0.46231,1.082324,-1.257498,-0.718434,-0.590997,0.261463,1.445703,-0.702741,0.017286,-0.576701,34.86
-0.131522,-1.252492,2.544694,-1.606463,0.822892,0.735791,0.345971,-0.54314,-0.255992,2.602441,0.487118,-1.257498,-0.718434,-0.590997,0.261463,1.445703,-0.702741,0.017286,-0.576701,20.9
-0.131522,-1.252492,2.544694,-1.606463,0.822892,0.735791,-1.624068,-1.057556,-0.799551,2.043338,0.833649,-1.257498,-0.718434,-0.590997,0.261463,1.445703,-0.702741,0.017286,-0.576701,36.07
-0.131522,-1.252492,2.544694,-1.606463,0.822892,0.735791,0.27445,-0.452184,1.088599,-0.519403,0.748404,-1.257498,-0.718434,-0.590997,0.261463,1.445703,-0.702741,0.017286,-0.576701,0.49
-0.131522,-1.252492,2.544694,-1.606463,0.822892,0.735791,0.331488,-0.45006,-0.112951,-0.52086,0.976398,-1.257498,-0.718434,-0.590997,0.261463,1.445703,-0.702741,0.017286,-0.576701,37.99
-0.131522,-1.252492,2.544694,-1.606463,0.822892,0.735791,0.306098,2.202713,-0.685117,-0.521092,1.322929,-1.257498,-0.718434,-0.590997,0.261463,1.445703,-0.702741,0.017286,-0.576701,56.48
-0.131522,-1.252492,2.544694,-1.606463,0.822892,0.735791,0.208472,-0.388744,1.918241,-0.452077,-1.431666,-1.257498,-0.718434,-0.590997,0.261463,1.445703,-0.702741,0.017286,-0.576701,26.83
-0.131522,-1.252492,2.544694,-1.606463,0.822892,0.735791,0.27749,-0.390691,0.859733,-0.370445,-1.200645,-1.257498,-0.718434,-0.590997,0.261463,1.445703,-0.702741,0.017286,-0.576701,36.1
-0.131522,-1.252492,2.544694,-1.606463,0.822892,0.735791,1.276634,0.731575,0.831124,-0.241722,-0.850079,-1.257498,-0.718434,-0.590997,0.261463,1.445703,-0.702741,0.017286,-0.576701,46.53
-0.131522,-1.252492,2.544694,-1.606463,0.822892,0.735791,0.378334,-0.501466,-0.170167,-0.514799,-1.429649,-1.257498,-0.718434,-0.590997,0.261463,1.445703,-0.702741,0.017286,-0.576701,1.47
-0.131522,-1.252492,2.544694,-1.606463,0.822892,0.735791,-3.000127,2.394801,-1.886667,-0.517714,-0.854114,-1.257498,-0.718434,-0.590997,0.261463,1.445703,-0.702741,0.017286,-0.576701,57.25
-0.131522,-1.252492,2.544694,-1.606463,0.822892,0.735791,0.28035,-0.467225,1.002774,-0.414821,0.507799,0.042292,1.391542,-0.806544,0.261463,1.445703,-0.702741,0.017286,-0.576701,2.1
-0.131522,-1.252492,2.544694,-1.606463,0.822892,0.735791,0.336673,-0.467402,-0.227384,-0.438797,0.735289,0.042292,1.391542,-0.806544,0.261463,1.445703,-0.702741,0.017286,-0.576701,29.63
-0.131522,-1.252492,2.544694,-1.606463,0.822892,0.735791,0.080986,0.067187,-0.713726,-0.46231,1.082324,0.042292,1.391542,-0.806544,0.261463,1.445703,-0.702741,0.017286,-0.576701,40.21
-0.131522,-1.252492,2.544694,-1.606463,0.822892,0.735791,0.345971,-0.54314,-0.255992,2.602441,0.487118,0.042292,1.391542,-0.806544,0.261463,1.445703,-0.702741,0.017286,-0.576701,23.92
-0.131522,-1.252492,2.544694,-1.606463,0.822892,0.735791,-1.624068,-1.057556,-0.799551,2.043338,0.833649,0.042292,1.391542,-0.806544,0.261463,1.445703,-0.702741,0.017286,-0.576701,44.45
-0.131522,-1.252492,2.544694,-1.606463,0.822892,0.735791,0.27445,-0.452184,1.088599,-0.519403,0.748404,0.042292,1.391542,-0.806544,0.261463,1.445703,-0.702741,0.017286,-0.576701,0.49
-0.131522,-1.252492,2.544694,-1.606463,0.822892,0.735791,0.331488,-0.45006,-0.112951,-0.52086,0.976398,0.042292,1.391542,-0.806544,0.261463,1.445703,-0.702741,0.017286,-0.576701,39.52
-0.131522,-1.252492,2.544694,-1.606463,0.822892,0.735791,0.306098,2.202713,-0.685117,-0.521092,1.322929,0.042292,1.391542,-0.806544,0.261463,1.445703,-0.702741,0.017286,-0.576701,69.72
-0.131522,-1.252492,2.544694,-1.606463,0.822892,0.735791,0.208472,-0.388744,1.918241,-0.452077,-1.431666,0.042292,1.391542,-0.806544,0.261463,1.445703,-0.702741,0.017286,-0.576701,47.18
-0.131522,-1.252492,2.544694,-1.606463,0.822892,0.735791,0.27749,-0.390691,0.859733,-0.370445,-1.200645,0.042292,1.391542,-0.806544,0.261463,1.445703,-0.702741,0.017286,-0.576701,65.99
-0.131522,-1.252492,2.544694,-1.606463,0.822892,0.735791,1.276634,0.731575,0.831124,-0.241722,-0.850079,0.042292,1.391542,-0.806544,0.261463,1.445703,-0.702741,0.017286,-0.576701,87.94
-0.131522,-1.252492,2.544694,-1.606463,0.822892,0.735791,0.378334,-0.501466,-0.170167,-0.514799,-1.429649,0.042292,1.391542,-0.806544,0.261463,1.445703,-0.702741,0.017286,-0.576701,1.57
-0.131522,-1.252492,2.544694,-1.606463,0.822892,0.735791,0.434656,-0.496954,-1.228676,-0.51821,-1.201654,0.042292,1.391542,-0.806544,0.261463,1.445703,-0.702741,0.017286,-0.576701,61.5
-0.131522,-1.252492,2.544694,-1.606463,0.822892,0.735791,-3.000127,2.394801,-1.886667,-0.517714,-0.854114,0.042292,1.391542,-0.806544,0.261463,1.445703,-0.702741,0.017286,-0.576701,83.96
-0.003504,-0.335027,-0.640388,-0.869706,0.565271,-0.311215,0.28035,-0.467225,1.002774,-0.414821,0.507799,1.203806,-0.718434,1.415642,-0.120792,-1.325368,-0.824471,1.142689,-0.895436,13.96
-0.003504,-0.335027,-0.640388,-0.869706,0.565271,-0.311215,0.336673,-0.467402,-0.227384,-0.438797,0.735289,1.203806,-0.718434,1.415642,-0.120792,-1.325368,-0.824471,1.142689,-0.895436,15.09
-0.003504,-0.335027,-0.640388,-0.869706,0.565271,-0.311215,0.080986,0.067187,-0.713726,-0.46231,1.082324,1.203806,-0.718434,1.415642,-0.120792,-1.325368,-0.824471,1.142689,-0.895436,15.92
-0.003504,-0.335027,-0.640388,-0.869706,0.565271,-0.311215,0.291794,-0.545883,0.831124,1.281066,0.260132,1.203806,-0.718434,1.415642,-0.120792,-1.325368,-0.824471,1.142689,-0.895436,2.55
-0.003504,-0.335027,-0.640388,-0.869706,0.565271,-0.311215,0.345971,-0.54314,-0.255992,2.602441,0.487118,1.203806,-0.718434,1.415642,-0.120792,-1.325368,-0.824471,1.142689,-0.895436,8.64
-0.003504,-0.335027,-0.640388,-0.869706,0.565271,-0.311215,-1.624068,-1.057556,-0.799551,2.043338,0.833649,1.203806,-0.718434,1.415642,-0.120792,-1.325368,-0.824471,1.142689,-0.895436,6.65
-0.003504,-0.335027,-0.640388,-0.869706,0.565271,-0.311215,0.27445,-0.452184,1.088599,-0.519403,0.748404,1.203806,-0.718434,1.415642,-0.120792,-1.325368,-0.824471,1.142689,-0.895436,7.71
-0.003504,-0.335027,-0.640388,-0.869706,0.565271,-0.311215,0.331488,-0.45006,-0.112951,-0.52086,0.976398,1.203806,-0.718434,1.415642,-0.120792,-1.325368,-0.824471,1.142689,-0.895436,14.76
-0.003504,-0.335027,-0.640388,-0.869706,0.565271,-0.311215,0.306098,2.202713,-0.685117,-0.521092,1.322929,1.203806,-0.718434,1.415642,-0.120792,-1.325368,-0.824471,1.142689,-0.895436,16.71
-0.003504,-0.335027,-0.640388,-0.869706,0.565271,-0.311215,0.208472,-0.388744,1.918241,-0.452077,-1.431666,1.203806,-0.718434,1.415642,-0.120792,-1.325368,-0.824471,1.142689,-0.895436,12.25
-0.003504,-0.335027,-0.640388,-0.869706,0.565271,-0.311215,0.27749,-0.390691,0.859733,-0.370445,-1.200645,1.203806,-0.718434,1.415642,-0.120792,-1.325368,-0.824471,1.142689,-0.895436,16.44
-0.003504,-0.335027,-0.640388,-0.869706,0.565271,-0.311215,1.276634,0.731575,0.831124,-0.241722,-0.850079,1.203806,-0.718434,1.415642,-0.120792,-1.325368,-0.824471,1.142689,-0.895436,17.06
-0.003504,-0.335027,-0.640388,-0.869706,0.565271,-0.311215,0.378334,-0.501466,-0.170167,-0.514799,-1.429649,1.203806,-0.718434,1.415642,-0.120792,-1.325368,-0.824471,1.142689,-0.895436,12.14
-0.003504,-0.335027,-0.640388,-0.869706,0.565271,-0.311215,0.434656,-0.496954,-1.228676,-0.51821,-1.201654,1.203806,-0.718434,1.415642,-0.120792,-1.325368,-0.824471,1.142689,-0.895436,10.08
-0.003504,-0.335027,-0.640388,-0.869706,0.565271,-0.311215,-3.000127,2.394801,-1.886667,-0.517714,-0.854114,1.203806,-0.718434,1.415642,-0.120792,-1.325368,-0.824471,1.142689,-0.895436,12.79
-0.003504,-0.335027,-0.640388,-0.869706,0.565271,-0.311215,0.28035,-0.467225,1.002774,-0.414821,0.507799,-1.257498,-0.718434,-0.590997,-0.120792,-1.325368,-0.824471,1.142689,-0.895436,11.32
-0.003504,-0.335027,-0.640388,-0.869706,0.565271,-0.311215,0.336673,-0.467402,-0.227384,-0.438797,0.735289,-1.257498,-0.718434,-0.590997,-0.120792,-1.325368,-0.824471,1.142689,-0.895436,22.31
-0.003504,-0.335027,-0.640388,-0.869706,0.565271,-0.311215,0.080986,0.067187,-0.713726,-0.46231,1.082324,-1.257498,-0.718434,-0.590997,-0.120792,-1.325368,-0.824471,1.142689,-0.895436,25.46
-0.003504,-0.335027,-0.640388,-0.869706,0.565271,-0.311215,0.345971,-0.54314,-0.255992,2.602441,0.487118,-1.257498,-0.718434,-0.590997,-0.120792,-1.325368,-0.824471,1.142689,-0.895436,2.84
-0.003504,-0.335027,-0.640388,-0.869706,0.565271,-0.311215,-1.624068,-1.057556,-0.799551,2.043338,0.833649,-1.257498,-0.718434,-0.590997,-0.120792,-1.325368,-0.824471,1.142689,-0.895436,4.3
-0.003504,-0.335027,-0.640388,-0.869706,0.565271,-0.311215,0.27445,-0.452184,1.088599,-0.519403,0.748404,-1.257498,-0.718434,-0.590997,-0.120792,-1.325368,-0.824471,1.142689,-0.895436,1.9
-0.003504,-0.335027,-0.640388,-0.869706,0.565271,-0.311215,0.331488,-0.45006,-0.112951,-0.52086,0.976398,-1.257498,-0.718434,-0.590997,-0.120792,-1.325368,-0.824471,1.142689,-0.895436,9.25
-0.003504,-0.335027,-0.640388,-0.869706,0.565271,-0.311215,0.306098,2.202713,-0.685117,-0.521092,1.322929,-1.257498,-0.718434,-0.590997,-0.120792,-1.325368,-0.824471,1.142689,-0.895436,13.02
-0.003504,-0.335027,-0.640388,-0.869706,0.565271,-0.311215,0.208472,-0.388744,1.918241,-0.452077,-1.431666,-1.257498,-0.718434,-0.590997,-0.120792,-1.325368,-0.824471,1.142689,-0.895436,15.1
-0.003504,-0.335027,-0.640388,-0.869706,0.565271,-0.311215,0.27749,-0.390691,0.859733,-0.370445,-1.200645,-1.257498,-0.718434,-0.590997,-0.120792,-1.325368,-0.824471,1.142689,-0.895436,24.44
-0.003504,-0.335027,-0.640388,-0.869706,0.565271,-0.311215,1.276634,0.731575,0.831124,-0.241722,-0.850079,-1.257498,-0.718434,-0.590997,-0.120792,-1.325368,-0.824471,1.142689,-0.895436,26.61
-0.003504,-0.335027,-0.640388,-0.869706,0.565271,-0.311215,0.378334,-0.501466,-0.170167,-0.514799,-1.429649,-1.257498,-0.718434,-0.590997,-0.120792,-1.325368,-0.824471,1.142689,-0.895436,2.42
-0.003504,-0.335027,-0.640388,-0.869706,0.565271,-0.311215,0.434656,-0.496954,-1.228676,-0.51821,-1.201654,-1.257498,-0.718434,-0.590997,-0.120792,-1.325368,-0.824471,1.142689,-0.895436,6.25
-0.003504,-0.335027,-0.640388,-0.869706,0.565271,-0.311215,-3.000127,2.394801,-1.886667,-0.517714,-0.854114,-1.257498,-0.718434,-0.590997,-0.120792,-1.325368,-0.824471,1.142689,-0.895436,12.75
-0.003504,-0.335027,-0.640388,-0.869706,0.565271,-0.311215,0.28035,-0.467225,1.002774,-0.414821,0.507799,0.042292,1.391542,-0.806544,-0.120792,-1.325368,-0.824471,1.142689,-0.895436,13.18
-0.003504,-0.335027,-0.640388,-0.869706,0.565271,-0.311215,0.336673,-0.467402,-0.227384,-0.438797,0.735289,0.042292,1.391542,-0.806544,-0.120792,-1.325368,-0.824471,1.142689,-0.895436,22.68
-0.003504,-0.335027,-0.640388,-0.869706,0.565271,-0.311215,0.080986,0.067187,-0.713726,-0.46231,1.082324,0.042292,1.391542,-0.806544,-0.120792,-1.325368,-0.824471,1.142689,-0.895436,24.06
-0.003504,-0.335027,-0.640388,-0.869706,0.565271,-0.311215,0.345971,-0.54314,-0.255992,2.602441,0.487118,0.042292,1.391542,-0.806544,-0.120792,-1.325368,-0.824471,1.142689,-0.895436,2.37
-0.003504,-0.335027,-0.640388,-0.869706,0.565271,-0.311215,-1.624068,-1.057556,-0.799551,2.043338,0.833649,0.042292,1.391542,-0.806544,-0.120792,-1.325368,-0.824471,1.142689,-0.895436,5.37
-0.003504,-0.335027,-0.640388,-0.869706,0.565271,-0.311215,0.27445,-0.452184,1.088599,-0.519403,0.748404,0.042292,1.391542,-0.806544,-0.120792,-1.325368,-0.824471,1.142689,-0.895436,2.07
-0.003504,-0.335027,-0.640388,-0.869706,0.565271,-0.311215,0.331488,-0.45006,-0.112951,-0.52086,0.976398,0.042292,1.391542,-0.806544,-0.120792,-1.325368,-0.824471,1.142689,-0.895436,9.24
-0.003504,-0.335027,-0.640388,-0.869706,0.565271,-0.311215,0.306098,2.202713,-0.685117,-0.521092,1.322929,0.042292,1.391542,-0.806544,-0.120792,-1.325368,-0.824471,1.142689,-0.895436,20.36
-0.003504,-0.335027,-0.640388,-0.869706,0.565271,-0.311215,0.208472,-0.388744,1.918241,-0.452077,-1.431666,0.042292,1.391542,-0.806544,-0.120792,-1.325368,-0.824471,1.142689,-0.895436,14.61
-0.003504,-0.335027,-0.640388,-0.869706,0.565271,-0.311215,0.27749,-0.390691,0.859733,-0.370445,-1.200645,0.042292,1.391542,-0.806544,-0.120792,-1.325368,-0.824471,1.142689,-0.895436,28.76
-0.003504,-0.335027,-0.640388,-0.869706,0.565271,-0.311215,1.276634,0.731575,0.831124,-0.241722,-0.850079,0.042292,1.391542,-0.806544,-0.120792,-1.325368,-0.824471,1.142689,-0.895436,23.21
-0.003504,-0.335027,-0.640388,-0.869706,0.565271,-0.311215,0.378334,-0.501466,-0.170167,-0.514799,-1.429649,0.042292,1.391542,-0.806544,-0.120792,-1.325368,-0.824471,1.142689,-0.895436,3.34
-0.003504,-0.335027,-0.640388,-0.869706,0.565271,-0.311215,0.434656,-0.496954,-1.228676,-0.51821,-1.201654,0.042292,1.391542,-0.806544,-0.120792,-1.325368,-0.824471,1.142689,-0.895436,11.08
-0.003504,-0.335027,-0.640388,-0.869706,0.565271,-0.311215,-3.000127,2.394801,-1.886667,-0.517714,-0.854114,0.042292,1.391542,-0.806544,-0.120792,-1.325368,-0.824471,1.142689,-0.895436,16.38
-2.542164,-0.767988,-0.549457,-0.869706,2.348638,2.095695,0.28035,-0.467225,1.002774,-0.414821,0.507799,1.203806,-0.718434,1.415642,-0.120792,-1.325368,-0.824471,1.142689,-0.895436,8.6
-2.542164,-0.767988,-0.549457,-0.869706,2.348638,2.095695,0.336673,-0.467402,-0.227384,-0.438797,0.735289,1.203806,-0.718434,1.415642,-0.120792,-1.325368,-0.824471,1.142689,-0.895436,8.07
-2.542164,-0.767988,-0.549457,-0.869706,2.348638,2.095695,0.080986,0.067187,-0.713726,-0.46231,1.082324,1.203806,-0.718434,1.415642,-0.120792,-1.325368,-0.824471,1.142689,-0.895436,8.37
-2.542164,-0.767988,-0.549457,-0.869706,2.348638,2.095695,0.291794,-0.545883,0.831124,1.281066,0.260132,1.203806,-0.718434,1.415642,-0.120792,-1.325368,-0.824471,1.142689,-0.895436,2.09
-2.542164,-0.767988,-0.549457,-0.869706,2.348638,2.095695,0.345971,-0.54314,-0.255992,2.602441,0.487118,1.203806,-0.718434,1.415642,-0.120792,-1.325368,-0.824471,1.142689,-0.895436,3.9
-2.542164,-0.767988,-0.549457,-0.869706,2.348638,2.095695,-1.624068,-1.057556,-0.799551,2.043338,0.833649,1.203806,-0.718434,1.415642,-0.120792,-1.325368,-0.824471,1.142689,-0.895436,2.82
-2.542164,-0.767988,-0.549457,-0.869706,2.348638,2.095695,0.27445,-0.452184,1.088599,-0.519403,0.748404,1.203806,-0.718434,1.415642,-0.120792,-1.325368,-0.824471,1.142689,-0.895436,9.73
-2.542164,-0.767988,-0.549457,-0.869706,2.348638,2.095695,0.331488,-0.45006,-0.112951,-0.52086,0.976398,1.203806,-0.718434,1.415642,-0.120792,-1.325368,-0.824471,1.142689,-0.895436,14.02
-2.542164,-0.767988,-0.549457,-0.869706,2.348638,2.095695,0.306098,2.202713,-0.685117,-0.521092,1.322929,1.203806,-0.718434,1.415642,-0.120792,-1.325368,-0.824471,1.142689,-0.895436,13.3
-2.542164,-0.767988,-0.549457,-0.869706,2.348638,2.095695,0.208472,-0.388744,1.918241,-0.452077,-1.431666,1.203806,-0.718434,1.415642,-0.120792,-1.325368,-0.824471,1.142689,-0.895436,11.85
-2.542164,-0.767988,-0.549457,-0.869706,2.348638,2.095695,0.27749,-0.390691,0.859733,-0.370445,-1.200645,1.203806,-0.718434,1.415642,-0.120792,-1.325368,-0.824471,1.142689,-0.895436,12.49
