 additive_.C4_NMR_shift , additive_.C5_NMR_shift , additive_.O1_electrostatic_charge , additive_E_HOMO , additive_V1_intensity , additive_molecular_volume , additive_molecular_weight , aryl_halide_.C1_NMR_shift , aryl_halide_.C3_NMR_shift , aryl_halide_.C3_electrostatic_charge , aryl_halide_V2_intensity , aryl_halide_V3_intensity , base_E_HOMO , base_surface_area , ligand_.C11_NMR_shift , ligand_.C11_electrostatic_charge , ligand_.C13_NMR_shift , ligand_.C13_electrostatic_charge , ligand_.C14_NMR_shift , ligand_.C16_electrostatic_charge , ligand_.C17_NMR_shift , ligand_.C1_electrostatic_charge , ligand_.C2_NMR_shift , ligand_.C3_NMR_shift , ligand_.C5_NMR_shift , ligand_.C6_NMR_shift , ligand_.C7_NMR_shift , ligand_.C8_NMR_shift , ligand_.C8_electrostatic_charge , ligand_.H11_electrostatic_charge , ligand_V10_frequency , ligand_V1_intensity , ligand_V2_intensity , ligand_V4_intensity , ligand_V5_frequency , ligand_V6_frequency , ligand_V7_frequency , ligand_V8_intensity , ligand_V9_frequency , ligand_dipole_moment , yield 
-0.003504,-0.138984,1.10675,0.266006,-0.640388,0.111759,0.565271,0.534041,-0.54314,-0.729716,2.602441,1.166942,1.203806,1.386635,-0.560046,-1.664873,1.174377,-0.279217,0.595751,1.19396,0.456348,-0.199591,0.975359,-0.995131,1.000033,-1.012481,-0.99278,-0.373818,0.785907,0.967334,-0.697516,-1.057037,1.672936,-0.171211,-0.408976,-0.991065,-0.601462,0.182111,-0.11292,1.02641,12.59
-0.003504,-0.138984,1.10675,0.266006,-0.640388,0.111759,0.565271,-1.402122,-1.057556,-1.198269,2.043338,-0.200914,1.203806,1.386635,-0.560046,-1.664873,1.174377,-0.279217,0.595751,1.19396,0.456348,-0.199591,0.975359,-0.995131,1.000033,-1.012481,-0.99278,-0.373818,0.785907,0.967334,-0.697516,-1.057037,1.672936,-0.171211,-0.408976,-0.991065,-0.601462,0.182111,-0.11292,1.02641,14.73
-0.003504,-0.138984,1.10675,0.266006,-0.640388,0.111759,0.565271,0.556549,-0.452184,0.239983,-0.519403,-0.87062,1.203806,1.386635,-0.560046,-1.664873,1.174377,-0.279217,0.595751,1.19396,0.456348,-0.199591,0.975359,-0.995131,1.000033,-1.012481,-0.99278,-0.373818,0.785907,0.967334,-0.697516,-1.057037,1.672936,-0.171211,-0.408976,-0.991065,-0.601462,0.182111,-0.11292,1.02641,12.28
-0.003504,-0.138984,1.10675,0.266006,-0.640388,0.111759,0.565271,0.553146,-0.45006,0.015893,-0.52086,-0.8896,1.203806,1.386635,-0.560046,-1.664873,1.174377,-0.279217,0.595751,1.19396,0.456348,-0.199591,0.975359,-0.995131,1.000033,-1.012481,-0.99278,-0.373818,0.785907,0.967334,-0.697516,-1.057037,1.672936,-0.171211,-0.408976,-0.991065,-0.601462,0.182111,-0.11292,1.02641,24.42
-0.003504,-0.138984,1.10675,0.266006,-0.640388,0.111759,0.565271,-0.66387,2.202713,-0.134859,-0.521092,-0.898734,1.203806,1.386635,-0.560046,-1.664873,1.174377,-0.279217,0.595751,1.19396,0.456348,-0.199591,0.975359,-0.995131,1.000033,-1.012481,-0.99278,-0.373818,0.785907,0.967334,-0.697516,-1.057037,1.672936,-0.171211,-0.408976,-0.991065,-0.601462,0.182111,-0.11292,1.02641,26.5
-0.003504,-0.138984,1.10675,0.266006,-0.640388,0.111759,0.565271,0.608885,-0.388744,1.666011,-0.452077,1.671355,1.203806,1.386635,-0.560046,-1.664873,1.174377,-0.279217,0.595751,1.19396,0.456348,-0.199591,0.975359,-0.995131,1.000033,-1.012481,-0.99278,-0.373818,0.785907,0.967334,-0.697516,-1.057037,1.672936,-0.171211,-0.408976,-0.991065,-0.601462,0.182111,-0.11292,1.02641,24.72
-0.003504,-0.138984,1.10675,0.266006,-0.640388,0.111759,0.565271,0.615098,-0.390691,1.706755,-0.370445,0.948264,1.203806,1.386635,-0.560046,-1.664873,1.174377,-0.279217,0.595751,1.19396,0.456348,-0.199591,0.975359,-0.995131,1.000033,-1.012481,-0.99278,-0.373818,0.785907,0.967334,-0.697516,-1.057037,1.672936,-0.171211,-0.408976,-0.991065,-0.601462,0.182111,-0.11292,1.02641,27.99
-0.003504,-0.138984,1.10675,0.266006,-0.640388,0.111759,0.565271,-2.887677,0.731575,1.759722,-0.241722,2.270557,1.203806,1.386635,-0.560046,-1.664873,1.174377,-0.279217,0.595751,1.19396,0.456348,-0.199591,0.975359,-0.995131,1.000033,-1.012481,-0.99278,-0.373818,0.785907,0.967334,-0.697516,-1.057037,1.672936,-0.171211,-0.408976,-0.991065,-0.601462,0.182111,-0.11292,1.02641,32.33
-0.003504,-0.138984,1.10675,0.266006,-0.640388,0.111759,0.565271,0.557348,-0.501466,-0.782683,-0.514799,-0.435562,1.203806,1.386635,-0.560046,-1.664873,1.174377,-0.279217,0.595751,1.19396,0.456348,-0.199591,0.975359,-0.995131,1.000033,-1.012481,-0.99278,-0.373818,0.785907,0.967334,-0.697516,-1.057037,1.672936,-0.171211,-0.408976,-0.991065,-0.601462,0.182111,-0.11292,1.02641,8.5
-0.003504,-0.138984,1.10675,0.266006,-0.640388,0.111759,0.565271,0.555311,-0.496954,-0.92936,-0.51821,-0.34854,1.203806,1.386635,-0.560046,-1.664873,1.174377,-0.279217,0.595751,1.19396,0.456348,-0.199591,0.975359,-0.995131,1.000033,-1.012481,-0.99278,-0.373818,0.785907,0.967334,-0.697516,-1.057037,1.672936,-0.171211,-0.408976,-0.991065,-0.601462,0.182111,-0.11292,1.02641,15.43
-0.003504,-0.138984,1.10675,0.266006,-0.640388,0.111759,0.565271,-0.645694,2.394801,-1.308277,-0.517714,-0.270597,1.203806,1.386635,-0.560046,-1.664873,1.174377,-0.279217,0.595751,1.19396,0.456348,-0.199591,0.975359,-0.995131,1.000033,-1.012481,-0.99278,-0.373818,0.785907,0.967334,-0.697516,-1.057037,1.672936,-0.171211,-0.408976,-0.991065,-0.601462,0.182111,-0.11292,1.02641,19.91
-0.003504,-0.138984,1.10675,0.266006,-0.640388,0.111759,0.565271,0.570986,-0.467225,0.248132,-0.414821,-0.6235,-1.257498,-0.413591,-0.560046,-1.664873,1.174377,-0.279217,0.595751,1.19396,0.456348,-0.199591,0.975359,-0.995131,1.000033,-1.012481,-0.99278,-0.373818,0.785907,0.967334,-0.697516,-1.057037,1.672936,-0.171211,-0.408976,-0.991065,-0.601462,0.182111,-0.11292,1.02641,2.74
-0.003504,-0.138984,1.10675,0.266006,-0.640388,0.111759,0.565271,0.568563,-0.467402,-0.033,-0.438797,-0.691324,-1.257498,-0.413591,-0.560046,-1.664873,1.174377,-0.279217,0.595751,1.19396,0.456348,-0.199591,0.975359,-0.995131,1.000033,-1.012481,-0.99278,-0.373818,0.785907,0.967334,-0.697516,-1.057037,1.672936,-0.171211,-0.408976,-0.991065,-0.601462,0.182111,-0.11292,1.02641,20.08
-0.003504,-0.138984,1.10675,0.266006,-0.640388,0.111759,0.565271,0.33689,0.067187,-0.122636,-0.46231,-0.736723,-1.257498,-0.413591,-0.560046,-1.664873,1.174377,-0.279217,0.595751,1.19396,0.456348,-0.199591,0.975359,-0.995131,1.000033,-1.012481,-0.99278,-0.373818,0.785907,0.967334,-0.697516,-1.057037,1.672936,-0.171211,-0.408976,-0.991065,-0.601462,0.182111,-0.11292,1.02641,33.64
-0.003504,-0.138984,1.10675,0.266006,-0.640388,0.111759,0.565271,0.539816,-0.545883,-0.774534,1.281066,-0.327372,-1.257498,-0.413591,-0.560046,-1.664873,1.174377,-0.279217,0.595751,1.19396,0.456348,-0.199591,0.975359,-0.995131,1.000033,-1.012481,-0.99278,-0.373818,0.785907,0.967334,-0.697516,-1.057037,1.672936,-0.171211,-0.408976,-0.991065,-0.601462,0.182111,-0.11292,1.02641,0.33
-0.003504,-0.138984,1.10675,0.266006,-0.640388,0.111759,0.565271,0.534041,-0.54314,-0.729716,2.602441,1.166942,-1.257498,-0.413591,-0.560046,-1.664873,1.174377,-0.279217,0.595751,1.19396,0.456348,-0.199591,0.975359,-0.995131,1.000033,-1.012481,-0.99278,-0.373818,0.785907,0.967334,-0.697516,-1.057037,1.672936,-0.171211,-0.408976,-0.991065,-0.601462,0.182111,-0.11292,1.02641,12.21
-0.003504,-0.138984,1.10675,0.266006,-0.640388,0.111759,0.565271,-1.402122,-1.057556,-1.198269,2.043338,-0.200914,-1.257498,-0.413591,-0.560046,-1.664873,1.174377,-0.279217,0.595751,1.19396,0.456348,-0.199591,0.975359,-0.995131,1.000033,-1.012481,-0.99278,-0.373818,0.785907,0.967334,-0.697516,-1.057037,1.672936,-0.171211,-0.408976,-0.991065,-0.601462,0.182111,-0.11292,1.02641,33.67
-0.003504,-0.138984,1.10675,0.266006,-0.640388,0.111759,0.565271,0.556549,-0.452184,0.239983,-0.519403,-0.87062,-1.257498,-0.413591,-0.560046,-1.664873,1.174377,-0.279217,0.595751,1.19396,0.456348,-0.199591,0.975359,-0.995131,1.000033,-1.012481,-0.99278,-0.373818,0.785907,0.967334,-0.697516,-1.057037,1.672936,-0.171211,-0.408976,-0.991065,-0.601462,0.182111,-0.11292,1.02641,1.99
-0.003504,-0.138984,1.10675,0.266006,-0.640388,0.111759,0.565271,0.553146,-0.45006,0.015893,-0.52086,-0.8896,-1.257498,-0.413591,-0.560046,-1.664873,1.174377,-0.279217,0.595751,1.19396,0.456348,-0.199591,0.975359,-0.995131,1.000033,-1.012481,-0.99278,-0.373818,0.785907,0.967334,-0.697516,-1.057037,1.672936,-0.171211,-0.408976,-0.991065,-0.601462,0.182111,-0.11292,1.02641,24.97
-0.003504,-0.138984,1.10675,0.266006,-0.640388,0.111759,0.565271,-0.66387,2.202713,-0.134859,-0.521092,-0.898734,-1.257498,-0.413591,-0.560046,-1.664873,1.174377,-0.279217,0.595751,1.19396,0.456348,-0.199591,0.975359,-0.995131,1.000033,-1.012481,-0.99278,-0.373818,0.785907,0.967334,-0.697516,-1.057037,1.672936,-0.171211,-0.408976,-0.991065,-0.601462,0.182111,-0.11292,1.02641,59.57
-0.003504,-0.138984,1.10675,0.266006,-0.640388,0.111759,0.565271,0.608885,-0.388744,1.666011,-0.452077,1.671355,-1.257498,-0.413591,-0.560046,-1.664873,1.174377,-0.279217,0.595751,1.19396,0.456348,-0.199591,0.975359,-0.995131,1.000033,-1.012481,-0.99278,-0.373818,0.785907,0.967334,-0.697516,-1.057037,1.672936,-0.171211,-0.408976,-0.991065,-0.601462,0.182111,-0.11292,1.02641,32.58
-0.003504,-0.138984,1.10675,0.266006,-0.640388,0.111759,0.565271,0.615098,-0.390691,1.706755,-0.370445,0.948264,-1.257498,-0.413591,-0.560046,-1.664873,1.174377,-0.279217,0.595751,1.19396,0.456348,-0.199591,0.975359,-0.995131,1.000033,-1.012481,-0.99278,-0.373818,0.785907,0.967334,-0.697516,-1.057037,1.672936,-0.171211,-0.408976,-0.991065,-0.601462,0.182111,-0.11292,1.02641,44.24
-0.003504,-0.138984,1.10675,0.266006,-0.640388,0.111759,0.565271,-2.887677,0.731575,1.759722,-0.241722,2.270557,-1.257498,-0.413591,-0.560046,-1.664873,1.174377,-0.279217,0.595751,1.19396,0.456348,-0.199591,0.975359,-0.995131,1.000033,-1.012481,-0.99278,-0.373818,0.785907,0.967334,-0.697516,-1.057037,1.672936,-0.171211,-0.408976,-0.991065,-0.601462,0.182111,-0.11292,1.02641,61.38
-0.003504,-0.138984,1.10675,0.266006,-0.640388,0.111759,0.565271,0.557348,-0.501466,-0.782683,-0.514799,-0.435562,-1.257498,-0.413591,-0.560046,-1.664873,1.174377,-0.279217,0.595751,1.19396,0.456348,-0.199591,0.975359,-0.995131,1.000033,-1.012481,-0.99278,-0.373818,0.785907,0.967334,-0.697516,-1.057037,1.672936,-0.171211,-0.408976,-0.991065,-0.601462,0.182111,-0.11292,1.02641,1.61
-0.003504,-0.138984,1.10675,0.266006,-0.640388,0.111759,0.565271,0.555311,-0.496954,-0.92936,-0.51821,-0.34854,-1.257498,-0.413591,-0.560046,-1.664873,1.174377,-0.279217,0.595751,1.19396,0.456348,-0.199591,0.975359,-0.995131,1.000033,-1.012481,-0.99278,-0.373818,0.785907,0.967334,-0.697516,-1.057037,1.672936,-0.171211,-0.408976,-0.991065,-0.601462,0.182111,-0.11292,1.02641,42.13
-0.003504,-0.138984,1.10675,0.266006,-0.640388,0.111759,0.565271,-0.645694,2.394801,-1.308277,-0.517714,-0.270597,-1.257498,-0.413591,-0.560046,-1.664873,1.174377,-0.279217,0.595751,1.19396,0.456348,-0.199591,0.975359,-0.995131,1.000033,-1.012481,-0.99278,-0.373818,0.785907,0.967334,-0.697516,-1.057037,1.672936,-0.171211,-0.408976,-0.991065,-0.601462,0.182111,-0.11292,1.02641,55.13
-0.003504,-0.138984,1.10675,0.266006,-0.640388,0.111759,0.565271,0.570986,-0.467225,0.248132,-0.414821,-0.6235,0.042292,-0.949447,-0.560046,-1.664873,1.174377,-0.279217,0.595751,1.19396,0.456348,-0.199591,0.975359,-0.995131,1.000033,-1.012481,-0.99278,-0.373818,0.785907,0.967334,-0.697516,-1.057037,1.672936,-0.171211,-0.408976,-0.991065,-0.601462,0.182111,-0.11292,1.02641,13.51
-0.003504,-0.138984,1.10675,0.266006,-0.640388,0.111759,0.565271,0.568563,-0.467402,-0.033,-0.438797,-0.691324,0.042292,-0.949447,-0.560046,-1.664873,1.174377,-0.279217,0.595751,1.19396,0.456348,-0.199591,0.975359,-0.995131,1.000033,-1.012481,-0.99278,-0.373818,0.785907,0.967334,-0.697516,-1.057037,1.672936,-0.171211,-0.408976,-0.991065,-0.601462,0.182111,-0.11292,1.02641,36.28
-0.003504,-0.138984,1.10675,0.266006,-0.640388,0.111759,0.565271,0.33689,0.067187,-0.122636,-0.46231,-0.736723,0.042292,-0.949447,-0.560046,-1.664873,1.174377,-0.279217,0.595751,1.19396,0.456348,-0.199591,0.975359,-0.995131,1.000033,-1.012481,-0.99278,-0.373818,0.785907,0.967334,-0.697516,-1.057037,1.672936,-0.171211,-0.408976,-0.991065,-0.601462,0.182111,-0.11292,1.02641,43.31
-0.003504,-0.138984,1.10675,0.266006,-0.640388,0.111759,0.565271,0.539816,-0.545883,-0.774534,1.281066,-0.327372,0.042292,-0.949447,-0.560046,-1.664873,1.174377,-0.279217,0.595751,1.19396,0.456348,-0.199591,0.975359,-0.995131,1.000033,-1.012481,-0.99278,-0.373818,0.785907,0.967334,-0.697516,-1.057037,1.672936,-0.171211,-0.408976,-0.991065,-0.601462,0.182111,-0.11292,1.02641,0.57
-0.003504,-0.138984,1.10675,0.266006,-0.640388,0.111759,0.565271,0.534041,-0.54314,-0.729716,2.602441,1.166942,0.042292,-0.949447,-0.560046,-1.664873,1.174377,-0.279217,0.595751,1.19396,0.456348,-0.199591,0.975359,-0.995131,1.000033,-1.012481,-0.99278,-0.373818,0.785907,0.967334,-0.697516,-1.057037,1.672936,-0.171211,-0.408976,-0.991065,-0.601462,0.182111,-0.11292,1.02641,31.1
-0.003504,-0.138984,1.10675,0.266006,-0.640388,0.111759,0.565271,-1.402122,-1.057556,-1.198269,2.043338,-0.200914,0.042292,-0.949447,-0.560046,-1.664873,1.174377,-0.279217,0.595751,1.19396,0.456348,-0.199591,0.975359,-0.995131,1.000033,-1.012481,-0.99278,-0.373818,0.785907,0.967334,-0.697516,-1.057037,1.672936,-0.171211,-0.408976,-0.991065,-0.601462,0.182111,-0.11292,1.02641,44.42
-0.003504,-0.138984,1.10675,0.266006,-0.640388,0.111759,0.565271,0.556549,-0.452184,0.239983,-0.519403,-0.87062,0.042292,-0.949447,-0.560046,-1.664873,1.174377,-0.279217,0.595751,1.19396,0.456348,-0.199591,0.975359,-0.995131,1.000033,-1.012481,-0.99278,-0.373818,0.785907,0.967334,-0.697516,-1.057037,1.672936,-0.171211,-0.408976,-0.991065,-0.601462,0.182111,-0.11292,1.02641,6.6
-0.003504,-0.138984,1.10675,0.266006,-0.640388,0.111759,0.565271,0.553146,-0.45006,0.015893,-0.52086,-0.8896,0.042292,-0.949447,-0.560046,-1.664873,1.174377,-0.279217,0.595751,1.19396,0.456348,-0.199591,0.975359,-0.995131,1.000033,-1.012481,-0.99278,-0.373818,0.785907,0.967334,-0.697516,-1.057037,1.672936,-0.171211,-0.408976,-0.991065,-0.601462,0.182111,-0.11292,1.02641,53.31
-0.003504,-0.138984,1.10675,0.266006,-0.640388,0.111759,0.565271,-0.66387,2.202713,-0.134859,-0.521092,-0.898734,0.042292,-0.949447,-0.560046,-1.664873,1.174377,-0.279217,0.595751,1.19396,0.456348,-0.199591,0.975359,-0.995131,1.000033,-1.012481,-0.99278,-0.373818,0.785907,0.967334,-0.697516,-1.057037,1.672936,-0.171211,-0.408976,-0.991065,-0.601462,0.182111,-0.11292,1.02641,73.95
-0.003504,-0.138984,1.10675,0.266006,-0.640388,0.111759,0.565271,0.608885,-0.388744,1.666011,-0.452077,1.671355,0.042292,-0.949447,-0.560046,-1.664873,1.174377,-0.279217,0.595751,1.19396,0.456348,-0.199591,0.975359,-0.995131,1.000033,-1.012481,-0.99278,-0.373818,0.785907,0.967334,-0.697516,-1.057037,1.672936,-0.171211,-0.408976,-0.991065,-0.601462,0.182111,-0.11292,1.02641,64.98
-0.003504,-0.138984,1.10675,0.266006,-0.640388,0.111759,0.565271,0.615098,-0.390691,1.706755,-0.370445,0.948264,0.042292,-0.949447,-0.560046,-1.664873,1.174377,-0.279217,0.595751,1.19396,0.456348,-0.199591,0.975359,-0.995131,1.000033,-1.012481,-0.99278,-0.373818,0.785907,0.967334,-0.697516,-1.057037,1.672936,-0.171211,-0.408976,-0.991065,-0.601462,0.182111,-0.11292,1.02641,71.05
-0.003504,-0.138984,1.10675,0.266006,-0.640388,0.111759,0.565271,-2.887677,0.731575,1.759722,-0.241722,2.270557,0.042292,-0.949447,-0.560046,-1.664873,1.174377,-0.279217,0.595751,1.19396,0.456348,-0.199591,0.975359,-0.995131,1.000033,-1.012481,-0.99278,-0.373818,0.785907,0.967334,-0.697516,-1.057037,1.672936,-0.171211,-0.408976,-0.991065,-0.601462,0.182111,-0.11292,1.02641,83.94
-0.003504,-0.138984,1.10675,0.266006,-0.640388,0.111759,0.565271,0.557348,-0.501466,-0.782683,-0.514799,-0.435562,0.042292,-0.949447,-0.560046,-1.664873,1.174377,-0.279217,0.595751,1.19396,0.456348,-0.199591,0.975359,-0.995131,1.000033,-1.012481,-0.99278,-0.373818,0.785907,0.967334,-0.697516,-1.057037,1.672936,-0.171211,-0.408976,-0.991065,-0.601462,0.182111,-0.11292,1.02641,2.02
-0.003504,-0.138984,1.10675,0.266006,-0.640388,0.111759,0.565271,0.555311,-0.496954,-0.92936,-0.51821,-0.34854,0.042292,-0.949447,-0.560046,-1.664873,1.174377,-0.279217,0.595751,1.19396,0.456348,-0.199591,0.975359,-0.995131,1.000033,-1.012481,-0.99278,-0.373818,0.785907,0.967334,-0.697516,-1.057037,1.672936,-0.171211,-0.408976,-0.991065,-0.601462,0.182111,-0.11292,1.02641,55.99
-0.003504,-0.138984,1.10675,0.266006,-0.640388,0.111759,0.565271,-0.645694,2.394801,-1.308277,-0.517714,-0.270597,0.042292,-0.949447,-0.560046,-1.664873,1.174377,-0.279217,0.595751,1.19396,0.456348,-0.199591,0.975359,-0.995131,1.000033,-1.012481,-0.99278,-0.373818,0.785907,0.967334,-0.697516,-1.057037,1.672936,-0.171211,-0.408976,-0.991065,-0.601462,0.182111,-0.11292,1.02641,83.04
-2.542164,0.827784,-0.087206,1.81893,-0.549457,2.642767,2.348638,0.570986,-0.467225,0.248132,-0.414821,-0.6235,1.203806,1.386635,-0.560046,-1.664873,1.174377,-0.279217,0.595751,1.19396,0.456348,-0.199591,0.975359,-0.995131,1.000033,-1.012481,-0.99278,-0.373818,0.785907,0.967334,-0.697516,-1.057037,1.672936,-0.171211,-0.408976,-0.991065,-0.601462,0.182111,-0.11292,1.02641,17.35
-2.542164,0.827784,-0.087206,1.81893,-0.549457,2.642767,2.348638,0.568563,-0.467402,-0.033,-0.438797,-0.691324,1.203806,1.386635,-0.560046,-1.664873,1.174377,-0.279217,0.595751,1.19396,0.456348,-0.199591,0.975359,-0.995131,1.000033,-1.012481,-0.99278,-0.373818,0.785907,0.967334,-0.697516,-1.057037,1.672936,-0.171211,-0.408976,-0.991065,-0.601462,0.182111,-0.11292,1.02641,28.93
-2.542164,0.827784,-0.087206,1.81893,-0.549457,2.642767,2.348638,0.33689,0.067187,-0.122636,-0.46231,-0.736723,1.203806,1.386635,-0.560046,-1.664873,1.174377,-0.279217,0.595751,1.19396,0.456348,-0.199591,0.975359,-0.995131,1.000033,-1.012481,-0.99278,-0.373818,0.785907,0.967334,-0.697516,-1.057037,1.672936,-0.171211,-0.408976,-0.991065,-0.601462,0.182111,-0.11292,1.02641,34.71
-2.542164,0.827784,-0.087206,1.81893,-0.549457,2.642767,2.348638,0.539816,-0.545883,-0.774534,1.281066,-0.327372,1.203806,1.386635,-0.560046,-1.664873,1.174377,-0.279217,0.595751,1.19396,0.456348,-0.199591,0.975359,-0.995131,1.000033,-1.012481,-0.99278,-0.373818,0.785907,0.967334,-0.697516,-1.057037,1.672936,-0.171211,-0.408976,-0.991065,-0.601462,0.182111,-0.11292,1.02641,0.57
-2.542164,0.827784,-0.087206,1.81893,-0.549457,2.642767,2.348638,0.534041,-0.54314,-0.729716,2.602441,1.166942,1.203806,1.386635,-0.560046,-1.664873,1.174377,-0.279217,0.595751,1.19396,0.456348,-0.199591,0.975359,-0.995131,1.000033,-1.012481,-0.99278,-0.373818,0.785907,0.967334,-0.697516,-1.057037,1.672936,-0.171211,-0.408976,-0.991065,-0.601462,0.182111,-0.11292,1.02641,38.02
-2.542164,0.827784,-0.087206,1.81893,-0.549457,2.642767,2.348638,-1.402122,-1.057556,-1.198269,2.043338,-0.200914,1.203806,1.386635,-0.560046,-1.664873,1.174377,-0.279217,0.595751,1.19396,0.456348,-0.199591,0.975359,-0.995131,1.000033,-1.012481,-0.99278,-0.373818,0.785907,0.967334,-0.697516,-1.057037,1.672936,-0.171211,-0.408976,-0.991065,-0.601462,0.182111,-0.11292,1.02641,38.77
-2.542164,0.827784,-0.087206,1.81893,-0.549457,2.642767,2.348638,0.556549,-0.452184,0.239983,-0.519403,-0.87062,1.203806,1.386635,-0.560046,-1.664873,1.174377,-0.279217,0.595751,1.19396,0.456348,-0.199591,0.975359,-0.995131,1.000033,-1.012481,-0.99278,-0.373818,0.785907,0.967334,-0.697516,-1.057037,1.672936,-0.171211,-0.408976,-0.991065,-0.601462,0.182111,-0.11292,1.02641,13.96
-2.542164,0.827784,-0.087206,1.81893,-0.549457,2.642767,2.348638,0.553146,-0.45006,0.015893,-0.52086,-0.8896,1.203806,1.386635,-0.560046,-1.664873,1.174377,-0.279217,0.595751,1.19396,0.456348,-0.199591,0.975359,-0.995131,1.000033,-1.012481,-0.99278,-0.373818,0.785907,0.967334,-0.697516,-1.057037,1.672936,-0.171211,-0.408976,-0.991065,-0.601462,0.182111,-0.11292,1.02641,60.55
-2.542164,0.827784,-0.087206,1.81893,-0.549457,2.642767,2.348638,-0.66387,2.202713,-0.134859,-0.521092,-0.898734,1.203806,1.386635,-0.560046,-1.664873,1.174377,-0.279217,0.595751,1.19396,0.456348,-0.199591,0.975359,-0.995131,1.000033,-1.012481,-0.99278,-0.373818,0.785907,0.967334,-0.697516,-1.057037,1.672936,-0.171211,-0.408976,-0.991065,-0.601462,0.182111,-0.11292,1.02641,63.14
-2.542164,0.827784,-0.087206,1.81893,-0.549457,2.642767,2.348638,0.608885,-0.388744,1.666011,-0.452077,1.671355,1.203806,1.386635,-0.560046,-1.664873,1.174377,-0.279217,0.595751,1.19396,0.456348,-0.199591,0.975359,-0.995131,1.000033,-1.012481,-0.99278,-0.373818,0.785907,0.967334,-0.697516,-1.057037,1.672936,-0.171211,-0.408976,-0.991065,-0.601462,0.182111,-0.11292,1.02641,41.14
-2.542164,0.827784,-0.087206,1.81893,-0.549457,2.642767,2.348638,0.615098,-0.390691,1.706755,-0.370445,0.948264,1.203806,1.386635,-0.560046,-1.664873,1.174377,-0.279217,0.595751,1.19396,0.456348,-0.199591,0.975359,-0.995131,1.000033,-1.012481,-0.99278,-0.373818,0.785907,0.967334,-0.697516,-1.057037,1.672936,-0.171211,-0.408976,-0.991065,-0.601462,0.182111,-0.11292,1.02641,47.21
-2.542164,0.827784,-0.087206,1.81893,-0.549457,2.642767,2.348638,-2.887677,0.731575,1.759722,-0.241722,2.270557,1.203806,1.386635,-0.560046,-1.664873,1.174377,-0.279217,0.595751,1.19396,0.456348,-0.199591,0.975359,-0.995131,1.000033,-1.012481,-0.99278,-0.373818,0.785907,0.967334,-0.697516,-1.057037,1.672936,-0.171211,-0.408976,-0.991065,-0.601462,0.182111,-0.11292,1.02641,58.17
-2.542164,0.827784,-0.087206,1.81893,-0.549457,2.642767,2.348638,0.557348,-0.501466,-0.782683,-0.514799,-0.435562,1.203806,1.386635,-0.560046,-1.664873,1.174377,-0.279217,0.595751,1.19396,0.456348,-0.199591,0.975359,-0.995131,1.000033,-1.012481,-0.99278,-0.373818,0.785907,0.967334,-0.697516,-1.057037,1.672936,-0.171211,-0.408976,-0.991065,-0.601462,0.182111,-0.11292,1.02641,13.53
-2.542164,0.827784,-0.087206,1.81893,-0.549457,2.642767,2.348638,0.555311,-0.496954,-0.92936,-0.51821,-0.34854,1.203806,1.386635,-0.560046,-1.664873,1.174377,-0.279217,0.595751,1.19396,0.456348,-0.199591,0.975359,-0.995131,1.000033,-1.012481,-0.99278,-0.373818,0.785907,0.967334,-0.697516,-1.057037,1.672936,-0.171211,-0.408976,-0.991065,-0.601462,0.182111,-0.11292,1.02641,53.6
-2.542164,0.827784,-0.087206,1.81893,-0.549457,2.642767,2.348638,-0.645694,2.394801,-1.308277,-0.517714,-0.270597,1.203806,1.386635,-0.560046,-1.664873,1.174377,-0.279217,0.595751,1.19396,0.456348,-0.199591,0.975359,-0.995131,1.000033,-1.012481,-0.99278,-0.373818,0.785907,0.967334,-0.697516,-1.057037,1.672936,-0.171211,-0.408976,-0.991065,-0.601462,0.182111,-0.11292,1.02641,58.46
-2.542164,0.827784,-0.087206,1.81893,-0.549457,2.642767,2.348638,0.570986,-0.467225,0.248132,-0.414821,-0.6235,-1.257498,-0.413591,-0.560046,-1.664873,1.174377,-0.279217,0.595751,1.19396,0.456348,-0.199591,0.975359,-0.995131,1.000033,-1.012481,-0.99278,-0.373818,0.785907,0.967334,-0.697516,-1.057037,1.672936,-0.171211,-0.408976,-0.991065,-0.601462,0.182111,-0.11292,1.02641,5.49
-2.542164,0.827784,-0.087206,1.81893,-0.549457,2.642767,2.348638,0.568563,-0.467402,-0.033,-0.438797,-0.691324,-1.257498,-0.413591,-0.560046,-1.664873,1.174377,-0.279217,0.595751,1.19396,0.456348,-0.199591,0.975359,-0.995131,1.000033,-1.012481,-0.99278,-0.373818,0.785907,0.967334,-0.697516,-1.057037,1.672936,-0.171211,-0.408976,-0.991065,-0.601462,0.182111,-0.11292,1.02641,30.48
-2.542164,0.827784,-0.087206,1.81893,-0.549457,2.642767,2.348638,0.33689,0.067187,-0.122636,-0.46231,-0.736723,-1.257498,-0.413591,-0.560046,-1.664873,1.174377,-0.279217,0.595751,1.19396,0.456348,-0.199591,0.975359,-0.995131,1.000033,-1.012481,-0.99278,-0.373818,0.785907,0.967334,-0.697516,-1.057037,1.672936,-0.171211,-0.408976,-0.991065,-0.601462,0.182111,-0.11292,1.02641,38.19
