 additive_.C5_NMR_shift , additive_.C5_electrostatic_charge , additive_.N1_electrostatic_charge , additive_electronegativity , additive_ovality , additive_surface_area , aryl_halide_.C1_NMR_shift , aryl_halide_.C2_NMR_shift , aryl_halide_.C3_NMR_shift , aryl_halide_.H3_electrostatic_charge , aryl_halide_V2_frequency , aryl_halide_V2_intensity , aryl_halide_V3_frequency , aryl_halide_hardness , base_.N1_electrostatic_charge , base_electronegativity , ligand_.C10_NMR_shift , ligand_.C11_electrostatic_charge , ligand_.C12_electrostatic_charge , ligand_.C17_NMR_shift , ligand_.C1_electrostatic_charge , ligand_.C6_NMR_shift , ligand_.C6_electrostatic_charge , ligand_.C9_NMR_shift , ligand_.H11_electrostatic_charge , ligand_.H9_NMR_shift , ligand_.H9_electrostatic_charge , ligand_V10_frequency , ligand_V10_intensity , ligand_V1_intensity , ligand_V3_frequency , ligand_V6_intensity , yield 
-0.264442,0.370213,0.058594,0.371096,0.735791,0.548866,-0.645694,-3.000127,2.394801,1.070373,-0.716429,-0.517714,-1.137711,-0.265452,-0.519769,-0.922213,-1.033227,0.52021,0.261463,1.407879,-0.702741,-0.906779,-0.541304,0.471798,0.465628,-0.653141,-0.576701,-0.227134,-0.58353,1.635846,-0.184761,1.069052,50.26
-0.264442,0.370213,0.058594,0.371096,0.735791,0.548866,0.570986,0.28035,-0.467225,0.082068,0.293298,-0.414821,0.794127,-0.265452,-0.901301,1.403618,-1.033227,0.52021,0.261463,1.407879,-0.702741,-0.906779,-0.541304,0.471798,0.465628,-0.653141,-0.576701,-0.227134,-0.58353,1.635846,-0.184761,1.069052,2.44
-0.264442,0.370213,0.058594,0.371096,0.735791,0.548866,0.568563,0.336673,-0.467402,0.238116,0.254299,-0.438797,0.522362,-0.265452,-0.901301,1.403618,-1.033227,0.52021,0.261463,1.407879,-0.702741,-0.906779,-0.541304,0.471798,0.465628,-0.653141,-0.576701,-0.227134,-0.58353,1.635846,-0.184761,1.069052,28.79
-0.264442,0.370213,0.058594,0.371096,0.735791,0.548866,0.33689,0.080986,0.067187,0.264124,0.209824,-0.46231,-0.191327,-0.280068,-0.901301,1.403618,-1.033227,0.52021,0.261463,1.407879,-0.702741,-0.906779,-0.541304,0.471798,0.465628,-0.653141,-0.576701,-0.227134,-0.58353,1.635846,-0.184761,1.069052,34.86
-0.264442,0.370213,0.058594,0.371096,0.735791,0.548866,0.534041,0.345971,-0.54314,0.862309,3.314976,2.602441,3.134349,3.695556,-0.901301,1.403618,-1.033227,0.52021,0.261463,1.407879,-0.702741,-0.906779,-0.541304,0.471798,0.465628,-0.653141,-0.576701,-0.227134,-0.58353,1.635846,-0.184761,1.069052,20.9
-0.264442,0.370213,0.058594,0.371096,0.735791,0.548866,-1.402122,-1.624068,-1.057556,1.330453,0.206843,2.043338,-0.479186,-0.280068,-0.901301,1.403618,-1.033227,0.52021,0.261463,1.407879,-0.702741,-0.906779,-0.541304,0.471798,0.465628,-0.653141,-0.576701,-0.227134,-0.58353,1.635846,-0.184761,1.069052,36.07
-0.264442,0.370213,0.058594,0.371096,0.735791,0.548866,0.556549,0.27445,-0.452184,-0.282045,0.416006,-0.519403,0.170985,-0.265452,-0.901301,1.403618,-1.033227,0.52021,0.261463,1.407879,-0.702741,-0.906779,-0.541304,0.471798,0.465628,-0.653141,-0.576701,-0.227134,-0.58353,1.635846,-0.184761,1.069052,0.49
-0.264442,0.370213,0.058594,0.371096,0.735791,0.548866,0.553146,0.331488,-0.45006,-0.178013,-0.839555,-0.52086,-0.137391,-0.265452,-0.901301,1.403618,-1.033227,0.52021,0.261463,1.407879,-0.702741,-0.906779,-0.541304,0.471798,0.465628,-0.653141,-0.576701,-0.227134,-0.58353,1.635846,-0.184761,1.069052,37.99
-0.264442,0.370213,0.058594,0.371096,0.735791,0.548866,-0.66387,0.306098,2.202713,-0.099988,-0.847995,-0.521092,-0.906121,-0.280068,-0.901301,1.403618,-1.033227,0.52021,0.261463,1.407879,-0.702741,-0.906779,-0.541304,0.471798,0.465628,-0.653141,-0.576701,-0.227134,-0.58353,1.635846,-0.184761,1.069052,56.48
-0.264442,0.370213,0.058594,0.371096,0.735791,0.548866,0.608885,0.208472,-0.388744,-1.53043,-0.299728,-0.452077,-0.002738,-0.265452,-0.901301,1.403618,-1.033227,0.52021,0.261463,1.407879,-0.702741,-0.906779,-0.541304,0.471798,0.465628,-0.653141,-0.576701,-0.227134,-0.58353,1.635846,-0.184761,1.069052,26.83
-0.264442,0.370213,0.058594,0.371096,0.735791,0.548866,0.615098,0.27749,-0.390691,-1.738495,-0.374495,-0.370445,-0.221181,-0.265452,-0.901301,1.403618,-1.033227,0.52021,0.261463,1.407879,-0.702741,-0.906779,-0.541304,0.471798,0.465628,-0.653141,-0.576701,-0.227134,-0.58353,1.635846,-0.184761,1.069052,36.1
-0.264442,0.370213,0.058594,0.371096,0.735791,0.548866,-2.887677,1.276634,0.731575,-1.894543,-0.479017,-0.241722,-0.914721,-0.280068,-0.901301,1.403618,-1.033227,0.52021,0.261463,1.407879,-0.702741,-0.906779,-0.541304,0.471798,0.465628,-0.653141,-0.576701,-0.227134,-0.58353,1.635846,-0.184761,1.069052,46.53
-0.264442,0.370213,0.058594,0.371096,0.735791,0.548866,0.557348,0.378334,-0.501466,0.602228,-0.605928,-0.514799,-0.282365,-0.265452,-0.901301,1.403618,-1.033227,0.52021,0.261463,1.407879,-0.702741,-0.906779,-0.541304,0.471798,0.465628,-0.653141,-0.576701,-0.227134,-0.58353,1.635846,-0.184761,1.069052,1.47
-0.264442,0.370213,0.058594,0.371096,0.735791,0.548866,-0.645694,-3.000127,2.394801,1.070373,-0.716429,-0.517714,-1.137711,-0.265452,-0.901301,1.403618,-1.033227,0.52021,0.261463,1.407879,-0.702741,-0.906779,-0.541304,0.471798,0.465628,-0.653141,-0.576701,-0.227134,-0.58353,1.635846,-0.184761,1.069052,57.25
-0.264442,0.370213,0.058594,0.371096,0.735791,0.548866,0.570986,0.28035,-0.467225,0.082068,0.293298,-0.414821,0.794127,-0.265452,1.374737,-0.457047,-1.033227,0.52021,0.261463,1.407879,-0.702741,-0.906779,-0.541304,0.471798,0.465628,-0.653141,-0.576701,-0.227134,-0.58353,1.635846,-0.184761,1.069052,2.1
-0.264442,0.370213,0.058594,0.371096,0.735791,0.548866,0.568563,0.336673,-0.467402,0.238116,0.254299,-0.438797,0.522362,-0.265452,1.374737,-0.457047,-1.033227,0.52021,0.261463,1.407879,-0.702741,-0.906779,-0.541304,0.471798,0.465628,-0.653141,-0.576701,-0.227134,-0.58353,1.635846,-0.184761,1.069052,29.63
-0.264442,0.370213,0.058594,0.371096,0.735791,0.548866,0.33689,0.080986,0.067187,0.264124,0.209824,-0.46231,-0.191327,-0.280068,1.374737,-0.457047,-1.033227,0.52021,0.261463,1.407879,-0.702741,-0.906779,-0.541304,0.471798,0.465628,-0.653141,-0.576701,-0.227134,-0.58353,1.635846,-0.184761,1.069052,40.21
-0.264442,0.370213,0.058594,0.371096,0.735791,0.548866,0.534041,0.345971,-0.54314,0.862309,3.314976,2.602441,3.134349,3.695556,1.374737,-0.457047,-1.033227,0.52021,0.261463,1.407879,-0.702741,-0.906779,-0.541304,0.471798,0.465628,-0.653141,-0.576701,-0.227134,-0.58353,1.635846,-0.184761,1.069052,23.92
-0.264442,0.370213,0.058594,0.371096,0.735791,0.548866,-1.402122,-1.624068,-1.057556,1.330453,0.206843,2.043338,-0.479186,-0.280068,1.374737,-0.457047,-1.033227,0.52021,0.261463,1.407879,-0.702741,-0.906779,-0.541304,0.471798,0.465628,-0.653141,-0.576701,-0.227134,-0.58353,1.635846,-0.184761,1.069052,44.45
-0.264442,0.370213,0.058594,0.371096,0.735791,0.548866,0.556549,0.27445,-0.452184,-0.282045,0.416006,-0.519403,0.170985,-0.265452,1.374737,-0.457047,-1.033227,0.52021,0.261463,1.407879,-0.702741,-0.906779,-0.541304,0.471798,0.465628,-0.653141,-0.576701,-0.227134,-0.58353,1.635846,-0.184761,1.069052,0.49
-0.264442,0.370213,0.058594,0.371096,0.735791,0.548866,0.553146,0.331488,-0.45006,-0.178013,-0.839555,-0.52086,-0.137391,-0.265452,1.374737,-0.457047,-1.033227,0.52021,0.261463,1.407879,-0.702741,-0.906779,-0.541304,0.471798,0.465628,-0.653141,-0.576701,-0.227134,-0.58353,1.635846,-0.184761,1.069052,39.52
-0.264442,0.370213,0.058594,0.371096,0.735791,0.548866,-0.66387,0.306098,2.202713,-0.099988,-0.847995,-0.521092,-0.906121,-0.280068,1.374737,-0.457047,-1.033227,0.52021,0.261463,1.407879,-0.702741,-0.906779,-0.541304,0.471798,0.465628,-0.653141,-0.576701,-0.227134,-0.58353,1.635846,-0.184761,1.069052,69.72
-0.264442,0.370213,0.058594,0.371096,0.735791,0.548866,0.608885,0.208472,-0.388744,-1.53043,-0.299728,-0.452077,-0.002738,-0.265452,1.374737,-0.457047,-1.033227,0.52021,0.261463,1.407879,-0.702741,-0.906779,-0.541304,0.471798,0.465628,-0.653141,-0.576701,-0.227134,-0.58353,1.635846,-0.184761,1.069052,47.18
-0.264442,0.370213,0.058594,0.371096,0.735791,0.548866,0.615098,0.27749,-0.390691,-1.738495,-0.374495,-0.370445,-0.221181,-0.265452,1.374737,-0.457047,-1.033227,0.52021,0.261463,1.407879,-0.702741,-0.906779,-0.541304,0.471798,0.465628,-0.653141,-0.576701,-0.227134,-0.58353,1.635846,-0.184761,1.069052,65.99
-0.264442,0.370213,0.058594,0.371096,0.735791,0.548866,-2.887677,1.276634,0.731575,-1.894543,-0.479017,-0.241722,-0.914721,-0.280068,1.374737,-0.457047,-1.033227,0.52021,0.261463,1.407879,-0.702741,-0.906779,-0.541304,0.471798,0.465628,-0.653141,-0.576701,-0.227134,-0.58353,1.635846,-0.184761,1.069052,87.94
-0.264442,0.370213,0.058594,0.371096,0.735791,0.548866,0.557348,0.378334,-0.501466,0.602228,-0.605928,-0.514799,-0.282365,-0.265452,1.374737,-0.457047,-1.033227,0.52021,0.261463,1.407879,-0.702741,-0.906779,-0.541304,0.471798,0.465628,-0.653141,-0.576701,-0.227134,-0.58353,1.635846,-0.184761,1.069052,1.57
-0.264442,0.370213,0.058594,0.371096,0.735791,0.548866,0.555311,0.434656,-0.496954,0.654244,-0.647841,-0.51821,-0.559904,-0.265452,1.374737,-0.457047,-1.033227,0.52021,0.261463,1.407879,-0.702741,-0.906779,-0.541304,0.471798,0.465628,-0.653141,-0.576701,-0.227134,-0.58353,1.635846,-0.184761,1.069052,61.5
-0.264442,0.370213,0.058594,0.371096,0.735791,0.548866,-0.645694,-3.000127,2.394801,1.070373,-0.716429,-0.517714,-1.137711,-0.265452,1.374737,-0.457047,-1.033227,0.52021,0.261463,1.407879,-0.702741,-0.906779,-0.541304,0.471798,0.465628,-0.653141,-0.576701,-0.227134,-0.58353,1.635846,-0.184761,1.069052,83.96
-0.138984,0.811187,0.135733,0.371096,-0.311215,0.000862,0.570986,0.28035,-0.467225,0.082068,0.293298,-0.414821,0.794127,-0.265452,-0.519769,-0.922213,0.263884,0.957226,-0.120792,-0.651927,-0.824471,0.531409,1.513452,0.780026,0.264945,-0.653141,-0.895436,1.721359,1.756769,-0.061407,1.675731,-1.305512,13.96
-0.138984,0.811187,0.135733,0.371096,-0.311215,0.000862,0.568563,0.336673,-0.467402,0.238116,0.254299,-0.438797,0.522362,-0.265452,-0.519769,-0.922213,0.263884,0.957226,-0.120792,-0.651927,-0.824471,0.531409,1.513452,0.780026,0.264945,-0.653141,-0.895436,1.721359,1.756769,-0.061407,1.675731,-1.305512,15.09
-0.138984,0.811187,0.135733,0.371096,-0.311215,0.000862,0.33689,0.080986,0.067187,0.264124,0.209824,-0.46231,-0.191327,-0.280068,-0.519769,-0.922213,0.263884,0.957226,-0.120792,-0.651927,-0.824471,0.531409,1.513452,0.780026,0.264945,-0.653141,-0.895436,1.721359,1.756769,-0.061407,1.675731,-1.305512,15.92
-0.138984,0.811187,0.135733,0.371096,-0.311215,0.000862,0.539816,0.291794,-0.545883,1.122389,0.286935,1.281066,0.48661,-0.280068,-0.519769,-0.922213,0.263884,0.957226,-0.120792,-0.651927,-0.824471,0.531409,1.513452,0.780026,0.264945,-0.653141,-0.895436,1.721359,1.756769,-0.061407,1.675731,-1.305512,2.55
-0.138984,0.811187,0.135733,0.371096,-0.311215,0.000862,0.534041,0.345971,-0.54314,0.862309,3.314976,2.602441,3.134349,3.695556,-0.519769,-0.922213,0.263884,0.957226,-0.120792,-0.651927,-0.824471,0.531409,1.513452,0.780026,0.264945,-0.653141,-0.895436,1.721359,1.756769,-0.061407,1.675731,-1.305512,8.64
-0.138984,0.811187,0.135733,0.371096,-0.311215,0.000862,-1.402122,-1.624068,-1.057556,1.330453,0.206843,2.043338,-0.479186,-0.280068,-0.519769,-0.922213,0.263884,0.957226,-0.120792,-0.651927,-0.824471,0.531409,1.513452,0.780026,0.264945,-0.653141,-0.895436,1.721359,1.756769,-0.061407,1.675731,-1.305512,6.65
-0.138984,0.811187,0.135733,0.371096,-0.311215,0.000862,0.556549,0.27445,-0.452184,-0.282045,0.416006,-0.519403,0.170985,-0.265452,-0.519769,-0.922213,0.263884,0.957226,-0.120792,-0.651927,-0.824471,0.531409,1.513452,0.780026,0.264945,-0.653141,-0.895436,1.721359,1.756769,-0.061407,1.675731,-1.305512,7.71
-0.138984,0.811187,0.135733,0.371096,-0.311215,0.000862,0.553146,0.331488,-0.45006,-0.178013,-0.839555,-0.52086,-0.137391,-0.265452,-0.519769,-0.922213,0.263884,0.957226,-0.120792,-0.651927,-0.824471,0.531409,1.513452,0.780026,0.264945,-0.653141,-0.895436,1.721359,1.756769,-0.061407,1.675731,-1.305512,14.76
-0.138984,0.811187,0.135733,0.371096,-0.311215,0.000862,-0.66387,0.306098,2.202713,-0.099988,-0.847995,-0.521092,-0.906121,-0.280068,-0.519769,-0.922213,0.263884,0.957226,-0.120792,-0.651927,-0.824471,0.531409,1.513452,0.780026,0.264945,-0.653141,-0.895436,1.721359,1.756769,-0.061407,1.675731,-1.305512,16.71
-0.138984,0.811187,0.135733,0.371096,-0.311215,0.000862,0.608885,0.208472,-0.388744,-1.53043,-0.299728,-0.452077,-0.002738,-0.265452,-0.519769,-0.922213,0.263884,0.957226,-0.120792,-0.651927,-0.824471,0.531409,1.513452,0.780026,0.264945,-0.653141,-0.895436,1.721359,1.756769,-0.061407,1.675731,-1.305512,12.25
-0.138984,0.811187,0.135733,0.371096,-0.311215,0.000862,0.615098,0.27749,-0.390691,-1.738495,-0.374495,-0.370445,-0.221181,-0.265452,-0.519769,-0.922213,0.263884,0.957226,-0.120792,-0.651927,-0.824471,0.531409,1.513452,0.780026,0.264945,-0.653141,-0.895436,1.721359,1.756769,-0.061407,1.675731,-1.305512,16.44
-0.138984,0.811187,0.135733,0.371096,-0.311215,0.000862,-2.887677,1.276634,0.731575,-1.894543,-0.479017,-0.241722,-0.914721,-0.280068,-0.519769,-0.922213,0.263884,0.957226,-0.120792,-0.651927,-0.824471,0.531409,1.513452,0.780026,0.264945,-0.653141,-0.895436,1.721359,1.756769,-0.061407,1.675731,-1.305512,17.06
-0.138984,0.811187,0.135733,0.371096,-0.311215,0.000862,0.557348,0.378334,-0.501466,0.602228,-0.605928,-0.514799,-0.282365,-0.265452,-0.519769,-0.922213,0.263884,0.957226,-0.120792,-0.651927,-0.824471,0.531409,1.513452,0.780026,0.264945,-0.653141,-0.895436,1.721359,1.756769,-0.061407,1.675731,-1.305512,12.14
-0.138984,0.811187,0.135733,0.371096,-0.311215,0.000862,0.555311,0.434656,-0.496954,0.654244,-0.647841,-0.51821,-0.559904,-0.265452,-0.519769,-0.922213,0.263884,0.957226,-0.120792,-0.651927,-0.824471,0.531409,1.513452,0.780026,0.264945,-0.653141,-0.895436,1.721359,1.756769,-0.061407,1.675731,-1.305512,10.08
-0.138984,0.811187,0.135733,0.371096,-0.311215,0.000862,-0.645694,-3.000127,2.394801,1.070373,-0.716429,-0.517714,-1.137711,-0.265452,-0.519769,-0.922213,0.263884,0.957226,-0.120792,-0.651927,-0.824471,0.531409,1.513452,0.780026,0.264945,-0.653141,-0.895436,1.721359,1.756769,-0.061407,1.675731,-1.305512,12.79
-0.138984,0.811187,0.135733,0.371096,-0.311215,0.000862,0.570986,0.28035,-0.467225,0.082068,0.293298,-0.414821,0.794127,-0.265452,-0.901301,1.403618,0.263884,0.957226,-0.120792,-0.651927,-0.824471,0.531409,1.513452,0.780026,0.264945,-0.653141,-0.895436,1.721359,1.756769,-0.061407,1.675731,-1.305512,11.32
-0.138984,0.811187,0.135733,0.371096,-0.311215,0.000862,0.568563,0.336673,-0.467402,0.238116,0.254299,-0.438797,0.522362,-0.265452,-0.901301,1.403618,0.263884,0.957226,-0.120792,-0.651927,-0.824471,0.531409,1.513452,0.780026,0.264945,-0.653141,-0.895436,1.721359,1.756769,-0.061407,1.675731,-1.305512,22.31
-0.138984,0.811187,0.135733,0.371096,-0.311215,0.000862,0.33689,0.080986,0.067187,0.264124,0.209824,-0.46231,-0.191327,-0.280068,-0.901301,1.403618,0.263884,0.957226,-0.120792,-0.651927,-0.824471,0.531409,1.513452,0.780026,0.264945,-0.653141,-0.895436,1.721359,1.756769,-0.061407,1.675731,-1.305512,25.46
-0.138984,0.811187,0.135733,0.371096,-0.311215,0.000862,0.534041,0.345971,-0.54314,0.862309,3.314976,2.602441,3.134349,3.695556,-0.901301,1.403618,0.263884,0.957226,-0.120792,-0.651927,-0.824471,0.531409,1.513452,0.780026,0.264945,-0.653141,-0.895436,1.721359,1.756769,-0.061407,1.675731,-1.305512,2.84
-0.138984,0.811187,0.135733,0.371096,-0.311215,0.000862,-1.402122,-1.624068,-1.057556,1.330453,0.206843,2.043338,-0.479186,-0.280068,-0.901301,1.403618,0.263884,0.957226,-0.120792,-0.651927,-0.824471,0.531409,1.513452,0.780026,0.264945,-0.653141,-0.895436,1.721359,1.756769,-0.061407,1.675731,-1.305512,4.3
-0.138984,0.811187,0.135733,0.371096,-0.311215,0.000862,0.556549,0.27445,-0.452184,-0.282045,0.416006,-0.519403,0.170985,-0.265452,-0.901301,1.403618,0.263884,0.957226,-0.120792,-0.651927,-0.824471,0.531409,1.513452,0.780026,0.264945,-0.653141,-0.895436,1.721359,1.756769,-0.061407,1.675731,-1.305512,1.9
-0.138984,0.811187,0.135733,0.371096,-0.311215,0.000862,0.553146,0.331488,-0.45006,-0.178013,-0.839555,-0.52086,-0.137391,-0.265452,-0.901301,1.403618,0.263884,0.957226,-0.120792,-0.651927,-0.824471,0.531409,1.513452,0.780026,0.264945,-0.653141,-0.895436,1.721359,1.756769,-0.061407,1.675731,-1.305512,9.25
-0.138984,0.811187,0.135733,0.371096,-0.311215,0.000862,-0.66387,0.306098,2.202713,-0.099988,-0.847995,-0.521092,-0.906121,-0.280068,-0.901301,1.403618,0.263884,0.957226,-0.120792,-0.651927,-0.824471,0.531409,1.513452,0.780026,0.264945,-0.653141,-0.895436,1.721359,1.756769,-0.061407,1.675731,-1.305512,13.02
-0.138984,0.811187,0.135733,0.371096,-0.311215,0.000862,0.608885,0.208472,-0.388744,-1.53043,-0.299728,-0.452077,-0.002738,-0.265452,-0.901301,1.403618,0.263884,0.957226,-0.120792,-0.651927,-0.824471,0.531409,1.513452,0.780026,0.264945,-0.653141,-0.895436,1.721359,1.756769,-0.061407,1.675731,-1.305512,15.1
-0.138984,0.811187,0.135733,0.371096,-0.311215,0.000862,0.615098,0.27749,-0.390691,-1.738495,-0.374495,-0.370445,-0.221181,-0.265452,-0.901301,1.403618,0.263884,0.957226,-0.120792,-0.651927,-0.824471,0.531409,1.513452,0.780026,0.264945,-0.653141,-0.895436,1.721359,1.756769,-0.061407,1.675731,-1.305512,24.44
-0.138984,0.811187,0.135733,0.371096,-0.311215,0.000862,-2.887677,1.276634,0.731575,-1.894543,-0.479017,-0.241722,-0.914721,-0.280068,-0.901301,1.403618,0.263884,0.957226,-0.120792,-0.651927,-0.824471,0.531409,1.513452,0.780026,0.264945,-0.653141,-0.895436,1.721359,1.756769,-0.061407,1.675731,-1.305512,26.61
-0.138984,0.811187,0.135733,0.371096,-0.311215,0.000862,0.557348,0.378334,-0.501466,0.602228,-0.605928,-0.514799,-0.282365,-0.265452,-0.901301,1.403618,0.263884,0.957226,-0.120792,-0.651927,-0.824471,0.531409,1.513452,0.780026,0.264945,-0.653141,-0.895436,1.721359,1.756769,-0.061407,1.675731,-1.305512,2.42
-0.138984,0.811187,0.135733,0.371096,-0.311215,0.000862,0.555311,0.434656,-0.496954,0.654244,-0.647841,-0.51821,-0.559904,-0.265452,-0.901301,1.403618,0.263884,0.957226,-0.120792,-0.651927,-0.824471,0.531409,1.513452,0.780026,0.264945,-0.653141,-0.895436,1.721359,1.756769,-0.061407,1.675731,-1.305512,6.25
-0.138984,0.811187,0.135733,0.371096,-0.311215,0.000862,-0.645694,-3.000127,2.394801,1.070373,-0.716429,-0.517714,-1.137711,-0.265452,-0.901301,1.403618,0.263884,0.957226,-0.120792,-0.651927,-0.824471,0.531409,1.513452,0.780026,0.264945,-0.653141,-0.895436,1.721359,1.756769,-0.061407,1.675731,-1.305512,12.75
-0.138984,0.811187,0.135733,0.371096,-0.311215,0.000862,0.570986,0.28035,-0.467225,0.082068,0.293298,-0.414821,0.794127,-0.265452,1.374737,-0.457047,0.263884,0.957226,-0.120792,-0.651927,-0.824471,0.531409,1.513452,0.780026,0.264945,-0.653141,-0.895436,1.721359,1.756769,-0.061407,1.675731,-1.305512,13.18
-0.138984,0.811187,0.135733,0.371096,-0.311215,0.000862,0.568563,0.336673,-0.467402,0.238116,0.254299,-0.438797,0.522362,-0.265452,1.374737,-0.457047,0.263884,0.957226,-0.120792,-0.651927,-0.824471,0.531409,1.513452,0.780026,0.264945,-0.653141,-0.895436,1.721359,1.756769,-0.061407,1.675731,-1.305512,22.68
-0.138984,0.811187,0.135733,0.371096,-0.311215,0.000862,0.33689,0.080986,0.067187,0.264124,0.209824,-0.46231,-0.191327,-0.280068,1.374737,-0.457047,0.263884,0.957226,-0.120792,-0.651927,-0.824471,0.531409,1.513452,0.780026,0.264945,-0.653141,-0.895436,1.721359,1.756769,-0.061407,1.675731,-1.305512,24.06
-0.138984,0.811187,0.135733,0.371096,-0.311215,0.000862,0.534041,0.345971,-0.54314,0.862309,3.314976,2.602441,3.134349,3.695556,1.374737,-0.457047,0.263884,0.957226,-0.120792,-0.651927,-0.824471,0.531409,1.513452,0.780026,0.264945,-0.653141,-0.895436,1.721359,1.756769,-0.061407,1.675731,-1.305512,2.37
-0.138984,0.811187,0.135733,0.371096,-0.311215,0.000862,-1.402122,-1.624068,-1.057556,1.330453,0.206843,2.043338,-0.479186,-0.280068,1.374737,-0.457047,0.263884,0.957226,-0.120792,-0.651927,-0.824471,0.531409,1.513452,0.780026,0.264945,-0.653141,-0.895436,1.721359,1.756769,-0.061407,1.675731,-1.305512,5.37
-0.138984,0.811187,0.135733,0.371096,-0.311215,0.000862,0.556549,0.27445,-0.452184,-0.282045,0.416006,-0.519403,0.170985,-0.265452,1.374737,-0.457047,0.263884,0.957226,-0.120792,-0.651927,-0.824471,0.531409,1.513452,0.780026,0.264945,-0.653141,-0.895436,1.721359,1.756769,-0.061407,1.675731,-1.305512,2.07
-0.138984,0.811187,0.135733,0.371096,-0.311215,0.000862,0.553146,0.331488,-0.45006,-0.178013,-0.839555,-0.52086,-0.137391,-0.265452,1.374737,-0.457047,0.263884,0.957226,-0.120792,-0.651927,-0.824471,0.531409,1.513452,0.780026,0.264945,-0.653141,-0.895436,1.721359,1.756769,-0.061407,1.675731,-1.305512,9.24
-0.138984,0.811187,0.135733,0.371096,-0.311215,0.000862,-0.66387,0.306098,2.202713,-0.099988,-0.847995,-0.521092,-0.906121,-0.280068,1.374737,-0.457047,0.263884,0.957226,-0.120792,-0.651927,-0.824471,0.531409,1.513452,0.780026,0.264945,-0.653141,-0.895436,1.721359,1.756769,-0.061407,1.675731,-1.305512,20.36
-0.138984,0.811187,0.135733,0.371096,-0.311215,0.000862,0.608885,0.208472,-0.388744,-1.53043,-0.299728,-0.452077,-0.002738,-0.265452,1.374737,-0.457047,0.263884,0.957226,-0.120792,-0.651927,-0.824471,0.531409,1.513452,0.780026,0.264945,-0.653141,-0.895436,1.721359,1.756769,-0.061407,1.675731,-1.305512,14.61
-0.138984,0.811187,0.135733,0.371096,-0.311215,0.000862,0.615098,0.27749,-0.390691,-1.738495,-0.374495,-0.370445,-0.221181,-0.265452,1.374737,-0.457047,0.263884,0.957226,-0.120792,-0.651927,-0.824471,0.531409,1.513452,0.780026,0.264945,-0.653141,-0.895436,1.721359,1.756769,-0.061407,1.675731,-1.305512,28.76
-0.138984,0.811187,0.135733,0.371096,-0.311215,0.000862,-2.887677,1.276634,0.731575,-1.894543,-0.479017,-0.241722,-0.914721,-0.280068,1.374737,-0.457047,0.263884,0.957226,-0.120792,-0.651927,-0.824471,0.531409,1.513452,0.780026,0.264945,-0.653141,-0.895436,1.721359,1.756769,-0.061407,1.675731,-1.305512,23.21
-0.138984,0.811187,0.135733,0.371096,-0.311215,0.000862,0.557348,0.378334,-0.501466,0.602228,-0.605928,-0.514799,-0.282365,-0.265452,1.374737,-0.457047,0.263884,0.957226,-0.120792,-0.651927,-0.824471,0.531409,1.513452,0.780026,0.264945,-0.653141,-0.895436,1.721359,1.756769,-0.061407,1.675731,-1.305512,3.34
-0.138984,0.811187,0.135733,0.371096,-0.311215,0.000862,0.555311,0.434656,-0.496954,0.654244,-0.647841,-0.51821,-0.559904,-0.265452,1.374737,-0.457047,0.263884,0.957226,-0.120792,-0.651927,-0.824471,0.531409,1.513452,0.780026,0.264945,-0.653141,-0.895436,1.721359,1.756769,-0.061407,1.675731,-1.305512,11.08
-0.138984,0.811187,0.135733,0.371096,-0.311215,0.000862,-0.645694,-3.000127,2.394801,1.070373,-0.716429,-0.517714,-1.137711,-0.265452,1.374737,-0.457047,0.263884,0.957226,-0.120792,-0.651927,-0.824471,0.531409,1.513452,0.780026,0.264945,-0.653141,-0.895436,1.721359,1.756769,-0.061407,1.675731,-1.305512,16.38
0.827784,1.102139,-0.892796,-1.957396,2.095695,2.577635,0.570986,0.28035,-0.467225,0.082068,0.293298,-0.414821,0.794127,-0.265452,-0.519769,-0.922213,0.263884,0.957226,-0.120792,-0.651927,-0.824471,0.531409,1.513452,0.780026,0.264945,-0.653141,-0.895436,1.721359,1.756769,-0.061407,1.675731,-1.305512,8.6
0.827784,1.102139,-0.892796,-1.957396,2.095695,2.577635,0.568563,0.336673,-0.467402,0.238116,0.254299,-0.438797,0.522362,-0.265452,-0.519769,-0.922213,0.263884,0.957226,-0.120792,-0.651927,-0.824471,0.531409,1.513452,0.780026,0.264945,-0.653141,-0.895436,1.721359,1.756769,-0.061407,1.675731,-1.305512,8.07
0.827784,1.102139,-0.892796,-1.957396,2.095695,2.577635,0.33689,0.080986,0.067187,0.264124,0.209824,-0.46231,-0.191327,-0.280068,-0.519769,-0.922213,0.263884,0.957226,-0.120792,-0.651927,-0.824471,0.531409,1.513452,0.780026,0.264945,-0.653141,-0.895436,1.721359,1.756769,-0.061407,1.675731,-1.305512,8.37
0.827784,1.102139,-0.892796,-1.957396,2.095695,2.577635,0.539816,0.291794,-0.545883,1.122389,0.286935,1.281066,0.48661,-0.280068,-0.519769,-0.922213,0.263884,0.957226,-0.120792,-0.651927,-0.824471,0.531409,1.513452,0.780026,0.264945,-0.653141,-0.895436,1.721359,1.756769,-0.061407,1.675731,-1.305512,2.09
