 additive_.C3_electrostatic_charge , additive_E_LUMO , additive_molecular_weight , additive_ovality , aryl_halide_.C1_NMR_shift , aryl_halide_.C2_NMR_shift , aryl_halide_.C3_NMR_shift , aryl_halide_E_LUMO , aryl_halide_V2_intensity , aryl_halide_hardness , aryl_halide_ovality , base_hardness , ligand_.C11_electrostatic_charge , ligand_.C15_electrostatic_charge , ligand_.C16_electrostatic_charge , ligand_.C17_NMR_shift , ligand_.C17_electrostatic_charge , ligand_.C5_NMR_shift , ligand_.C8_electrostatic_charge , ligand_.H11_electrostatic_charge , ligand_.P1_electrostatic_charge , ligand_V1_intensity , ligand_V2_intensity , ligand_V3_frequency , ligand_V5_frequency , ligand_V7_intensity , ligand_V8_intensity , yield 
0.567848,-1.104084,0.822892,0.735791,-0.645694,-3.000127,2.394801,0.180349,-0.517714,-0.265452,-0.939109,-0.718434,-1.664873,-1.101038,1.19396,0.456348,-0.389136,1.000033,0.785907,0.967334,0.716359,-1.057037,1.672936,-1.01185,-0.408976,0.572875,0.182111,49.87
0.567848,-1.104084,0.822892,0.735791,0.570986,0.28035,-0.467225,0.179111,-0.414821,-0.265452,0.634119,-0.718434,-1.664873,-1.101038,1.19396,0.456348,-0.389136,1.000033,0.785907,0.967334,0.716359,-1.057037,1.672936,-1.01185,-0.408976,0.572875,0.182111,5.27
0.567848,-1.104084,0.822892,0.735791,0.568563,0.336673,-0.467402,0.158068,-0.438797,-0.265452,0.833543,-0.718434,-1.664873,-1.101038,1.19396,0.456348,-0.389136,1.000033,0.785907,0.967334,0.716359,-1.057037,1.672936,-1.01185,-0.408976,0.572875,0.182111,36.39
0.567848,-1.104084,0.822892,0.735791,0.33689,0.080986,0.067187,0.138263,-0.46231,-0.280068,1.055124,-0.718434,-1.664873,-1.101038,1.19396,0.456348,-0.389136,1.000033,0.785907,0.967334,0.716359,-1.057037,1.672936,-1.01185,-0.408976,0.572875,0.182111,36.44
0.567848,-1.104084,0.822892,0.735791,0.534041,0.345971,-0.54314,-3.663073,2.602441,3.695556,0.479012,-0.718434,-1.664873,-1.101038,1.19396,0.456348,-0.389136,1.000033,0.785907,0.967334,0.716359,-1.057037,1.672936,-1.01185,-0.408976,0.572875,0.182111,35.29
0.567848,-1.104084,0.822892,0.735791,-1.402122,-1.624068,-1.057556,0.336314,2.043338,-0.280068,0.722752,-0.718434,-1.664873,-1.101038,1.19396,0.456348,-0.389136,1.000033,0.785907,0.967334,0.716359,-1.057037,1.672936,-1.01185,-0.408976,0.572875,0.182111,42.1
0.567848,-1.104084,0.822892,0.735791,0.556549,0.27445,-0.452184,0.540554,-0.519403,-0.265452,0.811385,-0.718434,-1.664873,-1.101038,1.19396,0.456348,-0.389136,1.000033,0.785907,0.967334,0.716359,-1.057037,1.672936,-1.01185,-0.408976,0.572875,0.182111,3.68
0.567848,-1.104084,0.822892,0.735791,0.553146,0.331488,-0.45006,0.526938,-0.52086,-0.265452,0.98865,-0.718434,-1.664873,-1.101038,1.19396,0.456348,-0.389136,1.000033,0.785907,0.967334,0.716359,-1.057037,1.672936,-1.01185,-0.408976,0.572875,0.182111,50.63
0.567848,-1.104084,0.822892,0.735791,-0.66387,0.306098,2.202713,0.315271,-0.521092,-0.280068,1.232389,-0.718434,-1.664873,-1.101038,1.19396,0.456348,-0.389136,1.000033,0.785907,0.967334,0.716359,-1.057037,1.672936,-1.01185,-0.408976,0.572875,0.182111,61.65
0.567848,-1.104084,0.822892,0.735791,0.608885,0.208472,-0.388744,0.205105,-0.452077,-0.265452,-1.40443,-0.718434,-1.664873,-1.101038,1.19396,0.456348,-0.389136,1.000033,0.785907,0.967334,0.716359,-1.057037,1.672936,-1.01185,-0.408976,0.572875,0.182111,52.72
0.567848,-1.104084,0.822892,0.735791,0.615098,0.27749,-0.390691,0.1853,-0.370445,-0.265452,-1.160691,-0.718434,-1.664873,-1.101038,1.19396,0.456348,-0.389136,1.000033,0.785907,0.967334,0.716359,-1.057037,1.672936,-1.01185,-0.408976,0.572875,0.182111,62.07
0.567848,-1.104084,0.822892,0.735791,-2.887677,1.276634,0.731575,0.195203,-0.241722,-0.280068,-0.894793,-0.718434,-1.664873,-1.101038,1.19396,0.456348,-0.389136,1.000033,0.785907,0.967334,0.716359,-1.057037,1.672936,-1.01185,-0.408976,0.572875,0.182111,61.8
0.567848,-1.104084,0.822892,0.735791,0.557348,0.378334,-0.501466,0.198916,-0.514799,-0.265452,-1.426589,-0.718434,-1.664873,-1.101038,1.19396,0.456348,-0.389136,1.000033,0.785907,0.967334,0.716359,-1.057037,1.672936,-1.01185,-0.408976,0.572875,0.182111,3.04
0.567848,-1.104084,0.822892,0.735791,0.555311,0.434656,-0.496954,0.186538,-0.51821,-0.265452,-1.205007,-0.718434,-1.664873,-1.101038,1.19396,0.456348,-0.389136,1.000033,0.785907,0.967334,0.716359,-1.057037,1.672936,-1.01185,-0.408976,0.572875,0.182111,58.23
0.567848,-1.104084,0.822892,0.735791,-0.645694,-3.000127,2.394801,0.180349,-0.517714,-0.265452,-0.939109,-0.718434,-1.664873,-1.101038,1.19396,0.456348,-0.389136,1.000033,0.785907,0.967334,0.716359,-1.057037,1.672936,-1.01185,-0.408976,0.572875,0.182111,66.48
0.567848,-1.104084,0.822892,0.735791,0.570986,0.28035,-0.467225,0.179111,-0.414821,-0.265452,0.634119,1.391542,-1.664873,-1.101038,1.19396,0.456348,-0.389136,1.000033,0.785907,0.967334,0.716359,-1.057037,1.672936,-1.01185,-0.408976,0.572875,0.182111,4.48
0.567848,-1.104084,0.822892,0.735791,0.568563,0.336673,-0.467402,0.158068,-0.438797,-0.265452,0.833543,1.391542,-1.664873,-1.101038,1.19396,0.456348,-0.389136,1.000033,0.785907,0.967334,0.716359,-1.057037,1.672936,-1.01185,-0.408976,0.572875,0.182111,37.35
0.567848,-1.104084,0.822892,0.735791,0.33689,0.080986,0.067187,0.138263,-0.46231,-0.280068,1.055124,1.391542,-1.664873,-1.101038,1.19396,0.456348,-0.389136,1.000033,0.785907,0.967334,0.716359,-1.057037,1.672936,-1.01185,-0.408976,0.572875,0.182111,41.73
0.567848,-1.104084,0.822892,0.735791,0.534041,0.345971,-0.54314,-3.663073,2.602441,3.695556,0.479012,1.391542,-1.664873,-1.101038,1.19396,0.456348,-0.389136,1.000033,0.785907,0.967334,0.716359,-1.057037,1.672936,-1.01185,-0.408976,0.572875,0.182111,37.72
0.567848,-1.104084,0.822892,0.735791,-1.402122,-1.624068,-1.057556,0.336314,2.043338,-0.280068,0.722752,1.391542,-1.664873,-1.101038,1.19396,0.456348,-0.389136,1.000033,0.785907,0.967334,0.716359,-1.057037,1.672936,-1.01185,-0.408976,0.572875,0.182111,49.05
0.567848,-1.104084,0.822892,0.735791,0.556549,0.27445,-0.452184,0.540554,-0.519403,-0.265452,0.811385,1.391542,-1.664873,-1.101038,1.19396,0.456348,-0.389136,1.000033,0.785907,0.967334,0.716359,-1.057037,1.672936,-1.01185,-0.408976,0.572875,0.182111,4.39
0.567848,-1.104084,0.822892,0.735791,0.553146,0.331488,-0.45006,0.526938,-0.52086,-0.265452,0.98865,1.391542,-1.664873,-1.101038,1.19396,0.456348,-0.389136,1.000033,0.785907,0.967334,0.716359,-1.057037,1.672936,-1.01185,-0.408976,0.572875,0.182111,57.97
0.567848,-1.104084,0.822892,0.735791,-0.66387,0.306098,2.202713,0.315271,-0.521092,-0.280068,1.232389,1.391542,-1.664873,-1.101038,1.19396,0.456348,-0.389136,1.000033,0.785907,0.967334,0.716359,-1.057037,1.672936,-1.01185,-0.408976,0.572875,0.182111,73.57
0.567848,-1.104084,0.822892,0.735791,0.608885,0.208472,-0.388744,0.205105,-0.452077,-0.265452,-1.40443,1.391542,-1.664873,-1.101038,1.19396,0.456348,-0.389136,1.000033,0.785907,0.967334,0.716359,-1.057037,1.672936,-1.01185,-0.408976,0.572875,0.182111,74.7
0.567848,-1.104084,0.822892,0.735791,0.615098,0.27749,-0.390691,0.1853,-0.370445,-0.265452,-1.160691,1.391542,-1.664873,-1.101038,1.19396,0.456348,-0.389136,1.000033,0.785907,0.967334,0.716359,-1.057037,1.672936,-1.01185,-0.408976,0.572875,0.182111,87.53
0.567848,-1.104084,0.822892,0.735791,-2.887677,1.276634,0.731575,0.195203,-0.241722,-0.280068,-0.894793,1.391542,-1.664873,-1.101038,1.19396,0.456348,-0.389136,1.000033,0.785907,0.967334,0.716359,-1.057037,1.672936,-1.01185,-0.408976,0.572875,0.182111,89.61
0.567848,-1.104084,0.822892,0.735791,0.557348,0.378334,-0.501466,0.198916,-0.514799,-0.265452,-1.426589,1.391542,-1.664873,-1.101038,1.19396,0.456348,-0.389136,1.000033,0.785907,0.967334,0.716359,-1.057037,1.672936,-1.01185,-0.408976,0.572875,0.182111,2.41
0.567848,-1.104084,0.822892,0.735791,0.555311,0.434656,-0.496954,0.186538,-0.51821,-0.265452,-1.205007,1.391542,-1.664873,-1.101038,1.19396,0.456348,-0.389136,1.000033,0.785907,0.967334,0.716359,-1.057037,1.672936,-1.01185,-0.408976,0.572875,0.182111,77.09
0.567848,-1.104084,0.822892,0.735791,-0.645694,-3.000127,2.394801,0.180349,-0.517714,-0.265452,-0.939109,1.391542,-1.664873,-1.101038,1.19396,0.456348,-0.389136,1.000033,0.785907,0.967334,0.716359,-1.057037,1.672936,-1.01185,-0.408976,0.572875,0.182111,83.02
1.472598,-0.88183,0.351127,0.940378,0.570986,0.28035,-0.467225,0.179111,-0.414821,-0.265452,0.634119,-0.718434,0.52021,-0.27466,0.066217,1.407879,1.445703,1.004153,0.27034,0.465628,-0.818933,1.635846,-0.198362,-0.184761,1.715889,-0.356175,-0.948784,6.89
1.472598,-0.88183,0.351127,0.940378,0.568563,0.336673,-0.467402,0.158068,-0.438797,-0.265452,0.833543,-0.718434,0.52021,-0.27466,0.066217,1.407879,1.445703,1.004153,0.27034,0.465628,-0.818933,1.635846,-0.198362,-0.184761,1.715889,-0.356175,-0.948784,25
1.472598,-0.88183,0.351127,0.940378,0.33689,0.080986,0.067187,0.138263,-0.46231,-0.280068,1.055124,-0.718434,0.52021,-0.27466,0.066217,1.407879,1.445703,1.004153,0.27034,0.465628,-0.818933,1.635846,-0.198362,-0.184761,1.715889,-0.356175,-0.948784,37.55
1.472598,-0.88183,0.351127,0.940378,0.539816,0.291794,-0.545883,0.523224,1.281066,-0.280068,0.279589,-0.718434,0.52021,-0.27466,0.066217,1.407879,1.445703,1.004153,0.27034,0.465628,-0.818933,1.635846,-0.198362,-0.184761,1.715889,-0.356175,-0.948784,0.71
1.472598,-0.88183,0.351127,0.940378,0.534041,0.345971,-0.54314,-3.663073,2.602441,3.695556,0.479012,-0.718434,0.52021,-0.27466,0.066217,1.407879,1.445703,1.004153,0.27034,0.465628,-0.818933,1.635846,-0.198362,-0.184761,1.715889,-0.356175,-0.948784,42.53
1.472598,-0.88183,0.351127,0.940378,-1.402122,-1.624068,-1.057556,0.336314,2.043338,-0.280068,0.722752,-0.718434,0.52021,-0.27466,0.066217,1.407879,1.445703,1.004153,0.27034,0.465628,-0.818933,1.635846,-0.198362,-0.184761,1.715889,-0.356175,-0.948784,47.95
1.472598,-0.88183,0.351127,0.940378,0.556549,0.27445,-0.452184,0.540554,-0.519403,-0.265452,0.811385,-0.718434,0.52021,-0.27466,0.066217,1.407879,1.445703,1.004153,0.27034,0.465628,-0.818933,1.635846,-0.198362,-0.184761,1.715889,-0.356175,-0.948784,2.29
1.472598,-0.88183,0.351127,0.940378,0.553146,0.331488,-0.45006,0.526938,-0.52086,-0.265452,0.98865,-0.718434,0.52021,-0.27466,0.066217,1.407879,1.445703,1.004153,0.27034,0.465628,-0.818933,1.635846,-0.198362,-0.184761,1.715889,-0.356175,-0.948784,62.79
1.472598,-0.88183,0.351127,0.940378,-0.66387,0.306098,2.202713,0.315271,-0.521092,-0.280068,1.232389,-0.718434,0.52021,-0.27466,0.066217,1.407879,1.445703,1.004153,0.27034,0.465628,-0.818933,1.635846,-0.198362,-0.184761,1.715889,-0.356175,-0.948784,69.97
1.472598,-0.88183,0.351127,0.940378,0.608885,0.208472,-0.388744,0.205105,-0.452077,-0.265452,-1.40443,-0.718434,0.52021,-0.27466,0.066217,1.407879,1.445703,1.004153,0.27034,0.465628,-0.818933,1.635846,-0.198362,-0.184761,1.715889,-0.356175,-0.948784,74.06
1.472598,-0.88183,0.351127,0.940378,0.615098,0.27749,-0.390691,0.1853,-0.370445,-0.265452,-1.160691,-0.718434,0.52021,-0.27466,0.066217,1.407879,1.445703,1.004153,0.27034,0.465628,-0.818933,1.635846,-0.198362,-0.184761,1.715889,-0.356175,-0.948784,77.51
1.472598,-0.88183,0.351127,0.940378,-2.887677,1.276634,0.731575,0.195203,-0.241722,-0.280068,-0.894793,-0.718434,0.52021,-0.27466,0.066217,1.407879,1.445703,1.004153,0.27034,0.465628,-0.818933,1.635846,-0.198362,-0.184761,1.715889,-0.356175,-0.948784,80.91
1.472598,-0.88183,0.351127,0.940378,0.557348,0.378334,-0.501466,0.198916,-0.514799,-0.265452,-1.426589,-0.718434,0.52021,-0.27466,0.066217,1.407879,1.445703,1.004153,0.27034,0.465628,-0.818933,1.635846,-0.198362,-0.184761,1.715889,-0.356175,-0.948784,8.33
1.472598,-0.88183,0.351127,0.940378,0.555311,0.434656,-0.496954,0.186538,-0.51821,-0.265452,-1.205007,-0.718434,0.52021,-0.27466,0.066217,1.407879,1.445703,1.004153,0.27034,0.465628,-0.818933,1.635846,-0.198362,-0.184761,1.715889,-0.356175,-0.948784,47.9
1.472598,-0.88183,0.351127,0.940378,-0.645694,-3.000127,2.394801,0.180349,-0.517714,-0.265452,-0.939109,-0.718434,0.52021,-0.27466,0.066217,1.407879,1.445703,1.004153,0.27034,0.465628,-0.818933,1.635846,-0.198362,-0.184761,1.715889,-0.356175,-0.948784,61.03
1.472598,-0.88183,0.351127,0.940378,0.570986,0.28035,-0.467225,0.179111,-0.414821,-0.265452,0.634119,-0.718434,0.52021,-0.27466,0.066217,1.407879,1.445703,1.004153,0.27034,0.465628,-0.818933,1.635846,-0.198362,-0.184761,1.715889,-0.356175,-0.948784,3.42
1.472598,-0.88183,0.351127,0.940378,0.568563,0.336673,-0.467402,0.158068,-0.438797,-0.265452,0.833543,-0.718434,0.52021,-0.27466,0.066217,1.407879,1.445703,1.004153,0.27034,0.465628,-0.818933,1.635846,-0.198362,-0.184761,1.715889,-0.356175,-0.948784,26.25
1.472598,-0.88183,0.351127,0.940378,0.33689,0.080986,0.067187,0.138263,-0.46231,-0.280068,1.055124,-0.718434,0.52021,-0.27466,0.066217,1.407879,1.445703,1.004153,0.27034,0.465628,-0.818933,1.635846,-0.198362,-0.184761,1.715889,-0.356175,-0.948784,39.44
1.472598,-0.88183,0.351127,0.940378,0.534041,0.345971,-0.54314,-3.663073,2.602441,3.695556,0.479012,-0.718434,0.52021,-0.27466,0.066217,1.407879,1.445703,1.004153,0.27034,0.465628,-0.818933,1.635846,-0.198362,-0.184761,1.715889,-0.356175,-0.948784,23.5
1.472598,-0.88183,0.351127,0.940378,-1.402122,-1.624068,-1.057556,0.336314,2.043338,-0.280068,0.722752,-0.718434,0.52021,-0.27466,0.066217,1.407879,1.445703,1.004153,0.27034,0.465628,-0.818933,1.635846,-0.198362,-0.184761,1.715889,-0.356175,-0.948784,40
1.472598,-0.88183,0.351127,0.940378,0.556549,0.27445,-0.452184,0.540554,-0.519403,-0.265452,0.811385,-0.718434,0.52021,-0.27466,0.066217,1.407879,1.445703,1.004153,0.27034,0.465628,-0.818933,1.635846,-0.198362,-0.184761,1.715889,-0.356175,-0.948784,0.7
1.472598,-0.88183,0.351127,0.940378,0.553146,0.331488,-0.45006,0.526938,-0.52086,-0.265452,0.98865,-0.718434,0.52021,-0.27466,0.066217,1.407879,1.445703,1.004153,0.27034,0.465628,-0.818933,1.635846,-0.198362,-0.184761,1.715889,-0.356175,-0.948784,39.03
1.472598,-0.88183,0.351127,0.940378,-0.66387,0.306098,2.202713,0.315271,-0.521092,-0.280068,1.232389,-0.718434,0.52021,-0.27466,0.066217,1.407879,1.445703,1.004153,0.27034,0.465628,-0.818933,1.635846,-0.198362,-0.184761,1.715889,-0.356175,-0.948784,61.7
1.472598,-0.88183,0.351127,0.940378,0.608885,0.208472,-0.388744,0.205105,-0.452077,-0.265452,-1.40443,-0.718434,0.52021,-0.27466,0.066217,1.407879,1.445703,1.004153,0.27034,0.465628,-0.818933,1.635846,-0.198362,-0.184761,1.715889,-0.356175,-0.948784,27.7
1.472598,-0.88183,0.351127,0.940378,0.615098,0.27749,-0.390691,0.1853,-0.370445,-0.265452,-1.160691,-0.718434,0.52021,-0.27466,0.066217,1.407879,1.445703,1.004153,0.27034,0.465628,-0.818933,1.635846,-0.198362,-0.184761,1.715889,-0.356175,-0.948784,36.62
1.472598,-0.88183,0.351127,0.940378,-2.887677,1.276634,0.731575,0.195203,-0.241722,-0.280068,-0.894793,-0.718434,0.52021,-0.27466,0.066217,1.407879,1.445703,1.004153,0.27034,0.465628,-0.818933,1.635846,-0.198362,-0.184761,1.715889,-0.356175,-0.948784,45.52
1.472598,-0.88183,0.351127,0.940378,0.557348,0.378334,-0.501466,0.198916,-0.514799,-0.265452,-1.426589,-0.718434,0.52021,-0.27466,0.066217,1.407879,1.445703,1.004153,0.27034,0.465628,-0.818933,1.635846,-0.198362,-0.184761,1.715889,-0.356175,-0.948784,2.78
1.472598,-0.88183,0.351127,0.940378,0.555311,0.434656,-0.496954,0.186538,-0.51821,-0.265452,-1.205007,-0.718434,0.52021,-0.27466,0.066217,1.407879,1.445703,1.004153,0.27034,0.465628,-0.818933,1.635846,-0.198362,-0.184761,1.715889,-0.356175,-0.948784,53.28
1.472598,-0.88183,0.351127,0.940378,-0.645694,-3.000127,2.394801,0.180349,-0.517714,-0.265452,-0.939109,-0.718434,0.52021,-0.27466,0.066217,1.407879,1.445703,1.004153,0.27034,0.465628,-0.818933,1.635846,-0.198362,-0.184761,1.715889,-0.356175,-0.948784,64.87
1.472598,-0.88183,0.351127,0.940378,0.570986,0.28035,-0.467225,0.179111,-0.414821,-0.265452,0.634119,1.391542,0.52021,-0.27466,0.066217,1.407879,1.445703,1.004153,0.27034,0.465628,-0.818933,1.635846,-0.198362,-0.184761,1.715889,-0.356175,-0.948784,3.38
1.472598,-0.88183,0.351127,0.940378,0.568563,0.336673,-0.467402,0.158068,-0.438797,-0.265452,0.833543,1.391542,0.52021,-0.27466,0.066217,1.407879,1.445703,1.004153,0.27034,0.465628,-0.818933,1.635846,-0.198362,-0.184761,1.715889,-0.356175,-0.948784,31.53
1.472598,-0.88183,0.351127,0.940378,0.33689,0.080986,0.067187,0.138263,-0.46231,-0.280068,1.055124,1.391542,0.52021,-0.27466,0.066217,1.407879,1.445703,1.004153,0.27034,0.465628,-0.818933,1.635846,-0.198362,-0.184761,1.715889,-0.356175,-0.948784,45.78
1.472598,-0.88183,0.351127,0.940378,0.534041,0.345971,-0.54314,-3.663073,2.602441,3.695556,0.479012,1.391542,0.52021,-0.27466,0.066217,1.407879,1.445703,1.004153,0.27034,0.465628,-0.818933,1.635846,-0.198362,-0.184761,1.715889,-0.356175,-0.948784,32.33
1.472598,-0.88183,0.351127,0.940378,-1.402122,-1.624068,-1.057556,0.336314,2.043338,-0.280068,0.722752,1.391542,0.52021,-0.27466,0.066217,1.407879,1.445703,1.004153,0.27034,0.465628,-0.818933,1.635846,-0.198362,-0.184761,1.715889,-0.356175,-0.948784,49.76
1.472598,-0.88183,0.351127,0.940378,0.556549,0.27445,-0.452184,0.540554,-0.519403,-0.265452,0.811385,1.391542,0.52021,-0.27466,0.066217,1.407879,1.445703,1.004153,0.27034,0.465628,-0.818933,1.635846,-0.198362,-0.184761,1.715889,-0.356175,-0.948784,0.67
1.472598,-0.88183,0.351127,0.940378,0.553146,0.331488,-0.45006,0.526938,-0.52086,-0.265452,0.98865,1.391542,0.52021,-0.27466,0.066217,1.407879,1.445703,1.004153,0.27034,0.465628,-0.818933,1.635846,-0.198362,-0.184761,1.715889,-0.356175,-0.948784,50.28
1.472598,-0.88183,0.351127,0.940378,-0.66387,0.306098,2.202713,0.315271,-0.521092,-0.280068,1.232389,1.391542,0.52021,-0.27466,0.066217,1.407879,1.445703,1.004153,0.27034,0.465628,-0.818933,1.635846,-0.198362,-0.184761,1.715889,-0.356175,-0.948784,75.02
1.472598,-0.88183,0.351127,0.940378,0.608885,0.208472,-0.388744,0.205105,-0.452077,-0.265452,-1.40443,1.391542,0.52021,-0.27466,0.066217,1.407879,1.445703,1.004153,0.27034,0.465628,-0.818933,1.635846,-0.198362,-0.184761,1.715889,-0.356175,-0.948784,52.6
1.472598,-0.88183,0.351127,0.940378,0.615098,0.27749,-0.390691,0.1853,-0.370445,-0.265452,-1.160691,1.391542,0.52021,-0.27466,0.066217,1.407879,1.445703,1.004153,0.27034,0.465628,-0.818933,1.635846,-0.198362,-0.184761,1.715889,-0.356175,-0.948784,74.32
1.472598,-0.88183,0.351127,0.940378,-2.887677,1.276634,0.731575,0.195203,-0.241722,-0.280068,-0.894793,1.391542,0.52021,-0.27466,0.066217,1.407879,1.445703,1.004153,0.27034,0.465628,-0.818933,1.635846,-0.198362,-0.184761,1.715889,-0.356175,-0.948784,92.12
1.472598,-0.88183,0.351127,0.940378,0.557348,0.378334,-0.501466,0.198916,-0.514799,-0.265452,-1.426589,1.391542,0.52021,-0.27466,0.066217,1.407879,1.445703,1.004153,0.27034,0.465628,-0.818933,1.635846,-0.198362,-0.184761,1.715889,-0.356175,-0.948784,2.14
1.472598,-0.88183,0.351127,0.940378,0.555311,0.434656,-0.496954,0.186538,-0.51821,-0.265452,-1.205007,1.391542,0.52021,-0.27466,0.066217,1.407879,1.445703,1.004153,0.27034,0.465628,-0.818933,1.635846,-0.198362,-0.184761,1.715889,-0.356175,-0.948784,64.19
1.472598,-0.88183,0.351127,0.940378,-0.645694,-3.000127,2.394801,0.180349,-0.517714,-0.265452,-0.939109,1.391542,0.52021,-0.27466,0.066217,1.407879,1.445703,1.004153,0.27034,0.465628,-0.818933,1.635846,-0.198362,-0.184761,1.715889,-0.356175,-0.948784,85.22
1.463551,-0.244057,0.094642,0.146098,0.570986,0.28035,-0.467225,0.179111,-0.414821,-0.265452,0.634119,-0.718434,0.52021,-0.27466,0.066217,1.407879,1.445703,1.004153,0.27034,0.465628,-0.818933,1.635846,-0.198362,-0.184761,1.715889,-0.356175,-0.948784,0.55
1.463551,-0.244057,0.094642,0.146098,0.568563,0.336673,-0.467402,0.158068,-0.438797,-0.265452,0.833543,-0.718434,0.52021,-0.27466,0.066217,1.407879,1.445703,1.004153,0.27034,0.465628,-0.818933,1.635846,-0.198362,-0.184761,1.715889,-0.356175,-0.948784,15.47
1.463551,-0.244057,0.094642,0.146098,0.33689,0.080986,0.067187,0.138263,-0.46231,-0.280068,1.055124,-0.718434,0.52021,-0.27466,0.066217,1.407879,1.445703,1.004153,0.27034,0.465628,-0.818933,1.635846,-0.198362,-0.184761,1.715889,-0.356175,-0.948784,29.69
1.463551,-0.244057,0.094642,0.146098,0.534041,0.345971,-0.54314,-3.663073,2.602441,3.695556,0.479012,-0.718434,0.52021,-0.27466,0.066217,1.407879,1.445703,1.004153,0.27034,0.465628,-0.818933,1.635846,-0.198362,-0.184761,1.715889,-0.356175,-0.948784,42.08
1.463551,-0.244057,0.094642,0.146098,-1.402122,-1.624068,-1.057556,0.336314,2.043338,-0.280068,0.722752,-0.718434,0.52021,-0.27466,0.066217,1.407879,1.445703,1.004153,0.27034,0.465628,-0.818933,1.635846,-0.198362,-0.184761,1.715889,-0.356175,-0.948784,50.2
1.463551,-0.244057,0.094642,0.146098,0.553146,0.331488,-0.45006,0.526938,-0.52086,-0.265452,0.98865,-0.718434,0.52021,-0.27466,0.066217,1.407879,1.445703,1.004153,0.27034,0.465628,-0.818933,1.635846,-0.198362,-0.184761,1.715889,-0.356175,-0.948784,63.12
1.463551,-0.244057,0.094642,0.146098,-0.66387,0.306098,2.202713,0.315271,-0.521092,-0.280068,1.232389,-0.718434,0.52021,-0.27466,0.066217,1.407879,1.445703,1.004153,0.27034,0.465628,-0.818933,1.635846,-0.198362,-0.184761,1.715889,-0.356175,-0.948784,67.79
1.463551,-0.244057,0.094642,0.146098,0.608885,0.208472,-0.388744,0.205105,-0.452077,-0.265452,-1.40443,-0.718434,0.52021,-0.27466,0.066217,1.407879,1.445703,1.004153,0.27034,0.465628,-0.818933,1.635846,-0.198362,-0.184761,1.715889,-0.356175,-0.948784,74.23
1.463551,-0.244057,0.094642,0.146098,0.615098,0.27749,-0.390691,0.1853,-0.370445,-0.265452,-1.160691,-0.718434,0.52021,-0.27466,0.066217,1.407879,1.445703,1.004153,0.27034,0.465628,-0.818933,1.635846,-0.198362,-0.184761,1.715889,-0.356175,-0.948784,75.07
1.463551,-0.244057,0.094642,0.146098,-2.887677,1.276634,0.731575,0.195203,-0.241722,-0.280068,-0.894793,-0.718434,0.52021,-0.27466,0.066217,1.407879,1.445703,1.004153,0.27034,0.465628,-0.818933,1.635846,-0.198362,-0.184761,1.715889,-0.356175,-0.948784,83.08
1.463551,-0.244057,0.094642,0.146098,0.555311,0.434656,-0.496954,0.186538,-0.51821,-0.265452,-1.205007,-0.718434,0.52021,-0.27466,0.066217,1.407879,1.445703,1.004153,0.27034,0.465628,-0.818933,1.635846,-0.198362,-0.184761,1.715889,-0.356175,-0.948784,22.63
1.463551,-0.244057,0.094642,0.146098,-0.645694,-3.000127,2.394801,0.180349,-0.517714,-0.265452,-0.939109,-0.718434,0.52021,-0.27466,0.066217,1.407879,1.445703,1.004153,0.27034,0.465628,-0.818933,1.635846,-0.198362,-0.184761,1.715889,-0.356175,-0.948784,62.73
1.463551,-0.244057,0.094642,0.146098,0.570986,0.28035,-0.467225,0.179111,-0.414821,-0.265452,0.634119,-0.718434,0.52021,-0.27466,0.066217,1.407879,1.445703,1.004153,0.27034,0.465628,-0.818933,1.635846,-0.198362,-0.184761,1.715889,-0.356175,-0.948784,8.18
1.463551,-0.244057,0.094642,0.146098,0.568563,0.336673,-0.467402,0.158068,-0.438797,-0.265452,0.833543,-0.718434,0.52021,-0.27466,0.066217,1.407879,1.445703,1.004153,0.27034,0.465628,-0.818933,1.635846,-0.198362,-0.184761,1.715889,-0.356175,-0.948784,33.6
1.463551,-0.244057,0.094642,0.146098,0.33689,0.080986,0.067187,0.138263,-0.46231,-0.280068,1.055124,-0.718434,0.52021,-0.27466,0.066217,1.407879,1.445703,1.004153,0.27034,0.465628,-0.818933,1.635846,-0.198362,-0.184761,1.715889,-0.356175,-0.948784,39.13
1.463551,-0.244057,0.094642,0.146098,0.534041,0.345971,-0.54314,-3.663073,2.602441,3.695556,0.479012,-0.718434,0.52021,-0.27466,0.066217,1.407879,1.445703,1.004153,0.27034,0.465628,-0.818933,1.635846,-0.198362,-0.184761,1.715889,-0.356175,-0.948784,32.37
1.463551,-0.244057,0.094642,0.146098,-1.402122,-1.624068,-1.057556,0.336314,2.043338,-0.280068,0.722752,-0.718434,0.52021,-0.27466,0.066217,1.407879,1.445703,1.004153,0.27034,0.465628,-0.818933,1.635846,-0.198362,-0.184761,1.715889,-0.356175,-0.948784,40.59
1.463551,-0.244057,0.094642,0.146098,0.556549,0.27445,-0.452184,0.540554,-0.519403,-0.265452,0.811385,-0.718434,0.52021,-0.27466,0.066217,1.407879,1.445703,1.004153,0.27034,0.465628,-0.818933,1.635846,-0.198362,-0.184761,1.715889,-0.356175,-0.948784,0.82
