 additive_.C4_electrostatic_charge , additive_.C5_NMR_shift , additive_.N1_electrostatic_charge , additive_.O1_electrostatic_charge , additive_E_LUMO , additive_V1_frequency , additive_dipole_moment , additive_molecular_weight , aryl_halide_.C2_NMR_shift , aryl_halide_.C3_NMR_shift , aryl_halide_V1_frequency , aryl_halide_V2_intensity , aryl_halide_molecular_volume , aryl_halide_ovality , base_surface_area , ligand_.C11_NMR_shift , ligand_.C12_NMR_shift , ligand_.C13_electrostatic_charge , ligand_.C15_electrostatic_charge , ligand_.C17_electrostatic_charge , ligand_.C1_electrostatic_charge , ligand_.C2_electrostatic_charge , ligand_.C5_electrostatic_charge , ligand_.C6_NMR_shift , ligand_.C6_electrostatic_charge , ligand_.C8_NMR_shift , ligand_.C8_electrostatic_charge , ligand_.C9_NMR_shift , ligand_.H11_NMR_shift , ligand_.H9_NMR_shift , ligand_V3_intensity , ligand_V4_frequency , ligand_V5_frequency , ligand_V7_intensity , yield 
-0.680365,1.183864,-0.584237,-0.861664,1.031488,-1.455405,-0.156342,-0.14167,0.331488,-0.45006,-0.270149,-0.52086,0.976398,0.98865,1.386635,-0.560046,-0.368062,-0.279217,-1.101038,-0.389136,-0.199591,0.982121,1.092969,-1.012481,-1.184662,-0.373818,0.785907,0.505301,0.467447,-0.457682,1.235943,-0.57272,-0.408976,0.572875,68.92
-0.680365,1.183864,-0.584237,-0.861664,1.031488,-1.455405,-0.156342,-0.14167,0.306098,2.202713,-0.279797,-0.521092,1.322929,1.232389,1.386635,-0.560046,-0.368062,-0.279217,-1.101038,-0.389136,-0.199591,0.982121,1.092969,-1.012481,-1.184662,-0.373818,0.785907,0.505301,0.467447,-0.457682,1.235943,-0.57272,-0.408976,0.572875,69.28
-0.680365,1.183864,-0.584237,-0.861664,1.031488,-1.455405,-0.156342,-0.14167,0.208472,-0.388744,-0.182975,-0.452077,-1.431666,-1.40443,1.386635,-0.560046,-0.368062,-0.279217,-1.101038,-0.389136,-0.199591,0.982121,1.092969,-1.012481,-1.184662,-0.373818,0.785907,0.505301,0.467447,-0.457682,1.235943,-0.57272,-0.408976,0.572875,78.77
-0.680365,1.183864,-0.584237,-0.861664,1.031488,-1.455405,-0.156342,-0.14167,0.27749,-0.390691,-0.200008,-0.370445,-1.200645,-1.160691,1.386635,-0.560046,-0.368062,-0.279217,-1.101038,-0.389136,-0.199591,0.982121,1.092969,-1.012481,-1.184662,-0.373818,0.785907,0.505301,0.467447,-0.457682,1.235943,-0.57272,-0.408976,0.572875,76.11
-0.680365,1.183864,-0.584237,-0.861664,1.031488,-1.455405,-0.156342,-0.14167,1.276634,0.731575,-0.20189,-0.241722,-0.850079,-0.894793,1.386635,-0.560046,-0.368062,-0.279217,-1.101038,-0.389136,-0.199591,0.982121,1.092969,-1.012481,-1.184662,-0.373818,0.785907,0.505301,0.467447,-0.457682,1.235943,-0.57272,-0.408976,0.572875,81.79
-0.680365,1.183864,-0.584237,-0.861664,1.031488,-1.455405,-0.156342,-0.14167,0.378334,-0.501466,-0.30727,-0.514799,-1.429649,-1.426589,1.386635,-0.560046,-0.368062,-0.279217,-1.101038,-0.389136,-0.199591,0.982121,1.092969,-1.012481,-1.184662,-0.373818,0.785907,0.505301,0.467447,-0.457682,1.235943,-0.57272,-0.408976,0.572875,3.72
-0.680365,1.183864,-0.584237,-0.861664,1.031488,-1.455405,-0.156342,-0.14167,0.434656,-0.496954,-0.311306,-0.51821,-1.201654,-1.205007,1.386635,-0.560046,-0.368062,-0.279217,-1.101038,-0.389136,-0.199591,0.982121,1.092969,-1.012481,-1.184662,-0.373818,0.785907,0.505301,0.467447,-0.457682,1.235943,-0.57272,-0.408976,0.572875,17.8
-0.680365,1.183864,-0.584237,-0.861664,1.031488,-1.455405,-0.156342,-0.14167,-3.000127,2.394801,-0.310386,-0.517714,-0.854114,-0.939109,1.386635,-0.560046,-0.368062,-0.279217,-1.101038,-0.389136,-0.199591,0.982121,1.092969,-1.012481,-1.184662,-0.373818,0.785907,0.505301,0.467447,-0.457682,1.235943,-0.57272,-0.408976,0.572875,62
-0.680365,1.183864,-0.584237,-0.861664,1.031488,-1.455405,-0.156342,-0.14167,0.28035,-0.467225,-0.242168,-0.414821,0.507799,0.634119,-0.413591,-0.560046,-0.368062,-0.279217,-1.101038,-0.389136,-0.199591,0.982121,1.092969,-1.012481,-1.184662,-0.373818,0.785907,0.505301,0.467447,-0.457682,1.235943,-0.57272,-0.408976,0.572875,27.21
-0.680365,1.183864,-0.584237,-0.861664,1.031488,-1.455405,-0.156342,-0.14167,0.336673,-0.467402,-0.24992,-0.438797,0.735289,0.833543,-0.413591,-0.560046,-0.368062,-0.279217,-1.101038,-0.389136,-0.199591,0.982121,1.092969,-1.012481,-1.184662,-0.373818,0.785907,0.505301,0.467447,-0.457682,1.235943,-0.57272,-0.408976,0.572875,38.14
-0.680365,1.183864,-0.584237,-0.861664,1.031488,-1.455405,-0.156342,-0.14167,0.080986,0.067187,-0.260124,-0.46231,1.082324,1.055124,-0.413591,-0.560046,-0.368062,-0.279217,-1.101038,-0.389136,-0.199591,0.982121,1.092969,-1.012481,-1.184662,-0.373818,0.785907,0.505301,0.467447,-0.457682,1.235943,-0.57272,-0.408976,0.572875,36.43
-0.680365,1.183864,-0.584237,-0.861664,1.031488,-1.455405,-0.156342,-0.14167,0.291794,-0.545883,-0.364317,1.281066,0.260132,0.279589,-0.413591,-0.560046,-0.368062,-0.279217,-1.101038,-0.389136,-0.199591,0.982121,1.092969,-1.012481,-1.184662,-0.373818,0.785907,0.505301,0.467447,-0.457682,1.235943,-0.57272,-0.408976,0.572875,1.09
-0.680365,1.183864,-0.584237,-0.861664,1.031488,-1.455405,-0.156342,-0.14167,0.345971,-0.54314,3.690313,2.602441,0.487118,0.479012,-0.413591,-0.560046,-0.368062,-0.279217,-1.101038,-0.389136,-0.199591,0.982121,1.092969,-1.012481,-1.184662,-0.373818,0.785907,0.505301,0.467447,-0.457682,1.235943,-0.57272,-0.408976,0.572875,37.86
-0.680365,1.183864,-0.584237,-0.861664,1.031488,-1.455405,-0.156342,-0.14167,-1.624068,-1.057556,-0.383154,2.043338,0.833649,0.722752,-0.413591,-0.560046,-0.368062,-0.279217,-1.101038,-0.389136,-0.199591,0.982121,1.092969,-1.012481,-1.184662,-0.373818,0.785907,0.505301,0.467447,-0.457682,1.235943,-0.57272,-0.408976,0.572875,41.07
-0.680365,1.183864,-0.584237,-0.861664,1.031488,-1.455405,-0.156342,-0.14167,0.27445,-0.452184,-0.25727,-0.519403,0.748404,0.811385,-0.413591,-0.560046,-0.368062,-0.279217,-1.101038,-0.389136,-0.199591,0.982121,1.092969,-1.012481,-1.184662,-0.373818,0.785907,0.505301,0.467447,-0.457682,1.235943,-0.57272,-0.408976,0.572875,8.96
-0.680365,1.183864,-0.584237,-0.861664,1.031488,-1.455405,-0.156342,-0.14167,0.331488,-0.45006,-0.270149,-0.52086,0.976398,0.98865,-0.413591,-0.560046,-0.368062,-0.279217,-1.101038,-0.389136,-0.199591,0.982121,1.092969,-1.012481,-1.184662,-0.373818,0.785907,0.505301,0.467447,-0.457682,1.235943,-0.57272,-0.408976,0.572875,59.1
-0.680365,1.183864,-0.584237,-0.861664,1.031488,-1.455405,-0.156342,-0.14167,0.306098,2.202713,-0.279797,-0.521092,1.322929,1.232389,-0.413591,-0.560046,-0.368062,-0.279217,-1.101038,-0.389136,-0.199591,0.982121,1.092969,-1.012481,-1.184662,-0.373818,0.785907,0.505301,0.467447,-0.457682,1.235943,-0.57272,-0.408976,0.572875,65.48
-0.680365,1.183864,-0.584237,-0.861664,1.031488,-1.455405,-0.156342,-0.14167,0.208472,-0.388744,-0.182975,-0.452077,-1.431666,-1.40443,-0.413591,-0.560046,-0.368062,-0.279217,-1.101038,-0.389136,-0.199591,0.982121,1.092969,-1.012481,-1.184662,-0.373818,0.785907,0.505301,0.467447,-0.457682,1.235943,-0.57272,-0.408976,0.572875,62.8
-0.680365,1.183864,-0.584237,-0.861664,1.031488,-1.455405,-0.156342,-0.14167,0.27749,-0.390691,-0.200008,-0.370445,-1.200645,-1.160691,-0.413591,-0.560046,-0.368062,-0.279217,-1.101038,-0.389136,-0.199591,0.982121,1.092969,-1.012481,-1.184662,-0.373818,0.785907,0.505301,0.467447,-0.457682,1.235943,-0.57272,-0.408976,0.572875,65.86
-0.680365,1.183864,-0.584237,-0.861664,1.031488,-1.455405,-0.156342,-0.14167,1.276634,0.731575,-0.20189,-0.241722,-0.850079,-0.894793,-0.413591,-0.560046,-0.368062,-0.279217,-1.101038,-0.389136,-0.199591,0.982121,1.092969,-1.012481,-1.184662,-0.373818,0.785907,0.505301,0.467447,-0.457682,1.235943,-0.57272,-0.408976,0.572875,64.68
-0.680365,1.183864,-0.584237,-0.861664,1.031488,-1.455405,-0.156342,-0.14167,0.378334,-0.501466,-0.30727,-0.514799,-1.429649,-1.426589,-0.413591,-0.560046,-0.368062,-0.279217,-1.101038,-0.389136,-0.199591,0.982121,1.092969,-1.012481,-1.184662,-0.373818,0.785907,0.505301,0.467447,-0.457682,1.235943,-0.57272,-0.408976,0.572875,25.61
-0.680365,1.183864,-0.584237,-0.861664,1.031488,-1.455405,-0.156342,-0.14167,0.434656,-0.496954,-0.311306,-0.51821,-1.201654,-1.205007,-0.413591,-0.560046,-0.368062,-0.279217,-1.101038,-0.389136,-0.199591,0.982121,1.092969,-1.012481,-1.184662,-0.373818,0.785907,0.505301,0.467447,-0.457682,1.235943,-0.57272,-0.408976,0.572875,56.48
-0.680365,1.183864,-0.584237,-0.861664,1.031488,-1.455405,-0.156342,-0.14167,-3.000127,2.394801,-0.310386,-0.517714,-0.854114,-0.939109,-0.413591,-0.560046,-0.368062,-0.279217,-1.101038,-0.389136,-0.199591,0.982121,1.092969,-1.012481,-1.184662,-0.373818,0.785907,0.505301,0.467447,-0.457682,1.235943,-0.57272,-0.408976,0.572875,60.53
-0.680365,1.183864,-0.584237,-0.861664,1.031488,-1.455405,-0.156342,-0.14167,0.28035,-0.467225,-0.242168,-0.414821,0.507799,0.634119,-0.949447,-0.560046,-0.368062,-0.279217,-1.101038,-0.389136,-0.199591,0.982121,1.092969,-1.012481,-1.184662,-0.373818,0.785907,0.505301,0.467447,-0.457682,1.235943,-0.57272,-0.408976,0.572875,28.57
-0.680365,1.183864,-0.584237,-0.861664,1.031488,-1.455405,-0.156342,-0.14167,0.336673,-0.467402,-0.24992,-0.438797,0.735289,0.833543,-0.949447,-0.560046,-0.368062,-0.279217,-1.101038,-0.389136,-0.199591,0.982121,1.092969,-1.012481,-1.184662,-0.373818,0.785907,0.505301,0.467447,-0.457682,1.235943,-0.57272,-0.408976,0.572875,38.2
-0.680365,1.183864,-0.584237,-0.861664,1.031488,-1.455405,-0.156342,-0.14167,0.080986,0.067187,-0.260124,-0.46231,1.082324,1.055124,-0.949447,-0.560046,-0.368062,-0.279217,-1.101038,-0.389136,-0.199591,0.982121,1.092969,-1.012481,-1.184662,-0.373818,0.785907,0.505301,0.467447,-0.457682,1.235943,-0.57272,-0.408976,0.572875,41.63
-0.680365,1.183864,-0.584237,-0.861664,1.031488,-1.455405,-0.156342,-0.14167,0.291794,-0.545883,-0.364317,1.281066,0.260132,0.279589,-0.949447,-0.560046,-0.368062,-0.279217,-1.101038,-0.389136,-0.199591,0.982121,1.092969,-1.012481,-1.184662,-0.373818,0.785907,0.505301,0.467447,-0.457682,1.235943,-0.57272,-0.408976,0.572875,1.23
-0.680365,1.183864,-0.584237,-0.861664,1.031488,-1.455405,-0.156342,-0.14167,0.345971,-0.54314,3.690313,2.602441,0.487118,0.479012,-0.949447,-0.560046,-0.368062,-0.279217,-1.101038,-0.389136,-0.199591,0.982121,1.092969,-1.012481,-1.184662,-0.373818,0.785907,0.505301,0.467447,-0.457682,1.235943,-0.57272,-0.408976,0.572875,47.16
-0.680365,1.183864,-0.584237,-0.861664,1.031488,-1.455405,-0.156342,-0.14167,-1.624068,-1.057556,-0.383154,2.043338,0.833649,0.722752,-0.949447,-0.560046,-0.368062,-0.279217,-1.101038,-0.389136,-0.199591,0.982121,1.092969,-1.012481,-1.184662,-0.373818,0.785907,0.505301,0.467447,-0.457682,1.235943,-0.57272,-0.408976,0.572875,49.15
-0.680365,1.183864,-0.584237,-0.861664,1.031488,-1.455405,-0.156342,-0.14167,0.27445,-0.452184,-0.25727,-0.519403,0.748404,0.811385,-0.949447,-0.560046,-0.368062,-0.279217,-1.101038,-0.389136,-0.199591,0.982121,1.092969,-1.012481,-1.184662,-0.373818,0.785907,0.505301,0.467447,-0.457682,1.235943,-0.57272,-0.408976,0.572875,9.29
-0.680365,1.183864,-0.584237,-0.861664,1.031488,-1.455405,-0.156342,-0.14167,0.331488,-0.45006,-0.270149,-0.52086,0.976398,0.98865,-0.949447,-0.560046,-0.368062,-0.279217,-1.101038,-0.389136,-0.199591,0.982121,1.092969,-1.012481,-1.184662,-0.373818,0.785907,0.505301,0.467447,-0.457682,1.235943,-0.57272,-0.408976,0.572875,74.97
-0.680365,1.183864,-0.584237,-0.861664,1.031488,-1.455405,-0.156342,-0.14167,0.306098,2.202713,-0.279797,-0.521092,1.322929,1.232389,-0.949447,-0.560046,-0.368062,-0.279217,-1.101038,-0.389136,-0.199591,0.982121,1.092969,-1.012481,-1.184662,-0.373818,0.785907,0.505301,0.467447,-0.457682,1.235943,-0.57272,-0.408976,0.572875,75.97
-0.680365,1.183864,-0.584237,-0.861664,1.031488,-1.455405,-0.156342,-0.14167,0.208472,-0.388744,-0.182975,-0.452077,-1.431666,-1.40443,-0.949447,-0.560046,-0.368062,-0.279217,-1.101038,-0.389136,-0.199591,0.982121,1.092969,-1.012481,-1.184662,-0.373818,0.785907,0.505301,0.467447,-0.457682,1.235943,-0.57272,-0.408976,0.572875,85.53
-0.680365,1.183864,-0.584237,-0.861664,1.031488,-1.455405,-0.156342,-0.14167,0.27749,-0.390691,-0.200008,-0.370445,-1.200645,-1.160691,-0.949447,-0.560046,-0.368062,-0.279217,-1.101038,-0.389136,-0.199591,0.982121,1.092969,-1.012481,-1.184662,-0.373818,0.785907,0.505301,0.467447,-0.457682,1.235943,-0.57272,-0.408976,0.572875,80.8
-0.680365,1.183864,-0.584237,-0.861664,1.031488,-1.455405,-0.156342,-0.14167,1.276634,0.731575,-0.20189,-0.241722,-0.850079,-0.894793,-0.949447,-0.560046,-0.368062,-0.279217,-1.101038,-0.389136,-0.199591,0.982121,1.092969,-1.012481,-1.184662,-0.373818,0.785907,0.505301,0.467447,-0.457682,1.235943,-0.57272,-0.408976,0.572875,85.65
-0.680365,1.183864,-0.584237,-0.861664,1.031488,-1.455405,-0.156342,-0.14167,0.378334,-0.501466,-0.30727,-0.514799,-1.429649,-1.426589,-0.949447,-0.560046,-0.368062,-0.279217,-1.101038,-0.389136,-0.199591,0.982121,1.092969,-1.012481,-1.184662,-0.373818,0.785907,0.505301,0.467447,-0.457682,1.235943,-0.57272,-0.408976,0.572875,21.7
-0.680365,1.183864,-0.584237,-0.861664,1.031488,-1.455405,-0.156342,-0.14167,0.434656,-0.496954,-0.311306,-0.51821,-1.201654,-1.205007,-0.949447,-0.560046,-0.368062,-0.279217,-1.101038,-0.389136,-0.199591,0.982121,1.092969,-1.012481,-1.184662,-0.373818,0.785907,0.505301,0.467447,-0.457682,1.235943,-0.57272,-0.408976,0.572875,76.95
-0.680365,1.183864,-0.584237,-0.861664,1.031488,-1.455405,-0.156342,-0.14167,-3.000127,2.394801,-0.310386,-0.517714,-0.854114,-0.939109,-0.949447,-0.560046,-0.368062,-0.279217,-1.101038,-0.389136,-0.199591,0.982121,1.092969,-1.012481,-1.184662,-0.373818,0.785907,0.505301,0.467447,-0.457682,1.235943,-0.57272,-0.408976,0.572875,80.8
-0.731908,0.490153,-0.147112,0.590444,-1.408475,-0.965343,0.373673,1.167294,0.28035,-0.467225,-0.242168,-0.414821,0.507799,0.634119,1.386635,-0.560046,-0.368062,-0.279217,-1.101038,-0.389136,-0.199591,0.982121,1.092969,-1.012481,-1.184662,-0.373818,0.785907,0.505301,0.467447,-0.457682,1.235943,-0.57272,-0.408976,0.572875,2.01
-0.731908,0.490153,-0.147112,0.590444,-1.408475,-0.965343,0.373673,1.167294,0.336673,-0.467402,-0.24992,-0.438797,0.735289,0.833543,1.386635,-0.560046,-0.368062,-0.279217,-1.101038,-0.389136,-0.199591,0.982121,1.092969,-1.012481,-1.184662,-0.373818,0.785907,0.505301,0.467447,-0.457682,1.235943,-0.57272,-0.408976,0.572875,25.57
-0.731908,0.490153,-0.147112,0.590444,-1.408475,-0.965343,0.373673,1.167294,0.080986,0.067187,-0.260124,-0.46231,1.082324,1.055124,1.386635,-0.560046,-0.368062,-0.279217,-1.101038,-0.389136,-0.199591,0.982121,1.092969,-1.012481,-1.184662,-0.373818,0.785907,0.505301,0.467447,-0.457682,1.235943,-0.57272,-0.408976,0.572875,32.36
-0.731908,0.490153,-0.147112,0.590444,-1.408475,-0.965343,0.373673,1.167294,0.345971,-0.54314,3.690313,2.602441,0.487118,0.479012,1.386635,-0.560046,-0.368062,-0.279217,-1.101038,-0.389136,-0.199591,0.982121,1.092969,-1.012481,-1.184662,-0.373818,0.785907,0.505301,0.467447,-0.457682,1.235943,-0.57272,-0.408976,0.572875,41.63
-0.731908,0.490153,-0.147112,0.590444,-1.408475,-0.965343,0.373673,1.167294,-1.624068,-1.057556,-0.383154,2.043338,0.833649,0.722752,1.386635,-0.560046,-0.368062,-0.279217,-1.101038,-0.389136,-0.199591,0.982121,1.092969,-1.012481,-1.184662,-0.373818,0.785907,0.505301,0.467447,-0.457682,1.235943,-0.57272,-0.408976,0.572875,41.54
-0.731908,0.490153,-0.147112,0.590444,-1.408475,-0.965343,0.373673,1.167294,0.27445,-0.452184,-0.25727,-0.519403,0.748404,0.811385,1.386635,-0.560046,-0.368062,-0.279217,-1.101038,-0.389136,-0.199591,0.982121,1.092969,-1.012481,-1.184662,-0.373818,0.785907,0.505301,0.467447,-0.457682,1.235943,-0.57272,-0.408976,0.572875,5.76
-0.731908,0.490153,-0.147112,0.590444,-1.408475,-0.965343,0.373673,1.167294,0.331488,-0.45006,-0.270149,-0.52086,0.976398,0.98865,1.386635,-0.560046,-0.368062,-0.279217,-1.101038,-0.389136,-0.199591,0.982121,1.092969,-1.012481,-1.184662,-0.373818,0.785907,0.505301,0.467447,-0.457682,1.235943,-0.57272,-0.408976,0.572875,63.23
-0.731908,0.490153,-0.147112,0.590444,-1.408475,-0.965343,0.373673,1.167294,0.306098,2.202713,-0.279797,-0.521092,1.322929,1.232389,1.386635,-0.560046,-0.368062,-0.279217,-1.101038,-0.389136,-0.199591,0.982121,1.092969,-1.012481,-1.184662,-0.373818,0.785907,0.505301,0.467447,-0.457682,1.235943,-0.57272,-0.408976,0.572875,66.89
-0.731908,0.490153,-0.147112,0.590444,-1.408475,-0.965343,0.373673,1.167294,0.208472,-0.388744,-0.182975,-0.452077,-1.431666,-1.40443,1.386635,-0.560046,-0.368062,-0.279217,-1.101038,-0.389136,-0.199591,0.982121,1.092969,-1.012481,-1.184662,-0.373818,0.785907,0.505301,0.467447,-0.457682,1.235943,-0.57272,-0.408976,0.572875,72.61
-0.731908,0.490153,-0.147112,0.590444,-1.408475,-0.965343,0.373673,1.167294,0.27749,-0.390691,-0.200008,-0.370445,-1.200645,-1.160691,1.386635,-0.560046,-0.368062,-0.279217,-1.101038,-0.389136,-0.199591,0.982121,1.092969,-1.012481,-1.184662,-0.373818,0.785907,0.505301,0.467447,-0.457682,1.235943,-0.57272,-0.408976,0.572875,78.22
-0.731908,0.490153,-0.147112,0.590444,-1.408475,-0.965343,0.373673,1.167294,1.276634,0.731575,-0.20189,-0.241722,-0.850079,-0.894793,1.386635,-0.560046,-0.368062,-0.279217,-1.101038,-0.389136,-0.199591,0.982121,1.092969,-1.012481,-1.184662,-0.373818,0.785907,0.505301,0.467447,-0.457682,1.235943,-0.57272,-0.408976,0.572875,70.14
-0.731908,0.490153,-0.147112,0.590444,-1.408475,-0.965343,0.373673,1.167294,0.378334,-0.501466,-0.30727,-0.514799,-1.429649,-1.426589,1.386635,-0.560046,-0.368062,-0.279217,-1.101038,-0.389136,-0.199591,0.982121,1.092969,-1.012481,-1.184662,-0.373818,0.785907,0.505301,0.467447,-0.457682,1.235943,-0.57272,-0.408976,0.572875,0.81
-0.731908,0.490153,-0.147112,0.590444,-1.408475,-0.965343,0.373673,1.167294,0.434656,-0.496954,-0.311306,-0.51821,-1.201654,-1.205007,1.386635,-0.560046,-0.368062,-0.279217,-1.101038,-0.389136,-0.199591,0.982121,1.092969,-1.012481,-1.184662,-0.373818,0.785907,0.505301,0.467447,-0.457682,1.235943,-0.57272,-0.408976,0.572875,48.97
-0.731908,0.490153,-0.147112,0.590444,-1.408475,-0.965343,0.373673,1.167294,-3.000127,2.394801,-0.310386,-0.517714,-0.854114,-0.939109,1.386635,-0.560046,-0.368062,-0.279217,-1.101038,-0.389136,-0.199591,0.982121,1.092969,-1.012481,-1.184662,-0.373818,0.785907,0.505301,0.467447,-0.457682,1.235943,-0.57272,-0.408976,0.572875,50.4
-0.731908,0.490153,-0.147112,0.590444,-1.408475,-0.965343,0.373673,1.167294,0.28035,-0.467225,-0.242168,-0.414821,0.507799,0.634119,-0.413591,-0.560046,-0.368062,-0.279217,-1.101038,-0.389136,-0.199591,0.982121,1.092969,-1.012481,-1.184662,-0.373818,0.785907,0.505301,0.467447,-0.457682,1.235943,-0.57272,-0.408976,0.572875,6.09
-0.731908,0.490153,-0.147112,0.590444,-1.408475,-0.965343,0.373673,1.167294,0.336673,-0.467402,-0.24992,-0.438797,0.735289,0.833543,-0.413591,-0.560046,-0.368062,-0.279217,-1.101038,-0.389136,-0.199591,0.982121,1.092969,-1.012481,-1.184662,-0.373818,0.785907,0.505301,0.467447,-0.457682,1.235943,-0.57272,-0.408976,0.572875,38.9
-0.731908,0.490153,-0.147112,0.590444,-1.408475,-0.965343,0.373673,1.167294,0.080986,0.067187,-0.260124,-0.46231,1.082324,1.055124,-0.413591,-0.560046,-0.368062,-0.279217,-1.101038,-0.389136,-0.199591,0.982121,1.092969,-1.012481,-1.184662,-0.373818,0.785907,0.505301,0.467447,-0.457682,1.235943,-0.57272,-0.408976,0.572875,37.47
-0.731908,0.490153,-0.147112,0.590444,-1.408475,-0.965343,0.373673,1.167294,0.345971,-0.54314,3.690313,2.602441,0.487118,0.479012,-0.413591,-0.560046,-0.368062,-0.279217,-1.101038,-0.389136,-0.199591,0.982121,1.092969,-1.012481,-1.184662,-0.373818,0.785907,0.505301,0.467447,-0.457682,1.235943,-0.57272,-0.408976,0.572875,35.15
-0.731908,0.490153,-0.147112,0.590444,-1.408475,-0.965343,0.373673,1.167294,-1.624068,-1.057556,-0.383154,2.043338,0.833649,0.722752,-0.413591,-0.560046,-0.368062,-0.279217,-1.101038,-0.389136,-0.199591,0.982121,1.092969,-1.012481,-1.184662,-0.373818,0.785907,0.505301,0.467447,-0.457682,1.235943,-0.57272,-0.408976,0.572875,41.08
-0.731908,0.490153,-0.147112,0.590444,-1.408475,-0.965343,0.373673,1.167294,0.27445,-0.452184,-0.25727,-0.519403,0.748404,0.811385,-0.413591,-0.560046,-0.368062,-0.279217,-1.101038,-0.389136,-0.199591,0.982121,1.092969,-1.012481,-1.184662,-0.373818,0.785907,0.505301,0.467447,-0.457682,1.235943,-0.57272,-0.408976,0.572875,4.13
-0.731908,0.490153,-0.147112,0.590444,-1.408475,-0.965343,0.373673,1.167294,0.331488,-0.45006,-0.270149,-0.52086,0.976398,0.98865,-0.413591,-0.560046,-0.368062,-0.279217,-1.101038,-0.389136,-0.199591,0.982121,1.092969,-1.012481,-1.184662,-0.373818,0.785907,0.505301,0.467447,-0.457682,1.235943,-0.57272,-0.408976,0.572875,56.83
-0.731908,0.490153,-0.147112,0.590444,-1.408475,-0.965343,0.373673,1.167294,0.306098,2.202713,-0.279797,-0.521092,1.322929,1.232389,-0.413591,-0.560046,-0.368062,-0.279217,-1.101038,-0.389136,-0.199591,0.982121,1.092969,-1.012481,-1.184662,-0.373818,0.785907,0.505301,0.467447,-0.457682,1.235943,-0.57272,-0.408976,0.572875,65.45
-0.731908,0.490153,-0.147112,0.590444,-1.408475,-0.965343,0.373673,1.167294,0.208472,-0.388744,-0.182975,-0.452077,-1.431666,-1.40443,-0.413591,-0.560046,-0.368062,-0.279217,-1.101038,-0.389136,-0.199591,0.982121,1.092969,-1.012481,-1.184662,-0.373818,0.785907,0.505301,0.467447,-0.457682,1.235943,-0.57272,-0.408976,0.572875,58.01
-0.731908,0.490153,-0.147112,0.590444,-1.408475,-0.965343,0.373673,1.167294,0.27749,-0.390691,-0.200008,-0.370445,-1.200645,-1.160691,-0.413591,-0.560046,-0.368062,-0.279217,-1.101038,-0.389136,-0.199591,0.982121,1.092969,-1.012481,-1.184662,-0.373818,0.785907,0.505301,0.467447,-0.457682,1.235943,-0.57272,-0.408976,0.572875,63.17
-0.731908,0.490153,-0.147112,0.590444,-1.408475,-0.965343,0.373673,1.167294,1.276634,0.731575,-0.20189,-0.241722,-0.850079,-0.894793,-0.413591,-0.560046,-0.368062,-0.279217,-1.101038,-0.389136,-0.199591,0.982121,1.092969,-1.012481,-1.184662,-0.373818,0.785907,0.505301,0.467447,-0.457682,1.235943,-0.57272,-0.408976,0.572875,66.65
-0.731908,0.490153,-0.147112,0.590444,-1.408475,-0.965343,0.373673,1.167294,0.378334,-0.501466,-0.30727,-0.514799,-1.429649,-1.426589,-0.413591,-0.560046,-0.368062,-0.279217,-1.101038,-0.389136,-0.199591,0.982121,1.092969,-1.012481,-1.184662,-0.373818,0.785907,0.505301,0.467447,-0.457682,1.235943,-0.57272,-0.408976,0.572875,2.68
-0.731908,0.490153,-0.147112,0.590444,-1.408475,-0.965343,0.373673,1.167294,0.434656,-0.496954,-0.311306,-0.51821,-1.201654,-1.205007,-0.413591,-0.560046,-0.368062,-0.279217,-1.101038,-0.389136,-0.199591,0.982121,1.092969,-1.012481,-1.184662,-0.373818,0.785907,0.505301,0.467447,-0.457682,1.235943,-0.57272,-0.408976,0.572875,58.35
-0.731908,0.490153,-0.147112,0.590444,-1.408475,-0.965343,0.373673,1.167294,-3.000127,2.394801,-0.310386,-0.517714,-0.854114,-0.939109,-0.413591,-0.560046,-0.368062,-0.279217,-1.101038,-0.389136,-0.199591,0.982121,1.092969,-1.012481,-1.184662,-0.373818,0.785907,0.505301,0.467447,-0.457682,1.235943,-0.57272,-0.408976,0.572875,61.04
-0.731908,0.490153,-0.147112,0.590444,-1.408475,-0.965343,0.373673,1.167294,0.28035,-0.467225,-0.242168,-0.414821,0.507799,0.634119,-0.949447,-0.560046,-0.368062,-0.279217,-1.101038,-0.389136,-0.199591,0.982121,1.092969,-1.012481,-1.184662,-0.373818,0.785907,0.505301,0.467447,-0.457682,1.235943,-0.57272,-0.408976,0.572875,6.03
-0.731908,0.490153,-0.147112,0.590444,-1.408475,-0.965343,0.373673,1.167294,0.336673,-0.467402,-0.24992,-0.438797,0.735289,0.833543,-0.949447,-0.560046,-0.368062,-0.279217,-1.101038,-0.389136,-0.199591,0.982121,1.092969,-1.012481,-1.184662,-0.373818,0.785907,0.505301,0.467447,-0.457682,1.235943,-0.57272,-0.408976,0.572875,38.16
-0.731908,0.490153,-0.147112,0.590444,-1.408475,-0.965343,0.373673,1.167294,0.080986,0.067187,-0.260124,-0.46231,1.082324,1.055124,-0.949447,-0.560046,-0.368062,-0.279217,-1.101038,-0.389136,-0.199591,0.982121,1.092969,-1.012481,-1.184662,-0.373818,0.785907,0.505301,0.467447,-0.457682,1.235943,-0.57272,-0.408976,0.572875,45.16
