 additive_.C3_electrostatic_charge , additive_.C4_electrostatic_charge , additive_.C5_electrostatic_charge , additive_.N1_electrostatic_charge , additive_.O1_electrostatic_charge , additive_E_LUMO , additive_V1_intensity , additive_dipole_moment , additive_electronegativity , additive_molecular_weight , additive_ovality , additive_surface_area , aryl_halide_.C1_NMR_shift , aryl_halide_.C2_NMR_shift , aryl_halide_.C3_NMR_shift , aryl_halide_.C3_electrostatic_charge , aryl_halide_.H2_NMR_shift , aryl_halide_.H2_electrostatic_charge , aryl_halide_.H3_electrostatic_charge , aryl_halide_V1_frequency , aryl_halide_V1_intensity , aryl_halide_V2_frequency , aryl_halide_V3_frequency , aryl_halide_dipole_moment , aryl_halide_hardness , aryl_halide_molecular_volume , aryl_halide_ovality , base_.N1_electrostatic_charge , base_E_HOMO , base_dipole_moment , base_electronegativity , base_hardness , base_surface_area , ligand_.C10_NMR_shift , ligand_.C11_NMR_shift , ligand_.C11_electrostatic_charge , ligand_.C12_NMR_shift , ligand_.C12_electrostatic_charge , ligand_.C13_NMR_shift , ligand_.C13_electrostatic_charge , ligand_.C14_NMR_shift , ligand_.C14_electrostatic_charge , ligand_.C17_NMR_shift , ligand_.C17_electrostatic_charge , ligand_.C1_NMR_shift , ligand_.C1_electrostatic_charge , ligand_.C2_electrostatic_charge , ligand_.C3_NMR_shift , ligand_.C3_electrostatic_charge , ligand_.C5_electrostatic_charge , ligand_.C6_electrostatic_charge , ligand_.C8_electrostatic_charge , ligand_.C9_electrostatic_charge , ligand_.H11_NMR_shift , ligand_.H11_electrostatic_charge , ligand_.H4_NMR_shift , ligand_.H9_NMR_shift , ligand_.H9_electrostatic_charge , ligand_.P1_electrostatic_charge , ligand_V10_frequency , ligand_V10_intensity , ligand_V1_intensity , ligand_V3_frequency , ligand_V3_intensity , ligand_V4_frequency , ligand_V4_intensity , ligand_V5_frequency , ligand_V6_frequency , ligand_V6_intensity , ligand_V7_frequency , ligand_V8_intensity , yield 
0.151662,-0.731908,0.36112,-0.147112,0.590444,-1.408475,1.376781,0.373673,0.371096,1.167294,0.820033,0.711291,0.534041,0.345971,-0.54314,-0.729716,-0.719877,-0.255992,0.862309,3.690313,0.815621,3.314976,3.134349,0.74786,3.695556,0.487118,0.479012,1.374737,0.042292,-0.15966,-0.457047,1.391542,-0.949447,-0.769,-0.560046,-1.664873,-0.368062,1.3339,1.174377,-0.279217,0.595751,1.486108,0.456348,-0.389136,-0.709493,-0.199591,0.982121,-0.995131,-0.660151,1.092969,-1.184662,0.785907,-0.719629,0.467447,0.967334,-0.976717,-0.457682,-0.257966,0.716359,-0.697516,-0.580097,-1.057037,-1.01185,1.235943,-0.57272,-0.171211,-0.408976,-0.991065,0.880343,-0.601462,0.182111,36.99
0.151662,-0.731908,0.36112,-0.147112,0.590444,-1.408475,1.376781,0.373673,0.371096,1.167294,0.820033,0.711291,-1.402122,-1.624068,-1.057556,-1.198269,1.42066,-0.799551,1.330453,-0.383154,-0.784288,0.206843,-0.479186,0.525511,-0.280068,0.833649,0.722752,1.374737,0.042292,-0.15966,-0.457047,1.391542,-0.949447,-0.769,-0.560046,-1.664873,-0.368062,1.3339,1.174377,-0.279217,0.595751,1.486108,0.456348,-0.389136,-0.709493,-0.199591,0.982121,-0.995131,-0.660151,1.092969,-1.184662,0.785907,-0.719629,0.467447,0.967334,-0.976717,-0.457682,-0.257966,0.716359,-0.697516,-0.580097,-1.057037,-1.01185,1.235943,-0.57272,-0.171211,-0.408976,-0.991065,0.880343,-0.601462,0.182111,44.34
0.151662,-0.731908,0.36112,-0.147112,0.590444,-1.408475,1.376781,0.373673,0.371096,1.167294,0.820033,0.711291,0.556549,0.27445,-0.452184,0.239983,-0.720681,1.088599,-0.282045,-0.25727,-0.477554,0.416006,0.170985,0.027862,-0.265452,0.748404,0.811385,1.374737,0.042292,-0.15966,-0.457047,1.391542,-0.949447,-0.769,-0.560046,-1.664873,-0.368062,1.3339,1.174377,-0.279217,0.595751,1.486108,0.456348,-0.389136,-0.709493,-0.199591,0.982121,-0.995131,-0.660151,1.092969,-1.184662,0.785907,-0.719629,0.467447,0.967334,-0.976717,-0.457682,-0.257966,0.716359,-0.697516,-0.580097,-1.057037,-1.01185,1.235943,-0.57272,-0.171211,-0.408976,-0.991065,0.880343,-0.601462,0.182111,4.23
0.151662,-0.731908,0.36112,-0.147112,0.590444,-1.408475,1.376781,0.373673,0.371096,1.167294,0.820033,0.711291,0.553146,0.331488,-0.45006,0.015893,-0.719877,-0.112951,-0.178013,-0.270149,-0.459095,-0.839555,-0.137391,0.117611,-0.265452,0.976398,0.98865,1.374737,0.042292,-0.15966,-0.457047,1.391542,-0.949447,-0.769,-0.560046,-1.664873,-0.368062,1.3339,1.174377,-0.279217,0.595751,1.486108,0.456348,-0.389136,-0.709493,-0.199591,0.982121,-0.995131,-0.660151,1.092969,-1.184662,0.785907,-0.719629,0.467447,0.967334,-0.976717,-0.457682,-0.257966,0.716359,-0.697516,-0.580097,-1.057037,-1.01185,1.235943,-0.57272,-0.171211,-0.408976,-0.991065,0.880343,-0.601462,0.182111,59.22
0.151662,-0.731908,0.36112,-0.147112,0.590444,-1.408475,1.376781,0.373673,0.371096,1.167294,0.820033,0.711291,-0.66387,0.306098,2.202713,-0.134859,1.768844,-0.685117,-0.099988,-0.279797,-0.480173,-0.847995,-0.906121,-0.141682,-0.280068,1.322929,1.232389,1.374737,0.042292,-0.15966,-0.457047,1.391542,-0.949447,-0.769,-0.560046,-1.664873,-0.368062,1.3339,1.174377,-0.279217,0.595751,1.486108,0.456348,-0.389136,-0.709493,-0.199591,0.982121,-0.995131,-0.660151,1.092969,-1.184662,0.785907,-0.719629,0.467447,0.967334,-0.976717,-0.457682,-0.257966,0.716359,-0.697516,-0.580097,-1.057037,-1.01185,1.235943,-0.57272,-0.171211,-0.408976,-0.991065,0.880343,-0.601462,0.182111,74.6
0.151662,-0.731908,0.36112,-0.147112,0.590444,-1.408475,1.376781,0.373673,0.371096,1.167294,0.820033,0.711291,0.608885,0.208472,-0.388744,1.666011,-0.72099,1.918241,-1.53043,-0.182975,-0.795154,-0.299728,-0.002738,1.354264,-0.265452,-1.431666,-1.40443,1.374737,0.042292,-0.15966,-0.457047,1.391542,-0.949447,-0.769,-0.560046,-1.664873,-0.368062,1.3339,1.174377,-0.279217,0.595751,1.486108,0.456348,-0.389136,-0.709493,-0.199591,0.982121,-0.995131,-0.660151,1.092969,-1.184662,0.785907,-0.719629,0.467447,0.967334,-0.976717,-0.457682,-0.257966,0.716359,-0.697516,-0.580097,-1.057037,-1.01185,1.235943,-0.57272,-0.171211,-0.408976,-0.991065,0.880343,-0.601462,0.182111,78.02
0.151662,-0.731908,0.36112,-0.147112,0.590444,-1.408475,1.376781,0.373673,0.371096,1.167294,0.820033,0.711291,0.615098,0.27749,-0.390691,1.706755,-0.720186,0.859733,-1.738495,-0.200008,-0.778135,-0.374495,-0.221181,1.421563,-0.265452,-1.200645,-1.160691,1.374737,0.042292,-0.15966,-0.457047,1.391542,-0.949447,-0.769,-0.560046,-1.664873,-0.368062,1.3339,1.174377,-0.279217,0.595751,1.486108,0.456348,-0.389136,-0.709493,-0.199591,0.982121,-0.995131,-0.660151,1.092969,-1.184662,0.785907,-0.719629,0.467447,0.967334,-0.976717,-0.457682,-0.257966,0.716359,-0.697516,-0.580097,-1.057037,-1.01185,1.235943,-0.57272,-0.171211,-0.408976,-0.991065,0.880343,-0.601462,0.182111,80.74
0.151662,-0.731908,0.36112,-0.147112,0.590444,-1.408475,1.376781,0.373673,0.371096,1.167294,0.820033,0.711291,-2.887677,1.276634,0.731575,1.759722,1.019317,0.831124,-1.894543,-0.20189,-0.728911,-0.479017,-0.914721,1.171973,-0.280068,-0.850079,-0.894793,1.374737,0.042292,-0.15966,-0.457047,1.391542,-0.949447,-0.769,-0.560046,-1.664873,-0.368062,1.3339,1.174377,-0.279217,0.595751,1.486108,0.456348,-0.389136,-0.709493,-0.199591,0.982121,-0.995131,-0.660151,1.092969,-1.184662,0.785907,-0.719629,0.467447,0.967334,-0.976717,-0.457682,-0.257966,0.716359,-0.697516,-0.580097,-1.057037,-1.01185,1.235943,-0.57272,-0.171211,-0.408976,-0.991065,0.880343,-0.601462,0.182111,88.25
0.151662,-0.731908,0.36112,-0.147112,0.590444,-1.408475,1.376781,0.373673,0.371096,1.167294,0.820033,0.711291,0.557348,0.378334,-0.501466,-0.782683,-0.719073,-0.170167,0.602228,-0.30727,1.846051,-0.605928,-0.282365,-0.23975,-0.265452,-1.429649,-1.426589,1.374737,0.042292,-0.15966,-0.457047,1.391542,-0.949447,-0.769,-0.560046,-1.664873,-0.368062,1.3339,1.174377,-0.279217,0.595751,1.486108,0.456348,-0.389136,-0.709493,-0.199591,0.982121,-0.995131,-0.660151,1.092969,-1.184662,0.785907,-0.719629,0.467447,0.967334,-0.976717,-0.457682,-0.257966,0.716359,-0.697516,-0.580097,-1.057037,-1.01185,1.235943,-0.57272,-0.171211,-0.408976,-0.991065,0.880343,-0.601462,0.182111,1.96
0.151662,-0.731908,0.36112,-0.147112,0.590444,-1.408475,1.376781,0.373673,0.371096,1.167294,0.820033,0.711291,0.555311,0.434656,-0.496954,-0.92936,-0.718146,-1.228676,0.654244,-0.311306,1.768157,-0.647841,-0.559904,-0.242991,-0.265452,-1.201654,-1.205007,1.374737,0.042292,-0.15966,-0.457047,1.391542,-0.949447,-0.769,-0.560046,-1.664873,-0.368062,1.3339,1.174377,-0.279217,0.595751,1.486108,0.456348,-0.389136,-0.709493,-0.199591,0.982121,-0.995131,-0.660151,1.092969,-1.184662,0.785907,-0.719629,0.467447,0.967334,-0.976717,-0.457682,-0.257966,0.716359,-0.697516,-0.580097,-1.057037,-1.01185,1.235943,-0.57272,-0.171211,-0.408976,-0.991065,0.880343,-0.601462,0.182111,65.74
0.151662,-0.731908,0.36112,-0.147112,0.590444,-1.408475,1.376781,0.373673,0.371096,1.167294,0.820033,0.711291,-0.645694,-3.000127,2.394801,-1.308277,0.892294,-1.886667,1.070373,-0.310386,1.926564,-0.716429,-1.137711,-0.352563,-0.265452,-0.854114,-0.939109,1.374737,0.042292,-0.15966,-0.457047,1.391542,-0.949447,-0.769,-0.560046,-1.664873,-0.368062,1.3339,1.174377,-0.279217,0.595751,1.486108,0.456348,-0.389136,-0.709493,-0.199591,0.982121,-0.995131,-0.660151,1.092969,-1.184662,0.785907,-0.719629,0.467447,0.967334,-0.976717,-0.457682,-0.257966,0.716359,-0.697516,-0.580097,-1.057037,-1.01185,1.235943,-0.57272,-0.171211,-0.408976,-0.991065,0.880343,-0.601462,0.182111,83.84
-0.798326,-0.335027,0.811187,0.135733,1.10675,-0.799692,-0.640388,0.725145,0.371096,0.565271,-0.311215,0.000862,0.570986,0.28035,-0.467225,0.248132,-0.71963,1.002774,0.082068,-0.242168,-0.421392,0.293298,0.794127,-1.710721,-0.265452,0.507799,0.634119,-0.519769,1.203806,1.30054,-0.922213,-0.718434,1.386635,-1.033227,-0.588988,0.52021,-0.276668,0.261463,0.692006,0.18435,0.465763,-0.486573,1.407879,1.445703,-1.042503,-0.702741,0.93661,-1.013181,-0.937657,0.905261,-0.541304,0.27034,-0.544889,0.017286,0.465628,-1.029585,-0.653141,-0.576701,-0.818933,-0.227134,-0.58353,1.635846,-0.184761,0.492511,1.74809,1.660074,1.715889,-0.953843,1.069052,-0.732903,-0.948784,10.47
-0.798326,-0.335027,0.811187,0.135733,1.10675,-0.799692,-0.640388,0.725145,0.371096,0.565271,-0.311215,0.000862,0.568563,0.336673,-0.467402,-0.033,-0.718703,-0.227384,0.238116,-0.24992,-0.375834,0.254299,0.522362,-1.729249,-0.265452,0.735289,0.833543,-0.519769,1.203806,1.30054,-0.922213,-0.718434,1.386635,-1.033227,-0.588988,0.52021,-0.276668,0.261463,0.692006,0.18435,0.465763,-0.486573,1.407879,1.445703,-1.042503,-0.702741,0.93661,-1.013181,-0.937657,0.905261,-0.541304,0.27034,-0.544889,0.017286,0.465628,-1.029585,-0.653141,-0.576701,-0.818933,-0.227134,-0.58353,1.635846,-0.184761,0.492511,1.74809,1.660074,1.715889,-0.953843,1.069052,-0.732903,-0.948784,12.16
-0.798326,-0.335027,0.811187,0.135733,1.10675,-0.799692,-0.640388,0.725145,0.371096,0.565271,-0.311215,0.000862,0.33689,0.080986,0.067187,-0.122636,1.572531,-0.713726,0.264124,-0.260124,-0.382903,0.209824,-0.191327,-1.388835,-0.280068,1.082324,1.055124,-0.519769,1.203806,1.30054,-0.922213,-0.718434,1.386635,-1.033227,-0.588988,0.52021,-0.276668,0.261463,0.692006,0.18435,0.465763,-0.486573,1.407879,1.445703,-1.042503,-0.702741,0.93661,-1.013181,-0.937657,0.905261,-0.541304,0.27034,-0.544889,0.017286,0.465628,-1.029585,-0.653141,-0.576701,-0.818933,-0.227134,-0.58353,1.635846,-0.184761,0.492511,1.74809,1.660074,1.715889,-0.953843,1.069052,-0.732903,-0.948784,10.79
-0.798326,-0.335027,0.811187,0.135733,1.10675,-0.799692,-0.640388,0.725145,0.371096,0.565271,-0.311215,0.000862,0.539816,0.291794,-0.545883,-0.774534,-0.720804,0.831124,1.122389,-0.364317,-0.790703,0.286935,0.48661,0.658154,-0.280068,0.260132,0.279589,-0.519769,1.203806,1.30054,-0.922213,-0.718434,1.386635,-1.033227,-0.588988,0.52021,-0.276668,0.261463,0.692006,0.18435,0.465763,-0.486573,1.407879,1.445703,-1.042503,-0.702741,0.93661,-1.013181,-0.937657,0.905261,-0.541304,0.27034,-0.544889,0.017286,0.465628,-1.029585,-0.653141,-0.576701,-0.818933,-0.227134,-0.58353,1.635846,-0.184761,0.492511,1.74809,1.660074,1.715889,-0.953843,1.069052,-0.732903,-0.948784,1.15
-0.798326,-0.335027,0.811187,0.135733,1.10675,-0.799692,-0.640388,0.725145,0.371096,0.565271,-0.311215,0.000862,0.534041,0.345971,-0.54314,-0.729716,-0.719877,-0.255992,0.862309,3.690313,0.815621,3.314976,3.134349,0.74786,3.695556,0.487118,0.479012,-0.519769,1.203806,1.30054,-0.922213,-0.718434,1.386635,-1.033227,-0.588988,0.52021,-0.276668,0.261463,0.692006,0.18435,0.465763,-0.486573,1.407879,1.445703,-1.042503,-0.702741,0.93661,-1.013181,-0.937657,0.905261,-0.541304,0.27034,-0.544889,0.017286,0.465628,-1.029585,-0.653141,-0.576701,-0.818933,-0.227134,-0.58353,1.635846,-0.184761,0.492511,1.74809,1.660074,1.715889,-0.953843,1.069052,-0.732903,-0.948784,14.9
-0.798326,-0.335027,0.811187,0.135733,1.10675,-0.799692,-0.640388,0.725145,0.371096,0.565271,-0.311215,0.000862,-1.402122,-1.624068,-1.057556,-1.198269,1.42066,-0.799551,1.330453,-0.383154,-0.784288,0.206843,-0.479186,0.525511,-0.280068,0.833649,0.722752,-0.519769,1.203806,1.30054,-0.922213,-0.718434,1.386635,-1.033227,-0.588988,0.52021,-0.276668,0.261463,0.692006,0.18435,0.465763,-0.486573,1.407879,1.445703,-1.042503,-0.702741,0.93661,-1.013181,-0.937657,0.905261,-0.541304,0.27034,-0.544889,0.017286,0.465628,-1.029585,-0.653141,-0.576701,-0.818933,-0.227134,-0.58353,1.635846,-0.184761,0.492511,1.74809,1.660074,1.715889,-0.953843,1.069052,-0.732903,-0.948784,16.27
-0.798326,-0.335027,0.811187,0.135733,1.10675,-0.799692,-0.640388,0.725145,0.371096,0.565271,-0.311215,0.000862,0.556549,0.27445,-0.452184,0.239983,-0.720681,1.088599,-0.282045,-0.25727,-0.477554,0.416006,0.170985,0.027862,-0.265452,0.748404,0.811385,-0.519769,1.203806,1.30054,-0.922213,-0.718434,1.386635,-1.033227,-0.588988,0.52021,-0.276668,0.261463,0.692006,0.18435,0.465763,-0.486573,1.407879,1.445703,-1.042503,-0.702741,0.93661,-1.013181,-0.937657,0.905261,-0.541304,0.27034,-0.544889,0.017286,0.465628,-1.029585,-0.653141,-0.576701,-0.818933,-0.227134,-0.58353,1.635846,-0.184761,0.492511,1.74809,1.660074,1.715889,-0.953843,1.069052,-0.732903,-0.948784,4.66
-0.798326,-0.335027,0.811187,0.135733,1.10675,-0.799692,-0.640388,0.725145,0.371096,0.565271,-0.311215,0.000862,0.553146,0.331488,-0.45006,0.015893,-0.719877,-0.112951,-0.178013,-0.270149,-0.459095,-0.839555,-0.137391,0.117611,-0.265452,0.976398,0.98865,-0.519769,1.203806,1.30054,-0.922213,-0.718434,1.386635,-1.033227,-0.588988,0.52021,-0.276668,0.261463,0.692006,0.18435,0.465763,-0.486573,1.407879,1.445703,-1.042503,-0.702741,0.93661,-1.013181,-0.937657,0.905261,-0.541304,0.27034,-0.544889,0.017286,0.465628,-1.029585,-0.653141,-0.576701,-0.818933,-0.227134,-0.58353,1.635846,-0.184761,0.492511,1.74809,1.660074,1.715889,-0.953843,1.069052,-0.732903,-0.948784,21.21
-0.798326,-0.335027,0.811187,0.135733,1.10675,-0.799692,-0.640388,0.725145,0.371096,0.565271,-0.311215,0.000862,-0.66387,0.306098,2.202713,-0.134859,1.768844,-0.685117,-0.099988,-0.279797,-0.480173,-0.847995,-0.906121,-0.141682,-0.280068,1.322929,1.232389,-0.519769,1.203806,1.30054,-0.922213,-0.718434,1.386635,-1.033227,-0.588988,0.52021,-0.276668,0.261463,0.692006,0.18435,0.465763,-0.486573,1.407879,1.445703,-1.042503,-0.702741,0.93661,-1.013181,-0.937657,0.905261,-0.541304,0.27034,-0.544889,0.017286,0.465628,-1.029585,-0.653141,-0.576701,-0.818933,-0.227134,-0.58353,1.635846,-0.184761,0.492511,1.74809,1.660074,1.715889,-0.953843,1.069052,-0.732903,-0.948784,27.69
-0.798326,-0.335027,0.811187,0.135733,1.10675,-0.799692,-0.640388,0.725145,0.371096,0.565271,-0.311215,0.000862,0.608885,0.208472,-0.388744,1.666011,-0.72099,1.918241,-1.53043,-0.182975,-0.795154,-0.299728,-0.002738,1.354264,-0.265452,-1.431666,-1.40443,-0.519769,1.203806,1.30054,-0.922213,-0.718434,1.386635,-1.033227,-0.588988,0.52021,-0.276668,0.261463,0.692006,0.18435,0.465763,-0.486573,1.407879,1.445703,-1.042503,-0.702741,0.93661,-1.013181,-0.937657,0.905261,-0.541304,0.27034,-0.544889,0.017286,0.465628,-1.029585,-0.653141,-0.576701,-0.818933,-0.227134,-0.58353,1.635846,-0.184761,0.492511,1.74809,1.660074,1.715889,-0.953843,1.069052,-0.732903,-0.948784,21.5
-0.798326,-0.335027,0.811187,0.135733,1.10675,-0.799692,-0.640388,0.725145,0.371096,0.565271,-0.311215,0.000862,0.615098,0.27749,-0.390691,1.706755,-0.720186,0.859733,-1.738495,-0.200008,-0.778135,-0.374495,-0.221181,1.421563,-0.265452,-1.200645,-1.160691,-0.519769,1.203806,1.30054,-0.922213,-0.718434,1.386635,-1.033227,-0.588988,0.52021,-0.276668,0.261463,0.692006,0.18435,0.465763,-0.486573,1.407879,1.445703,-1.042503,-0.702741,0.93661,-1.013181,-0.937657,0.905261,-0.541304,0.27034,-0.544889,0.017286,0.465628,-1.029585,-0.653141,-0.576701,-0.818933,-0.227134,-0.58353,1.635846,-0.184761,0.492511,1.74809,1.660074,1.715889,-0.953843,1.069052,-0.732903,-0.948784,25.91
-0.798326,-0.335027,0.811187,0.135733,1.10675,-0.799692,-0.640388,0.725145,0.371096,0.565271,-0.311215,0.000862,-2.887677,1.276634,0.731575,1.759722,1.019317,0.831124,-1.894543,-0.20189,-0.728911,-0.479017,-0.914721,1.171973,-0.280068,-0.850079,-0.894793,-0.519769,1.203806,1.30054,-0.922213,-0.718434,1.386635,-1.033227,-0.588988,0.52021,-0.276668,0.261463,0.692006,0.18435,0.465763,-0.486573,1.407879,1.445703,-1.042503,-0.702741,0.93661,-1.013181,-0.937657,0.905261,-0.541304,0.27034,-0.544889,0.017286,0.465628,-1.029585,-0.653141,-0.576701,-0.818933,-0.227134,-0.58353,1.635846,-0.184761,0.492511,1.74809,1.660074,1.715889,-0.953843,1.069052,-0.732903,-0.948784,28.3
-0.798326,-0.335027,0.811187,0.135733,1.10675,-0.799692,-0.640388,0.725145,0.371096,0.565271,-0.311215,0.000862,0.557348,0.378334,-0.501466,-0.782683,-0.719073,-0.170167,0.602228,-0.30727,1.846051,-0.605928,-0.282365,-0.23975,-0.265452,-1.429649,-1.426589,-0.519769,1.203806,1.30054,-0.922213,-0.718434,1.386635,-1.033227,-0.588988,0.52021,-0.276668,0.261463,0.692006,0.18435,0.465763,-0.486573,1.407879,1.445703,-1.042503,-0.702741,0.93661,-1.013181,-0.937657,0.905261,-0.541304,0.27034,-0.544889,0.017286,0.465628,-1.029585,-0.653141,-0.576701,-0.818933,-0.227134,-0.58353,1.635846,-0.184761,0.492511,1.74809,1.660074,1.715889,-0.953843,1.069052,-0.732903,-0.948784,14.75
-0.798326,-0.335027,0.811187,0.135733,1.10675,-0.799692,-0.640388,0.725145,0.371096,0.565271,-0.311215,0.000862,0.555311,0.434656,-0.496954,-0.92936,-0.718146,-1.228676,0.654244,-0.311306,1.768157,-0.647841,-0.559904,-0.242991,-0.265452,-1.201654,-1.205007,-0.519769,1.203806,1.30054,-0.922213,-0.718434,1.386635,-1.033227,-0.588988,0.52021,-0.276668,0.261463,0.692006,0.18435,0.465763,-0.486573,1.407879,1.445703,-1.042503,-0.702741,0.93661,-1.013181,-0.937657,0.905261,-0.541304,0.27034,-0.544889,0.017286,0.465628,-1.029585,-0.653141,-0.576701,-0.818933,-0.227134,-0.58353,1.635846,-0.184761,0.492511,1.74809,1.660074,1.715889,-0.953843,1.069052,-0.732903,-0.948784,17.66
-0.798326,-0.335027,0.811187,0.135733,1.10675,-0.799692,-0.640388,0.725145,0.371096,0.565271,-0.311215,0.000862,-0.645694,-3.000127,2.394801,-1.308277,0.892294,-1.886667,1.070373,-0.310386,1.926564,-0.716429,-1.137711,-0.352563,-0.265452,-0.854114,-0.939109,-0.519769,1.203806,1.30054,-0.922213,-0.718434,1.386635,-1.033227,-0.588988,0.52021,-0.276668,0.261463,0.692006,0.18435,0.465763,-0.486573,1.407879,1.445703,-1.042503,-0.702741,0.93661,-1.013181,-0.937657,0.905261,-0.541304,0.27034,-0.544889,0.017286,0.465628,-1.029585,-0.653141,-0.576701,-0.818933,-0.227134,-0.58353,1.635846,-0.184761,0.492511,1.74809,1.660074,1.715889,-0.953843,1.069052,-0.732903,-0.948784,19.96
-0.798326,-0.335027,0.811187,0.135733,1.10675,-0.799692,-0.640388,0.725145,0.371096,0.565271,-0.311215,0.000862,0.570986,0.28035,-0.467225,0.248132,-0.71963,1.002774,0.082068,-0.242168,-0.421392,0.293298,0.794127,-1.710721,-0.265452,0.507799,0.634119,-0.901301,-1.257498,-1.145639,1.403618,-0.718434,-0.413591,-1.033227,-0.588988,0.52021,-0.276668,0.261463,0.692006,0.18435,0.465763,-0.486573,1.407879,1.445703,-1.042503,-0.702741,0.93661,-1.013181,-0.937657,0.905261,-0.541304,0.27034,-0.544889,0.017286,0.465628,-1.029585,-0.653141,-0.576701,-0.818933,-0.227134,-0.58353,1.635846,-0.184761,0.492511,1.74809,1.660074,1.715889,-0.953843,1.069052,-0.732903,-0.948784,2.51
-0.798326,-0.335027,0.811187,0.135733,1.10675,-0.799692,-0.640388,0.725145,0.371096,0.565271,-0.311215,0.000862,0.568563,0.336673,-0.467402,-0.033,-0.718703,-0.227384,0.238116,-0.24992,-0.375834,0.254299,0.522362,-1.729249,-0.265452,0.735289,0.833543,-0.901301,-1.257498,-1.145639,1.403618,-0.718434,-0.413591,-1.033227,-0.588988,0.52021,-0.276668,0.261463,0.692006,0.18435,0.465763,-0.486573,1.407879,1.445703,-1.042503,-0.702741,0.93661,-1.013181,-0.937657,0.905261,-0.541304,0.27034,-0.544889,0.017286,0.465628,-1.029585,-0.653141,-0.576701,-0.818933,-0.227134,-0.58353,1.635846,-0.184761,0.492511,1.74809,1.660074,1.715889,-0.953843,1.069052,-0.732903,-0.948784,15.19
-0.798326,-0.335027,0.811187,0.135733,1.10675,-0.799692,-0.640388,0.725145,0.371096,0.565271,-0.311215,0.000862,0.33689,0.080986,0.067187,-0.122636,1.572531,-0.713726,0.264124,-0.260124,-0.382903,0.209824,-0.191327,-1.388835,-0.280068,1.082324,1.055124,-0.901301,-1.257498,-1.145639,1.403618,-0.718434,-0.413591,-1.033227,-0.588988,0.52021,-0.276668,0.261463,0.692006,0.18435,0.465763,-0.486573,1.407879,1.445703,-1.042503,-0.702741,0.93661,-1.013181,-0.937657,0.905261,-0.541304,0.27034,-0.544889,0.017286,0.465628,-1.029585,-0.653141,-0.576701,-0.818933,-0.227134,-0.58353,1.635846,-0.184761,0.492511,1.74809,1.660074,1.715889,-0.953843,1.069052,-0.732903,-0.948784,34.18
-0.798326,-0.335027,0.811187,0.135733,1.10675,-0.799692,-0.640388,0.725145,0.371096,0.565271,-0.311215,0.000862,0.539816,0.291794,-0.545883,-0.774534,-0.720804,0.831124,1.122389,-0.364317,-0.790703,0.286935,0.48661,0.658154,-0.280068,0.260132,0.279589,-0.901301,-1.257498,-1.145639,1.403618,-0.718434,-0.413591,-1.033227,-0.588988,0.52021,-0.276668,0.261463,0.692006,0.18435,0.465763,-0.486573,1.407879,1.445703,-1.042503,-0.702741,0.93661,-1.013181,-0.937657,0.905261,-0.541304,0.27034,-0.544889,0.017286,0.465628,-1.029585,-0.653141,-0.576701,-0.818933,-0.227134,-0.58353,1.635846,-0.184761,0.492511,1.74809,1.660074,1.715889,-0.953843,1.069052,-0.732903,-0.948784,0.47
-0.798326,-0.335027,0.811187,0.135733,1.10675,-0.799692,-0.640388,0.725145,0.371096,0.565271,-0.311215,0.000862,0.534041,0.345971,-0.54314,-0.729716,-0.719877,-0.255992,0.862309,3.690313,0.815621,3.314976,3.134349,0.74786,3.695556,0.487118,0.479012,-0.901301,-1.257498,-1.145639,1.403618,-0.718434,-0.413591,-1.033227,-0.588988,0.52021,-0.276668,0.261463,0.692006,0.18435,0.465763,-0.486573,1.407879,1.445703,-1.042503,-0.702741,0.93661,-1.013181,-0.937657,0.905261,-0.541304,0.27034,-0.544889,0.017286,0.465628,-1.029585,-0.653141,-0.576701,-0.818933,-0.227134,-0.58353,1.635846,-0.184761,0.492511,1.74809,1.660074,1.715889,-0.953843,1.069052,-0.732903,-0.948784,14.99
-0.798326,-0.335027,0.811187,0.135733,1.10675,-0.799692,-0.640388,0.725145,0.371096,0.565271,-0.311215,0.000862,-1.402122,-1.624068,-1.057556,-1.198269,1.42066,-0.799551,1.330453,-0.383154,-0.784288,0.206843,-0.479186,0.525511,-0.280068,0.833649,0.722752,-0.901301,-1.257498,-1.145639,1.403618,-0.718434,-0.413591,-1.033227,-0.588988,0.52021,-0.276668,0.261463,0.692006,0.18435,0.465763,-0.486573,1.407879,1.445703,-1.042503,-0.702741,0.93661,-1.013181,-0.937657,0.905261,-0.541304,0.27034,-0.544889,0.017286,0.465628,-1.029585,-0.653141,-0.576701,-0.818933,-0.227134,-0.58353,1.635846,-0.184761,0.492511,1.74809,1.660074,1.715889,-0.953843,1.069052,-0.732903,-0.948784,40.86
