 additive_.N1_electrostatic_charge , additive_E_LUMO , additive_V1_frequency , additive_V1_intensity , additive_dipole_moment , additive_ovality , aryl_halide_.C1_NMR_shift , aryl_halide_.C3_NMR_shift , aryl_halide_.C3_electrostatic_charge , aryl_halide_.C4_electrostatic_charge , aryl_halide_.H3_NMR_shift , aryl_halide_V2_frequency , aryl_halide_V3_frequency , aryl_halide_V3_intensity , aryl_halide_dipole_moment , base_E_HOMO , base_dipole_moment , base_surface_area , ligand_.C11_electrostatic_charge , ligand_.C12_electrostatic_charge , ligand_.C1_NMR_shift , ligand_.C2_electrostatic_charge , ligand_.C6_NMR_shift , ligand_.C7_NMR_shift , ligand_.H3_NMR_shift , ligand_.P1_electrostatic_charge , ligand_V1_frequency , ligand_V2_frequency , ligand_V5_frequency , ligand_V5_intensity , ligand_V8_intensity , yield 
-1.329921,-0.244057,1.553173,-0.529023,-0.804641,0.146098,0.570986,-0.467225,0.248132,-0.220205,-0.648905,0.293298,0.794127,-0.6235,-1.710721,-1.257498,-1.145639,-0.413591,0.21766,-1.437447,0.21025,-1.356004,1.3514,1.22514,0.970593,-1.110972,-0.574531,1.044433,-0.8667,-0.628668,-0.775337,31.26
-1.329921,-0.244057,1.553173,-0.529023,-0.804641,0.146098,0.568563,-0.467402,-0.033,-0.04339,-0.649125,0.254299,0.522362,-0.691324,-1.729249,-1.257498,-1.145639,-0.413591,0.21766,-1.437447,0.21025,-1.356004,1.3514,1.22514,0.970593,-1.110972,-0.574531,1.044433,-0.8667,-0.628668,-0.775337,38.72
-1.329921,-0.244057,1.553173,-0.529023,-0.804641,0.146098,0.33689,0.067187,-0.122636,0.02439,1.308386,0.209824,-0.191327,-0.736723,-1.388835,-1.257498,-1.145639,-0.413591,0.21766,-1.437447,0.21025,-1.356004,1.3514,1.22514,0.970593,-1.110972,-0.574531,1.044433,-0.8667,-0.628668,-0.775337,36.57
-1.329921,-0.244057,1.553173,-0.529023,-0.804641,0.146098,0.539816,-0.545883,-0.774534,1.097072,-0.654628,0.286935,0.48661,-0.327372,0.658154,-1.257498,-1.145639,-0.413591,0.21766,-1.437447,0.21025,-1.356004,1.3514,1.22514,0.970593,-1.110972,-0.574531,1.044433,-0.8667,-0.628668,-0.775337,0.72
-1.329921,-0.244057,1.553173,-0.529023,-0.804641,0.146098,0.534041,-0.54314,-0.729716,1.038133,-0.654701,3.314976,3.134349,1.166942,0.74786,-1.257498,-1.145639,-0.413591,0.21766,-1.437447,0.21025,-1.356004,1.3514,1.22514,0.970593,-1.110972,-0.574531,1.044433,-0.8667,-0.628668,-0.775337,36.23
-1.329921,-0.244057,1.553173,-0.529023,-0.804641,0.146098,-1.402122,-1.057556,-1.198269,1.391765,1.473181,0.206843,-0.479186,-0.200914,0.525511,-1.257498,-1.145639,-0.413591,0.21766,-1.437447,0.21025,-1.356004,1.3514,1.22514,0.970593,-1.110972,-0.574531,1.044433,-0.8667,-0.628668,-0.775337,33.95
-1.329921,-0.244057,1.553173,-0.529023,-0.804641,0.146098,0.556549,-0.452184,0.239983,-0.058124,-0.651986,0.416006,0.170985,-0.87062,0.027862,-1.257498,-1.145639,-0.413591,0.21766,-1.437447,0.21025,-1.356004,1.3514,1.22514,0.970593,-1.110972,-0.574531,1.044433,-0.8667,-0.628668,-0.775337,3.37
-1.329921,-0.244057,1.553173,-0.529023,-0.804641,0.146098,0.553146,-0.45006,0.015893,0.065647,-0.65206,-0.839555,-0.137391,-0.8896,0.117611,-1.257498,-1.145639,-0.413591,0.21766,-1.437447,0.21025,-1.356004,1.3514,1.22514,0.970593,-1.110972,-0.574531,1.044433,-0.8667,-0.628668,-0.775337,54.47
-1.329921,-0.244057,1.553173,-0.529023,-0.804641,0.146098,-0.66387,2.202713,-0.134859,0.162895,2.437152,-0.847995,-0.906121,-0.898734,-0.141682,-1.257498,-1.145639,-0.413591,0.21766,-1.437447,0.21025,-1.356004,1.3514,1.22514,0.970593,-1.110972,-0.574531,1.044433,-0.8667,-0.628668,-0.775337,62.79
-1.329921,-0.244057,1.553173,-0.529023,-0.804641,0.146098,0.608885,-0.388744,1.666011,-1.699564,-0.649565,-0.299728,-0.002738,1.671355,1.354264,-1.257498,-1.145639,-0.413591,0.21766,-1.437447,0.21025,-1.356004,1.3514,1.22514,0.970593,-1.110972,-0.574531,1.044433,-0.8667,-0.628668,-0.775337,66.11
-1.329921,-0.244057,1.553173,-0.529023,-0.804641,0.146098,0.615098,-0.390691,1.706755,-1.746715,-0.649932,-0.374495,-0.221181,0.948264,1.421563,-1.257498,-1.145639,-0.413591,0.21766,-1.437447,0.21025,-1.356004,1.3514,1.22514,0.970593,-1.110972,-0.574531,1.044433,-0.8667,-0.628668,-0.775337,66.35
-1.329921,-0.244057,1.553173,-0.529023,-0.804641,0.146098,-2.887677,0.731575,1.759722,-1.729033,0.684938,-0.479017,-0.914721,2.270557,1.171973,-1.257498,-1.145639,-0.413591,0.21766,-1.437447,0.21025,-1.356004,1.3514,1.22514,0.970593,-1.110972,-0.574531,1.044433,-0.8667,-0.628668,-0.775337,65.5
-1.329921,-0.244057,1.553173,-0.529023,-0.804641,0.146098,0.557348,-0.501466,-0.782683,0.649139,-0.652206,-0.605928,-0.282365,-0.435562,-0.23975,-1.257498,-1.145639,-0.413591,0.21766,-1.437447,0.21025,-1.356004,1.3514,1.22514,0.970593,-1.110972,-0.574531,1.044433,-0.8667,-0.628668,-0.775337,33.03
-1.329921,-0.244057,1.553173,-0.529023,-0.804641,0.146098,0.555311,-0.496954,-0.92936,0.711024,-0.652353,-0.647841,-0.559904,-0.34854,-0.242991,-1.257498,-1.145639,-0.413591,0.21766,-1.437447,0.21025,-1.356004,1.3514,1.22514,0.970593,-1.110972,-0.574531,1.044433,-0.8667,-0.628668,-0.775337,65.91
-1.329921,-0.244057,1.553173,-0.529023,-0.804641,0.146098,-0.645694,2.394801,-1.308277,0.867211,0.127819,-0.716429,-1.137711,-0.270597,-0.352563,-1.257498,-1.145639,-0.413591,0.21766,-1.437447,0.21025,-1.356004,1.3514,1.22514,0.970593,-1.110972,-0.574531,1.044433,-0.8667,-0.628668,-0.775337,67.31
-1.329921,-0.244057,1.553173,-0.529023,-0.804641,0.146098,0.570986,-0.467225,0.248132,-0.220205,-0.648905,0.293298,0.794127,-0.6235,-1.710721,0.042292,-0.15966,-0.949447,0.21766,-1.437447,0.21025,-1.356004,1.3514,1.22514,0.970593,-1.110972,-0.574531,1.044433,-0.8667,-0.628668,-0.775337,33.93
-1.329921,-0.244057,1.553173,-0.529023,-0.804641,0.146098,0.568563,-0.467402,-0.033,-0.04339,-0.649125,0.254299,0.522362,-0.691324,-1.729249,0.042292,-0.15966,-0.949447,0.21766,-1.437447,0.21025,-1.356004,1.3514,1.22514,0.970593,-1.110972,-0.574531,1.044433,-0.8667,-0.628668,-0.775337,40.6
-1.329921,-0.244057,1.553173,-0.529023,-0.804641,0.146098,0.33689,0.067187,-0.122636,0.02439,1.308386,0.209824,-0.191327,-0.736723,-1.388835,0.042292,-0.15966,-0.949447,0.21766,-1.437447,0.21025,-1.356004,1.3514,1.22514,0.970593,-1.110972,-0.574531,1.044433,-0.8667,-0.628668,-0.775337,42.25
-1.329921,-0.244057,1.553173,-0.529023,-0.804641,0.146098,0.539816,-0.545883,-0.774534,1.097072,-0.654628,0.286935,0.48661,-0.327372,0.658154,0.042292,-0.15966,-0.949447,0.21766,-1.437447,0.21025,-1.356004,1.3514,1.22514,0.970593,-1.110972,-0.574531,1.044433,-0.8667,-0.628668,-0.775337,1.15
-1.329921,-0.244057,1.553173,-0.529023,-0.804641,0.146098,0.534041,-0.54314,-0.729716,1.038133,-0.654701,3.314976,3.134349,1.166942,0.74786,0.042292,-0.15966,-0.949447,0.21766,-1.437447,0.21025,-1.356004,1.3514,1.22514,0.970593,-1.110972,-0.574531,1.044433,-0.8667,-0.628668,-0.775337,46.21
-1.329921,-0.244057,1.553173,-0.529023,-0.804641,0.146098,-1.402122,-1.057556,-1.198269,1.391765,1.473181,0.206843,-0.479186,-0.200914,0.525511,0.042292,-0.15966,-0.949447,0.21766,-1.437447,0.21025,-1.356004,1.3514,1.22514,0.970593,-1.110972,-0.574531,1.044433,-0.8667,-0.628668,-0.775337,44.41
-1.329921,-0.244057,1.553173,-0.529023,-0.804641,0.146098,0.556549,-0.452184,0.239983,-0.058124,-0.651986,0.416006,0.170985,-0.87062,0.027862,0.042292,-0.15966,-0.949447,0.21766,-1.437447,0.21025,-1.356004,1.3514,1.22514,0.970593,-1.110972,-0.574531,1.044433,-0.8667,-0.628668,-0.775337,3.86
-1.329921,-0.244057,1.553173,-0.529023,-0.804641,0.146098,0.553146,-0.45006,0.015893,0.065647,-0.65206,-0.839555,-0.137391,-0.8896,0.117611,0.042292,-0.15966,-0.949447,0.21766,-1.437447,0.21025,-1.356004,1.3514,1.22514,0.970593,-1.110972,-0.574531,1.044433,-0.8667,-0.628668,-0.775337,69.26
-1.329921,-0.244057,1.553173,-0.529023,-0.804641,0.146098,-0.66387,2.202713,-0.134859,0.162895,2.437152,-0.847995,-0.906121,-0.898734,-0.141682,0.042292,-0.15966,-0.949447,0.21766,-1.437447,0.21025,-1.356004,1.3514,1.22514,0.970593,-1.110972,-0.574531,1.044433,-0.8667,-0.628668,-0.775337,68.72
-1.329921,-0.244057,1.553173,-0.529023,-0.804641,0.146098,0.608885,-0.388744,1.666011,-1.699564,-0.649565,-0.299728,-0.002738,1.671355,1.354264,0.042292,-0.15966,-0.949447,0.21766,-1.437447,0.21025,-1.356004,1.3514,1.22514,0.970593,-1.110972,-0.574531,1.044433,-0.8667,-0.628668,-0.775337,82.51
-1.329921,-0.244057,1.553173,-0.529023,-0.804641,0.146098,0.615098,-0.390691,1.706755,-1.746715,-0.649932,-0.374495,-0.221181,0.948264,1.421563,0.042292,-0.15966,-0.949447,0.21766,-1.437447,0.21025,-1.356004,1.3514,1.22514,0.970593,-1.110972,-0.574531,1.044433,-0.8667,-0.628668,-0.775337,84.42
-1.329921,-0.244057,1.553173,-0.529023,-0.804641,0.146098,-2.887677,0.731575,1.759722,-1.729033,0.684938,-0.479017,-0.914721,2.270557,1.171973,0.042292,-0.15966,-0.949447,0.21766,-1.437447,0.21025,-1.356004,1.3514,1.22514,0.970593,-1.110972,-0.574531,1.044433,-0.8667,-0.628668,-0.775337,83.83
-1.329921,-0.244057,1.553173,-0.529023,-0.804641,0.146098,0.557348,-0.501466,-0.782683,0.649139,-0.652206,-0.605928,-0.282365,-0.435562,-0.23975,0.042292,-0.15966,-0.949447,0.21766,-1.437447,0.21025,-1.356004,1.3514,1.22514,0.970593,-1.110972,-0.574531,1.044433,-0.8667,-0.628668,-0.775337,33.62
-1.329921,-0.244057,1.553173,-0.529023,-0.804641,0.146098,0.555311,-0.496954,-0.92936,0.711024,-0.652353,-0.647841,-0.559904,-0.34854,-0.242991,0.042292,-0.15966,-0.949447,0.21766,-1.437447,0.21025,-1.356004,1.3514,1.22514,0.970593,-1.110972,-0.574531,1.044433,-0.8667,-0.628668,-0.775337,76.74
-1.329921,-0.244057,1.553173,-0.529023,-0.804641,0.146098,-0.645694,2.394801,-1.308277,0.867211,0.127819,-0.716429,-1.137711,-0.270597,-0.352563,0.042292,-0.15966,-0.949447,0.21766,-1.437447,0.21025,-1.356004,1.3514,1.22514,0.970593,-1.110972,-0.574531,1.044433,-0.8667,-0.628668,-0.775337,78.25
-0.60995,1.620944,-1.423076,-0.309699,-0.715607,2.095695,0.570986,-0.467225,0.248132,-0.220205,-0.648905,0.293298,0.794127,-0.6235,-1.710721,1.203806,1.30054,1.386635,0.21766,-1.437447,0.21025,-1.356004,1.3514,1.22514,0.970593,-1.110972,-0.574531,1.044433,-0.8667,-0.628668,-0.775337,33.45
-0.60995,1.620944,-1.423076,-0.309699,-0.715607,2.095695,0.568563,-0.467402,-0.033,-0.04339,-0.649125,0.254299,0.522362,-0.691324,-1.729249,1.203806,1.30054,1.386635,0.21766,-1.437447,0.21025,-1.356004,1.3514,1.22514,0.970593,-1.110972,-0.574531,1.044433,-0.8667,-0.628668,-0.775337,36.57
-0.60995,1.620944,-1.423076,-0.309699,-0.715607,2.095695,0.33689,0.067187,-0.122636,0.02439,1.308386,0.209824,-0.191327,-0.736723,-1.388835,1.203806,1.30054,1.386635,0.21766,-1.437447,0.21025,-1.356004,1.3514,1.22514,0.970593,-1.110972,-0.574531,1.044433,-0.8667,-0.628668,-0.775337,39.56
-0.60995,1.620944,-1.423076,-0.309699,-0.715607,2.095695,0.539816,-0.545883,-0.774534,1.097072,-0.654628,0.286935,0.48661,-0.327372,0.658154,1.203806,1.30054,1.386635,0.21766,-1.437447,0.21025,-1.356004,1.3514,1.22514,0.970593,-1.110972,-0.574531,1.044433,-0.8667,-0.628668,-0.775337,8.39
-0.60995,1.620944,-1.423076,-0.309699,-0.715607,2.095695,0.534041,-0.54314,-0.729716,1.038133,-0.654701,3.314976,3.134349,1.166942,0.74786,1.203806,1.30054,1.386635,0.21766,-1.437447,0.21025,-1.356004,1.3514,1.22514,0.970593,-1.110972,-0.574531,1.044433,-0.8667,-0.628668,-0.775337,65.93
-0.60995,1.620944,-1.423076,-0.309699,-0.715607,2.095695,-1.402122,-1.057556,-1.198269,1.391765,1.473181,0.206843,-0.479186,-0.200914,0.525511,1.203806,1.30054,1.386635,0.21766,-1.437447,0.21025,-1.356004,1.3514,1.22514,0.970593,-1.110972,-0.574531,1.044433,-0.8667,-0.628668,-0.775337,63.53
-0.60995,1.620944,-1.423076,-0.309699,-0.715607,2.095695,0.556549,-0.452184,0.239983,-0.058124,-0.651986,0.416006,0.170985,-0.87062,0.027862,1.203806,1.30054,1.386635,0.21766,-1.437447,0.21025,-1.356004,1.3514,1.22514,0.970593,-1.110972,-0.574531,1.044433,-0.8667,-0.628668,-0.775337,9.77
-0.60995,1.620944,-1.423076,-0.309699,-0.715607,2.095695,0.553146,-0.45006,0.015893,0.065647,-0.65206,-0.839555,-0.137391,-0.8896,0.117611,1.203806,1.30054,1.386635,0.21766,-1.437447,0.21025,-1.356004,1.3514,1.22514,0.970593,-1.110972,-0.574531,1.044433,-0.8667,-0.628668,-0.775337,64.81
-0.60995,1.620944,-1.423076,-0.309699,-0.715607,2.095695,-0.66387,2.202713,-0.134859,0.162895,2.437152,-0.847995,-0.906121,-0.898734,-0.141682,1.203806,1.30054,1.386635,0.21766,-1.437447,0.21025,-1.356004,1.3514,1.22514,0.970593,-1.110972,-0.574531,1.044433,-0.8667,-0.628668,-0.775337,63.42
-0.60995,1.620944,-1.423076,-0.309699,-0.715607,2.095695,0.608885,-0.388744,1.666011,-1.699564,-0.649565,-0.299728,-0.002738,1.671355,1.354264,1.203806,1.30054,1.386635,0.21766,-1.437447,0.21025,-1.356004,1.3514,1.22514,0.970593,-1.110972,-0.574531,1.044433,-0.8667,-0.628668,-0.775337,62.47
-0.60995,1.620944,-1.423076,-0.309699,-0.715607,2.095695,0.615098,-0.390691,1.706755,-1.746715,-0.649932,-0.374495,-0.221181,0.948264,1.421563,1.203806,1.30054,1.386635,0.21766,-1.437447,0.21025,-1.356004,1.3514,1.22514,0.970593,-1.110972,-0.574531,1.044433,-0.8667,-0.628668,-0.775337,64.58
-0.60995,1.620944,-1.423076,-0.309699,-0.715607,2.095695,-2.887677,0.731575,1.759722,-1.729033,0.684938,-0.479017,-0.914721,2.270557,1.171973,1.203806,1.30054,1.386635,0.21766,-1.437447,0.21025,-1.356004,1.3514,1.22514,0.970593,-1.110972,-0.574531,1.044433,-0.8667,-0.628668,-0.775337,63.22
-0.60995,1.620944,-1.423076,-0.309699,-0.715607,2.095695,0.557348,-0.501466,-0.782683,0.649139,-0.652206,-0.605928,-0.282365,-0.435562,-0.23975,1.203806,1.30054,1.386635,0.21766,-1.437447,0.21025,-1.356004,1.3514,1.22514,0.970593,-1.110972,-0.574531,1.044433,-0.8667,-0.628668,-0.775337,65.34
-0.60995,1.620944,-1.423076,-0.309699,-0.715607,2.095695,0.555311,-0.496954,-0.92936,0.711024,-0.652353,-0.647841,-0.559904,-0.34854,-0.242991,1.203806,1.30054,1.386635,0.21766,-1.437447,0.21025,-1.356004,1.3514,1.22514,0.970593,-1.110972,-0.574531,1.044433,-0.8667,-0.628668,-0.775337,72.71
-0.60995,1.620944,-1.423076,-0.309699,-0.715607,2.095695,-0.645694,2.394801,-1.308277,0.867211,0.127819,-0.716429,-1.137711,-0.270597,-0.352563,1.203806,1.30054,1.386635,0.21766,-1.437447,0.21025,-1.356004,1.3514,1.22514,0.970593,-1.110972,-0.574531,1.044433,-0.8667,-0.628668,-0.775337,76.8
-0.60995,1.620944,-1.423076,-0.309699,-0.715607,2.095695,0.570986,-0.467225,0.248132,-0.220205,-0.648905,0.293298,0.794127,-0.6235,-1.710721,-1.257498,-1.145639,-0.413591,0.21766,-1.437447,0.21025,-1.356004,1.3514,1.22514,0.970593,-1.110972,-0.574531,1.044433,-0.8667,-0.628668,-0.775337,33.27
-0.60995,1.620944,-1.423076,-0.309699,-0.715607,2.095695,0.568563,-0.467402,-0.033,-0.04339,-0.649125,0.254299,0.522362,-0.691324,-1.729249,-1.257498,-1.145639,-0.413591,0.21766,-1.437447,0.21025,-1.356004,1.3514,1.22514,0.970593,-1.110972,-0.574531,1.044433,-0.8667,-0.628668,-0.775337,39.35
-0.60995,1.620944,-1.423076,-0.309699,-0.715607,2.095695,0.33689,0.067187,-0.122636,0.02439,1.308386,0.209824,-0.191327,-0.736723,-1.388835,-1.257498,-1.145639,-0.413591,0.21766,-1.437447,0.21025,-1.356004,1.3514,1.22514,0.970593,-1.110972,-0.574531,1.044433,-0.8667,-0.628668,-0.775337,39.03
-0.60995,1.620944,-1.423076,-0.309699,-0.715607,2.095695,0.539816,-0.545883,-0.774534,1.097072,-0.654628,0.286935,0.48661,-0.327372,0.658154,-1.257498,-1.145639,-0.413591,0.21766,-1.437447,0.21025,-1.356004,1.3514,1.22514,0.970593,-1.110972,-0.574531,1.044433,-0.8667,-0.628668,-0.775337,41.04
-0.60995,1.620944,-1.423076,-0.309699,-0.715607,2.095695,0.534041,-0.54314,-0.729716,1.038133,-0.654701,3.314976,3.134349,1.166942,0.74786,-1.257498,-1.145639,-0.413591,0.21766,-1.437447,0.21025,-1.356004,1.3514,1.22514,0.970593,-1.110972,-0.574531,1.044433,-0.8667,-0.628668,-0.775337,57.95
-0.60995,1.620944,-1.423076,-0.309699,-0.715607,2.095695,-1.402122,-1.057556,-1.198269,1.391765,1.473181,0.206843,-0.479186,-0.200914,0.525511,-1.257498,-1.145639,-0.413591,0.21766,-1.437447,0.21025,-1.356004,1.3514,1.22514,0.970593,-1.110972,-0.574531,1.044433,-0.8667,-0.628668,-0.775337,52.15
-0.60995,1.620944,-1.423076,-0.309699,-0.715607,2.095695,0.556549,-0.452184,0.239983,-0.058124,-0.651986,0.416006,0.170985,-0.87062,0.027862,-1.257498,-1.145639,-0.413591,0.21766,-1.437447,0.21025,-1.356004,1.3514,1.22514,0.970593,-1.110972,-0.574531,1.044433,-0.8667,-0.628668,-0.775337,5.06
-0.60995,1.620944,-1.423076,-0.309699,-0.715607,2.095695,0.553146,-0.45006,0.015893,0.065647,-0.65206,-0.839555,-0.137391,-0.8896,0.117611,-1.257498,-1.145639,-0.413591,0.21766,-1.437447,0.21025,-1.356004,1.3514,1.22514,0.970593,-1.110972,-0.574531,1.044433,-0.8667,-0.628668,-0.775337,57.19
-0.60995,1.620944,-1.423076,-0.309699,-0.715607,2.095695,-0.66387,2.202713,-0.134859,0.162895,2.437152,-0.847995,-0.906121,-0.898734,-0.141682,-1.257498,-1.145639,-0.413591,0.21766,-1.437447,0.21025,-1.356004,1.3514,1.22514,0.970593,-1.110972,-0.574531,1.044433,-0.8667,-0.628668,-0.775337,59.82
-0.60995,1.620944,-1.423076,-0.309699,-0.715607,2.095695,0.608885,-0.388744,1.666011,-1.699564,-0.649565,-0.299728,-0.002738,1.671355,1.354264,-1.257498,-1.145639,-0.413591,0.21766,-1.437447,0.21025,-1.356004,1.3514,1.22514,0.970593,-1.110972,-0.574531,1.044433,-0.8667,-0.628668,-0.775337,62.4
-0.60995,1.620944,-1.423076,-0.309699,-0.715607,2.095695,0.615098,-0.390691,1.706755,-1.746715,-0.649932,-0.374495,-0.221181,0.948264,1.421563,-1.257498,-1.145639,-0.413591,0.21766,-1.437447,0.21025,-1.356004,1.3514,1.22514,0.970593,-1.110972,-0.574531,1.044433,-0.8667,-0.628668,-0.775337,66.51
-0.60995,1.620944,-1.423076,-0.309699,-0.715607,2.095695,-2.887677,0.731575,1.759722,-1.729033,0.684938,-0.479017,-0.914721,2.270557,1.171973,-1.257498,-1.145639,-0.413591,0.21766,-1.437447,0.21025,-1.356004,1.3514,1.22514,0.970593,-1.110972,-0.574531,1.044433,-0.8667,-0.628668,-0.775337,62.22
-0.60995,1.620944,-1.423076,-0.309699,-0.715607,2.095695,0.557348,-0.501466,-0.782683,0.649139,-0.652206,-0.605928,-0.282365,-0.435562,-0.23975,-1.257498,-1.145639,-0.413591,0.21766,-1.437447,0.21025,-1.356004,1.3514,1.22514,0.970593,-1.110972,-0.574531,1.044433,-0.8667,-0.628668,-0.775337,37.52
-0.60995,1.620944,-1.423076,-0.309699,-0.715607,2.095695,0.555311,-0.496954,-0.92936,0.711024,-0.652353,-0.647841,-0.559904,-0.34854,-0.242991,-1.257498,-1.145639,-0.413591,0.21766,-1.437447,0.21025,-1.356004,1.3514,1.22514,0.970593,-1.110972,-0.574531,1.044433,-0.8667,-0.628668,-0.775337,60.66
-0.60995,1.620944,-1.423076,-0.309699,-0.715607,2.095695,-0.645694,2.394801,-1.308277,0.867211,0.127819,-0.716429,-1.137711,-0.270597,-0.352563,-1.257498,-1.145639,-0.413591,0.21766,-1.437447,0.21025,-1.356004,1.3514,1.22514,0.970593,-1.110972,-0.574531,1.044433,-0.8667,-0.628668,-0.775337,65.95
-0.60995,1.620944,-1.423076,-0.309699,-0.715607,2.095695,0.570986,-0.467225,0.248132,-0.220205,-0.648905,0.293298,0.794127,-0.6235,-1.710721,0.042292,-0.15966,-0.949447,0.21766,-1.437447,0.21025,-1.356004,1.3514,1.22514,0.970593,-1.110972,-0.574531,1.044433,-0.8667,-0.628668,-0.775337,37.08
-0.60995,1.620944,-1.423076,-0.309699,-0.715607,2.095695,0.568563,-0.467402,-0.033,-0.04339,-0.649125,0.254299,0.522362,-0.691324,-1.729249,0.042292,-0.15966,-0.949447,0.21766,-1.437447,0.21025,-1.356004,1.3514,1.22514,0.970593,-1.110972,-0.574531,1.044433,-0.8667,-0.628668,-0.775337,39.89
-0.60995,1.620944,-1.423076,-0.309699,-0.715607,2.095695,0.33689,0.067187,-0.122636,0.02439,1.308386,0.209824,-0.191327,-0.736723,-1.388835,0.042292,-0.15966,-0.949447,0.21766,-1.437447,0.21025,-1.356004,1.3514,1.22514,0.970593,-1.110972,-0.574531,1.044433,-0.8667,-0.628668,-0.775337,41.56
-0.60995,1.620944,-1.423076,-0.309699,-0.715607,2.095695,0.539816,-0.545883,-0.774534,1.097072,-0.654628,0.286935,0.48661,-0.327372,0.658154,0.042292,-0.15966,-0.949447,0.21766,-1.437447,0.21025,-1.356004,1.3514,1.22514,0.970593,-1.110972,-0.574531,1.044433,-0.8667,-0.628668,-0.775337,42.06
-0.60995,1.620944,-1.423076,-0.309699,-0.715607,2.095695,0.534041,-0.54314,-0.729716,1.038133,-0.654701,3.314976,3.134349,1.166942,0.74786,0.042292,-0.15966,-0.949447,0.21766,-1.437447,0.21025,-1.356004,1.3514,1.22514,0.970593,-1.110972,-0.574531,1.044433,-0.8667,-0.628668,-0.775337,66.27
-0.60995,1.620944,-1.423076,-0.309699,-0.715607,2.095695,-1.402122,-1.057556,-1.198269,1.391765,1.473181,0.206843,-0.479186,-0.200914,0.525511,0.042292,-0.15966,-0.949447,0.21766,-1.437447,0.21025,-1.356004,1.3514,1.22514,0.970593,-1.110972,-0.574531,1.044433,-0.8667,-0.628668,-0.775337,56.81
-0.60995,1.620944,-1.423076,-0.309699,-0.715607,2.095695,0.556549,-0.452184,0.239983,-0.058124,-0.651986,0.416006,0.170985,-0.87062,0.027862,0.042292,-0.15966,-0.949447,0.21766,-1.437447,0.21025,-1.356004,1.3514,1.22514,0.970593,-1.110972,-0.574531,1.044433,-0.8667,-0.628668,-0.775337,5.46
-0.60995,1.620944,-1.423076,-0.309699,-0.715607,2.095695,0.553146,-0.45006,0.015893,0.065647,-0.65206,-0.839555,-0.137391,-0.8896,0.117611,0.042292,-0.15966,-0.949447,0.21766,-1.437447,0.21025,-1.356004,1.3514,1.22514,0.970593,-1.110972,-0.574531,1.044433,-0.8667,-0.628668,-0.775337,69.08
-0.60995,1.620944,-1.423076,-0.309699,-0.715607,2.095695,-0.66387,2.202713,-0.134859,0.162895,2.437152,-0.847995,-0.906121,-0.898734,-0.141682,0.042292,-0.15966,-0.949447,0.21766,-1.437447,0.21025,-1.356004,1.3514,1.22514,0.970593,-1.110972,-0.574531,1.044433,-0.8667,-0.628668,-0.775337,67.52
-0.60995,1.620944,-1.423076,-0.309699,-0.715607,2.095695,0.608885,-0.388744,1.666011,-1.699564,-0.649565,-0.299728,-0.002738,1.671355,1.354264,0.042292,-0.15966,-0.949447,0.21766,-1.437447,0.21025,-1.356004,1.3514,1.22514,0.970593,-1.110972,-0.574531,1.044433,-0.8667,-0.628668,-0.775337,84.81
-0.60995,1.620944,-1.423076,-0.309699,-0.715607,2.095695,0.615098,-0.390691,1.706755,-1.746715,-0.649932,-0.374495,-0.221181,0.948264,1.421563,0.042292,-0.15966,-0.949447,0.21766,-1.437447,0.21025,-1.356004,1.3514,1.22514,0.970593,-1.110972,-0.574531,1.044433,-0.8667,-0.628668,-0.775337,83.83
-0.60995,1.620944,-1.423076,-0.309699,-0.715607,2.095695,-2.887677,0.731575,1.759722,-1.729033,0.684938,-0.479017,-0.914721,2.270557,1.171973,0.042292,-0.15966,-0.949447,0.21766,-1.437447,0.21025,-1.356004,1.3514,1.22514,0.970593,-1.110972,-0.574531,1.044433,-0.8667,-0.628668,-0.775337,85.99
-0.60995,1.620944,-1.423076,-0.309699,-0.715607,2.095695,0.557348,-0.501466,-0.782683,0.649139,-0.652206,-0.605928,-0.282365,-0.435562,-0.23975,0.042292,-0.15966,-0.949447,0.21766,-1.437447,0.21025,-1.356004,1.3514,1.22514,0.970593,-1.110972,-0.574531,1.044433,-0.8667,-0.628668,-0.775337,45.2
-0.60995,1.620944,-1.423076,-0.309699,-0.715607,2.095695,0.555311,-0.496954,-0.92936,0.711024,-0.652353,-0.647841,-0.559904,-0.34854,-0.242991,0.042292,-0.15966,-0.949447,0.21766,-1.437447,0.21025,-1.356004,1.3514,1.22514,0.970593,-1.110972,-0.574531,1.044433,-0.8667,-0.628668,-0.775337,78.63
-0.60995,1.620944,-1.423076,-0.309699,-0.715607,2.095695,-0.645694,2.394801,-1.308277,0.867211,0.127819,-0.716429,-1.137711,-0.270597,-0.352563,0.042292,-0.15966,-0.949447,0.21766,-1.437447,0.21025,-1.356004,1.3514,1.22514,0.970593,-1.110972,-0.574531,1.044433,-0.8667,-0.628668,-0.775337,81.63
0.058594,-1.104084,-0.965066,2.544694,0.593872,0.735791,0.570986,-0.467225,0.248132,-0.220205,-0.648905,0.293298,0.794127,-0.6235,-1.710721,1.203806,1.30054,1.386635,0.21766,-1.437447,0.21025,-1.356004,1.3514,1.22514,0.970593,-1.110972,-0.574531,1.044433,-0.8667,-0.628668,-0.775337,17.5
