 aryl_halide_.C3_NMR_shift , aryl_halide_V3_intensity , ligand_.C15_NMR_shift , ligand_.C16_electrostatic_charge , ligand_V10_intensity , yield 
2.202713,-0.898734,0.759878,1.19396,-0.580097,66.51
-0.388744,1.671355,0.759878,1.19396,-0.580097,58.93
-0.390691,0.948264,0.759878,1.19396,-0.580097,59.21
0.731575,2.270557,0.759878,1.19396,-0.580097,60.41
-0.501466,-0.435562,0.759878,1.19396,-0.580097,32.73
-0.496954,-0.34854,0.759878,1.19396,-0.580097,59.48
2.394801,-0.270597,0.759878,1.19396,-0.580097,64.01
-0.467225,-0.6235,0.759878,1.19396,-0.580097,29.61
-0.467402,-0.691324,0.759878,1.19396,-0.580097,38.03
0.067187,-0.736723,0.759878,1.19396,-0.580097,41.71
-0.545883,-0.327372,0.759878,1.19396,-0.580097,41.98
-0.54314,1.166942,0.759878,1.19396,-0.580097,67.81
-1.057556,-0.200914,0.759878,1.19396,-0.580097,65.94
-0.452184,-0.87062,0.759878,1.19396,-0.580097,12.64
-0.45006,-0.8896,0.759878,1.19396,-0.580097,74.21
2.202713,-0.898734,0.759878,1.19396,-0.580097,75.06
-0.388744,1.671355,0.759878,1.19396,-0.580097,90.99
-0.390691,0.948264,0.759878,1.19396,-0.580097,84.34
0.731575,2.270557,0.759878,1.19396,-0.580097,88.73
-0.501466,-0.435562,0.759878,1.19396,-0.580097,36.05
-0.496954,-0.34854,0.759878,1.19396,-0.580097,77.28
2.394801,-0.270597,0.759878,1.19396,-0.580097,85.61
-0.467225,-0.6235,0.759878,1.19396,-0.580097,1.64
-0.467402,-0.691324,0.759878,1.19396,-0.580097,27
0.067187,-0.736723,0.759878,1.19396,-0.580097,31.39
-0.54314,1.166942,0.759878,1.19396,-0.580097,38.2
-1.057556,-0.200914,0.759878,1.19396,-0.580097,39.33
-0.452184,-0.87062,0.759878,1.19396,-0.580097,4.95
-0.45006,-0.8896,0.759878,1.19396,-0.580097,63.53
2.202713,-0.898734,0.759878,1.19396,-0.580097,64.24
-0.388744,1.671355,0.759878,1.19396,-0.580097,76
-0.390691,0.948264,0.759878,1.19396,-0.580097,73.6
0.731575,2.270557,0.759878,1.19396,-0.580097,77.55
-0.501466,-0.435562,0.759878,1.19396,-0.580097,0.97
-0.496954,-0.34854,0.759878,1.19396,-0.580097,45.3
2.394801,-0.270597,0.759878,1.19396,-0.580097,49.87
-0.467225,-0.6235,0.759878,1.19396,-0.580097,5.27
-0.467402,-0.691324,0.759878,1.19396,-0.580097,36.39
0.067187,-0.736723,0.759878,1.19396,-0.580097,36.44
-0.54314,1.166942,0.759878,1.19396,-0.580097,35.29
-1.057556,-0.200914,0.759878,1.19396,-0.580097,42.1
-0.452184,-0.87062,0.759878,1.19396,-0.580097,3.68
-0.45006,-0.8896,0.759878,1.19396,-0.580097,50.63
2.202713,-0.898734,0.759878,1.19396,-0.580097,61.65
-0.388744,1.671355,0.759878,1.19396,-0.580097,52.72
-0.390691,0.948264,0.759878,1.19396,-0.580097,62.07
0.731575,2.270557,0.759878,1.19396,-0.580097,61.8
-0.501466,-0.435562,0.759878,1.19396,-0.580097,3.04
-0.496954,-0.34854,0.759878,1.19396,-0.580097,58.23
2.394801,-0.270597,0.759878,1.19396,-0.580097,66.48
-0.467225,-0.6235,0.759878,1.19396,-0.580097,4.48
-0.467402,-0.691324,0.759878,1.19396,-0.580097,37.35
0.067187,-0.736723,0.759878,1.19396,-0.580097,41.73
-0.54314,1.166942,0.759878,1.19396,-0.580097,37.72
-1.057556,-0.200914,0.759878,1.19396,-0.580097,49.05
-0.452184,-0.87062,0.759878,1.19396,-0.580097,4.39
-0.45006,-0.8896,0.759878,1.19396,-0.580097,57.97
2.202713,-0.898734,0.759878,1.19396,-0.580097,73.57
-0.388744,1.671355,0.759878,1.19396,-0.580097,74.7
-0.390691,0.948264,0.759878,1.19396,-0.580097,87.53
0.731575,2.270557,0.759878,1.19396,-0.580097,89.61
-0.501466,-0.435562,0.759878,1.19396,-0.580097,2.41
-0.496954,-0.34854,0.759878,1.19396,-0.580097,77.09
2.394801,-0.270597,0.759878,1.19396,-0.580097,83.02
-0.467225,-0.6235,0.897563,0.066217,-0.58353,6.89
-0.467402,-0.691324,0.897563,0.066217,-0.58353,25
0.067187,-0.736723,0.897563,0.066217,-0.58353,37.55
-0.545883,-0.327372,0.897563,0.066217,-0.58353,0.71
-0.54314,1.166942,0.897563,0.066217,-0.58353,42.53
-1.057556,-0.200914,0.897563,0.066217,-0.58353,47.95
-0.452184,-0.87062,0.897563,0.066217,-0.58353,2.29
-0.45006,-0.8896,0.897563,0.066217,-0.58353,62.79
2.202713,-0.898734,0.897563,0.066217,-0.58353,69.97
-0.388744,1.671355,0.897563,0.066217,-0.58353,74.06
-0.390691,0.948264,0.897563,0.066217,-0.58353,77.51
0.731575,2.270557,0.897563,0.066217,-0.58353,80.91
-0.501466,-0.435562,0.897563,0.066217,-0.58353,8.33
-0.496954,-0.34854,0.897563,0.066217,-0.58353,47.9
2.394801,-0.270597,0.897563,0.066217,-0.58353,61.03
-0.467225,-0.6235,0.897563,0.066217,-0.58353,3.42
-0.467402,-0.691324,0.897563,0.066217,-0.58353,26.25
0.067187,-0.736723,0.897563,0.066217,-0.58353,39.44
-0.54314,1.166942,0.897563,0.066217,-0.58353,23.5
-1.057556,-0.200914,0.897563,0.066217,-0.58353,40
-0.452184,-0.87062,0.897563,0.066217,-0.58353,0.7
-0.45006,-0.8896,0.897563,0.066217,-0.58353,39.03
2.202713,-0.898734,0.897563,0.066217,-0.58353,61.7
-0.388744,1.671355,0.897563,0.066217,-0.58353,27.7
-0.390691,0.948264,0.897563,0.066217,-0.58353,36.62
0.731575,2.270557,0.897563,0.066217,-0.58353,45.52
-0.501466,-0.435562,0.897563,0.066217,-0.58353,2.78
-0.496954,-0.34854,0.897563,0.066217,-0.58353,53.28
2.394801,-0.270597,0.897563,0.066217,-0.58353,64.87
-0.467225,-0.6235,0.897563,0.066217,-0.58353,3.38
-0.467402,-0.691324,0.897563,0.066217,-0.58353,31.53
0.067187,-0.736723,0.897563,0.066217,-0.58353,45.78
-0.54314,1.166942,0.897563,0.066217,-0.58353,32.33
-1.057556,-0.200914,0.897563,0.066217,-0.58353,49.76
-0.452184,-0.87062,0.897563,0.066217,-0.58353,0.67
-0.45006,-0.8896,0.897563,0.066217,-0.58353,50.28
2.202713,-0.898734,0.897563,0.066217,-0.58353,75.02
-0.388744,1.671355,0.897563,0.066217,-0.58353,52.6
-0.390691,0.948264,0.897563,0.066217,-0.58353,74.32
0.731575,2.270557,0.897563,0.066217,-0.58353,92.12
-0.501466,-0.435562,0.897563,0.066217,-0.58353,2.14
-0.496954,-0.34854,0.897563,0.066217,-0.58353,64.19
2.394801,-0.270597,0.897563,0.066217,-0.58353,85.22
-0.467225,-0.6235,0.897563,0.066217,-0.58353,0.55
-0.467402,-0.691324,0.897563,0.066217,-0.58353,15.47
0.067187,-0.736723,0.897563,0.066217,-0.58353,29.69
-0.54314,1.166942,0.897563,0.066217,-0.58353,42.08
-1.057556,-0.200914,0.897563,0.066217,-0.58353,50.2
-0.45006,-0.8896,0.897563,0.066217,-0.58353,63.12
2.202713,-0.898734,0.897563,0.066217,-0.58353,67.79
-0.388744,1.671355,0.897563,0.066217,-0.58353,74.23
-0.390691,0.948264,0.897563,0.066217,-0.58353,75.07
0.731575,2.270557,0.897563,0.066217,-0.58353,83.08
-0.496954,-0.34854,0.897563,0.066217,-0.58353,22.63
2.394801,-0.270597,0.897563,0.066217,-0.58353,62.73
-0.467225,-0.6235,0.897563,0.066217,-0.58353,8.18
-0.467402,-0.691324,0.897563,0.066217,-0.58353,33.6
0.067187,-0.736723,0.897563,0.066217,-0.58353,39.13
-0.54314,1.166942,0.897563,0.066217,-0.58353,32.37
-1.057556,-0.200914,0.897563,0.066217,-0.58353,40.59
-0.452184,-0.87062,0.897563,0.066217,-0.58353,0.82
-0.45006,-0.8896,0.897563,0.066217,-0.58353,50.58
2.202713,-0.898734,0.897563,0.066217,-0.58353,63.72
-0.388744,1.671355,0.897563,0.066217,-0.58353,33.95
-0.390691,0.948264,0.897563,0.066217,-0.58353,41.28
0.731575,2.270557,0.897563,0.066217,-0.58353,47.59
-0.501466,-0.435562,0.897563,0.066217,-0.58353,5.96
-0.496954,-0.34854,0.897563,0.066217,-0.58353,57.28
2.394801,-0.270597,0.897563,0.066217,-0.58353,64.8
-0.467225,-0.6235,0.897563,0.066217,-0.58353,7.13
-0.467402,-0.691324,0.897563,0.066217,-0.58353,37.94
0.067187,-0.736723,0.897563,0.066217,-0.58353,45.2
-0.54314,1.166942,0.897563,0.066217,-0.58353,41.28
-1.057556,-0.200914,0.897563,0.066217,-0.58353,49.61
-0.452184,-0.87062,0.897563,0.066217,-0.58353,0.79
-0.45006,-0.8896,0.897563,0.066217,-0.58353,63.69
2.202713,-0.898734,0.897563,0.066217,-0.58353,73.08
-0.388744,1.671355,0.897563,0.066217,-0.58353,72.98
-0.390691,0.948264,0.897563,0.066217,-0.58353,82.65
0.731575,2.270557,0.897563,0.066217,-0.58353,90.64
-0.501466,-0.435562,0.897563,0.066217,-0.58353,4.94
-0.496954,-0.34854,0.897563,0.066217,-0.58353,73.81
2.394801,-0.270597,0.897563,0.066217,-0.58353,82.21
-0.467225,-0.6235,0.897563,0.066217,-0.58353,4.62
-0.467402,-0.691324,0.897563,0.066217,-0.58353,15.75
0.067187,-0.736723,0.897563,0.066217,-0.58353,30.88
-0.545883,-0.327372,0.897563,0.066217,-0.58353,6.97
-0.54314,1.166942,0.897563,0.066217,-0.58353,65.47
-1.057556,-0.200914,0.897563,0.066217,-0.58353,66.02
-0.452184,-0.87062,0.897563,0.066217,-0.58353,2.35
-0.45006,-0.8896,0.897563,0.066217,-0.58353,70.86
2.202713,-0.898734,0.897563,0.066217,-0.58353,68.53
-0.388744,1.671355,0.897563,0.066217,-0.58353,76.31
-0.390691,0.948264,0.897563,0.066217,-0.58353,75.95
0.731575,2.270557,0.897563,0.066217,-0.58353,82.35
-0.501466,-0.435562,0.897563,0.066217,-0.58353,4.97
-0.496954,-0.34854,0.897563,0.066217,-0.58353,25.79
2.394801,-0.270597,0.897563,0.066217,-0.58353,62.08
-0.467225,-0.6235,0.897563,0.066217,-0.58353,19.16
-0.467402,-0.691324,0.897563,0.066217,-0.58353,35.94
0.067187,-0.736723,0.897563,0.066217,-0.58353,37.9
-0.545883,-0.327372,0.897563,0.066217,-0.58353,41.26
-0.54314,1.166942,0.897563,0.066217,-0.58353,59.07
-1.057556,-0.200914,0.897563,0.066217,-0.58353,59.6
-0.452184,-0.87062,0.897563,0.066217,-0.58353,2.42
-0.45006,-0.8896,0.897563,0.066217,-0.58353,58.63
2.202713,-0.898734,0.897563,0.066217,-0.58353,64
-0.388744,1.671355,0.897563,0.066217,-0.58353,34.05
-0.390691,0.948264,0.897563,0.066217,-0.58353,41.43
0.731575,2.270557,0.897563,0.066217,-0.58353,47.77
-0.501466,-0.435562,0.897563,0.066217,-0.58353,20.35
-0.496954,-0.34854,0.897563,0.066217,-0.58353,60.49
2.394801,-0.270597,0.897563,0.066217,-0.58353,63.88
-0.467225,-0.6235,0.897563,0.066217,-0.58353,21.6
-0.467402,-0.691324,0.897563,0.066217,-0.58353,38.6
0.067187,-0.736723,0.897563,0.066217,-0.58353,44.68
-0.545883,-0.327372,0.897563,0.066217,-0.58353,44.14
-0.54314,1.166942,0.897563,0.066217,-0.58353,66.81
-1.057556,-0.200914,0.897563,0.066217,-0.58353,68.25
-0.452184,-0.87062,0.897563,0.066217,-0.58353,2.58
-0.45006,-0.8896,0.897563,0.066217,-0.58353,74.11
2.202713,-0.898734,0.897563,0.066217,-0.58353,72.85
-0.388744,1.671355,0.897563,0.066217,-0.58353,89.08
-0.390691,0.948264,0.897563,0.066217,-0.58353,85.66
0.731575,2.270557,0.897563,0.066217,-0.58353,94.15
-0.501466,-0.435562,0.897563,0.066217,-0.58353,24.94
-0.496954,-0.34854,0.897563,0.066217,-0.58353,80.07
2.394801,-0.270597,0.897563,0.066217,-0.58353,86.2
-0.467225,-0.6235,0.897563,0.066217,-0.58353,1.25
-0.467402,-0.691324,0.897563,0.066217,-0.58353,16.05
0.067187,-0.736723,0.897563,0.066217,-0.58353,30.71
-1.057556,-0.200914,0.897563,0.066217,-0.58353,43.09
-0.45006,-0.8896,0.897563,0.066217,-0.58353,47.35
2.202713,-0.898734,0.897563,0.066217,-0.58353,64.25
-0.388744,1.671355,0.897563,0.066217,-0.58353,57.6
-0.390691,0.948264,0.897563,0.066217,-0.58353,64.01
0.731575,2.270557,0.897563,0.066217,-0.58353,72.27
-0.501466,-0.435562,0.897563,0.066217,-0.58353,0.87
-0.496954,-0.34854,0.897563,0.066217,-0.58353,42.1
2.394801,-0.270597,0.897563,0.066217,-0.58353,50.26
-0.467225,-0.6235,0.897563,0.066217,-0.58353,2.44
-0.467402,-0.691324,0.897563,0.066217,-0.58353,28.79
0.067187,-0.736723,0.897563,0.066217,-0.58353,34.86
-0.54314,1.166942,0.897563,0.066217,-0.58353,20.9
-1.057556,-0.200914,0.897563,0.066217,-0.58353,36.07
-0.452184,-0.87062,0.897563,0.066217,-0.58353,0.49
-0.45006,-0.8896,0.897563,0.066217,-0.58353,37.99
2.202713,-0.898734,0.897563,0.066217,-0.58353,56.48
-0.388744,1.671355,0.897563,0.066217,-0.58353,26.83
-0.390691,0.948264,0.897563,0.066217,-0.58353,36.1
0.731575,2.270557,0.897563,0.066217,-0.58353,46.53
-0.501466,-0.435562,0.897563,0.066217,-0.58353,1.47
2.394801,-0.270597,0.897563,0.066217,-0.58353,57.25
-0.467225,-0.6235,0.897563,0.066217,-0.58353,2.1
-0.467402,-0.691324,0.897563,0.066217,-0.58353,29.63
0.067187,-0.736723,0.897563,0.066217,-0.58353,40.21
-0.54314,1.166942,0.897563,0.066217,-0.58353,23.92
-1.057556,-0.200914,0.897563,0.066217,-0.58353,44.45
-0.452184,-0.87062,0.897563,0.066217,-0.58353,0.49
-0.45006,-0.8896,0.897563,0.066217,-0.58353,39.52
2.202713,-0.898734,0.897563,0.066217,-0.58353,69.72
-0.388744,1.671355,0.897563,0.066217,-0.58353,47.18
-0.390691,0.948264,0.897563,0.066217,-0.58353,65.99
0.731575,2.270557,0.897563,0.066217,-0.58353,87.94
-0.501466,-0.435562,0.897563,0.066217,-0.58353,1.57
-0.496954,-0.34854,0.897563,0.066217,-0.58353,61.5
2.394801,-0.270597,0.897563,0.066217,-0.58353,83.96
-0.467225,-0.6235,-0.005036,-1.591601,1.756769,13.96
-0.467402,-0.691324,-0.005036,-1.591601,1.756769,15.09
0.067187,-0.736723,-0.005036,-1.591601,1.756769,15.92
-0.545883,-0.327372,-0.005036,-1.591601,1.756769,2.55
-0.54314,1.166942,-0.005036,-1.591601,1.756769,8.64
-1.057556,-0.200914,-0.005036,-1.591601,1.756769,6.65
-0.452184,-0.87062,-0.005036,-1.591601,1.756769,7.71
-0.45006,-0.8896,-0.005036,-1.591601,1.756769,14.76
2.202713,-0.898734,-0.005036,-1.591601,1.756769,16.71
-0.388744,1.671355,-0.005036,-1.591601,1.756769,12.25
-0.390691,0.948264,-0.005036,-1.591601,1.756769,16.44
0.731575,2.270557,-0.005036,-1.591601,1.756769,17.06
-0.501466,-0.435562,-0.005036,-1.591601,1.756769,12.14
-0.496954,-0.34854,-0.005036,-1.591601,1.756769,10.08
2.394801,-0.270597,-0.005036,-1.591601,1.756769,12.79
-0.467225,-0.6235,-0.005036,-1.591601,1.756769,11.32
-0.467402,-0.691324,-0.005036,-1.591601,1.756769,22.31
0.067187,-0.736723,-0.005036,-1.591601,1.756769,25.46
-0.54314,1.166942,-0.005036,-1.591601,1.756769,2.84
-1.057556,-0.200914,-0.005036,-1.591601,1.756769,4.3
-0.452184,-0.87062,-0.005036,-1.591601,1.756769,1.9
-0.45006,-0.8896,-0.005036,-1.591601,1.756769,9.25
2.202713,-0.898734,-0.005036,-1.591601,1.756769,13.02
-0.388744,1.671355,-0.005036,-1.591601,1.756769,15.1
-0.390691,0.948264,-0.005036,-1.591601,1.756769,24.44
0.731575,2.270557,-0.005036,-1.591601,1.756769,26.61
-0.501466,-0.435562,-0.005036,-1.591601,1.756769,2.42
-0.496954,-0.34854,-0.005036,-1.591601,1.756769,6.25
2.394801,-0.270597,-0.005036,-1.591601,1.756769,12.75
-0.467225,-0.6235,-0.005036,-1.591601,1.756769,13.18
-0.467402,-0.691324,-0.005036,-1.591601,1.756769,22.68
0.067187,-0.736723,-0.005036,-1.591601,1.756769,24.06
-0.54314,1.166942,-0.005036,-1.591601,1.756769,2.37
-1.057556,-0.200914,-0.005036,-1.591601,1.756769,5.37
-0.452184,-0.87062,-0.005036,-1.591601,1.756769,2.07
-0.45006,-0.8896,-0.005036,-1.591601,1.756769,9.24
2.202713,-0.898734,-0.005036,-1.591601,1.756769,20.36
-0.388744,1.671355,-0.005036,-1.591601,1.756769,14.61
-0.390691,0.948264,-0.005036,-1.591601,1.756769,28.76
0.731575,2.270557,-0.005036,-1.591601,1.756769,23.21
-0.501466,-0.435562,-0.005036,-1.591601,1.756769,3.34
-0.496954,-0.34854,-0.005036,-1.591601,1.756769,11.08
2.394801,-0.270597,-0.005036,-1.591601,1.756769,16.38
-0.467225,-0.6235,-0.005036,-1.591601,1.756769,8.6
-0.467402,-0.691324,-0.005036,-1.591601,1.756769,8.07
0.067187,-0.736723,-0.005036,-1.591601,1.756769,8.37
-0.545883,-0.327372,-0.005036,-1.591601,1.756769,2.09
-0.54314,1.166942,-0.005036,-1.591601,1.756769,3.9
-1.057556,-0.200914,-0.005036,-1.591601,1.756769,2.82
-0.452184,-0.87062,-0.005036,-1.591601,1.756769,9.73
-0.45006,-0.8896,-0.005036,-1.591601,1.756769,14.02
2.202713,-0.898734,-0.005036,-1.591601,1.756769,13.3
-0.388744,1.671355,-0.005036,-1.591601,1.756769,11.85
-0.390691,0.948264,-0.005036,-1.591601,1.756769,12.49
0.731575,2.270557,-0.005036,-1.591601,1.756769,13.26
-0.501466,-0.435562,-0.005036,-1.591601,1.756769,7.01
-0.496954,-0.34854,-0.005036,-1.591601,1.756769,3.8
2.394801,-0.270597,-0.005036,-1.591601,1.756769,9.34
-0.467225,-0.6235,-0.005036,-1.591601,1.756769,2.83
-0.467402,-0.691324,-0.005036,-1.591601,1.756769,11.73
0.067187,-0.736723,-0.005036,-1.591601,1.756769,32.01
-0.54314,1.166942,-0.005036,-1.591601,1.756769,0.6
-1.057556,-0.200914,-0.005036,-1.591601,1.756769,1.62
-0.452184,-0.87062,-0.005036,-1.591601,1.756769,1.38
-0.45006,-0.8896,-0.005036,-1.591601,1.756769,5.75
2.202713,-0.898734,-0.005036,-1.591601,1.756769,15.88
-0.388744,1.671355,-0.005036,-1.591601,1.756769,15.03
-0.390691,0.948264,-0.005036,-1.591601,1.756769,36.25
0.731575,2.270557,-0.005036,-1.591601,1.756769,40.84
-0.496954,-0.34854,-0.005036,-1.591601,1.756769,3.38
2.394801,-0.270597,-0.005036,-1.591601,1.756769,9.09
-0.467225,-0.6235,-0.005036,-1.591601,1.756769,1.25
-0.467402,-0.691324,-0.005036,-1.591601,1.756769,7.59
0.067187,-0.736723,-0.005036,-1.591601,1.756769,23.19
-0.45006,-0.8896,-0.005036,-1.591601,1.756769,3.3
2.202713,-0.898734,-0.005036,-1.591601,1.756769,4.97
-0.388744,1.671355,-0.005036,-1.591601,1.756769,11.65
-0.390691,0.948264,-0.005036,-1.591601,1.756769,23.14
0.731575,2.270557,-0.005036,-1.591601,1.756769,30.73
-0.467225,-0.6235,-0.005036,-1.591601,1.756769,25.79
-0.467402,-0.691324,-0.005036,-1.591601,1.756769,21.19
0.067187,-0.736723,-0.005036,-1.591601,1.756769,41.01
-0.545883,-0.327372,-0.005036,-1.591601,1.756769,1.43
-0.54314,1.166942,-0.005036,-1.591601,1.756769,41.23
-1.057556,-0.200914,-0.005036,-1.591601,1.756769,47.38
-0.452184,-0.87062,-0.005036,-1.591601,1.756769,11.25
-0.45006,-0.8896,-0.005036,-1.591601,1.756769,66.85
2.202713,-0.898734,-0.005036,-1.591601,1.756769,67.7
-0.388744,1.671355,-0.005036,-1.591601,1.756769,18.58
-0.390691,0.948264,-0.005036,-1.591601,1.756769,22.2
0.731575,2.270557,-0.005036,-1.591601,1.756769,22.36
-0.501466,-0.435562,-0.005036,-1.591601,1.756769,38.75
-0.496954,-0.34854,-0.005036,-1.591601,1.756769,24.97
2.394801,-0.270597,-0.005036,-1.591601,1.756769,75.12
-0.467225,-0.6235,-0.005036,-1.591601,1.756769,19.42
-0.467402,-0.691324,-0.005036,-1.591601,1.756769,32.08
0.067187,-0.736723,-0.005036,-1.591601,1.756769,34.52
-0.545883,-0.327372,-0.005036,-1.591601,1.756769,2.07
-0.54314,1.166942,-0.005036,-1.591601,1.756769,14.42
-1.057556,-0.200914,-0.005036,-1.591601,1.756769,22.93
-0.452184,-0.87062,-0.005036,-1.591601,1.756769,5.82
-0.45006,-0.8896,-0.005036,-1.591601,1.756769,33.79
2.202713,-0.898734,-0.005036,-1.591601,1.756769,37.4
-0.388744,1.671355,-0.005036,-1.591601,1.756769,26.66
-0.390691,0.948264,-0.005036,-1.591601,1.756769,44.3
0.731575,2.270557,-0.005036,-1.591601,1.756769,44.76
-0.501466,-0.435562,-0.005036,-1.591601,1.756769,12.64
-0.496954,-0.34854,-0.005036,-1.591601,1.756769,32.89
2.394801,-0.270597,-0.005036,-1.591601,1.756769,41
-0.467225,-0.6235,-0.005036,-1.591601,1.756769,19.39
-0.467402,-0.691324,-0.005036,-1.591601,1.756769,31.16
0.067187,-0.736723,-0.005036,-1.591601,1.756769,38.75
-0.545883,-0.327372,-0.005036,-1.591601,1.756769,1.8
-0.54314,1.166942,-0.005036,-1.591601,1.756769,9.51
-1.057556,-0.200914,-0.005036,-1.591601,1.756769,17.34
-0.452184,-0.87062,-0.005036,-1.591601,1.756769,5.24
-0.45006,-0.8896,-0.005036,-1.591601,1.756769,28.74
2.202713,-0.898734,-0.005036,-1.591601,1.756769,53.89
-0.388744,1.671355,-0.005036,-1.591601,1.756769,27.33
-0.390691,0.948264,-0.005036,-1.591601,1.756769,52.36
0.731575,2.270557,-0.005036,-1.591601,1.756769,62.64
-0.501466,-0.435562,-0.005036,-1.591601,1.756769,7.71
-0.496954,-0.34854,-0.005036,-1.591601,1.756769,25.62
2.394801,-0.270597,-0.005036,-1.591601,1.756769,43.31
-0.467225,-0.6235,-0.005036,-1.591601,1.756769,6.7
-0.467402,-0.691324,-0.005036,-1.591601,1.756769,15.72
0.067187,-0.736723,-0.005036,-1.591601,1.756769,32.04
-0.54314,1.166942,-0.005036,-1.591601,1.756769,5.53
-1.057556,-0.200914,-0.005036,-1.591601,1.756769,6.84
-0.452184,-0.87062,-0.005036,-1.591601,1.756769,0.57
-0.45006,-0.8896,-0.005036,-1.591601,1.756769,22.16
2.202713,-0.898734,-0.005036,-1.591601,1.756769,31.42
-0.388744,1.671355,-0.005036,-1.591601,1.756769,22.29
-0.390691,0.948264,-0.005036,-1.591601,1.756769,31.23
0.731575,2.270557,-0.005036,-1.591601,1.756769,31.18
-0.501466,-0.435562,-0.005036,-1.591601,1.756769,3.04
-0.496954,-0.34854,-0.005036,-1.591601,1.756769,13.64
2.394801,-0.270597,-0.005036,-1.591601,1.756769,21.33
-0.467225,-0.6235,-0.005036,-1.591601,1.756769,10.49
-0.467402,-0.691324,-0.005036,-1.591601,1.756769,26.3
0.067187,-0.736723,-0.005036,-1.591601,1.756769,23.69
-0.54314,1.166942,-0.005036,-1.591601,1.756769,6.73
-1.057556,-0.200914,-0.005036,-1.591601,1.756769,13.42
-0.452184,-0.87062,-0.005036,-1.591601,1.756769,1.04
-0.45006,-0.8896,-0.005036,-1.591601,1.756769,23
2.202713,-0.898734,-0.005036,-1.591601,1.756769,37.02
-0.388744,1.671355,-0.005036,-1.591601,1.756769,22.7
-0.390691,0.948264,-0.005036,-1.591601,1.756769,37.46
0.731575,2.270557,-0.005036,-1.591601,1.756769,39.39
-0.501466,-0.435562,-0.005036,-1.591601,1.756769,4.58
-0.496954,-0.34854,-0.005036,-1.591601,1.756769,22.71
2.394801,-0.270597,-0.005036,-1.591601,1.756769,33.32
-0.467225,-0.6235,-0.005036,-1.591601,1.756769,7.34
-0.467402,-0.691324,-0.005036,-1.591601,1.756769,26.03
0.067187,-0.736723,-0.005036,-1.591601,1.756769,36.25
-0.54314,1.166942,-0.005036,-1.591601,1.756769,4.19
-1.057556,-0.200914,-0.005036,-1.591601,1.756769,6.11
-0.452184,-0.87062,-0.005036,-1.591601,1.756769,0.88
-0.45006,-0.8896,-0.005036,-1.591601,1.756769,16.69
2.202713,-0.898734,-0.005036,-1.591601,1.756769,31.27
-0.388744,1.671355,-0.005036,-1.591601,1.756769,24.66
-0.390691,0.948264,-0.005036,-1.591601,1.756769,45.98
0.731575,2.270557,-0.005036,-1.591601,1.756769,52.56
-0.501466,-0.435562,-0.005036,-1.591601,1.756769,3.35
-0.496954,-0.34854,-0.005036,-1.591601,1.756769,15.36
2.394801,-0.270597,-0.005036,-1.591601,1.756769,29.92
-0.467225,-0.6235,-1.596058,0.283227,-0.544071,13.17
-0.467402,-0.691324,-1.596058,0.283227,-0.544071,16.79
0.067187,-0.736723,-1.596058,0.283227,-0.544071,16.25
-0.545883,-0.327372,-1.596058,0.283227,-0.544071,2.12
-0.54314,1.166942,-1.596058,0.283227,-0.544071,15.86
-1.057556,-0.200914,-1.596058,0.283227,-0.544071,15.95
-0.452184,-0.87062,-1.596058,0.283227,-0.544071,7.11
-0.45006,-0.8896,-1.596058,0.283227,-0.544071,24.76
2.202713,-0.898734,-1.596058,0.283227,-0.544071,28.11
-0.388744,1.671355,-1.596058,0.283227,-0.544071,27.25
-0.390691,0.948264,-1.596058,0.283227,-0.544071,31.77
0.731575,2.270557,-1.596058,0.283227,-0.544071,37.3
-0.501466,-0.435562,-1.596058,0.283227,-0.544071,16.88
-0.496954,-0.34854,-1.596058,0.283227,-0.544071,22.42
2.394801,-0.270597,-1.596058,0.283227,-0.544071,23.46
-0.467225,-0.6235,-1.596058,0.283227,-0.544071,9.3
-0.467402,-0.691324,-1.596058,0.283227,-0.544071,35.05
0.067187,-0.736723,-1.596058,0.283227,-0.544071,35.4
-0.54314,1.166942,-1.596058,0.283227,-0.544071,34.89
-1.057556,-0.200914,-1.596058,0.283227,-0.544071,35.69
-0.452184,-0.87062,-1.596058,0.283227,-0.544071,1.26
-0.45006,-0.8896,-1.596058,0.283227,-0.544071,55.96
2.202713,-0.898734,-1.596058,0.283227,-0.544071,59.93
-0.388744,1.671355,-1.596058,0.283227,-0.544071,56.99
-0.390691,0.948264,-1.596058,0.283227,-0.544071,63.01
0.731575,2.270557,-1.596058,0.283227,-0.544071,59.18
-0.501466,-0.435562,-1.596058,0.283227,-0.544071,7.67
-0.496954,-0.34854,-1.596058,0.283227,-0.544071,54.77
2.394801,-0.270597,-1.596058,0.283227,-0.544071,62.18
-0.467225,-0.6235,-1.596058,0.283227,-0.544071,17.84
-0.467402,-0.691324,-1.596058,0.283227,-0.544071,40.14
0.067187,-0.736723,-1.596058,0.283227,-0.544071,46.25
-0.545883,-0.327372,-1.596058,0.283227,-0.544071,2.89
-0.54314,1.166942,-1.596058,0.283227,-0.544071,45.52
-1.057556,-0.200914,-1.596058,0.283227,-0.544071,47.91
-0.452184,-0.87062,-1.596058,0.283227,-0.544071,11.26
-0.45006,-0.8896,-1.596058,0.283227,-0.544071,71.71
2.202713,-0.898734,-1.596058,0.283227,-0.544071,72.14
-0.388744,1.671355,-1.596058,0.283227,-0.544071,79.78
