 additive_.C5_electrostatic_charge , additive_E_HOMO , additive_dipole_moment , additive_molecular_volume , aryl_halide_.C2_NMR_shift , aryl_halide_.C3_NMR_shift , aryl_halide_.C3_electrostatic_charge , aryl_halide_.H3_electrostatic_charge , aryl_halide_E_HOMO , aryl_halide_E_LUMO , aryl_halide_V2_frequency , aryl_halide_V2_intensity , aryl_halide_hardness , aryl_halide_molecular_volume , base_.N1_electrostatic_charge , base_E_HOMO , base_electronegativity , base_hardness , base_ovality , base_surface_area , ligand_.C11_electrostatic_charge , ligand_.C13_electrostatic_charge , ligand_.C16_NMR_shift , ligand_.C17_NMR_shift , ligand_.C17_electrostatic_charge , ligand_.C1_NMR_shift , ligand_.C2_electrostatic_charge , ligand_.C3_electrostatic_charge , ligand_.C5_electrostatic_charge , ligand_.C8_electrostatic_charge , ligand_.H3_NMR_shift , ligand_.H3_electrostatic_charge , ligand_.H4_NMR_shift , ligand_.H4_electrostatic_charge , ligand_.H9_NMR_shift , ligand_V1_frequency , ligand_V6_frequency , ligand_V7_intensity , ligand_V8_intensity , yield 
0.370213,0.64207,0.593872,0.479924,-1.624068,-1.057556,-1.198269,1.330453,0.29114,0.336314,0.206843,2.043338,-0.280068,0.833649,1.374737,0.042292,-0.457047,1.391542,-1.045503,-0.949447,0.21766,1.404263,-1.397523,-1.173794,0.254939,0.21025,-1.356004,1.615401,-0.906121,-1.666517,0.970593,-1.304328,1.058703,-0.930018,1.692372,-0.574531,0.622846,-1.401917,-0.775337,44.37
0.370213,0.64207,0.593872,0.479924,0.27445,-0.452184,0.239983,-0.282045,0.277558,0.540554,0.416006,-0.519403,-0.265452,0.748404,1.374737,0.042292,-0.457047,1.391542,-1.045503,-0.949447,0.21766,1.404263,-1.397523,-1.173794,0.254939,0.21025,-1.356004,1.615401,-0.906121,-1.666517,0.970593,-1.304328,1.058703,-0.930018,1.692372,-0.574531,0.622846,-1.401917,-0.775337,0.61
0.370213,0.64207,0.593872,0.479924,0.331488,-0.45006,0.015893,-0.178013,0.278178,0.526938,-0.839555,-0.52086,-0.265452,0.976398,1.374737,0.042292,-0.457047,1.391542,-1.045503,-0.949447,0.21766,1.404263,-1.397523,-1.173794,0.254939,0.21025,-1.356004,1.615401,-0.906121,-1.666517,0.970593,-1.304328,1.058703,-0.930018,1.692372,-0.574531,0.622846,-1.401917,-0.775337,70.2
0.370213,0.64207,0.593872,0.479924,0.306098,2.202713,-0.134859,-0.099988,0.28197,0.315271,-0.847995,-0.521092,-0.280068,1.322929,1.374737,0.042292,-0.457047,1.391542,-1.045503,-0.949447,0.21766,1.404263,-1.397523,-1.173794,0.254939,0.21025,-1.356004,1.615401,-0.906121,-1.666517,0.970593,-1.304328,1.058703,-0.930018,1.692372,-0.574531,0.622846,-1.401917,-0.775337,65.42
0.370213,0.64207,0.593872,0.479924,0.208472,-0.388744,1.666011,-1.53043,0.260942,0.205105,-0.299728,-0.452077,-0.265452,-1.431666,1.374737,0.042292,-0.457047,1.391542,-1.045503,-0.949447,0.21766,1.404263,-1.397523,-1.173794,0.254939,0.21025,-1.356004,1.615401,-0.906121,-1.666517,0.970593,-1.304328,1.058703,-0.930018,1.692372,-0.574531,0.622846,-1.401917,-0.775337,84.65
0.370213,0.64207,0.593872,0.479924,0.27749,-0.390691,1.706755,-1.738495,0.263562,0.1853,-0.374495,-0.370445,-0.265452,-1.200645,1.374737,0.042292,-0.457047,1.391542,-1.045503,-0.949447,0.21766,1.404263,-1.397523,-1.173794,0.254939,0.21025,-1.356004,1.615401,-0.906121,-1.666517,0.970593,-1.304328,1.058703,-0.930018,1.692372,-0.574531,0.622846,-1.401917,-0.775337,83.39
0.370213,0.64207,0.593872,0.479924,1.276634,0.731575,1.759722,-1.894543,0.271215,0.195203,-0.479017,-0.241722,-0.280068,-0.850079,1.374737,0.042292,-0.457047,1.391542,-1.045503,-0.949447,0.21766,1.404263,-1.397523,-1.173794,0.254939,0.21025,-1.356004,1.615401,-0.906121,-1.666517,0.970593,-1.304328,1.058703,-0.930018,1.692372,-0.574531,0.622846,-1.401917,-0.775337,86.5
0.370213,0.64207,0.593872,0.479924,0.434656,-0.496954,-0.92936,0.654244,0.262942,0.186538,-0.647841,-0.51821,-0.265452,-1.201654,1.374737,0.042292,-0.457047,1.391542,-1.045503,-0.949447,0.21766,1.404263,-1.397523,-1.173794,0.254939,0.21025,-1.356004,1.615401,-0.906121,-1.666517,0.970593,-1.304328,1.058703,-0.930018,1.692372,-0.574531,0.622846,-1.401917,-0.775337,78
0.370213,0.64207,0.593872,0.479924,-3.000127,2.394801,-1.308277,1.070373,0.269147,0.180349,-0.716429,-0.517714,-0.265452,-0.854114,1.374737,0.042292,-0.457047,1.391542,-1.045503,-0.949447,0.21766,1.404263,-1.397523,-1.173794,0.254939,0.21025,-1.356004,1.615401,-0.906121,-1.666517,0.970593,-1.304328,1.058703,-0.930018,1.692372,-0.574531,0.622846,-1.401917,-0.775337,79.35
-0.302614,-0.694064,-0.063145,0.148032,0.28035,-0.467225,0.248132,0.082068,0.258598,0.179111,0.293298,-0.414821,-0.265452,0.507799,-0.519769,1.203806,-0.922213,-0.718434,1.348991,1.386635,-1.664873,-0.279217,-0.026843,0.456348,-0.389136,-0.709493,0.982121,-0.660151,1.092969,0.785907,-0.978778,0.826012,-0.976717,1.086248,-0.457682,-0.57262,-0.991065,0.572875,0.182111,7.15
-0.302614,-0.694064,-0.063145,0.148032,0.336673,-0.467402,-0.033,0.238116,0.260804,0.158068,0.254299,-0.438797,-0.265452,0.735289,-0.519769,1.203806,-0.922213,-0.718434,1.348991,1.386635,-1.664873,-0.279217,-0.026843,0.456348,-0.389136,-0.709493,0.982121,-0.660151,1.092969,0.785907,-0.978778,0.826012,-0.976717,1.086248,-0.457682,-0.57262,-0.991065,0.572875,0.182111,28.25
-0.302614,-0.694064,-0.063145,0.148032,0.080986,0.067187,-0.122636,0.264124,0.267078,0.138263,0.209824,-0.46231,-0.280068,1.082324,-0.519769,1.203806,-0.922213,-0.718434,1.348991,1.386635,-1.664873,-0.279217,-0.026843,0.456348,-0.389136,-0.709493,0.982121,-0.660151,1.092969,0.785907,-0.978778,0.826012,-0.976717,1.086248,-0.457682,-0.57262,-0.991065,0.572875,0.182111,34.8
-0.302614,-0.694064,-0.063145,0.148032,0.291794,-0.545883,-0.774534,1.122389,0.289347,0.523224,0.286935,1.281066,-0.280068,0.260132,-0.519769,1.203806,-0.922213,-0.718434,1.348991,1.386635,-1.664873,-0.279217,-0.026843,0.456348,-0.389136,-0.709493,0.982121,-0.660151,1.092969,0.785907,-0.978778,0.826012,-0.976717,1.086248,-0.457682,-0.57262,-0.991065,0.572875,0.182111,0.47
-0.302614,-0.694064,-0.063145,0.148032,0.345971,-0.54314,-0.729716,0.862309,-3.695459,-3.663073,3.314976,2.602441,3.695556,0.487118,-0.519769,1.203806,-0.922213,-0.718434,1.348991,1.386635,-1.664873,-0.279217,-0.026843,0.456348,-0.389136,-0.709493,0.982121,-0.660151,1.092969,0.785907,-0.978778,0.826012,-0.976717,1.086248,-0.457682,-0.57262,-0.991065,0.572875,0.182111,38.41
-0.302614,-0.694064,-0.063145,0.148032,-1.624068,-1.057556,-1.198269,1.330453,0.29114,0.336314,0.206843,2.043338,-0.280068,0.833649,-0.519769,1.203806,-0.922213,-0.718434,1.348991,1.386635,-1.664873,-0.279217,-0.026843,0.456348,-0.389136,-0.709493,0.982121,-0.660151,1.092969,0.785907,-0.978778,0.826012,-0.976717,1.086248,-0.457682,-0.57262,-0.991065,0.572875,0.182111,42.83
-0.302614,-0.694064,-0.063145,0.148032,0.27445,-0.452184,0.239983,-0.282045,0.277558,0.540554,0.416006,-0.519403,-0.265452,0.748404,-0.519769,1.203806,-0.922213,-0.718434,1.348991,1.386635,-1.664873,-0.279217,-0.026843,0.456348,-0.389136,-0.709493,0.982121,-0.660151,1.092969,0.785907,-0.978778,0.826012,-0.976717,1.086248,-0.457682,-0.57262,-0.991065,0.572875,0.182111,6.98
-0.302614,-0.694064,-0.063145,0.148032,0.331488,-0.45006,0.015893,-0.178013,0.278178,0.526938,-0.839555,-0.52086,-0.265452,0.976398,-0.519769,1.203806,-0.922213,-0.718434,1.348991,1.386635,-1.664873,-0.279217,-0.026843,0.456348,-0.389136,-0.709493,0.982121,-0.660151,1.092969,0.785907,-0.978778,0.826012,-0.976717,1.086248,-0.457682,-0.57262,-0.991065,0.572875,0.182111,54.39
-0.302614,-0.694064,-0.063145,0.148032,0.306098,2.202713,-0.134859,-0.099988,0.28197,0.315271,-0.847995,-0.521092,-0.280068,1.322929,-0.519769,1.203806,-0.922213,-0.718434,1.348991,1.386635,-1.664873,-0.279217,-0.026843,0.456348,-0.389136,-0.709493,0.982121,-0.660151,1.092969,0.785907,-0.978778,0.826012,-0.976717,1.086248,-0.457682,-0.57262,-0.991065,0.572875,0.182111,68.43
-0.302614,-0.694064,-0.063145,0.148032,0.208472,-0.388744,1.666011,-1.53043,0.260942,0.205105,-0.299728,-0.452077,-0.265452,-1.431666,-0.519769,1.203806,-0.922213,-0.718434,1.348991,1.386635,-1.664873,-0.279217,-0.026843,0.456348,-0.389136,-0.709493,0.982121,-0.660151,1.092969,0.785907,-0.978778,0.826012,-0.976717,1.086248,-0.457682,-0.57262,-0.991065,0.572875,0.182111,70.51
-0.302614,-0.694064,-0.063145,0.148032,0.27749,-0.390691,1.706755,-1.738495,0.263562,0.1853,-0.374495,-0.370445,-0.265452,-1.200645,-0.519769,1.203806,-0.922213,-0.718434,1.348991,1.386635,-1.664873,-0.279217,-0.026843,0.456348,-0.389136,-0.709493,0.982121,-0.660151,1.092969,0.785907,-0.978778,0.826012,-0.976717,1.086248,-0.457682,-0.57262,-0.991065,0.572875,0.182111,72.16
-0.302614,-0.694064,-0.063145,0.148032,1.276634,0.731575,1.759722,-1.894543,0.271215,0.195203,-0.479017,-0.241722,-0.280068,-0.850079,-0.519769,1.203806,-0.922213,-0.718434,1.348991,1.386635,-1.664873,-0.279217,-0.026843,0.456348,-0.389136,-0.709493,0.982121,-0.660151,1.092969,0.785907,-0.978778,0.826012,-0.976717,1.086248,-0.457682,-0.57262,-0.991065,0.572875,0.182111,78.28
-0.302614,-0.694064,-0.063145,0.148032,0.378334,-0.501466,-0.782683,0.602228,0.260942,0.198916,-0.605928,-0.514799,-0.265452,-1.429649,-0.519769,1.203806,-0.922213,-0.718434,1.348991,1.386635,-1.664873,-0.279217,-0.026843,0.456348,-0.389136,-0.709493,0.982121,-0.660151,1.092969,0.785907,-0.978778,0.826012,-0.976717,1.086248,-0.457682,-0.57262,-0.991065,0.572875,0.182111,6.88
-0.302614,-0.694064,-0.063145,0.148032,0.434656,-0.496954,-0.92936,0.654244,0.262942,0.186538,-0.647841,-0.51821,-0.265452,-1.201654,-0.519769,1.203806,-0.922213,-0.718434,1.348991,1.386635,-1.664873,-0.279217,-0.026843,0.456348,-0.389136,-0.709493,0.982121,-0.660151,1.092969,0.785907,-0.978778,0.826012,-0.976717,1.086248,-0.457682,-0.57262,-0.991065,0.572875,0.182111,47.64
-0.302614,-0.694064,-0.063145,0.148032,-3.000127,2.394801,-1.308277,1.070373,0.269147,0.180349,-0.716429,-0.517714,-0.265452,-0.854114,-0.519769,1.203806,-0.922213,-0.718434,1.348991,1.386635,-1.664873,-0.279217,-0.026843,0.456348,-0.389136,-0.709493,0.982121,-0.660151,1.092969,0.785907,-0.978778,0.826012,-0.976717,1.086248,-0.457682,-0.57262,-0.991065,0.572875,0.182111,52.16
-0.302614,-0.694064,-0.063145,0.148032,0.28035,-0.467225,0.248132,0.082068,0.258598,0.179111,0.293298,-0.414821,-0.265452,0.507799,-0.901301,-1.257498,1.403618,-0.718434,-0.276049,-0.413591,-1.664873,-0.279217,-0.026843,0.456348,-0.389136,-0.709493,0.982121,-0.660151,1.092969,0.785907,-0.978778,0.826012,-0.976717,1.086248,-0.457682,-0.57262,-0.991065,0.572875,0.182111,3.85
-0.302614,-0.694064,-0.063145,0.148032,0.336673,-0.467402,-0.033,0.238116,0.260804,0.158068,0.254299,-0.438797,-0.265452,0.735289,-0.901301,-1.257498,1.403618,-0.718434,-0.276049,-0.413591,-1.664873,-0.279217,-0.026843,0.456348,-0.389136,-0.709493,0.982121,-0.660151,1.092969,0.785907,-0.978778,0.826012,-0.976717,1.086248,-0.457682,-0.57262,-0.991065,0.572875,0.182111,35.33
-0.302614,-0.694064,-0.063145,0.148032,0.080986,0.067187,-0.122636,0.264124,0.267078,0.138263,0.209824,-0.46231,-0.280068,1.082324,-0.901301,-1.257498,1.403618,-0.718434,-0.276049,-0.413591,-1.664873,-0.279217,-0.026843,0.456348,-0.389136,-0.709493,0.982121,-0.660151,1.092969,0.785907,-0.978778,0.826012,-0.976717,1.086248,-0.457682,-0.57262,-0.991065,0.572875,0.182111,37.63
-0.302614,-0.694064,-0.063145,0.148032,0.345971,-0.54314,-0.729716,0.862309,-3.695459,-3.663073,3.314976,2.602441,3.695556,0.487118,-0.901301,-1.257498,1.403618,-0.718434,-0.276049,-0.413591,-1.664873,-0.279217,-0.026843,0.456348,-0.389136,-0.709493,0.982121,-0.660151,1.092969,0.785907,-0.978778,0.826012,-0.976717,1.086248,-0.457682,-0.57262,-0.991065,0.572875,0.182111,25.94
-0.302614,-0.694064,-0.063145,0.148032,-1.624068,-1.057556,-1.198269,1.330453,0.29114,0.336314,0.206843,2.043338,-0.280068,0.833649,-0.901301,-1.257498,1.403618,-0.718434,-0.276049,-0.413591,-1.664873,-0.279217,-0.026843,0.456348,-0.389136,-0.709493,0.982121,-0.660151,1.092969,0.785907,-0.978778,0.826012,-0.976717,1.086248,-0.457682,-0.57262,-0.991065,0.572875,0.182111,42.13
-0.302614,-0.694064,-0.063145,0.148032,0.27445,-0.452184,0.239983,-0.282045,0.277558,0.540554,0.416006,-0.519403,-0.265452,0.748404,-0.901301,-1.257498,1.403618,-0.718434,-0.276049,-0.413591,-1.664873,-0.279217,-0.026843,0.456348,-0.389136,-0.709493,0.982121,-0.660151,1.092969,0.785907,-0.978778,0.826012,-0.976717,1.086248,-0.457682,-0.57262,-0.991065,0.572875,0.182111,3.55
-0.302614,-0.694064,-0.063145,0.148032,0.331488,-0.45006,0.015893,-0.178013,0.278178,0.526938,-0.839555,-0.52086,-0.265452,0.976398,-0.901301,-1.257498,1.403618,-0.718434,-0.276049,-0.413591,-1.664873,-0.279217,-0.026843,0.456348,-0.389136,-0.709493,0.982121,-0.660151,1.092969,0.785907,-0.978778,0.826012,-0.976717,1.086248,-0.457682,-0.57262,-0.991065,0.572875,0.182111,50.45
-0.302614,-0.694064,-0.063145,0.148032,0.306098,2.202713,-0.134859,-0.099988,0.28197,0.315271,-0.847995,-0.521092,-0.280068,1.322929,-0.901301,-1.257498,1.403618,-0.718434,-0.276049,-0.413591,-1.664873,-0.279217,-0.026843,0.456348,-0.389136,-0.709493,0.982121,-0.660151,1.092969,0.785907,-0.978778,0.826012,-0.976717,1.086248,-0.457682,-0.57262,-0.991065,0.572875,0.182111,62.04
-0.302614,-0.694064,-0.063145,0.148032,0.208472,-0.388744,1.666011,-1.53043,0.260942,0.205105,-0.299728,-0.452077,-0.265452,-1.431666,-0.901301,-1.257498,1.403618,-0.718434,-0.276049,-0.413591,-1.664873,-0.279217,-0.026843,0.456348,-0.389136,-0.709493,0.982121,-0.660151,1.092969,0.785907,-0.978778,0.826012,-0.976717,1.086248,-0.457682,-0.57262,-0.991065,0.572875,0.182111,55.58
-0.302614,-0.694064,-0.063145,0.148032,0.27749,-0.390691,1.706755,-1.738495,0.263562,0.1853,-0.374495,-0.370445,-0.265452,-1.200645,-0.901301,-1.257498,1.403618,-0.718434,-0.276049,-0.413591,-1.664873,-0.279217,-0.026843,0.456348,-0.389136,-0.709493,0.982121,-0.660151,1.092969,0.785907,-0.978778,0.826012,-0.976717,1.086248,-0.457682,-0.57262,-0.991065,0.572875,0.182111,56.61
-0.302614,-0.694064,-0.063145,0.148032,1.276634,0.731575,1.759722,-1.894543,0.271215,0.195203,-0.479017,-0.241722,-0.280068,-0.850079,-0.901301,-1.257498,1.403618,-0.718434,-0.276049,-0.413591,-1.664873,-0.279217,-0.026843,0.456348,-0.389136,-0.709493,0.982121,-0.660151,1.092969,0.785907,-0.978778,0.826012,-0.976717,1.086248,-0.457682,-0.57262,-0.991065,0.572875,0.182111,69.53
-0.302614,-0.694064,-0.063145,0.148032,0.378334,-0.501466,-0.782683,0.602228,0.260942,0.198916,-0.605928,-0.514799,-0.265452,-1.429649,-0.901301,-1.257498,1.403618,-0.718434,-0.276049,-0.413591,-1.664873,-0.279217,-0.026843,0.456348,-0.389136,-0.709493,0.982121,-0.660151,1.092969,0.785907,-0.978778,0.826012,-0.976717,1.086248,-0.457682,-0.57262,-0.991065,0.572875,0.182111,2.79
-0.302614,-0.694064,-0.063145,0.148032,0.434656,-0.496954,-0.92936,0.654244,0.262942,0.186538,-0.647841,-0.51821,-0.265452,-1.201654,-0.901301,-1.257498,1.403618,-0.718434,-0.276049,-0.413591,-1.664873,-0.279217,-0.026843,0.456348,-0.389136,-0.709493,0.982121,-0.660151,1.092969,0.785907,-0.978778,0.826012,-0.976717,1.086248,-0.457682,-0.57262,-0.991065,0.572875,0.182111,55.6
-0.302614,-0.694064,-0.063145,0.148032,-3.000127,2.394801,-1.308277,1.070373,0.269147,0.180349,-0.716429,-0.517714,-0.265452,-0.854114,-0.901301,-1.257498,1.403618,-0.718434,-0.276049,-0.413591,-1.664873,-0.279217,-0.026843,0.456348,-0.389136,-0.709493,0.982121,-0.660151,1.092969,0.785907,-0.978778,0.826012,-0.976717,1.086248,-0.457682,-0.57262,-0.991065,0.572875,0.182111,65.51
-0.302614,-0.694064,-0.063145,0.148032,0.28035,-0.467225,0.248132,0.082068,0.258598,0.179111,0.293298,-0.414821,-0.265452,0.507799,1.374737,0.042292,-0.457047,1.391542,-1.045503,-0.949447,-1.664873,-0.279217,-0.026843,0.456348,-0.389136,-0.709493,0.982121,-0.660151,1.092969,0.785907,-0.978778,0.826012,-0.976717,1.086248,-0.457682,-0.57262,-0.991065,0.572875,0.182111,3.64
-0.302614,-0.694064,-0.063145,0.148032,0.336673,-0.467402,-0.033,0.238116,0.260804,0.158068,0.254299,-0.438797,-0.265452,0.735289,1.374737,0.042292,-0.457047,1.391542,-1.045503,-0.949447,-1.664873,-0.279217,-0.026843,0.456348,-0.389136,-0.709493,0.982121,-0.660151,1.092969,0.785907,-0.978778,0.826012,-0.976717,1.086248,-0.457682,-0.57262,-0.991065,0.572875,0.182111,35.2
-0.302614,-0.694064,-0.063145,0.148032,0.080986,0.067187,-0.122636,0.264124,0.267078,0.138263,0.209824,-0.46231,-0.280068,1.082324,1.374737,0.042292,-0.457047,1.391542,-1.045503,-0.949447,-1.664873,-0.279217,-0.026843,0.456348,-0.389136,-0.709493,0.982121,-0.660151,1.092969,0.785907,-0.978778,0.826012,-0.976717,1.086248,-0.457682,-0.57262,-0.991065,0.572875,0.182111,40.49
-0.302614,-0.694064,-0.063145,0.148032,0.345971,-0.54314,-0.729716,0.862309,-3.695459,-3.663073,3.314976,2.602441,3.695556,0.487118,1.374737,0.042292,-0.457047,1.391542,-1.045503,-0.949447,-1.664873,-0.279217,-0.026843,0.456348,-0.389136,-0.709493,0.982121,-0.660151,1.092969,0.785907,-0.978778,0.826012,-0.976717,1.086248,-0.457682,-0.57262,-0.991065,0.572875,0.182111,31.94
-0.302614,-0.694064,-0.063145,0.148032,-1.624068,-1.057556,-1.198269,1.330453,0.29114,0.336314,0.206843,2.043338,-0.280068,0.833649,1.374737,0.042292,-0.457047,1.391542,-1.045503,-0.949447,-1.664873,-0.279217,-0.026843,0.456348,-0.389136,-0.709493,0.982121,-0.660151,1.092969,0.785907,-0.978778,0.826012,-0.976717,1.086248,-0.457682,-0.57262,-0.991065,0.572875,0.182111,49.98
-0.302614,-0.694064,-0.063145,0.148032,0.27445,-0.452184,0.239983,-0.282045,0.277558,0.540554,0.416006,-0.519403,-0.265452,0.748404,1.374737,0.042292,-0.457047,1.391542,-1.045503,-0.949447,-1.664873,-0.279217,-0.026843,0.456348,-0.389136,-0.709493,0.982121,-0.660151,1.092969,0.785907,-0.978778,0.826012,-0.976717,1.086248,-0.457682,-0.57262,-0.991065,0.572875,0.182111,4.04
-0.302614,-0.694064,-0.063145,0.148032,0.331488,-0.45006,0.015893,-0.178013,0.278178,0.526938,-0.839555,-0.52086,-0.265452,0.976398,1.374737,0.042292,-0.457047,1.391542,-1.045503,-0.949447,-1.664873,-0.279217,-0.026843,0.456348,-0.389136,-0.709493,0.982121,-0.660151,1.092969,0.785907,-0.978778,0.826012,-0.976717,1.086248,-0.457682,-0.57262,-0.991065,0.572875,0.182111,55.24
-0.302614,-0.694064,-0.063145,0.148032,0.306098,2.202713,-0.134859,-0.099988,0.28197,0.315271,-0.847995,-0.521092,-0.280068,1.322929,1.374737,0.042292,-0.457047,1.391542,-1.045503,-0.949447,-1.664873,-0.279217,-0.026843,0.456348,-0.389136,-0.709493,0.982121,-0.660151,1.092969,0.785907,-0.978778,0.826012,-0.976717,1.086248,-0.457682,-0.57262,-0.991065,0.572875,0.182111,71.83
-0.302614,-0.694064,-0.063145,0.148032,0.208472,-0.388744,1.666011,-1.53043,0.260942,0.205105,-0.299728,-0.452077,-0.265452,-1.431666,1.374737,0.042292,-0.457047,1.391542,-1.045503,-0.949447,-1.664873,-0.279217,-0.026843,0.456348,-0.389136,-0.709493,0.982121,-0.660151,1.092969,0.785907,-0.978778,0.826012,-0.976717,1.086248,-0.457682,-0.57262,-0.991065,0.572875,0.182111,71
-0.302614,-0.694064,-0.063145,0.148032,0.27749,-0.390691,1.706755,-1.738495,0.263562,0.1853,-0.374495,-0.370445,-0.265452,-1.200645,1.374737,0.042292,-0.457047,1.391542,-1.045503,-0.949447,-1.664873,-0.279217,-0.026843,0.456348,-0.389136,-0.709493,0.982121,-0.660151,1.092969,0.785907,-0.978778,0.826012,-0.976717,1.086248,-0.457682,-0.57262,-0.991065,0.572875,0.182111,80.78
-0.302614,-0.694064,-0.063145,0.148032,1.276634,0.731575,1.759722,-1.894543,0.271215,0.195203,-0.479017,-0.241722,-0.280068,-0.850079,1.374737,0.042292,-0.457047,1.391542,-1.045503,-0.949447,-1.664873,-0.279217,-0.026843,0.456348,-0.389136,-0.709493,0.982121,-0.660151,1.092969,0.785907,-0.978778,0.826012,-0.976717,1.086248,-0.457682,-0.57262,-0.991065,0.572875,0.182111,91.14
-0.302614,-0.694064,-0.063145,0.148032,0.378334,-0.501466,-0.782683,0.602228,0.260942,0.198916,-0.605928,-0.514799,-0.265452,-1.429649,1.374737,0.042292,-0.457047,1.391542,-1.045503,-0.949447,-1.664873,-0.279217,-0.026843,0.456348,-0.389136,-0.709493,0.982121,-0.660151,1.092969,0.785907,-0.978778,0.826012,-0.976717,1.086248,-0.457682,-0.57262,-0.991065,0.572875,0.182111,2.35
-0.302614,-0.694064,-0.063145,0.148032,0.434656,-0.496954,-0.92936,0.654244,0.262942,0.186538,-0.647841,-0.51821,-0.265452,-1.201654,1.374737,0.042292,-0.457047,1.391542,-1.045503,-0.949447,-1.664873,-0.279217,-0.026843,0.456348,-0.389136,-0.709493,0.982121,-0.660151,1.092969,0.785907,-0.978778,0.826012,-0.976717,1.086248,-0.457682,-0.57262,-0.991065,0.572875,0.182111,72.7
-0.302614,-0.694064,-0.063145,0.148032,-3.000127,2.394801,-1.308277,1.070373,0.269147,0.180349,-0.716429,-0.517714,-0.265452,-0.854114,1.374737,0.042292,-0.457047,1.391542,-1.045503,-0.949447,-1.664873,-0.279217,-0.026843,0.456348,-0.389136,-0.709493,0.982121,-0.660151,1.092969,0.785907,-0.978778,0.826012,-0.976717,1.086248,-0.457682,-0.57262,-0.991065,0.572875,0.182111,82
-0.584474,0.779223,-0.804641,0.306824,0.28035,-0.467225,0.248132,0.082068,0.258598,0.179111,0.293298,-0.414821,-0.265452,0.507799,-0.519769,1.203806,-0.922213,-0.718434,1.348991,1.386635,-1.664873,-0.279217,-0.026843,0.456348,-0.389136,-0.709493,0.982121,-0.660151,1.092969,0.785907,-0.978778,0.826012,-0.976717,1.086248,-0.457682,-0.57262,-0.991065,0.572875,0.182111,1.22
-0.584474,0.779223,-0.804641,0.306824,0.336673,-0.467402,-0.033,0.238116,0.260804,0.158068,0.254299,-0.438797,-0.265452,0.735289,-0.519769,1.203806,-0.922213,-0.718434,1.348991,1.386635,-1.664873,-0.279217,-0.026843,0.456348,-0.389136,-0.709493,0.982121,-0.660151,1.092969,0.785907,-0.978778,0.826012,-0.976717,1.086248,-0.457682,-0.57262,-0.991065,0.572875,0.182111,24.61
-0.584474,0.779223,-0.804641,0.306824,0.080986,0.067187,-0.122636,0.264124,0.267078,0.138263,0.209824,-0.46231,-0.280068,1.082324,-0.519769,1.203806,-0.922213,-0.718434,1.348991,1.386635,-1.664873,-0.279217,-0.026843,0.456348,-0.389136,-0.709493,0.982121,-0.660151,1.092969,0.785907,-0.978778,0.826012,-0.976717,1.086248,-0.457682,-0.57262,-0.991065,0.572875,0.182111,33.56
-0.584474,0.779223,-0.804641,0.306824,0.345971,-0.54314,-0.729716,0.862309,-3.695459,-3.663073,3.314976,2.602441,3.695556,0.487118,-0.519769,1.203806,-0.922213,-0.718434,1.348991,1.386635,-1.664873,-0.279217,-0.026843,0.456348,-0.389136,-0.709493,0.982121,-0.660151,1.092969,0.785907,-0.978778,0.826012,-0.976717,1.086248,-0.457682,-0.57262,-0.991065,0.572875,0.182111,46.67
-0.584474,0.779223,-0.804641,0.306824,-1.624068,-1.057556,-1.198269,1.330453,0.29114,0.336314,0.206843,2.043338,-0.280068,0.833649,-0.519769,1.203806,-0.922213,-0.718434,1.348991,1.386635,-1.664873,-0.279217,-0.026843,0.456348,-0.389136,-0.709493,0.982121,-0.660151,1.092969,0.785907,-0.978778,0.826012,-0.976717,1.086248,-0.457682,-0.57262,-0.991065,0.572875,0.182111,49.73
-0.584474,0.779223,-0.804641,0.306824,0.27445,-0.452184,0.239983,-0.282045,0.277558,0.540554,0.416006,-0.519403,-0.265452,0.748404,-0.519769,1.203806,-0.922213,-0.718434,1.348991,1.386635,-1.664873,-0.279217,-0.026843,0.456348,-0.389136,-0.709493,0.982121,-0.660151,1.092969,0.785907,-0.978778,0.826012,-0.976717,1.086248,-0.457682,-0.57262,-0.991065,0.572875,0.182111,7.81
-0.584474,0.779223,-0.804641,0.306824,0.331488,-0.45006,0.015893,-0.178013,0.278178,0.526938,-0.839555,-0.52086,-0.265452,0.976398,-0.519769,1.203806,-0.922213,-0.718434,1.348991,1.386635,-1.664873,-0.279217,-0.026843,0.456348,-0.389136,-0.709493,0.982121,-0.660151,1.092969,0.785907,-0.978778,0.826012,-0.976717,1.086248,-0.457682,-0.57262,-0.991065,0.572875,0.182111,64.56
-0.584474,0.779223,-0.804641,0.306824,0.306098,2.202713,-0.134859,-0.099988,0.28197,0.315271,-0.847995,-0.521092,-0.280068,1.322929,-0.519769,1.203806,-0.922213,-0.718434,1.348991,1.386635,-1.664873,-0.279217,-0.026843,0.456348,-0.389136,-0.709493,0.982121,-0.660151,1.092969,0.785907,-0.978778,0.826012,-0.976717,1.086248,-0.457682,-0.57262,-0.991065,0.572875,0.182111,69.14
-0.584474,0.779223,-0.804641,0.306824,0.208472,-0.388744,1.666011,-1.53043,0.260942,0.205105,-0.299728,-0.452077,-0.265452,-1.431666,-0.519769,1.203806,-0.922213,-0.718434,1.348991,1.386635,-1.664873,-0.279217,-0.026843,0.456348,-0.389136,-0.709493,0.982121,-0.660151,1.092969,0.785907,-0.978778,0.826012,-0.976717,1.086248,-0.457682,-0.57262,-0.991065,0.572875,0.182111,80.29
