 additive_E_HOMO , additive_dipole_moment , additive_hardness , additive_ovality , aryl_halide_.C1_NMR_shift , aryl_halide_.C3_NMR_shift , aryl_halide_.C3_electrostatic_charge , aryl_halide_.H2_NMR_shift , aryl_halide_E_LUMO , aryl_halide_hardness , aryl_halide_molecular_weight , base_electronegativity , base_hardness , base_molecular_volume , ligand_.C12_electrostatic_charge , ligand_.C13_electrostatic_charge , ligand_.C14_electrostatic_charge , ligand_.C15_NMR_shift , ligand_.C16_NMR_shift , ligand_.C5_electrostatic_charge , ligand_.C8_NMR_shift , ligand_.C8_electrostatic_charge , ligand_.C9_electrostatic_charge , ligand_.H3_electrostatic_charge , ligand_.H4_electrostatic_charge , ligand_.H9_electrostatic_charge , ligand_V1_intensity , ligand_V3_intensity , ligand_V7_frequency , ligand_V9_frequency , ligand_dipole_moment , yield 
1.332259,-0.156342,-0.132949,0.013718,-2.887677,0.731575,1.759722,1.019317,0.195203,-0.280068,0.43423,-0.457047,1.391542,-0.930672,-0.120792,-1.37714,0.230766,-0.005036,0.070231,-1.081315,-0.859707,0.674433,-0.492467,-0.594215,-1.058716,-0.895436,-0.061407,-1.481912,-0.419848,-0.157776,-1.023661,62.64
1.332259,-0.156342,-0.132949,0.013718,0.557348,-0.501466,-0.782683,-0.719073,0.198916,-0.265452,-1.613133,-0.457047,1.391542,-0.930672,-0.120792,-1.37714,0.230766,-0.005036,0.070231,-1.081315,-0.859707,0.674433,-0.492467,-0.594215,-1.058716,-0.895436,-0.061407,-1.481912,-0.419848,-0.157776,-1.023661,7.71
1.332259,-0.156342,-0.132949,0.013718,0.555311,-0.496954,-0.92936,-0.718146,0.186538,-0.265452,-0.617829,-0.457047,1.391542,-0.930672,-0.120792,-1.37714,0.230766,-0.005036,0.070231,-1.081315,-0.859707,0.674433,-0.492467,-0.594215,-1.058716,-0.895436,-0.061407,-1.481912,-0.419848,-0.157776,-1.023661,25.62
1.332259,-0.156342,-0.132949,0.013718,-0.645694,2.394801,-1.308277,0.892294,0.180349,-0.265452,0.43423,-0.457047,1.391542,-0.930672,-0.120792,-1.37714,0.230766,-0.005036,0.070231,-1.081315,-0.859707,0.674433,-0.492467,-0.594215,-1.058716,-0.895436,-0.061407,-1.481912,-0.419848,-0.157776,-1.023661,43.31
0.491644,0.373673,-1.606463,0.820033,0.570986,-0.467225,0.248132,-0.71963,0.179111,-0.265452,-0.1129,-0.922213,-0.718434,1.392101,-0.120792,-1.37714,0.230766,-0.005036,0.070231,-1.081315,-0.859707,0.674433,-0.492467,-0.594215,-1.058716,-0.895436,-0.061407,-1.481912,-0.419848,-0.157776,-1.023661,6.7
0.491644,0.373673,-1.606463,0.820033,0.568563,-0.467402,-0.033,-0.718703,0.158068,-0.265452,0.882404,-0.922213,-0.718434,1.392101,-0.120792,-1.37714,0.230766,-0.005036,0.070231,-1.081315,-0.859707,0.674433,-0.492467,-0.594215,-1.058716,-0.895436,-0.061407,-1.481912,-0.419848,-0.157776,-1.023661,15.72
0.491644,0.373673,-1.606463,0.820033,0.33689,0.067187,-0.122636,1.572531,0.138263,-0.280068,1.934463,-0.922213,-0.718434,1.392101,-0.120792,-1.37714,0.230766,-0.005036,0.070231,-1.081315,-0.859707,0.674433,-0.492467,-0.594215,-1.058716,-0.895436,-0.061407,-1.481912,-0.419848,-0.157776,-1.023661,32.04
0.491644,0.373673,-1.606463,0.820033,0.534041,-0.54314,-0.729716,-0.719877,-3.663073,3.695556,0.032177,-0.922213,-0.718434,1.392101,-0.120792,-1.37714,0.230766,-0.005036,0.070231,-1.081315,-0.859707,0.674433,-0.492467,-0.594215,-1.058716,-0.895436,-0.061407,-1.481912,-0.419848,-0.157776,-1.023661,5.53
0.491644,0.373673,-1.606463,0.820033,-1.402122,-1.057556,-1.198269,1.42066,0.336314,-0.280068,1.084348,-0.922213,-0.718434,1.392101,-0.120792,-1.37714,0.230766,-0.005036,0.070231,-1.081315,-0.859707,0.674433,-0.492467,-0.594215,-1.058716,-0.895436,-0.061407,-1.481912,-0.419848,-0.157776,-1.023661,6.84
0.491644,0.373673,-1.606463,0.820033,0.556549,-0.452184,0.239983,-0.720681,0.540554,-0.265452,-1.007165,-0.922213,-0.718434,1.392101,-0.120792,-1.37714,0.230766,-0.005036,0.070231,-1.081315,-0.859707,0.674433,-0.492467,-0.594215,-1.058716,-0.895436,-0.061407,-1.481912,-0.419848,-0.157776,-1.023661,0.57
0.491644,0.373673,-1.606463,0.820033,0.553146,-0.45006,0.015893,-0.719877,0.526938,-0.265452,-0.011861,-0.922213,-0.718434,1.392101,-0.120792,-1.37714,0.230766,-0.005036,0.070231,-1.081315,-0.859707,0.674433,-0.492467,-0.594215,-1.058716,-0.895436,-0.061407,-1.481912,-0.419848,-0.157776,-1.023661,22.16
0.491644,0.373673,-1.606463,0.820033,-0.66387,2.202713,-0.134859,1.768844,0.315271,-0.280068,1.040198,-0.922213,-0.718434,1.392101,-0.120792,-1.37714,0.230766,-0.005036,0.070231,-1.081315,-0.859707,0.674433,-0.492467,-0.594215,-1.058716,-0.895436,-0.061407,-1.481912,-0.419848,-0.157776,-1.023661,31.42
0.491644,0.373673,-1.606463,0.820033,0.608885,-0.388744,1.666011,-0.72099,0.205105,-0.265452,-1.613133,-0.922213,-0.718434,1.392101,-0.120792,-1.37714,0.230766,-0.005036,0.070231,-1.081315,-0.859707,0.674433,-0.492467,-0.594215,-1.058716,-0.895436,-0.061407,-1.481912,-0.419848,-0.157776,-1.023661,22.29
0.491644,0.373673,-1.606463,0.820033,0.615098,-0.390691,1.706755,-0.720186,0.1853,-0.265452,-0.617829,-0.922213,-0.718434,1.392101,-0.120792,-1.37714,0.230766,-0.005036,0.070231,-1.081315,-0.859707,0.674433,-0.492467,-0.594215,-1.058716,-0.895436,-0.061407,-1.481912,-0.419848,-0.157776,-1.023661,31.23
0.491644,0.373673,-1.606463,0.820033,-2.887677,0.731575,1.759722,1.019317,0.195203,-0.280068,0.43423,-0.922213,-0.718434,1.392101,-0.120792,-1.37714,0.230766,-0.005036,0.070231,-1.081315,-0.859707,0.674433,-0.492467,-0.594215,-1.058716,-0.895436,-0.061407,-1.481912,-0.419848,-0.157776,-1.023661,31.18
0.491644,0.373673,-1.606463,0.820033,0.557348,-0.501466,-0.782683,-0.719073,0.198916,-0.265452,-1.613133,-0.922213,-0.718434,1.392101,-0.120792,-1.37714,0.230766,-0.005036,0.070231,-1.081315,-0.859707,0.674433,-0.492467,-0.594215,-1.058716,-0.895436,-0.061407,-1.481912,-0.419848,-0.157776,-1.023661,3.04
0.491644,0.373673,-1.606463,0.820033,0.555311,-0.496954,-0.92936,-0.718146,0.186538,-0.265452,-0.617829,-0.922213,-0.718434,1.392101,-0.120792,-1.37714,0.230766,-0.005036,0.070231,-1.081315,-0.859707,0.674433,-0.492467,-0.594215,-1.058716,-0.895436,-0.061407,-1.481912,-0.419848,-0.157776,-1.023661,13.64
0.491644,0.373673,-1.606463,0.820033,-0.645694,2.394801,-1.308277,0.892294,0.180349,-0.265452,0.43423,-0.922213,-0.718434,1.392101,-0.120792,-1.37714,0.230766,-0.005036,0.070231,-1.081315,-0.859707,0.674433,-0.492467,-0.594215,-1.058716,-0.895436,-0.061407,-1.481912,-0.419848,-0.157776,-1.023661,21.33
0.491644,0.373673,-1.606463,0.820033,0.570986,-0.467225,0.248132,-0.71963,0.179111,-0.265452,-0.1129,1.403618,-0.718434,-0.438568,-0.120792,-1.37714,0.230766,-0.005036,0.070231,-1.081315,-0.859707,0.674433,-0.492467,-0.594215,-1.058716,-0.895436,-0.061407,-1.481912,-0.419848,-0.157776,-1.023661,10.49
0.491644,0.373673,-1.606463,0.820033,0.568563,-0.467402,-0.033,-0.718703,0.158068,-0.265452,0.882404,1.403618,-0.718434,-0.438568,-0.120792,-1.37714,0.230766,-0.005036,0.070231,-1.081315,-0.859707,0.674433,-0.492467,-0.594215,-1.058716,-0.895436,-0.061407,-1.481912,-0.419848,-0.157776,-1.023661,26.3
0.491644,0.373673,-1.606463,0.820033,0.33689,0.067187,-0.122636,1.572531,0.138263,-0.280068,1.934463,1.403618,-0.718434,-0.438568,-0.120792,-1.37714,0.230766,-0.005036,0.070231,-1.081315,-0.859707,0.674433,-0.492467,-0.594215,-1.058716,-0.895436,-0.061407,-1.481912,-0.419848,-0.157776,-1.023661,23.69
0.491644,0.373673,-1.606463,0.820033,0.534041,-0.54314,-0.729716,-0.719877,-3.663073,3.695556,0.032177,1.403618,-0.718434,-0.438568,-0.120792,-1.37714,0.230766,-0.005036,0.070231,-1.081315,-0.859707,0.674433,-0.492467,-0.594215,-1.058716,-0.895436,-0.061407,-1.481912,-0.419848,-0.157776,-1.023661,6.73
0.491644,0.373673,-1.606463,0.820033,-1.402122,-1.057556,-1.198269,1.42066,0.336314,-0.280068,1.084348,1.403618,-0.718434,-0.438568,-0.120792,-1.37714,0.230766,-0.005036,0.070231,-1.081315,-0.859707,0.674433,-0.492467,-0.594215,-1.058716,-0.895436,-0.061407,-1.481912,-0.419848,-0.157776,-1.023661,13.42
0.491644,0.373673,-1.606463,0.820033,0.556549,-0.452184,0.239983,-0.720681,0.540554,-0.265452,-1.007165,1.403618,-0.718434,-0.438568,-0.120792,-1.37714,0.230766,-0.005036,0.070231,-1.081315,-0.859707,0.674433,-0.492467,-0.594215,-1.058716,-0.895436,-0.061407,-1.481912,-0.419848,-0.157776,-1.023661,1.04
0.491644,0.373673,-1.606463,0.820033,0.553146,-0.45006,0.015893,-0.719877,0.526938,-0.265452,-0.011861,1.403618,-0.718434,-0.438568,-0.120792,-1.37714,0.230766,-0.005036,0.070231,-1.081315,-0.859707,0.674433,-0.492467,-0.594215,-1.058716,-0.895436,-0.061407,-1.481912,-0.419848,-0.157776,-1.023661,23
0.491644,0.373673,-1.606463,0.820033,-0.66387,2.202713,-0.134859,1.768844,0.315271,-0.280068,1.040198,1.403618,-0.718434,-0.438568,-0.120792,-1.37714,0.230766,-0.005036,0.070231,-1.081315,-0.859707,0.674433,-0.492467,-0.594215,-1.058716,-0.895436,-0.061407,-1.481912,-0.419848,-0.157776,-1.023661,37.02
0.491644,0.373673,-1.606463,0.820033,0.608885,-0.388744,1.666011,-0.72099,0.205105,-0.265452,-1.613133,1.403618,-0.718434,-0.438568,-0.120792,-1.37714,0.230766,-0.005036,0.070231,-1.081315,-0.859707,0.674433,-0.492467,-0.594215,-1.058716,-0.895436,-0.061407,-1.481912,-0.419848,-0.157776,-1.023661,22.7
0.491644,0.373673,-1.606463,0.820033,0.615098,-0.390691,1.706755,-0.720186,0.1853,-0.265452,-0.617829,1.403618,-0.718434,-0.438568,-0.120792,-1.37714,0.230766,-0.005036,0.070231,-1.081315,-0.859707,0.674433,-0.492467,-0.594215,-1.058716,-0.895436,-0.061407,-1.481912,-0.419848,-0.157776,-1.023661,37.46
0.491644,0.373673,-1.606463,0.820033,-2.887677,0.731575,1.759722,1.019317,0.195203,-0.280068,0.43423,1.403618,-0.718434,-0.438568,-0.120792,-1.37714,0.230766,-0.005036,0.070231,-1.081315,-0.859707,0.674433,-0.492467,-0.594215,-1.058716,-0.895436,-0.061407,-1.481912,-0.419848,-0.157776,-1.023661,39.39
0.491644,0.373673,-1.606463,0.820033,0.557348,-0.501466,-0.782683,-0.719073,0.198916,-0.265452,-1.613133,1.403618,-0.718434,-0.438568,-0.120792,-1.37714,0.230766,-0.005036,0.070231,-1.081315,-0.859707,0.674433,-0.492467,-0.594215,-1.058716,-0.895436,-0.061407,-1.481912,-0.419848,-0.157776,-1.023661,4.58
0.491644,0.373673,-1.606463,0.820033,0.555311,-0.496954,-0.92936,-0.718146,0.186538,-0.265452,-0.617829,1.403618,-0.718434,-0.438568,-0.120792,-1.37714,0.230766,-0.005036,0.070231,-1.081315,-0.859707,0.674433,-0.492467,-0.594215,-1.058716,-0.895436,-0.061407,-1.481912,-0.419848,-0.157776,-1.023661,22.71
0.491644,0.373673,-1.606463,0.820033,-0.645694,2.394801,-1.308277,0.892294,0.180349,-0.265452,0.43423,1.403618,-0.718434,-0.438568,-0.120792,-1.37714,0.230766,-0.005036,0.070231,-1.081315,-0.859707,0.674433,-0.492467,-0.594215,-1.058716,-0.895436,-0.061407,-1.481912,-0.419848,-0.157776,-1.023661,33.32
0.491644,0.373673,-1.606463,0.820033,0.570986,-0.467225,0.248132,-0.71963,0.179111,-0.265452,-0.1129,-0.457047,1.391542,-0.930672,-0.120792,-1.37714,0.230766,-0.005036,0.070231,-1.081315,-0.859707,0.674433,-0.492467,-0.594215,-1.058716,-0.895436,-0.061407,-1.481912,-0.419848,-0.157776,-1.023661,7.34
0.491644,0.373673,-1.606463,0.820033,0.568563,-0.467402,-0.033,-0.718703,0.158068,-0.265452,0.882404,-0.457047,1.391542,-0.930672,-0.120792,-1.37714,0.230766,-0.005036,0.070231,-1.081315,-0.859707,0.674433,-0.492467,-0.594215,-1.058716,-0.895436,-0.061407,-1.481912,-0.419848,-0.157776,-1.023661,26.03
0.491644,0.373673,-1.606463,0.820033,0.33689,0.067187,-0.122636,1.572531,0.138263,-0.280068,1.934463,-0.457047,1.391542,-0.930672,-0.120792,-1.37714,0.230766,-0.005036,0.070231,-1.081315,-0.859707,0.674433,-0.492467,-0.594215,-1.058716,-0.895436,-0.061407,-1.481912,-0.419848,-0.157776,-1.023661,36.25
0.491644,0.373673,-1.606463,0.820033,0.534041,-0.54314,-0.729716,-0.719877,-3.663073,3.695556,0.032177,-0.457047,1.391542,-0.930672,-0.120792,-1.37714,0.230766,-0.005036,0.070231,-1.081315,-0.859707,0.674433,-0.492467,-0.594215,-1.058716,-0.895436,-0.061407,-1.481912,-0.419848,-0.157776,-1.023661,4.19
0.491644,0.373673,-1.606463,0.820033,-1.402122,-1.057556,-1.198269,1.42066,0.336314,-0.280068,1.084348,-0.457047,1.391542,-0.930672,-0.120792,-1.37714,0.230766,-0.005036,0.070231,-1.081315,-0.859707,0.674433,-0.492467,-0.594215,-1.058716,-0.895436,-0.061407,-1.481912,-0.419848,-0.157776,-1.023661,6.11
0.491644,0.373673,-1.606463,0.820033,0.556549,-0.452184,0.239983,-0.720681,0.540554,-0.265452,-1.007165,-0.457047,1.391542,-0.930672,-0.120792,-1.37714,0.230766,-0.005036,0.070231,-1.081315,-0.859707,0.674433,-0.492467,-0.594215,-1.058716,-0.895436,-0.061407,-1.481912,-0.419848,-0.157776,-1.023661,0.88
0.491644,0.373673,-1.606463,0.820033,0.553146,-0.45006,0.015893,-0.719877,0.526938,-0.265452,-0.011861,-0.457047,1.391542,-0.930672,-0.120792,-1.37714,0.230766,-0.005036,0.070231,-1.081315,-0.859707,0.674433,-0.492467,-0.594215,-1.058716,-0.895436,-0.061407,-1.481912,-0.419848,-0.157776,-1.023661,16.69
0.491644,0.373673,-1.606463,0.820033,-0.66387,2.202713,-0.134859,1.768844,0.315271,-0.280068,1.040198,-0.457047,1.391542,-0.930672,-0.120792,-1.37714,0.230766,-0.005036,0.070231,-1.081315,-0.859707,0.674433,-0.492467,-0.594215,-1.058716,-0.895436,-0.061407,-1.481912,-0.419848,-0.157776,-1.023661,31.27
0.491644,0.373673,-1.606463,0.820033,0.608885,-0.388744,1.666011,-0.72099,0.205105,-0.265452,-1.613133,-0.457047,1.391542,-0.930672,-0.120792,-1.37714,0.230766,-0.005036,0.070231,-1.081315,-0.859707,0.674433,-0.492467,-0.594215,-1.058716,-0.895436,-0.061407,-1.481912,-0.419848,-0.157776,-1.023661,24.66
0.491644,0.373673,-1.606463,0.820033,0.615098,-0.390691,1.706755,-0.720186,0.1853,-0.265452,-0.617829,-0.457047,1.391542,-0.930672,-0.120792,-1.37714,0.230766,-0.005036,0.070231,-1.081315,-0.859707,0.674433,-0.492467,-0.594215,-1.058716,-0.895436,-0.061407,-1.481912,-0.419848,-0.157776,-1.023661,45.98
0.491644,0.373673,-1.606463,0.820033,-2.887677,0.731575,1.759722,1.019317,0.195203,-0.280068,0.43423,-0.457047,1.391542,-0.930672,-0.120792,-1.37714,0.230766,-0.005036,0.070231,-1.081315,-0.859707,0.674433,-0.492467,-0.594215,-1.058716,-0.895436,-0.061407,-1.481912,-0.419848,-0.157776,-1.023661,52.56
0.491644,0.373673,-1.606463,0.820033,0.557348,-0.501466,-0.782683,-0.719073,0.198916,-0.265452,-1.613133,-0.457047,1.391542,-0.930672,-0.120792,-1.37714,0.230766,-0.005036,0.070231,-1.081315,-0.859707,0.674433,-0.492467,-0.594215,-1.058716,-0.895436,-0.061407,-1.481912,-0.419848,-0.157776,-1.023661,3.35
0.491644,0.373673,-1.606463,0.820033,0.555311,-0.496954,-0.92936,-0.718146,0.186538,-0.265452,-0.617829,-0.457047,1.391542,-0.930672,-0.120792,-1.37714,0.230766,-0.005036,0.070231,-1.081315,-0.859707,0.674433,-0.492467,-0.594215,-1.058716,-0.895436,-0.061407,-1.481912,-0.419848,-0.157776,-1.023661,15.36
0.491644,0.373673,-1.606463,0.820033,-0.645694,2.394801,-1.308277,0.892294,0.180349,-0.265452,0.43423,-0.457047,1.391542,-0.930672,-0.120792,-1.37714,0.230766,-0.005036,0.070231,-1.081315,-0.859707,0.674433,-0.492467,-0.594215,-1.058716,-0.895436,-0.061407,-1.481912,-0.419848,-0.157776,-1.023661,29.92
0.266006,0.725145,-0.869706,-0.311215,0.570986,-0.467225,0.248132,-0.71963,0.179111,-0.265452,-0.1129,-0.922213,-0.718434,1.392101,-1.437447,1.404263,-1.203911,-1.596058,-1.397523,-0.906121,1.671265,-1.666517,1.691782,-1.304328,-0.930018,1.654442,-0.475889,-0.270016,1.687441,1.498217,-0.968278,13.17
0.266006,0.725145,-0.869706,-0.311215,0.568563,-0.467402,-0.033,-0.718703,0.158068,-0.265452,0.882404,-0.922213,-0.718434,1.392101,-1.437447,1.404263,-1.203911,-1.596058,-1.397523,-0.906121,1.671265,-1.666517,1.691782,-1.304328,-0.930018,1.654442,-0.475889,-0.270016,1.687441,1.498217,-0.968278,16.79
0.266006,0.725145,-0.869706,-0.311215,0.33689,0.067187,-0.122636,1.572531,0.138263,-0.280068,1.934463,-0.922213,-0.718434,1.392101,-1.437447,1.404263,-1.203911,-1.596058,-1.397523,-0.906121,1.671265,-1.666517,1.691782,-1.304328,-0.930018,1.654442,-0.475889,-0.270016,1.687441,1.498217,-0.968278,16.25
0.266006,0.725145,-0.869706,-0.311215,0.539816,-0.545883,-0.774534,-0.720804,0.523224,-0.280068,-0.963015,-0.922213,-0.718434,1.392101,-1.437447,1.404263,-1.203911,-1.596058,-1.397523,-0.906121,1.671265,-1.666517,1.691782,-1.304328,-0.930018,1.654442,-0.475889,-0.270016,1.687441,1.498217,-0.968278,2.12
0.266006,0.725145,-0.869706,-0.311215,0.534041,-0.54314,-0.729716,-0.719877,-3.663073,3.695556,0.032177,-0.922213,-0.718434,1.392101,-1.437447,1.404263,-1.203911,-1.596058,-1.397523,-0.906121,1.671265,-1.666517,1.691782,-1.304328,-0.930018,1.654442,-0.475889,-0.270016,1.687441,1.498217,-0.968278,15.86
0.266006,0.725145,-0.869706,-0.311215,-1.402122,-1.057556,-1.198269,1.42066,0.336314,-0.280068,1.084348,-0.922213,-0.718434,1.392101,-1.437447,1.404263,-1.203911,-1.596058,-1.397523,-0.906121,1.671265,-1.666517,1.691782,-1.304328,-0.930018,1.654442,-0.475889,-0.270016,1.687441,1.498217,-0.968278,15.95
0.266006,0.725145,-0.869706,-0.311215,0.556549,-0.452184,0.239983,-0.720681,0.540554,-0.265452,-1.007165,-0.922213,-0.718434,1.392101,-1.437447,1.404263,-1.203911,-1.596058,-1.397523,-0.906121,1.671265,-1.666517,1.691782,-1.304328,-0.930018,1.654442,-0.475889,-0.270016,1.687441,1.498217,-0.968278,7.11
0.266006,0.725145,-0.869706,-0.311215,0.553146,-0.45006,0.015893,-0.719877,0.526938,-0.265452,-0.011861,-0.922213,-0.718434,1.392101,-1.437447,1.404263,-1.203911,-1.596058,-1.397523,-0.906121,1.671265,-1.666517,1.691782,-1.304328,-0.930018,1.654442,-0.475889,-0.270016,1.687441,1.498217,-0.968278,24.76
0.266006,0.725145,-0.869706,-0.311215,-0.66387,2.202713,-0.134859,1.768844,0.315271,-0.280068,1.040198,-0.922213,-0.718434,1.392101,-1.437447,1.404263,-1.203911,-1.596058,-1.397523,-0.906121,1.671265,-1.666517,1.691782,-1.304328,-0.930018,1.654442,-0.475889,-0.270016,1.687441,1.498217,-0.968278,28.11
0.266006,0.725145,-0.869706,-0.311215,0.608885,-0.388744,1.666011,-0.72099,0.205105,-0.265452,-1.613133,-0.922213,-0.718434,1.392101,-1.437447,1.404263,-1.203911,-1.596058,-1.397523,-0.906121,1.671265,-1.666517,1.691782,-1.304328,-0.930018,1.654442,-0.475889,-0.270016,1.687441,1.498217,-0.968278,27.25
0.266006,0.725145,-0.869706,-0.311215,0.615098,-0.390691,1.706755,-0.720186,0.1853,-0.265452,-0.617829,-0.922213,-0.718434,1.392101,-1.437447,1.404263,-1.203911,-1.596058,-1.397523,-0.906121,1.671265,-1.666517,1.691782,-1.304328,-0.930018,1.654442,-0.475889,-0.270016,1.687441,1.498217,-0.968278,31.77
0.266006,0.725145,-0.869706,-0.311215,-2.887677,0.731575,1.759722,1.019317,0.195203,-0.280068,0.43423,-0.922213,-0.718434,1.392101,-1.437447,1.404263,-1.203911,-1.596058,-1.397523,-0.906121,1.671265,-1.666517,1.691782,-1.304328,-0.930018,1.654442,-0.475889,-0.270016,1.687441,1.498217,-0.968278,37.3
0.266006,0.725145,-0.869706,-0.311215,0.557348,-0.501466,-0.782683,-0.719073,0.198916,-0.265452,-1.613133,-0.922213,-0.718434,1.392101,-1.437447,1.404263,-1.203911,-1.596058,-1.397523,-0.906121,1.671265,-1.666517,1.691782,-1.304328,-0.930018,1.654442,-0.475889,-0.270016,1.687441,1.498217,-0.968278,16.88
0.266006,0.725145,-0.869706,-0.311215,0.555311,-0.496954,-0.92936,-0.718146,0.186538,-0.265452,-0.617829,-0.922213,-0.718434,1.392101,-1.437447,1.404263,-1.203911,-1.596058,-1.397523,-0.906121,1.671265,-1.666517,1.691782,-1.304328,-0.930018,1.654442,-0.475889,-0.270016,1.687441,1.498217,-0.968278,22.42
0.266006,0.725145,-0.869706,-0.311215,-0.645694,2.394801,-1.308277,0.892294,0.180349,-0.265452,0.43423,-0.922213,-0.718434,1.392101,-1.437447,1.404263,-1.203911,-1.596058,-1.397523,-0.906121,1.671265,-1.666517,1.691782,-1.304328,-0.930018,1.654442,-0.475889,-0.270016,1.687441,1.498217,-0.968278,23.46
0.266006,0.725145,-0.869706,-0.311215,0.570986,-0.467225,0.248132,-0.71963,0.179111,-0.265452,-0.1129,1.403618,-0.718434,-0.438568,-1.437447,1.404263,-1.203911,-1.596058,-1.397523,-0.906121,1.671265,-1.666517,1.691782,-1.304328,-0.930018,1.654442,-0.475889,-0.270016,1.687441,1.498217,-0.968278,9.3
0.266006,0.725145,-0.869706,-0.311215,0.568563,-0.467402,-0.033,-0.718703,0.158068,-0.265452,0.882404,1.403618,-0.718434,-0.438568,-1.437447,1.404263,-1.203911,-1.596058,-1.397523,-0.906121,1.671265,-1.666517,1.691782,-1.304328,-0.930018,1.654442,-0.475889,-0.270016,1.687441,1.498217,-0.968278,35.05
0.266006,0.725145,-0.869706,-0.311215,0.33689,0.067187,-0.122636,1.572531,0.138263,-0.280068,1.934463,1.403618,-0.718434,-0.438568,-1.437447,1.404263,-1.203911,-1.596058,-1.397523,-0.906121,1.671265,-1.666517,1.691782,-1.304328,-0.930018,1.654442,-0.475889,-0.270016,1.687441,1.498217,-0.968278,35.4
0.266006,0.725145,-0.869706,-0.311215,0.534041,-0.54314,-0.729716,-0.719877,-3.663073,3.695556,0.032177,1.403618,-0.718434,-0.438568,-1.437447,1.404263,-1.203911,-1.596058,-1.397523,-0.906121,1.671265,-1.666517,1.691782,-1.304328,-0.930018,1.654442,-0.475889,-0.270016,1.687441,1.498217,-0.968278,34.89
0.266006,0.725145,-0.869706,-0.311215,-1.402122,-1.057556,-1.198269,1.42066,0.336314,-0.280068,1.084348,1.403618,-0.718434,-0.438568,-1.437447,1.404263,-1.203911,-1.596058,-1.397523,-0.906121,1.671265,-1.666517,1.691782,-1.304328,-0.930018,1.654442,-0.475889,-0.270016,1.687441,1.498217,-0.968278,35.69
0.266006,0.725145,-0.869706,-0.311215,0.556549,-0.452184,0.239983,-0.720681,0.540554,-0.265452,-1.007165,1.403618,-0.718434,-0.438568,-1.437447,1.404263,-1.203911,-1.596058,-1.397523,-0.906121,1.671265,-1.666517,1.691782,-1.304328,-0.930018,1.654442,-0.475889,-0.270016,1.687441,1.498217,-0.968278,1.26
0.266006,0.725145,-0.869706,-0.311215,0.553146,-0.45006,0.015893,-0.719877,0.526938,-0.265452,-0.011861,1.403618,-0.718434,-0.438568,-1.437447,1.404263,-1.203911,-1.596058,-1.397523,-0.906121,1.671265,-1.666517,1.691782,-1.304328,-0.930018,1.654442,-0.475889,-0.270016,1.687441,1.498217,-0.968278,55.96
0.266006,0.725145,-0.869706,-0.311215,-0.66387,2.202713,-0.134859,1.768844,0.315271,-0.280068,1.040198,1.403618,-0.718434,-0.438568,-1.437447,1.404263,-1.203911,-1.596058,-1.397523,-0.906121,1.671265,-1.666517,1.691782,-1.304328,-0.930018,1.654442,-0.475889,-0.270016,1.687441,1.498217,-0.968278,59.93
0.266006,0.725145,-0.869706,-0.311215,0.608885,-0.388744,1.666011,-0.72099,0.205105,-0.265452,-1.613133,1.403618,-0.718434,-0.438568,-1.437447,1.404263,-1.203911,-1.596058,-1.397523,-0.906121,1.671265,-1.666517,1.691782,-1.304328,-0.930018,1.654442,-0.475889,-0.270016,1.687441,1.498217,-0.968278,56.99
0.266006,0.725145,-0.869706,-0.311215,0.615098,-0.390691,1.706755,-0.720186,0.1853,-0.265452,-0.617829,1.403618,-0.718434,-0.438568,-1.437447,1.404263,-1.203911,-1.596058,-1.397523,-0.906121,1.671265,-1.666517,1.691782,-1.304328,-0.930018,1.654442,-0.475889,-0.270016,1.687441,1.498217,-0.968278,63.01
0.266006,0.725145,-0.869706,-0.311215,-2.887677,0.731575,1.759722,1.019317,0.195203,-0.280068,0.43423,1.403618,-0.718434,-0.438568,-1.437447,1.404263,-1.203911,-1.596058,-1.397523,-0.906121,1.671265,-1.666517,1.691782,-1.304328,-0.930018,1.654442,-0.475889,-0.270016,1.687441,1.498217,-0.968278,59.18
0.266006,0.725145,-0.869706,-0.311215,0.557348,-0.501466,-0.782683,-0.719073,0.198916,-0.265452,-1.613133,1.403618,-0.718434,-0.438568,-1.437447,1.404263,-1.203911,-1.596058,-1.397523,-0.906121,1.671265,-1.666517,1.691782,-1.304328,-0.930018,1.654442,-0.475889,-0.270016,1.687441,1.498217,-0.968278,7.67
0.266006,0.725145,-0.869706,-0.311215,0.555311,-0.496954,-0.92936,-0.718146,0.186538,-0.265452,-0.617829,1.403618,-0.718434,-0.438568,-1.437447,1.404263,-1.203911,-1.596058,-1.397523,-0.906121,1.671265,-1.666517,1.691782,-1.304328,-0.930018,1.654442,-0.475889,-0.270016,1.687441,1.498217,-0.968278,54.77
0.266006,0.725145,-0.869706,-0.311215,-0.645694,2.394801,-1.308277,0.892294,0.180349,-0.265452,0.43423,1.403618,-0.718434,-0.438568,-1.437447,1.404263,-1.203911,-1.596058,-1.397523,-0.906121,1.671265,-1.666517,1.691782,-1.304328,-0.930018,1.654442,-0.475889,-0.270016,1.687441,1.498217,-0.968278,62.18
