 additive_.C5_electrostatic_charge , aryl_halide_.C1_NMR_shift , aryl_halide_.C3_NMR_shift , aryl_halide_dipole_moment , base_molecular_weight , ligand_.C7_NMR_shift , ligand_.H9_NMR_shift , ligand_V2_intensity , yield 
-0.857241,-1.402122,-1.057556,0.525511,1.415642,-0.983179,-0.653141,-0.198362,66.02
-0.857241,0.556549,-0.452184,0.027862,1.415642,-0.983179,-0.653141,-0.198362,2.35
-0.857241,0.553146,-0.45006,0.117611,1.415642,-0.983179,-0.653141,-0.198362,70.86
-0.857241,-0.66387,2.202713,-0.141682,1.415642,-0.983179,-0.653141,-0.198362,68.53
-0.857241,0.608885,-0.388744,1.354264,1.415642,-0.983179,-0.653141,-0.198362,76.31
-0.857241,0.615098,-0.390691,1.421563,1.415642,-0.983179,-0.653141,-0.198362,75.95
-0.857241,-2.887677,0.731575,1.171973,1.415642,-0.983179,-0.653141,-0.198362,82.35
-0.857241,0.557348,-0.501466,-0.23975,1.415642,-0.983179,-0.653141,-0.198362,4.97
-0.857241,0.555311,-0.496954,-0.242991,1.415642,-0.983179,-0.653141,-0.198362,25.79
-0.857241,-0.645694,2.394801,-0.352563,1.415642,-0.983179,-0.653141,-0.198362,62.08
-0.857241,0.570986,-0.467225,-1.710721,-0.590997,-0.983179,-0.653141,-0.198362,19.16
-0.857241,0.568563,-0.467402,-1.729249,-0.590997,-0.983179,-0.653141,-0.198362,35.94
-0.857241,0.33689,0.067187,-1.388835,-0.590997,-0.983179,-0.653141,-0.198362,37.9
-0.857241,0.539816,-0.545883,0.658154,-0.590997,-0.983179,-0.653141,-0.198362,41.26
-0.857241,0.534041,-0.54314,0.74786,-0.590997,-0.983179,-0.653141,-0.198362,59.07
-0.857241,-1.402122,-1.057556,0.525511,-0.590997,-0.983179,-0.653141,-0.198362,59.6
-0.857241,0.556549,-0.452184,0.027862,-0.590997,-0.983179,-0.653141,-0.198362,2.42
-0.857241,0.553146,-0.45006,0.117611,-0.590997,-0.983179,-0.653141,-0.198362,58.63
-0.857241,-0.66387,2.202713,-0.141682,-0.590997,-0.983179,-0.653141,-0.198362,64
-0.857241,0.608885,-0.388744,1.354264,-0.590997,-0.983179,-0.653141,-0.198362,34.05
-0.857241,0.615098,-0.390691,1.421563,-0.590997,-0.983179,-0.653141,-0.198362,41.43
-0.857241,-2.887677,0.731575,1.171973,-0.590997,-0.983179,-0.653141,-0.198362,47.77
-0.857241,0.557348,-0.501466,-0.23975,-0.590997,-0.983179,-0.653141,-0.198362,20.35
-0.857241,0.555311,-0.496954,-0.242991,-0.590997,-0.983179,-0.653141,-0.198362,60.49
-0.857241,-0.645694,2.394801,-0.352563,-0.590997,-0.983179,-0.653141,-0.198362,63.88
-0.857241,0.570986,-0.467225,-1.710721,-0.806544,-0.983179,-0.653141,-0.198362,21.6
-0.857241,0.568563,-0.467402,-1.729249,-0.806544,-0.983179,-0.653141,-0.198362,38.6
-0.857241,0.33689,0.067187,-1.388835,-0.806544,-0.983179,-0.653141,-0.198362,44.68
-0.857241,0.539816,-0.545883,0.658154,-0.806544,-0.983179,-0.653141,-0.198362,44.14
-0.857241,0.534041,-0.54314,0.74786,-0.806544,-0.983179,-0.653141,-0.198362,66.81
-0.857241,-1.402122,-1.057556,0.525511,-0.806544,-0.983179,-0.653141,-0.198362,68.25
-0.857241,0.556549,-0.452184,0.027862,-0.806544,-0.983179,-0.653141,-0.198362,2.58
-0.857241,0.553146,-0.45006,0.117611,-0.806544,-0.983179,-0.653141,-0.198362,74.11
-0.857241,-0.66387,2.202713,-0.141682,-0.806544,-0.983179,-0.653141,-0.198362,72.85
-0.857241,0.608885,-0.388744,1.354264,-0.806544,-0.983179,-0.653141,-0.198362,89.08
-0.857241,0.615098,-0.390691,1.421563,-0.806544,-0.983179,-0.653141,-0.198362,85.66
-0.857241,-2.887677,0.731575,1.171973,-0.806544,-0.983179,-0.653141,-0.198362,94.15
-0.857241,0.557348,-0.501466,-0.23975,-0.806544,-0.983179,-0.653141,-0.198362,24.94
-0.857241,0.555311,-0.496954,-0.242991,-0.806544,-0.983179,-0.653141,-0.198362,80.07
-0.857241,-0.645694,2.394801,-0.352563,-0.806544,-0.983179,-0.653141,-0.198362,86.2
0.370213,0.570986,-0.467225,-1.710721,1.415642,-0.983179,-0.653141,-0.198362,1.25
0.370213,0.568563,-0.467402,-1.729249,1.415642,-0.983179,-0.653141,-0.198362,16.05
0.370213,0.33689,0.067187,-1.388835,1.415642,-0.983179,-0.653141,-0.198362,30.71
0.370213,-1.402122,-1.057556,0.525511,1.415642,-0.983179,-0.653141,-0.198362,43.09
0.370213,0.553146,-0.45006,0.117611,1.415642,-0.983179,-0.653141,-0.198362,47.35
0.370213,-0.66387,2.202713,-0.141682,1.415642,-0.983179,-0.653141,-0.198362,64.25
0.370213,0.608885,-0.388744,1.354264,1.415642,-0.983179,-0.653141,-0.198362,57.6
0.370213,0.615098,-0.390691,1.421563,1.415642,-0.983179,-0.653141,-0.198362,64.01
0.370213,-2.887677,0.731575,1.171973,1.415642,-0.983179,-0.653141,-0.198362,72.27
0.370213,0.557348,-0.501466,-0.23975,1.415642,-0.983179,-0.653141,-0.198362,0.87
0.370213,0.555311,-0.496954,-0.242991,1.415642,-0.983179,-0.653141,-0.198362,42.1
0.370213,-0.645694,2.394801,-0.352563,1.415642,-0.983179,-0.653141,-0.198362,50.26
0.370213,0.570986,-0.467225,-1.710721,-0.590997,-0.983179,-0.653141,-0.198362,2.44
0.370213,0.568563,-0.467402,-1.729249,-0.590997,-0.983179,-0.653141,-0.198362,28.79
0.370213,0.33689,0.067187,-1.388835,-0.590997,-0.983179,-0.653141,-0.198362,34.86
0.370213,0.534041,-0.54314,0.74786,-0.590997,-0.983179,-0.653141,-0.198362,20.9
0.370213,-1.402122,-1.057556,0.525511,-0.590997,-0.983179,-0.653141,-0.198362,36.07
0.370213,0.556549,-0.452184,0.027862,-0.590997,-0.983179,-0.653141,-0.198362,0.49
0.370213,0.553146,-0.45006,0.117611,-0.590997,-0.983179,-0.653141,-0.198362,37.99
0.370213,-0.66387,2.202713,-0.141682,-0.590997,-0.983179,-0.653141,-0.198362,56.48
0.370213,0.608885,-0.388744,1.354264,-0.590997,-0.983179,-0.653141,-0.198362,26.83
0.370213,0.615098,-0.390691,1.421563,-0.590997,-0.983179,-0.653141,-0.198362,36.1
0.370213,-2.887677,0.731575,1.171973,-0.590997,-0.983179,-0.653141,-0.198362,46.53
0.370213,0.557348,-0.501466,-0.23975,-0.590997,-0.983179,-0.653141,-0.198362,1.47
0.370213,-0.645694,2.394801,-0.352563,-0.590997,-0.983179,-0.653141,-0.198362,57.25
0.370213,0.570986,-0.467225,-1.710721,-0.806544,-0.983179,-0.653141,-0.198362,2.1
0.370213,0.568563,-0.467402,-1.729249,-0.806544,-0.983179,-0.653141,-0.198362,29.63
0.370213,0.33689,0.067187,-1.388835,-0.806544,-0.983179,-0.653141,-0.198362,40.21
0.370213,0.534041,-0.54314,0.74786,-0.806544,-0.983179,-0.653141,-0.198362,23.92
0.370213,-1.402122,-1.057556,0.525511,-0.806544,-0.983179,-0.653141,-0.198362,44.45
0.370213,0.556549,-0.452184,0.027862,-0.806544,-0.983179,-0.653141,-0.198362,0.49
0.370213,0.553146,-0.45006,0.117611,-0.806544,-0.983179,-0.653141,-0.198362,39.52
0.370213,-0.66387,2.202713,-0.141682,-0.806544,-0.983179,-0.653141,-0.198362,69.72
0.370213,0.608885,-0.388744,1.354264,-0.806544,-0.983179,-0.653141,-0.198362,47.18
0.370213,0.615098,-0.390691,1.421563,-0.806544,-0.983179,-0.653141,-0.198362,65.99
0.370213,-2.887677,0.731575,1.171973,-0.806544,-0.983179,-0.653141,-0.198362,87.94
0.370213,0.557348,-0.501466,-0.23975,-0.806544,-0.983179,-0.653141,-0.198362,1.57
0.370213,0.555311,-0.496954,-0.242991,-0.806544,-0.983179,-0.653141,-0.198362,61.5
0.370213,-0.645694,2.394801,-0.352563,-0.806544,-0.983179,-0.653141,-0.198362,83.96
0.811187,0.570986,-0.467225,-1.710721,1.415642,0.721067,-0.653141,-0.896134,13.96
0.811187,0.568563,-0.467402,-1.729249,1.415642,0.721067,-0.653141,-0.896134,15.09
0.811187,0.33689,0.067187,-1.388835,1.415642,0.721067,-0.653141,-0.896134,15.92
0.811187,0.539816,-0.545883,0.658154,1.415642,0.721067,-0.653141,-0.896134,2.55
0.811187,0.534041,-0.54314,0.74786,1.415642,0.721067,-0.653141,-0.896134,8.64
0.811187,-1.402122,-1.057556,0.525511,1.415642,0.721067,-0.653141,-0.896134,6.65
0.811187,0.556549,-0.452184,0.027862,1.415642,0.721067,-0.653141,-0.896134,7.71
0.811187,0.553146,-0.45006,0.117611,1.415642,0.721067,-0.653141,-0.896134,14.76
0.811187,-0.66387,2.202713,-0.141682,1.415642,0.721067,-0.653141,-0.896134,16.71
0.811187,0.608885,-0.388744,1.354264,1.415642,0.721067,-0.653141,-0.896134,12.25
0.811187,0.615098,-0.390691,1.421563,1.415642,0.721067,-0.653141,-0.896134,16.44
0.811187,-2.887677,0.731575,1.171973,1.415642,0.721067,-0.653141,-0.896134,17.06
0.811187,0.557348,-0.501466,-0.23975,1.415642,0.721067,-0.653141,-0.896134,12.14
0.811187,0.555311,-0.496954,-0.242991,1.415642,0.721067,-0.653141,-0.896134,10.08
0.811187,-0.645694,2.394801,-0.352563,1.415642,0.721067,-0.653141,-0.896134,12.79
0.811187,0.570986,-0.467225,-1.710721,-0.590997,0.721067,-0.653141,-0.896134,11.32
0.811187,0.568563,-0.467402,-1.729249,-0.590997,0.721067,-0.653141,-0.896134,22.31
0.811187,0.33689,0.067187,-1.388835,-0.590997,0.721067,-0.653141,-0.896134,25.46
0.811187,0.534041,-0.54314,0.74786,-0.590997,0.721067,-0.653141,-0.896134,2.84
0.811187,-1.402122,-1.057556,0.525511,-0.590997,0.721067,-0.653141,-0.896134,4.3
0.811187,0.556549,-0.452184,0.027862,-0.590997,0.721067,-0.653141,-0.896134,1.9
0.811187,0.553146,-0.45006,0.117611,-0.590997,0.721067,-0.653141,-0.896134,9.25
0.811187,-0.66387,2.202713,-0.141682,-0.590997,0.721067,-0.653141,-0.896134,13.02
0.811187,0.608885,-0.388744,1.354264,-0.590997,0.721067,-0.653141,-0.896134,15.1
0.811187,0.615098,-0.390691,1.421563,-0.590997,0.721067,-0.653141,-0.896134,24.44
0.811187,-2.887677,0.731575,1.171973,-0.590997,0.721067,-0.653141,-0.896134,26.61
0.811187,0.557348,-0.501466,-0.23975,-0.590997,0.721067,-0.653141,-0.896134,2.42
0.811187,0.555311,-0.496954,-0.242991,-0.590997,0.721067,-0.653141,-0.896134,6.25
0.811187,-0.645694,2.394801,-0.352563,-0.590997,0.721067,-0.653141,-0.896134,12.75
0.811187,0.570986,-0.467225,-1.710721,-0.806544,0.721067,-0.653141,-0.896134,13.18
0.811187,0.568563,-0.467402,-1.729249,-0.806544,0.721067,-0.653141,-0.896134,22.68
0.811187,0.33689,0.067187,-1.388835,-0.806544,0.721067,-0.653141,-0.896134,24.06
0.811187,0.534041,-0.54314,0.74786,-0.806544,0.721067,-0.653141,-0.896134,2.37
0.811187,-1.402122,-1.057556,0.525511,-0.806544,0.721067,-0.653141,-0.896134,5.37
0.811187,0.556549,-0.452184,0.027862,-0.806544,0.721067,-0.653141,-0.896134,2.07
0.811187,0.553146,-0.45006,0.117611,-0.806544,0.721067,-0.653141,-0.896134,9.24
0.811187,-0.66387,2.202713,-0.141682,-0.806544,0.721067,-0.653141,-0.896134,20.36
0.811187,0.608885,-0.388744,1.354264,-0.806544,0.721067,-0.653141,-0.896134,14.61
0.811187,0.615098,-0.390691,1.421563,-0.806544,0.721067,-0.653141,-0.896134,28.76
0.811187,-2.887677,0.731575,1.171973,-0.806544,0.721067,-0.653141,-0.896134,23.21
0.811187,0.557348,-0.501466,-0.23975,-0.806544,0.721067,-0.653141,-0.896134,3.34
0.811187,0.555311,-0.496954,-0.242991,-0.806544,0.721067,-0.653141,-0.896134,11.08
0.811187,-0.645694,2.394801,-0.352563,-0.806544,0.721067,-0.653141,-0.896134,16.38
1.102139,0.570986,-0.467225,-1.710721,1.415642,0.721067,-0.653141,-0.896134,8.6
1.102139,0.568563,-0.467402,-1.729249,1.415642,0.721067,-0.653141,-0.896134,8.07
1.102139,0.33689,0.067187,-1.388835,1.415642,0.721067,-0.653141,-0.896134,8.37
1.102139,0.539816,-0.545883,0.658154,1.415642,0.721067,-0.653141,-0.896134,2.09
1.102139,0.534041,-0.54314,0.74786,1.415642,0.721067,-0.653141,-0.896134,3.9
1.102139,-1.402122,-1.057556,0.525511,1.415642,0.721067,-0.653141,-0.896134,2.82
1.102139,0.556549,-0.452184,0.027862,1.415642,0.721067,-0.653141,-0.896134,9.73
1.102139,0.553146,-0.45006,0.117611,1.415642,0.721067,-0.653141,-0.896134,14.02
1.102139,-0.66387,2.202713,-0.141682,1.415642,0.721067,-0.653141,-0.896134,13.3
1.102139,0.608885,-0.388744,1.354264,1.415642,0.721067,-0.653141,-0.896134,11.85
1.102139,0.615098,-0.390691,1.421563,1.415642,0.721067,-0.653141,-0.896134,12.49
1.102139,-2.887677,0.731575,1.171973,1.415642,0.721067,-0.653141,-0.896134,13.26
1.102139,0.557348,-0.501466,-0.23975,1.415642,0.721067,-0.653141,-0.896134,7.01
1.102139,0.555311,-0.496954,-0.242991,1.415642,0.721067,-0.653141,-0.896134,3.8
1.102139,-0.645694,2.394801,-0.352563,1.415642,0.721067,-0.653141,-0.896134,9.34
1.102139,0.570986,-0.467225,-1.710721,-0.590997,0.721067,-0.653141,-0.896134,2.83
1.102139,0.568563,-0.467402,-1.729249,-0.590997,0.721067,-0.653141,-0.896134,11.73
1.102139,0.33689,0.067187,-1.388835,-0.590997,0.721067,-0.653141,-0.896134,32.01
1.102139,0.534041,-0.54314,0.74786,-0.590997,0.721067,-0.653141,-0.896134,0.6
1.102139,-1.402122,-1.057556,0.525511,-0.590997,0.721067,-0.653141,-0.896134,1.62
1.102139,0.556549,-0.452184,0.027862,-0.590997,0.721067,-0.653141,-0.896134,1.38
1.102139,0.553146,-0.45006,0.117611,-0.590997,0.721067,-0.653141,-0.896134,5.75
1.102139,-0.66387,2.202713,-0.141682,-0.590997,0.721067,-0.653141,-0.896134,15.88
1.102139,0.608885,-0.388744,1.354264,-0.590997,0.721067,-0.653141,-0.896134,15.03
1.102139,0.615098,-0.390691,1.421563,-0.590997,0.721067,-0.653141,-0.896134,36.25
1.102139,-2.887677,0.731575,1.171973,-0.590997,0.721067,-0.653141,-0.896134,40.84
1.102139,0.555311,-0.496954,-0.242991,-0.590997,0.721067,-0.653141,-0.896134,3.38
1.102139,-0.645694,2.394801,-0.352563,-0.590997,0.721067,-0.653141,-0.896134,9.09
1.102139,0.570986,-0.467225,-1.710721,-0.806544,0.721067,-0.653141,-0.896134,1.25
1.102139,0.568563,-0.467402,-1.729249,-0.806544,0.721067,-0.653141,-0.896134,7.59
1.102139,0.33689,0.067187,-1.388835,-0.806544,0.721067,-0.653141,-0.896134,23.19
1.102139,0.553146,-0.45006,0.117611,-0.806544,0.721067,-0.653141,-0.896134,3.3
1.102139,-0.66387,2.202713,-0.141682,-0.806544,0.721067,-0.653141,-0.896134,4.97
1.102139,0.608885,-0.388744,1.354264,-0.806544,0.721067,-0.653141,-0.896134,11.65
1.102139,0.615098,-0.390691,1.421563,-0.806544,0.721067,-0.653141,-0.896134,23.14
1.102139,-2.887677,0.731575,1.171973,-0.806544,0.721067,-0.653141,-0.896134,30.73
1.243069,0.570986,-0.467225,-1.710721,1.415642,0.721067,-0.653141,-0.896134,25.79
1.243069,0.568563,-0.467402,-1.729249,1.415642,0.721067,-0.653141,-0.896134,21.19
1.243069,0.33689,0.067187,-1.388835,1.415642,0.721067,-0.653141,-0.896134,41.01
1.243069,0.539816,-0.545883,0.658154,1.415642,0.721067,-0.653141,-0.896134,1.43
1.243069,0.534041,-0.54314,0.74786,1.415642,0.721067,-0.653141,-0.896134,41.23
1.243069,-1.402122,-1.057556,0.525511,1.415642,0.721067,-0.653141,-0.896134,47.38
1.243069,0.556549,-0.452184,0.027862,1.415642,0.721067,-0.653141,-0.896134,11.25
1.243069,0.553146,-0.45006,0.117611,1.415642,0.721067,-0.653141,-0.896134,66.85
1.243069,-0.66387,2.202713,-0.141682,1.415642,0.721067,-0.653141,-0.896134,67.7
1.243069,0.608885,-0.388744,1.354264,1.415642,0.721067,-0.653141,-0.896134,18.58
1.243069,0.615098,-0.390691,1.421563,1.415642,0.721067,-0.653141,-0.896134,22.2
1.243069,-2.887677,0.731575,1.171973,1.415642,0.721067,-0.653141,-0.896134,22.36
1.243069,0.557348,-0.501466,-0.23975,1.415642,0.721067,-0.653141,-0.896134,38.75
1.243069,0.555311,-0.496954,-0.242991,1.415642,0.721067,-0.653141,-0.896134,24.97
1.243069,-0.645694,2.394801,-0.352563,1.415642,0.721067,-0.653141,-0.896134,75.12
1.243069,0.570986,-0.467225,-1.710721,-0.590997,0.721067,-0.653141,-0.896134,19.42
1.243069,0.568563,-0.467402,-1.729249,-0.590997,0.721067,-0.653141,-0.896134,32.08
1.243069,0.33689,0.067187,-1.388835,-0.590997,0.721067,-0.653141,-0.896134,34.52
1.243069,0.539816,-0.545883,0.658154,-0.590997,0.721067,-0.653141,-0.896134,2.07
1.243069,0.534041,-0.54314,0.74786,-0.590997,0.721067,-0.653141,-0.896134,14.42
1.243069,-1.402122,-1.057556,0.525511,-0.590997,0.721067,-0.653141,-0.896134,22.93
1.243069,0.556549,-0.452184,0.027862,-0.590997,0.721067,-0.653141,-0.896134,5.82
1.243069,0.553146,-0.45006,0.117611,-0.590997,0.721067,-0.653141,-0.896134,33.79
1.243069,-0.66387,2.202713,-0.141682,-0.590997,0.721067,-0.653141,-0.896134,37.4
1.243069,0.608885,-0.388744,1.354264,-0.590997,0.721067,-0.653141,-0.896134,26.66
1.243069,0.615098,-0.390691,1.421563,-0.590997,0.721067,-0.653141,-0.896134,44.3
1.243069,-2.887677,0.731575,1.171973,-0.590997,0.721067,-0.653141,-0.896134,44.76
1.243069,0.557348,-0.501466,-0.23975,-0.590997,0.721067,-0.653141,-0.896134,12.64
1.243069,0.555311,-0.496954,-0.242991,-0.590997,0.721067,-0.653141,-0.896134,32.89
1.243069,-0.645694,2.394801,-0.352563,-0.590997,0.721067,-0.653141,-0.896134,41
1.243069,0.570986,-0.467225,-1.710721,-0.806544,0.721067,-0.653141,-0.896134,19.39
1.243069,0.568563,-0.467402,-1.729249,-0.806544,0.721067,-0.653141,-0.896134,31.16
1.243069,0.33689,0.067187,-1.388835,-0.806544,0.721067,-0.653141,-0.896134,38.75
1.243069,0.539816,-0.545883,0.658154,-0.806544,0.721067,-0.653141,-0.896134,1.8
1.243069,0.534041,-0.54314,0.74786,-0.806544,0.721067,-0.653141,-0.896134,9.51
1.243069,-1.402122,-1.057556,0.525511,-0.806544,0.721067,-0.653141,-0.896134,17.34
1.243069,0.556549,-0.452184,0.027862,-0.806544,0.721067,-0.653141,-0.896134,5.24
1.243069,0.553146,-0.45006,0.117611,-0.806544,0.721067,-0.653141,-0.896134,28.74
1.243069,-0.66387,2.202713,-0.141682,-0.806544,0.721067,-0.653141,-0.896134,53.89
1.243069,0.608885,-0.388744,1.354264,-0.806544,0.721067,-0.653141,-0.896134,27.33
1.243069,0.615098,-0.390691,1.421563,-0.806544,0.721067,-0.653141,-0.896134,52.36
1.243069,-2.887677,0.731575,1.171973,-0.806544,0.721067,-0.653141,-0.896134,62.64
1.243069,0.557348,-0.501466,-0.23975,-0.806544,0.721067,-0.653141,-0.896134,7.71
1.243069,0.555311,-0.496954,-0.242991,-0.806544,0.721067,-0.653141,-0.896134,25.62
1.243069,-0.645694,2.394801,-0.352563,-0.806544,0.721067,-0.653141,-0.896134,43.31
0.36112,0.570986,-0.467225,-1.710721,1.415642,0.721067,-0.653141,-0.896134,6.7
0.36112,0.568563,-0.467402,-1.729249,1.415642,0.721067,-0.653141,-0.896134,15.72
0.36112,0.33689,0.067187,-1.388835,1.415642,0.721067,-0.653141,-0.896134,32.04
0.36112,0.534041,-0.54314,0.74786,1.415642,0.721067,-0.653141,-0.896134,5.53
0.36112,-1.402122,-1.057556,0.525511,1.415642,0.721067,-0.653141,-0.896134,6.84
0.36112,0.556549,-0.452184,0.027862,1.415642,0.721067,-0.653141,-0.896134,0.57
0.36112,0.553146,-0.45006,0.117611,1.415642,0.721067,-0.653141,-0.896134,22.16
0.36112,-0.66387,2.202713,-0.141682,1.415642,0.721067,-0.653141,-0.896134,31.42
0.36112,0.608885,-0.388744,1.354264,1.415642,0.721067,-0.653141,-0.896134,22.29
0.36112,0.615098,-0.390691,1.421563,1.415642,0.721067,-0.653141,-0.896134,31.23
0.36112,-2.887677,0.731575,1.171973,1.415642,0.721067,-0.653141,-0.896134,31.18
0.36112,0.557348,-0.501466,-0.23975,1.415642,0.721067,-0.653141,-0.896134,3.04
0.36112,0.555311,-0.496954,-0.242991,1.415642,0.721067,-0.653141,-0.896134,13.64
0.36112,-0.645694,2.394801,-0.352563,1.415642,0.721067,-0.653141,-0.896134,21.33
0.36112,0.570986,-0.467225,-1.710721,-0.590997,0.721067,-0.653141,-0.896134,10.49
0.36112,0.568563,-0.467402,-1.729249,-0.590997,0.721067,-0.653141,-0.896134,26.3
0.36112,0.33689,0.067187,-1.388835,-0.590997,0.721067,-0.653141,-0.896134,23.69
0.36112,0.534041,-0.54314,0.74786,-0.590997,0.721067,-0.653141,-0.896134,6.73
0.36112,-1.402122,-1.057556,0.525511,-0.590997,0.721067,-0.653141,-0.896134,13.42
0.36112,0.556549,-0.452184,0.027862,-0.590997,0.721067,-0.653141,-0.896134,1.04
0.36112,0.553146,-0.45006,0.117611,-0.590997,0.721067,-0.653141,-0.896134,23
0.36112,-0.66387,2.202713,-0.141682,-0.590997,0.721067,-0.653141,-0.896134,37.02
0.36112,0.608885,-0.388744,1.354264,-0.590997,0.721067,-0.653141,-0.896134,22.7
0.36112,0.615098,-0.390691,1.421563,-0.590997,0.721067,-0.653141,-0.896134,37.46
0.36112,-2.887677,0.731575,1.171973,-0.590997,0.721067,-0.653141,-0.896134,39.39
0.36112,0.557348,-0.501466,-0.23975,-0.590997,0.721067,-0.653141,-0.896134,4.58
0.36112,0.555311,-0.496954,-0.242991,-0.590997,0.721067,-0.653141,-0.896134,22.71
0.36112,-0.645694,2.394801,-0.352563,-0.590997,0.721067,-0.653141,-0.896134,33.32
0.36112,0.570986,-0.467225,-1.710721,-0.806544,0.721067,-0.653141,-0.896134,7.34
0.36112,0.568563,-0.467402,-1.729249,-0.806544,0.721067,-0.653141,-0.896134,26.03
0.36112,0.33689,0.067187,-1.388835,-0.806544,0.721067,-0.653141,-0.896134,36.25
0.36112,0.534041,-0.54314,0.74786,-0.806544,0.721067,-0.653141,-0.896134,4.19
0.36112,-1.402122,-1.057556,0.525511,-0.806544,0.721067,-0.653141,-0.896134,6.11
0.36112,0.556549,-0.452184,0.027862,-0.806544,0.721067,-0.653141,-0.896134,0.88
0.36112,0.553146,-0.45006,0.117611,-0.806544,0.721067,-0.653141,-0.896134,16.69
0.36112,-0.66387,2.202713,-0.141682,-0.806544,0.721067,-0.653141,-0.896134,31.27
0.36112,0.608885,-0.388744,1.354264,-0.806544,0.721067,-0.653141,-0.896134,24.66
0.36112,0.615098,-0.390691,1.421563,-0.806544,0.721067,-0.653141,-0.896134,45.98
0.36112,-2.887677,0.731575,1.171973,-0.806544,0.721067,-0.653141,-0.896134,52.56
0.36112,0.557348,-0.501466,-0.23975,-0.806544,0.721067,-0.653141,-0.896134,3.35
0.36112,0.555311,-0.496954,-0.242991,-0.806544,0.721067,-0.653141,-0.896134,15.36
0.36112,-0.645694,2.394801,-0.352563,-0.806544,0.721067,-0.653141,-0.896134,29.92
0.811187,0.570986,-0.467225,-1.710721,1.415642,1.22514,1.692372,-0.591651,13.17
0.811187,0.568563,-0.467402,-1.729249,1.415642,1.22514,1.692372,-0.591651,16.79
0.811187,0.33689,0.067187,-1.388835,1.415642,1.22514,1.692372,-0.591651,16.25
0.811187,0.539816,-0.545883,0.658154,1.415642,1.22514,1.692372,-0.591651,2.12
0.811187,0.534041,-0.54314,0.74786,1.415642,1.22514,1.692372,-0.591651,15.86
0.811187,-1.402122,-1.057556,0.525511,1.415642,1.22514,1.692372,-0.591651,15.95
0.811187,0.556549,-0.452184,0.027862,1.415642,1.22514,1.692372,-0.591651,7.11
0.811187,0.553146,-0.45006,0.117611,1.415642,1.22514,1.692372,-0.591651,24.76
0.811187,-0.66387,2.202713,-0.141682,1.415642,1.22514,1.692372,-0.591651,28.11
0.811187,0.608885,-0.388744,1.354264,1.415642,1.22514,1.692372,-0.591651,27.25
0.811187,0.615098,-0.390691,1.421563,1.415642,1.22514,1.692372,-0.591651,31.77
0.811187,-2.887677,0.731575,1.171973,1.415642,1.22514,1.692372,-0.591651,37.3
0.811187,0.557348,-0.501466,-0.23975,1.415642,1.22514,1.692372,-0.591651,16.88
0.811187,0.555311,-0.496954,-0.242991,1.415642,1.22514,1.692372,-0.591651,22.42
0.811187,-0.645694,2.394801,-0.352563,1.415642,1.22514,1.692372,-0.591651,23.46
0.811187,0.570986,-0.467225,-1.710721,-0.590997,1.22514,1.692372,-0.591651,9.3
0.811187,0.568563,-0.467402,-1.729249,-0.590997,1.22514,1.692372,-0.591651,35.05
0.811187,0.33689,0.067187,-1.388835,-0.590997,1.22514,1.692372,-0.591651,35.4
0.811187,0.534041,-0.54314,0.74786,-0.590997,1.22514,1.692372,-0.591651,34.89
0.811187,-1.402122,-1.057556,0.525511,-0.590997,1.22514,1.692372,-0.591651,35.69
0.811187,0.556549,-0.452184,0.027862,-0.590997,1.22514,1.692372,-0.591651,1.26
0.811187,0.553146,-0.45006,0.117611,-0.590997,1.22514,1.692372,-0.591651,55.96
0.811187,-0.66387,2.202713,-0.141682,-0.590997,1.22514,1.692372,-0.591651,59.93
0.811187,0.608885,-0.388744,1.354264,-0.590997,1.22514,1.692372,-0.591651,56.99
0.811187,0.615098,-0.390691,1.421563,-0.590997,1.22514,1.692372,-0.591651,63.01
0.811187,-2.887677,0.731575,1.171973,-0.590997,1.22514,1.692372,-0.591651,59.18
0.811187,0.557348,-0.501466,-0.23975,-0.590997,1.22514,1.692372,-0.591651,7.67
0.811187,0.555311,-0.496954,-0.242991,-0.590997,1.22514,1.692372,-0.591651,54.77
0.811187,-0.645694,2.394801,-0.352563,-0.590997,1.22514,1.692372,-0.591651,62.18
0.811187,0.570986,-0.467225,-1.710721,-0.806544,1.22514,1.692372,-0.591651,17.84
0.811187,0.568563,-0.467402,-1.729249,-0.806544,1.22514,1.692372,-0.591651,40.14
0.811187,0.33689,0.067187,-1.388835,-0.806544,1.22514,1.692372,-0.591651,46.25
0.811187,0.539816,-0.545883,0.658154,-0.806544,1.22514,1.692372,-0.591651,2.89
0.811187,0.534041,-0.54314,0.74786,-0.806544,1.22514,1.692372,-0.591651,45.52
0.811187,-1.402122,-1.057556,0.525511,-0.806544,1.22514,1.692372,-0.591651,47.91
0.811187,0.556549,-0.452184,0.027862,-0.806544,1.22514,1.692372,-0.591651,11.26
0.811187,0.553146,-0.45006,0.117611,-0.806544,1.22514,1.692372,-0.591651,71.71
0.811187,-0.66387,2.202713,-0.141682,-0.806544,1.22514,1.692372,-0.591651,72.14
0.811187,0.608885,-0.388744,1.354264,-0.806544,1.22514,1.692372,-0.591651,79.78
0.811187,0.615098,-0.390691,1.421563,-0.806544,1.22514,1.692372,-0.591651,79.63
0.811187,-2.887677,0.731575,1.171973,-0.806544,1.22514,1.692372,-0.591651,82.21
