 additive_.C4_electrostatic_charge , additive_.C5_NMR_shift , additive_.N1_electrostatic_charge , additive_molecular_volume , aryl_halide_.C1_NMR_shift , aryl_halide_.C3_NMR_shift , aryl_halide_.C3_electrostatic_charge , aryl_halide_V1_intensity , aryl_halide_V3_frequency , aryl_halide_molecular_volume , base_electronegativity , ligand_.C10_NMR_shift , ligand_.C13_NMR_shift , ligand_.C13_electrostatic_charge , ligand_V10_intensity , yield 
-0.335027,-0.138984,0.135733,0.111759,0.555311,-0.496954,-0.92936,1.768157,-0.559904,-1.201654,-0.922213,1.488934,-1.369034,1.404263,-0.544071,22.42
-0.335027,-0.138984,0.135733,0.111759,-0.645694,2.394801,-1.308277,1.926564,-1.137711,-0.854114,-0.922213,1.488934,-1.369034,1.404263,-0.544071,23.46
-0.335027,-0.138984,0.135733,0.111759,0.570986,-0.467225,0.248132,-0.421392,0.794127,0.507799,1.403618,1.488934,-1.369034,1.404263,-0.544071,9.3
-0.335027,-0.138984,0.135733,0.111759,0.568563,-0.467402,-0.033,-0.375834,0.522362,0.735289,1.403618,1.488934,-1.369034,1.404263,-0.544071,35.05
-0.335027,-0.138984,0.135733,0.111759,0.33689,0.067187,-0.122636,-0.382903,-0.191327,1.082324,1.403618,1.488934,-1.369034,1.404263,-0.544071,35.4
-0.335027,-0.138984,0.135733,0.111759,0.534041,-0.54314,-0.729716,0.815621,3.134349,0.487118,1.403618,1.488934,-1.369034,1.404263,-0.544071,34.89
-0.335027,-0.138984,0.135733,0.111759,-1.402122,-1.057556,-1.198269,-0.784288,-0.479186,0.833649,1.403618,1.488934,-1.369034,1.404263,-0.544071,35.69
-0.335027,-0.138984,0.135733,0.111759,0.556549,-0.452184,0.239983,-0.477554,0.170985,0.748404,1.403618,1.488934,-1.369034,1.404263,-0.544071,1.26
-0.335027,-0.138984,0.135733,0.111759,0.553146,-0.45006,0.015893,-0.459095,-0.137391,0.976398,1.403618,1.488934,-1.369034,1.404263,-0.544071,55.96
-0.335027,-0.138984,0.135733,0.111759,-0.66387,2.202713,-0.134859,-0.480173,-0.906121,1.322929,1.403618,1.488934,-1.369034,1.404263,-0.544071,59.93
-0.335027,-0.138984,0.135733,0.111759,0.608885,-0.388744,1.666011,-0.795154,-0.002738,-1.431666,1.403618,1.488934,-1.369034,1.404263,-0.544071,56.99
-0.335027,-0.138984,0.135733,0.111759,0.615098,-0.390691,1.706755,-0.778135,-0.221181,-1.200645,1.403618,1.488934,-1.369034,1.404263,-0.544071,63.01
-0.335027,-0.138984,0.135733,0.111759,-2.887677,0.731575,1.759722,-0.728911,-0.914721,-0.850079,1.403618,1.488934,-1.369034,1.404263,-0.544071,59.18
-0.335027,-0.138984,0.135733,0.111759,0.557348,-0.501466,-0.782683,1.846051,-0.282365,-1.429649,1.403618,1.488934,-1.369034,1.404263,-0.544071,7.67
-0.335027,-0.138984,0.135733,0.111759,0.555311,-0.496954,-0.92936,1.768157,-0.559904,-1.201654,1.403618,1.488934,-1.369034,1.404263,-0.544071,54.77
-0.335027,-0.138984,0.135733,0.111759,-0.645694,2.394801,-1.308277,1.926564,-1.137711,-0.854114,1.403618,1.488934,-1.369034,1.404263,-0.544071,62.18
-0.335027,-0.138984,0.135733,0.111759,0.570986,-0.467225,0.248132,-0.421392,0.794127,0.507799,-0.457047,1.488934,-1.369034,1.404263,-0.544071,17.84
-0.335027,-0.138984,0.135733,0.111759,0.568563,-0.467402,-0.033,-0.375834,0.522362,0.735289,-0.457047,1.488934,-1.369034,1.404263,-0.544071,40.14
-0.335027,-0.138984,0.135733,0.111759,0.33689,0.067187,-0.122636,-0.382903,-0.191327,1.082324,-0.457047,1.488934,-1.369034,1.404263,-0.544071,46.25
-0.335027,-0.138984,0.135733,0.111759,0.539816,-0.545883,-0.774534,-0.790703,0.48661,0.260132,-0.457047,1.488934,-1.369034,1.404263,-0.544071,2.89
-0.335027,-0.138984,0.135733,0.111759,0.534041,-0.54314,-0.729716,0.815621,3.134349,0.487118,-0.457047,1.488934,-1.369034,1.404263,-0.544071,45.52
-0.335027,-0.138984,0.135733,0.111759,-1.402122,-1.057556,-1.198269,-0.784288,-0.479186,0.833649,-0.457047,1.488934,-1.369034,1.404263,-0.544071,47.91
-0.335027,-0.138984,0.135733,0.111759,0.556549,-0.452184,0.239983,-0.477554,0.170985,0.748404,-0.457047,1.488934,-1.369034,1.404263,-0.544071,11.26
-0.335027,-0.138984,0.135733,0.111759,0.553146,-0.45006,0.015893,-0.459095,-0.137391,0.976398,-0.457047,1.488934,-1.369034,1.404263,-0.544071,71.71
-0.335027,-0.138984,0.135733,0.111759,-0.66387,2.202713,-0.134859,-0.480173,-0.906121,1.322929,-0.457047,1.488934,-1.369034,1.404263,-0.544071,72.14
-0.335027,-0.138984,0.135733,0.111759,0.608885,-0.388744,1.666011,-0.795154,-0.002738,-1.431666,-0.457047,1.488934,-1.369034,1.404263,-0.544071,79.78
-0.335027,-0.138984,0.135733,0.111759,0.615098,-0.390691,1.706755,-0.778135,-0.221181,-1.200645,-0.457047,1.488934,-1.369034,1.404263,-0.544071,79.63
-0.335027,-0.138984,0.135733,0.111759,-2.887677,0.731575,1.759722,-0.728911,-0.914721,-0.850079,-0.457047,1.488934,-1.369034,1.404263,-0.544071,82.21
-0.335027,-0.138984,0.135733,0.111759,0.557348,-0.501466,-0.782683,1.846051,-0.282365,-1.429649,-0.457047,1.488934,-1.369034,1.404263,-0.544071,33.51
-0.335027,-0.138984,0.135733,0.111759,0.555311,-0.496954,-0.92936,1.768157,-0.559904,-1.201654,-0.457047,1.488934,-1.369034,1.404263,-0.544071,78.67
-0.335027,-0.138984,0.135733,0.111759,-0.645694,2.394801,-1.308277,1.926564,-1.137711,-0.854114,-0.457047,1.488934,-1.369034,1.404263,-0.544071,79.17
-0.767988,0.827784,-0.892796,2.642767,0.570986,-0.467225,0.248132,-0.421392,0.794127,0.507799,-0.922213,1.488934,-1.369034,1.404263,-0.544071,10.16
-0.767988,0.827784,-0.892796,2.642767,0.568563,-0.467402,-0.033,-0.375834,0.522362,0.735289,-0.922213,1.488934,-1.369034,1.404263,-0.544071,10.73
-0.767988,0.827784,-0.892796,2.642767,0.33689,0.067187,-0.122636,-0.382903,-0.191327,1.082324,-0.922213,1.488934,-1.369034,1.404263,-0.544071,11.57
-0.767988,0.827784,-0.892796,2.642767,0.539816,-0.545883,-0.774534,-0.790703,0.48661,0.260132,-0.922213,1.488934,-1.369034,1.404263,-0.544071,1.92
-0.767988,0.827784,-0.892796,2.642767,0.534041,-0.54314,-0.729716,0.815621,3.134349,0.487118,-0.922213,1.488934,-1.369034,1.404263,-0.544071,9.63
-0.767988,0.827784,-0.892796,2.642767,-1.402122,-1.057556,-1.198269,-0.784288,-0.479186,0.833649,-0.922213,1.488934,-1.369034,1.404263,-0.544071,11.1
-0.767988,0.827784,-0.892796,2.642767,0.556549,-0.452184,0.239983,-0.477554,0.170985,0.748404,-0.922213,1.488934,-1.369034,1.404263,-0.544071,6.58
-0.767988,0.827784,-0.892796,2.642767,0.553146,-0.45006,0.015893,-0.459095,-0.137391,0.976398,-0.922213,1.488934,-1.369034,1.404263,-0.544071,16.83
-0.767988,0.827784,-0.892796,2.642767,-0.66387,2.202713,-0.134859,-0.480173,-0.906121,1.322929,-0.922213,1.488934,-1.369034,1.404263,-0.544071,21.4
-0.767988,0.827784,-0.892796,2.642767,0.608885,-0.388744,1.666011,-0.795154,-0.002738,-1.431666,-0.922213,1.488934,-1.369034,1.404263,-0.544071,42.78
-0.767988,0.827784,-0.892796,2.642767,0.615098,-0.390691,1.706755,-0.778135,-0.221181,-1.200645,-0.922213,1.488934,-1.369034,1.404263,-0.544071,53.5
-0.767988,0.827784,-0.892796,2.642767,-2.887677,0.731575,1.759722,-0.728911,-0.914721,-0.850079,-0.922213,1.488934,-1.369034,1.404263,-0.544071,60.64
-0.767988,0.827784,-0.892796,2.642767,0.557348,-0.501466,-0.782683,1.846051,-0.282365,-1.429649,-0.922213,1.488934,-1.369034,1.404263,-0.544071,13.25
-0.767988,0.827784,-0.892796,2.642767,0.555311,-0.496954,-0.92936,1.768157,-0.559904,-1.201654,-0.922213,1.488934,-1.369034,1.404263,-0.544071,18.48
-0.767988,0.827784,-0.892796,2.642767,-0.645694,2.394801,-1.308277,1.926564,-1.137711,-0.854114,-0.922213,1.488934,-1.369034,1.404263,-0.544071,20.61
-0.767988,0.827784,-0.892796,2.642767,0.570986,-0.467225,0.248132,-0.421392,0.794127,0.507799,1.403618,1.488934,-1.369034,1.404263,-0.544071,1.71
-0.767988,0.827784,-0.892796,2.642767,0.568563,-0.467402,-0.033,-0.375834,0.522362,0.735289,1.403618,1.488934,-1.369034,1.404263,-0.544071,7.32
-0.767988,0.827784,-0.892796,2.642767,0.33689,0.067187,-0.122636,-0.382903,-0.191327,1.082324,1.403618,1.488934,-1.369034,1.404263,-0.544071,34.91
-0.767988,0.827784,-0.892796,2.642767,0.534041,-0.54314,-0.729716,0.815621,3.134349,0.487118,1.403618,1.488934,-1.369034,1.404263,-0.544071,5.94
-0.767988,0.827784,-0.892796,2.642767,-1.402122,-1.057556,-1.198269,-0.784288,-0.479186,0.833649,1.403618,1.488934,-1.369034,1.404263,-0.544071,58.02
-0.767988,0.827784,-0.892796,2.642767,0.556549,-0.452184,0.239983,-0.477554,0.170985,0.748404,1.403618,1.488934,-1.369034,1.404263,-0.544071,1.78
-0.767988,0.827784,-0.892796,2.642767,0.553146,-0.45006,0.015893,-0.459095,-0.137391,0.976398,1.403618,1.488934,-1.369034,1.404263,-0.544071,22.74
-0.767988,0.827784,-0.892796,2.642767,-0.66387,2.202713,-0.134859,-0.480173,-0.906121,1.322929,1.403618,1.488934,-1.369034,1.404263,-0.544071,57.01
-0.767988,0.827784,-0.892796,2.642767,0.608885,-0.388744,1.666011,-0.795154,-0.002738,-1.431666,1.403618,1.488934,-1.369034,1.404263,-0.544071,33.66
-0.767988,0.827784,-0.892796,2.642767,0.615098,-0.390691,1.706755,-0.778135,-0.221181,-1.200645,1.403618,1.488934,-1.369034,1.404263,-0.544071,51.21
-0.767988,0.827784,-0.892796,2.642767,-2.887677,0.731575,1.759722,-0.728911,-0.914721,-0.850079,1.403618,1.488934,-1.369034,1.404263,-0.544071,60.14
-0.767988,0.827784,-0.892796,2.642767,0.557348,-0.501466,-0.782683,1.846051,-0.282365,-1.429649,1.403618,1.488934,-1.369034,1.404263,-0.544071,2.25
-0.767988,0.827784,-0.892796,2.642767,0.555311,-0.496954,-0.92936,1.768157,-0.559904,-1.201654,1.403618,1.488934,-1.369034,1.404263,-0.544071,41.73
-0.767988,0.827784,-0.892796,2.642767,-0.645694,2.394801,-1.308277,1.926564,-1.137711,-0.854114,1.403618,1.488934,-1.369034,1.404263,-0.544071,60.46
-0.767988,0.827784,-0.892796,2.642767,0.570986,-0.467225,0.248132,-0.421392,0.794127,0.507799,-0.457047,1.488934,-1.369034,1.404263,-0.544071,16.48
-0.767988,0.827784,-0.892796,2.642767,0.568563,-0.467402,-0.033,-0.375834,0.522362,0.735289,-0.457047,1.488934,-1.369034,1.404263,-0.544071,27.37
-0.767988,0.827784,-0.892796,2.642767,0.33689,0.067187,-0.122636,-0.382903,-0.191327,1.082324,-0.457047,1.488934,-1.369034,1.404263,-0.544071,39.36
-0.767988,0.827784,-0.892796,2.642767,0.539816,-0.545883,-0.774534,-0.790703,0.48661,0.260132,-0.457047,1.488934,-1.369034,1.404263,-0.544071,0.71
-0.767988,0.827784,-0.892796,2.642767,0.534041,-0.54314,-0.729716,0.815621,3.134349,0.487118,-0.457047,1.488934,-1.369034,1.404263,-0.544071,8.97
-0.767988,0.827784,-0.892796,2.642767,-1.402122,-1.057556,-1.198269,-0.784288,-0.479186,0.833649,-0.457047,1.488934,-1.369034,1.404263,-0.544071,44.46
-0.767988,0.827784,-0.892796,2.642767,0.556549,-0.452184,0.239983,-0.477554,0.170985,0.748404,-0.457047,1.488934,-1.369034,1.404263,-0.544071,4.28
-0.767988,0.827784,-0.892796,2.642767,0.553146,-0.45006,0.015893,-0.459095,-0.137391,0.976398,-0.457047,1.488934,-1.369034,1.404263,-0.544071,39.55
-0.767988,0.827784,-0.892796,2.642767,-0.66387,2.202713,-0.134859,-0.480173,-0.906121,1.322929,-0.457047,1.488934,-1.369034,1.404263,-0.544071,63.93
-0.767988,0.827784,-0.892796,2.642767,0.608885,-0.388744,1.666011,-0.795154,-0.002738,-1.431666,-0.457047,1.488934,-1.369034,1.404263,-0.544071,79.04
-0.767988,0.827784,-0.892796,2.642767,0.615098,-0.390691,1.706755,-0.778135,-0.221181,-1.200645,-0.457047,1.488934,-1.369034,1.404263,-0.544071,78.71
-0.767988,0.827784,-0.892796,2.642767,-2.887677,0.731575,1.759722,-0.728911,-0.914721,-0.850079,-0.457047,1.488934,-1.369034,1.404263,-0.544071,84.1
-0.767988,0.827784,-0.892796,2.642767,0.557348,-0.501466,-0.782683,1.846051,-0.282365,-1.429649,-0.457047,1.488934,-1.369034,1.404263,-0.544071,12.67
-0.767988,0.827784,-0.892796,2.642767,0.555311,-0.496954,-0.92936,1.768157,-0.559904,-1.201654,-0.457047,1.488934,-1.369034,1.404263,-0.544071,55.95
-0.767988,0.827784,-0.892796,2.642767,-0.645694,2.394801,-1.308277,1.926564,-1.137711,-0.854114,-0.457047,1.488934,-1.369034,1.404263,-0.544071,80.68
-0.680365,1.183864,-0.584237,-0.030106,0.570986,-0.467225,0.248132,-0.421392,0.794127,0.507799,-0.922213,1.488934,-1.369034,1.404263,-0.544071,30.6
-0.680365,1.183864,-0.584237,-0.030106,0.568563,-0.467402,-0.033,-0.375834,0.522362,0.735289,-0.922213,1.488934,-1.369034,1.404263,-0.544071,33.91
-0.680365,1.183864,-0.584237,-0.030106,0.33689,0.067187,-0.122636,-0.382903,-0.191327,1.082324,-0.922213,1.488934,-1.369034,1.404263,-0.544071,36.8
-0.680365,1.183864,-0.584237,-0.030106,0.539816,-0.545883,-0.774534,-0.790703,0.48661,0.260132,-0.922213,1.488934,-1.369034,1.404263,-0.544071,2.5
-0.680365,1.183864,-0.584237,-0.030106,0.534041,-0.54314,-0.729716,0.815621,3.134349,0.487118,-0.922213,1.488934,-1.369034,1.404263,-0.544071,47.28
-0.680365,1.183864,-0.584237,-0.030106,-1.402122,-1.057556,-1.198269,-0.784288,-0.479186,0.833649,-0.922213,1.488934,-1.369034,1.404263,-0.544071,44.44
-0.680365,1.183864,-0.584237,-0.030106,0.556549,-0.452184,0.239983,-0.477554,0.170985,0.748404,-0.922213,1.488934,-1.369034,1.404263,-0.544071,12.51
-0.680365,1.183864,-0.584237,-0.030106,0.553146,-0.45006,0.015893,-0.459095,-0.137391,0.976398,-0.922213,1.488934,-1.369034,1.404263,-0.544071,66.11
-0.680365,1.183864,-0.584237,-0.030106,-0.66387,2.202713,-0.134859,-0.480173,-0.906121,1.322929,-0.922213,1.488934,-1.369034,1.404263,-0.544071,63.54
-0.680365,1.183864,-0.584237,-0.030106,0.608885,-0.388744,1.666011,-0.795154,-0.002738,-1.431666,-0.922213,1.488934,-1.369034,1.404263,-0.544071,53.38
-0.680365,1.183864,-0.584237,-0.030106,0.615098,-0.390691,1.706755,-0.778135,-0.221181,-1.200645,-0.922213,1.488934,-1.369034,1.404263,-0.544071,62.99
-0.680365,1.183864,-0.584237,-0.030106,-2.887677,0.731575,1.759722,-0.728911,-0.914721,-0.850079,-0.922213,1.488934,-1.369034,1.404263,-0.544071,63.44
-0.680365,1.183864,-0.584237,-0.030106,0.557348,-0.501466,-0.782683,1.846051,-0.282365,-1.429649,-0.922213,1.488934,-1.369034,1.404263,-0.544071,52.55
-0.680365,1.183864,-0.584237,-0.030106,0.555311,-0.496954,-0.92936,1.768157,-0.559904,-1.201654,-0.922213,1.488934,-1.369034,1.404263,-0.544071,68.74
-0.680365,1.183864,-0.584237,-0.030106,-0.645694,2.394801,-1.308277,1.926564,-1.137711,-0.854114,-0.922213,1.488934,-1.369034,1.404263,-0.544071,77.67
-0.680365,1.183864,-0.584237,-0.030106,0.570986,-0.467225,0.248132,-0.421392,0.794127,0.507799,1.403618,1.488934,-1.369034,1.404263,-0.544071,34.08
-0.680365,1.183864,-0.584237,-0.030106,0.568563,-0.467402,-0.033,-0.375834,0.522362,0.735289,1.403618,1.488934,-1.369034,1.404263,-0.544071,38.12
-0.680365,1.183864,-0.584237,-0.030106,0.33689,0.067187,-0.122636,-0.382903,-0.191327,1.082324,1.403618,1.488934,-1.369034,1.404263,-0.544071,39.91
-0.680365,1.183864,-0.584237,-0.030106,0.539816,-0.545883,-0.774534,-0.790703,0.48661,0.260132,1.403618,1.488934,-1.369034,1.404263,-0.544071,1.03
-0.680365,1.183864,-0.584237,-0.030106,0.534041,-0.54314,-0.729716,0.815621,3.134349,0.487118,1.403618,1.488934,-1.369034,1.404263,-0.544071,39.21
-0.680365,1.183864,-0.584237,-0.030106,-1.402122,-1.057556,-1.198269,-0.784288,-0.479186,0.833649,1.403618,1.488934,-1.369034,1.404263,-0.544071,35.22
-0.680365,1.183864,-0.584237,-0.030106,0.556549,-0.452184,0.239983,-0.477554,0.170985,0.748404,1.403618,1.488934,-1.369034,1.404263,-0.544071,3.31
-0.680365,1.183864,-0.584237,-0.030106,0.553146,-0.45006,0.015893,-0.459095,-0.137391,0.976398,1.403618,1.488934,-1.369034,1.404263,-0.544071,57.74
-0.680365,1.183864,-0.584237,-0.030106,-0.66387,2.202713,-0.134859,-0.480173,-0.906121,1.322929,1.403618,1.488934,-1.369034,1.404263,-0.544071,59.49
-0.680365,1.183864,-0.584237,-0.030106,0.608885,-0.388744,1.666011,-0.795154,-0.002738,-1.431666,1.403618,1.488934,-1.369034,1.404263,-0.544071,64.6
-0.680365,1.183864,-0.584237,-0.030106,0.615098,-0.390691,1.706755,-0.778135,-0.221181,-1.200645,1.403618,1.488934,-1.369034,1.404263,-0.544071,61.26
-0.680365,1.183864,-0.584237,-0.030106,-2.887677,0.731575,1.759722,-0.728911,-0.914721,-0.850079,1.403618,1.488934,-1.369034,1.404263,-0.544071,62.35
-0.680365,1.183864,-0.584237,-0.030106,0.557348,-0.501466,-0.782683,1.846051,-0.282365,-1.429649,1.403618,1.488934,-1.369034,1.404263,-0.544071,36.3
-0.680365,1.183864,-0.584237,-0.030106,0.555311,-0.496954,-0.92936,1.768157,-0.559904,-1.201654,1.403618,1.488934,-1.369034,1.404263,-0.544071,63.06
-0.680365,1.183864,-0.584237,-0.030106,-0.645694,2.394801,-1.308277,1.926564,-1.137711,-0.854114,1.403618,1.488934,-1.369034,1.404263,-0.544071,62.66
-0.680365,1.183864,-0.584237,-0.030106,0.570986,-0.467225,0.248132,-0.421392,0.794127,0.507799,-0.457047,1.488934,-1.369034,1.404263,-0.544071,33.04
-0.680365,1.183864,-0.584237,-0.030106,0.568563,-0.467402,-0.033,-0.375834,0.522362,0.735289,-0.457047,1.488934,-1.369034,1.404263,-0.544071,39.21
-0.680365,1.183864,-0.584237,-0.030106,0.33689,0.067187,-0.122636,-0.382903,-0.191327,1.082324,-0.457047,1.488934,-1.369034,1.404263,-0.544071,41.26
-0.680365,1.183864,-0.584237,-0.030106,0.539816,-0.545883,-0.774534,-0.790703,0.48661,0.260132,-0.457047,1.488934,-1.369034,1.404263,-0.544071,1.73
-0.680365,1.183864,-0.584237,-0.030106,0.534041,-0.54314,-0.729716,0.815621,3.134349,0.487118,-0.457047,1.488934,-1.369034,1.404263,-0.544071,49.69
-0.680365,1.183864,-0.584237,-0.030106,-1.402122,-1.057556,-1.198269,-0.784288,-0.479186,0.833649,-0.457047,1.488934,-1.369034,1.404263,-0.544071,41.81
-0.680365,1.183864,-0.584237,-0.030106,0.556549,-0.452184,0.239983,-0.477554,0.170985,0.748404,-0.457047,1.488934,-1.369034,1.404263,-0.544071,3.52
-0.680365,1.183864,-0.584237,-0.030106,0.553146,-0.45006,0.015893,-0.459095,-0.137391,0.976398,-0.457047,1.488934,-1.369034,1.404263,-0.544071,71.55
-0.680365,1.183864,-0.584237,-0.030106,-0.66387,2.202713,-0.134859,-0.480173,-0.906121,1.322929,-0.457047,1.488934,-1.369034,1.404263,-0.544071,72.58
-0.680365,1.183864,-0.584237,-0.030106,0.608885,-0.388744,1.666011,-0.795154,-0.002738,-1.431666,-0.457047,1.488934,-1.369034,1.404263,-0.544071,83.76
-0.680365,1.183864,-0.584237,-0.030106,0.615098,-0.390691,1.706755,-0.778135,-0.221181,-1.200645,-0.457047,1.488934,-1.369034,1.404263,-0.544071,82.77
-0.680365,1.183864,-0.584237,-0.030106,-2.887677,0.731575,1.759722,-0.728911,-0.914721,-0.850079,-0.457047,1.488934,-1.369034,1.404263,-0.544071,80.16
-0.680365,1.183864,-0.584237,-0.030106,0.557348,-0.501466,-0.782683,1.846051,-0.282365,-1.429649,-0.457047,1.488934,-1.369034,1.404263,-0.544071,44.57
-0.680365,1.183864,-0.584237,-0.030106,0.555311,-0.496954,-0.92936,1.768157,-0.559904,-1.201654,-0.457047,1.488934,-1.369034,1.404263,-0.544071,80.07
-0.680365,1.183864,-0.584237,-0.030106,-0.645694,2.394801,-1.308277,1.926564,-1.137711,-0.854114,-0.457047,1.488934,-1.369034,1.404263,-0.544071,81.28
-0.731908,0.490153,-0.147112,0.660077,0.570986,-0.467225,0.248132,-0.421392,0.794127,0.507799,-0.922213,1.488934,-1.369034,1.404263,-0.544071,15.76
-0.731908,0.490153,-0.147112,0.660077,0.568563,-0.467402,-0.033,-0.375834,0.522362,0.735289,-0.922213,1.488934,-1.369034,1.404263,-0.544071,40.53
-0.731908,0.490153,-0.147112,0.660077,0.33689,0.067187,-0.122636,-0.382903,-0.191327,1.082324,-0.922213,1.488934,-1.369034,1.404263,-0.544071,38.17
-0.731908,0.490153,-0.147112,0.660077,0.539816,-0.545883,-0.774534,-0.790703,0.48661,0.260132,-0.922213,1.488934,-1.369034,1.404263,-0.544071,0.39
-0.731908,0.490153,-0.147112,0.660077,0.534041,-0.54314,-0.729716,0.815621,3.134349,0.487118,-0.922213,1.488934,-1.369034,1.404263,-0.544071,45.78
-0.731908,0.490153,-0.147112,0.660077,-1.402122,-1.057556,-1.198269,-0.784288,-0.479186,0.833649,-0.922213,1.488934,-1.369034,1.404263,-0.544071,41.37
-0.731908,0.490153,-0.147112,0.660077,0.556549,-0.452184,0.239983,-0.477554,0.170985,0.748404,-0.922213,1.488934,-1.369034,1.404263,-0.544071,0.86
-0.731908,0.490153,-0.147112,0.660077,0.553146,-0.45006,0.015893,-0.459095,-0.137391,0.976398,-0.922213,1.488934,-1.369034,1.404263,-0.544071,63.7
-0.731908,0.490153,-0.147112,0.660077,-0.66387,2.202713,-0.134859,-0.480173,-0.906121,1.322929,-0.922213,1.488934,-1.369034,1.404263,-0.544071,64.24
-0.731908,0.490153,-0.147112,0.660077,0.608885,-0.388744,1.666011,-0.795154,-0.002738,-1.431666,-0.922213,1.488934,-1.369034,1.404263,-0.544071,63.65
-0.731908,0.490153,-0.147112,0.660077,0.615098,-0.390691,1.706755,-0.778135,-0.221181,-1.200645,-0.922213,1.488934,-1.369034,1.404263,-0.544071,73.27
-0.731908,0.490153,-0.147112,0.660077,-2.887677,0.731575,1.759722,-0.728911,-0.914721,-0.850079,-0.922213,1.488934,-1.369034,1.404263,-0.544071,70.29
-0.731908,0.490153,-0.147112,0.660077,0.557348,-0.501466,-0.782683,1.846051,-0.282365,-1.429649,-0.922213,1.488934,-1.369034,1.404263,-0.544071,8.47
-0.731908,0.490153,-0.147112,0.660077,0.555311,-0.496954,-0.92936,1.768157,-0.559904,-1.201654,-0.922213,1.488934,-1.369034,1.404263,-0.544071,70.27
-0.731908,0.490153,-0.147112,0.660077,-0.645694,2.394801,-1.308277,1.926564,-1.137711,-0.854114,-0.922213,1.488934,-1.369034,1.404263,-0.544071,75.9
-0.731908,0.490153,-0.147112,0.660077,0.570986,-0.467225,0.248132,-0.421392,0.794127,0.507799,1.403618,1.488934,-1.369034,1.404263,-0.544071,12.89
-0.731908,0.490153,-0.147112,0.660077,0.568563,-0.467402,-0.033,-0.375834,0.522362,0.735289,1.403618,1.488934,-1.369034,1.404263,-0.544071,36.29
-0.731908,0.490153,-0.147112,0.660077,0.33689,0.067187,-0.122636,-0.382903,-0.191327,1.082324,1.403618,1.488934,-1.369034,1.404263,-0.544071,37.38
-0.731908,0.490153,-0.147112,0.660077,0.539816,-0.545883,-0.774534,-0.790703,0.48661,0.260132,1.403618,1.488934,-1.369034,1.404263,-0.544071,0.25
-0.731908,0.490153,-0.147112,0.660077,0.534041,-0.54314,-0.729716,0.815621,3.134349,0.487118,1.403618,1.488934,-1.369034,1.404263,-0.544071,37.14
-0.731908,0.490153,-0.147112,0.660077,-1.402122,-1.057556,-1.198269,-0.784288,-0.479186,0.833649,1.403618,1.488934,-1.369034,1.404263,-0.544071,32.81
-0.731908,0.490153,-0.147112,0.660077,0.556549,-0.452184,0.239983,-0.477554,0.170985,0.748404,1.403618,1.488934,-1.369034,1.404263,-0.544071,0.83
-0.731908,0.490153,-0.147112,0.660077,0.553146,-0.45006,0.015893,-0.459095,-0.137391,0.976398,1.403618,1.488934,-1.369034,1.404263,-0.544071,55.18
-0.731908,0.490153,-0.147112,0.660077,-0.66387,2.202713,-0.134859,-0.480173,-0.906121,1.322929,1.403618,1.488934,-1.369034,1.404263,-0.544071,57.51
-0.731908,0.490153,-0.147112,0.660077,0.608885,-0.388744,1.666011,-0.795154,-0.002738,-1.431666,1.403618,1.488934,-1.369034,1.404263,-0.544071,66.07
-0.731908,0.490153,-0.147112,0.660077,0.615098,-0.390691,1.706755,-0.778135,-0.221181,-1.200645,1.403618,1.488934,-1.369034,1.404263,-0.544071,64.68
-0.731908,0.490153,-0.147112,0.660077,-2.887677,0.731575,1.759722,-0.728911,-0.914721,-0.850079,1.403618,1.488934,-1.369034,1.404263,-0.544071,60.93
-0.731908,0.490153,-0.147112,0.660077,0.557348,-0.501466,-0.782683,1.846051,-0.282365,-1.429649,1.403618,1.488934,-1.369034,1.404263,-0.544071,6.68
-0.731908,0.490153,-0.147112,0.660077,0.555311,-0.496954,-0.92936,1.768157,-0.559904,-1.201654,1.403618,1.488934,-1.369034,1.404263,-0.544071,63.13
-0.731908,0.490153,-0.147112,0.660077,-0.645694,2.394801,-1.308277,1.926564,-1.137711,-0.854114,1.403618,1.488934,-1.369034,1.404263,-0.544071,65.08
-0.731908,0.490153,-0.147112,0.660077,0.570986,-0.467225,0.248132,-0.421392,0.794127,0.507799,-0.457047,1.488934,-1.369034,1.404263,-0.544071,11.91
-0.731908,0.490153,-0.147112,0.660077,0.568563,-0.467402,-0.033,-0.375834,0.522362,0.735289,-0.457047,1.488934,-1.369034,1.404263,-0.544071,39.35
-0.731908,0.490153,-0.147112,0.660077,0.33689,0.067187,-0.122636,-0.382903,-0.191327,1.082324,-0.457047,1.488934,-1.369034,1.404263,-0.544071,43.83
-0.731908,0.490153,-0.147112,0.660077,0.539816,-0.545883,-0.774534,-0.790703,0.48661,0.260132,-0.457047,1.488934,-1.369034,1.404263,-0.544071,0.38
-0.731908,0.490153,-0.147112,0.660077,0.534041,-0.54314,-0.729716,0.815621,3.134349,0.487118,-0.457047,1.488934,-1.369034,1.404263,-0.544071,49.02
-0.731908,0.490153,-0.147112,0.660077,-1.402122,-1.057556,-1.198269,-0.784288,-0.479186,0.833649,-0.457047,1.488934,-1.369034,1.404263,-0.544071,42.68
-0.731908,0.490153,-0.147112,0.660077,0.556549,-0.452184,0.239983,-0.477554,0.170985,0.748404,-0.457047,1.488934,-1.369034,1.404263,-0.544071,0.75
