 additive_.C3_electrostatic_charge , additive_.C4_electrostatic_charge , additive_.C5_electrostatic_charge , additive_.N1_electrostatic_charge , additive_.O1_electrostatic_charge , additive_E_LUMO , additive_V1_intensity , additive_dipole_moment , additive_electronegativity , additive_molecular_weight , additive_ovality , additive_surface_area , aryl_halide_.C1_NMR_shift , aryl_halide_.C2_NMR_shift , aryl_halide_.C3_NMR_shift , aryl_halide_.C3_electrostatic_charge , aryl_halide_.H2_NMR_shift , aryl_halide_.H3_NMR_shift , aryl_halide_hardness , aryl_halide_molecular_volume , base_.N1_electrostatic_charge , base_E_HOMO , base_dipole_moment , base_electronegativity , base_hardness , base_surface_area , ligand_.C10_NMR_shift , ligand_.C11_NMR_shift , ligand_.C11_electrostatic_charge , ligand_.C12_NMR_shift , ligand_.C14_NMR_shift , ligand_.C15_NMR_shift , ligand_.C15_electrostatic_charge , ligand_.C17_NMR_shift , ligand_.C17_electrostatic_charge , ligand_.C1_NMR_shift , ligand_.C1_electrostatic_charge , ligand_.C2_electrostatic_charge , ligand_.C3_NMR_shift , ligand_.C6_NMR_shift , ligand_.C9_electrostatic_charge , ligand_.H11_NMR_shift , ligand_.H3_NMR_shift , ligand_.H4_NMR_shift , ligand_.P1_electrostatic_charge , ligand_V10_intensity , ligand_V1_intensity , ligand_V3_frequency , ligand_V5_frequency , ligand_V6_frequency , ligand_V7_frequency , ligand_V8_intensity , ligand_V9_frequency , ligand_V9_intensity , ligand_dipole_moment , yield 
0.129044,-0.680365,1.243069,-0.584237,-0.861664,1.031488,-0.765376,-0.156342,-1.375273,-0.14167,0.013718,-0.027753,0.555311,0.434656,-0.496954,-0.92936,-0.718146,-0.652353,-0.265452,-1.201654,-0.901301,-1.257498,-1.145639,1.403618,-0.718434,-0.413591,-0.769,-0.560046,-1.664873,-0.368062,0.595751,0.759878,-1.101038,0.456348,-0.389136,-0.709493,-0.199591,0.982121,-0.995131,-1.012481,-0.719629,0.467447,-0.978778,-0.976717,0.716359,-0.580097,-1.057037,-1.01185,-0.408976,-0.991065,-0.601462,0.182111,-0.11292,-0.576873,1.02641,56.48
0.129044,-0.680365,1.243069,-0.584237,-0.861664,1.031488,-0.765376,-0.156342,-1.375273,-0.14167,0.013718,-0.027753,-0.645694,-3.000127,2.394801,-1.308277,0.892294,0.127819,-0.265452,-0.854114,-0.901301,-1.257498,-1.145639,1.403618,-0.718434,-0.413591,-0.769,-0.560046,-1.664873,-0.368062,0.595751,0.759878,-1.101038,0.456348,-0.389136,-0.709493,-0.199591,0.982121,-0.995131,-1.012481,-0.719629,0.467447,-0.978778,-0.976717,0.716359,-0.580097,-1.057037,-1.01185,-0.408976,-0.991065,-0.601462,0.182111,-0.11292,-0.576873,1.02641,60.53
0.129044,-0.680365,1.243069,-0.584237,-0.861664,1.031488,-0.765376,-0.156342,-1.375273,-0.14167,0.013718,-0.027753,0.570986,0.28035,-0.467225,0.248132,-0.71963,-0.648905,-0.265452,0.507799,1.374737,0.042292,-0.15966,-0.457047,1.391542,-0.949447,-0.769,-0.560046,-1.664873,-0.368062,0.595751,0.759878,-1.101038,0.456348,-0.389136,-0.709493,-0.199591,0.982121,-0.995131,-1.012481,-0.719629,0.467447,-0.978778,-0.976717,0.716359,-0.580097,-1.057037,-1.01185,-0.408976,-0.991065,-0.601462,0.182111,-0.11292,-0.576873,1.02641,28.57
0.129044,-0.680365,1.243069,-0.584237,-0.861664,1.031488,-0.765376,-0.156342,-1.375273,-0.14167,0.013718,-0.027753,0.568563,0.336673,-0.467402,-0.033,-0.718703,-0.649125,-0.265452,0.735289,1.374737,0.042292,-0.15966,-0.457047,1.391542,-0.949447,-0.769,-0.560046,-1.664873,-0.368062,0.595751,0.759878,-1.101038,0.456348,-0.389136,-0.709493,-0.199591,0.982121,-0.995131,-1.012481,-0.719629,0.467447,-0.978778,-0.976717,0.716359,-0.580097,-1.057037,-1.01185,-0.408976,-0.991065,-0.601462,0.182111,-0.11292,-0.576873,1.02641,38.2
0.129044,-0.680365,1.243069,-0.584237,-0.861664,1.031488,-0.765376,-0.156342,-1.375273,-0.14167,0.013718,-0.027753,0.33689,0.080986,0.067187,-0.122636,1.572531,1.308386,-0.280068,1.082324,1.374737,0.042292,-0.15966,-0.457047,1.391542,-0.949447,-0.769,-0.560046,-1.664873,-0.368062,0.595751,0.759878,-1.101038,0.456348,-0.389136,-0.709493,-0.199591,0.982121,-0.995131,-1.012481,-0.719629,0.467447,-0.978778,-0.976717,0.716359,-0.580097,-1.057037,-1.01185,-0.408976,-0.991065,-0.601462,0.182111,-0.11292,-0.576873,1.02641,41.63
0.129044,-0.680365,1.243069,-0.584237,-0.861664,1.031488,-0.765376,-0.156342,-1.375273,-0.14167,0.013718,-0.027753,0.539816,0.291794,-0.545883,-0.774534,-0.720804,-0.654628,-0.280068,0.260132,1.374737,0.042292,-0.15966,-0.457047,1.391542,-0.949447,-0.769,-0.560046,-1.664873,-0.368062,0.595751,0.759878,-1.101038,0.456348,-0.389136,-0.709493,-0.199591,0.982121,-0.995131,-1.012481,-0.719629,0.467447,-0.978778,-0.976717,0.716359,-0.580097,-1.057037,-1.01185,-0.408976,-0.991065,-0.601462,0.182111,-0.11292,-0.576873,1.02641,1.23
0.129044,-0.680365,1.243069,-0.584237,-0.861664,1.031488,-0.765376,-0.156342,-1.375273,-0.14167,0.013718,-0.027753,0.534041,0.345971,-0.54314,-0.729716,-0.719877,-0.654701,3.695556,0.487118,1.374737,0.042292,-0.15966,-0.457047,1.391542,-0.949447,-0.769,-0.560046,-1.664873,-0.368062,0.595751,0.759878,-1.101038,0.456348,-0.389136,-0.709493,-0.199591,0.982121,-0.995131,-1.012481,-0.719629,0.467447,-0.978778,-0.976717,0.716359,-0.580097,-1.057037,-1.01185,-0.408976,-0.991065,-0.601462,0.182111,-0.11292,-0.576873,1.02641,47.16
0.129044,-0.680365,1.243069,-0.584237,-0.861664,1.031488,-0.765376,-0.156342,-1.375273,-0.14167,0.013718,-0.027753,-1.402122,-1.624068,-1.057556,-1.198269,1.42066,1.473181,-0.280068,0.833649,1.374737,0.042292,-0.15966,-0.457047,1.391542,-0.949447,-0.769,-0.560046,-1.664873,-0.368062,0.595751,0.759878,-1.101038,0.456348,-0.389136,-0.709493,-0.199591,0.982121,-0.995131,-1.012481,-0.719629,0.467447,-0.978778,-0.976717,0.716359,-0.580097,-1.057037,-1.01185,-0.408976,-0.991065,-0.601462,0.182111,-0.11292,-0.576873,1.02641,49.15
0.129044,-0.680365,1.243069,-0.584237,-0.861664,1.031488,-0.765376,-0.156342,-1.375273,-0.14167,0.013718,-0.027753,0.556549,0.27445,-0.452184,0.239983,-0.720681,-0.651986,-0.265452,0.748404,1.374737,0.042292,-0.15966,-0.457047,1.391542,-0.949447,-0.769,-0.560046,-1.664873,-0.368062,0.595751,0.759878,-1.101038,0.456348,-0.389136,-0.709493,-0.199591,0.982121,-0.995131,-1.012481,-0.719629,0.467447,-0.978778,-0.976717,0.716359,-0.580097,-1.057037,-1.01185,-0.408976,-0.991065,-0.601462,0.182111,-0.11292,-0.576873,1.02641,9.29
0.129044,-0.680365,1.243069,-0.584237,-0.861664,1.031488,-0.765376,-0.156342,-1.375273,-0.14167,0.013718,-0.027753,0.553146,0.331488,-0.45006,0.015893,-0.719877,-0.65206,-0.265452,0.976398,1.374737,0.042292,-0.15966,-0.457047,1.391542,-0.949447,-0.769,-0.560046,-1.664873,-0.368062,0.595751,0.759878,-1.101038,0.456348,-0.389136,-0.709493,-0.199591,0.982121,-0.995131,-1.012481,-0.719629,0.467447,-0.978778,-0.976717,0.716359,-0.580097,-1.057037,-1.01185,-0.408976,-0.991065,-0.601462,0.182111,-0.11292,-0.576873,1.02641,74.97
0.129044,-0.680365,1.243069,-0.584237,-0.861664,1.031488,-0.765376,-0.156342,-1.375273,-0.14167,0.013718,-0.027753,-0.66387,0.306098,2.202713,-0.134859,1.768844,2.437152,-0.280068,1.322929,1.374737,0.042292,-0.15966,-0.457047,1.391542,-0.949447,-0.769,-0.560046,-1.664873,-0.368062,0.595751,0.759878,-1.101038,0.456348,-0.389136,-0.709493,-0.199591,0.982121,-0.995131,-1.012481,-0.719629,0.467447,-0.978778,-0.976717,0.716359,-0.580097,-1.057037,-1.01185,-0.408976,-0.991065,-0.601462,0.182111,-0.11292,-0.576873,1.02641,75.97
0.129044,-0.680365,1.243069,-0.584237,-0.861664,1.031488,-0.765376,-0.156342,-1.375273,-0.14167,0.013718,-0.027753,0.608885,0.208472,-0.388744,1.666011,-0.72099,-0.649565,-0.265452,-1.431666,1.374737,0.042292,-0.15966,-0.457047,1.391542,-0.949447,-0.769,-0.560046,-1.664873,-0.368062,0.595751,0.759878,-1.101038,0.456348,-0.389136,-0.709493,-0.199591,0.982121,-0.995131,-1.012481,-0.719629,0.467447,-0.978778,-0.976717,0.716359,-0.580097,-1.057037,-1.01185,-0.408976,-0.991065,-0.601462,0.182111,-0.11292,-0.576873,1.02641,85.53
0.129044,-0.680365,1.243069,-0.584237,-0.861664,1.031488,-0.765376,-0.156342,-1.375273,-0.14167,0.013718,-0.027753,0.615098,0.27749,-0.390691,1.706755,-0.720186,-0.649932,-0.265452,-1.200645,1.374737,0.042292,-0.15966,-0.457047,1.391542,-0.949447,-0.769,-0.560046,-1.664873,-0.368062,0.595751,0.759878,-1.101038,0.456348,-0.389136,-0.709493,-0.199591,0.982121,-0.995131,-1.012481,-0.719629,0.467447,-0.978778,-0.976717,0.716359,-0.580097,-1.057037,-1.01185,-0.408976,-0.991065,-0.601462,0.182111,-0.11292,-0.576873,1.02641,80.8
0.129044,-0.680365,1.243069,-0.584237,-0.861664,1.031488,-0.765376,-0.156342,-1.375273,-0.14167,0.013718,-0.027753,-2.887677,1.276634,0.731575,1.759722,1.019317,0.684938,-0.280068,-0.850079,1.374737,0.042292,-0.15966,-0.457047,1.391542,-0.949447,-0.769,-0.560046,-1.664873,-0.368062,0.595751,0.759878,-1.101038,0.456348,-0.389136,-0.709493,-0.199591,0.982121,-0.995131,-1.012481,-0.719629,0.467447,-0.978778,-0.976717,0.716359,-0.580097,-1.057037,-1.01185,-0.408976,-0.991065,-0.601462,0.182111,-0.11292,-0.576873,1.02641,85.65
0.129044,-0.680365,1.243069,-0.584237,-0.861664,1.031488,-0.765376,-0.156342,-1.375273,-0.14167,0.013718,-0.027753,0.557348,0.378334,-0.501466,-0.782683,-0.719073,-0.652206,-0.265452,-1.429649,1.374737,0.042292,-0.15966,-0.457047,1.391542,-0.949447,-0.769,-0.560046,-1.664873,-0.368062,0.595751,0.759878,-1.101038,0.456348,-0.389136,-0.709493,-0.199591,0.982121,-0.995131,-1.012481,-0.719629,0.467447,-0.978778,-0.976717,0.716359,-0.580097,-1.057037,-1.01185,-0.408976,-0.991065,-0.601462,0.182111,-0.11292,-0.576873,1.02641,21.7
0.129044,-0.680365,1.243069,-0.584237,-0.861664,1.031488,-0.765376,-0.156342,-1.375273,-0.14167,0.013718,-0.027753,0.555311,0.434656,-0.496954,-0.92936,-0.718146,-0.652353,-0.265452,-1.201654,1.374737,0.042292,-0.15966,-0.457047,1.391542,-0.949447,-0.769,-0.560046,-1.664873,-0.368062,0.595751,0.759878,-1.101038,0.456348,-0.389136,-0.709493,-0.199591,0.982121,-0.995131,-1.012481,-0.719629,0.467447,-0.978778,-0.976717,0.716359,-0.580097,-1.057037,-1.01185,-0.408976,-0.991065,-0.601462,0.182111,-0.11292,-0.576873,1.02641,76.95
0.129044,-0.680365,1.243069,-0.584237,-0.861664,1.031488,-0.765376,-0.156342,-1.375273,-0.14167,0.013718,-0.027753,-0.645694,-3.000127,2.394801,-1.308277,0.892294,0.127819,-0.265452,-0.854114,1.374737,0.042292,-0.15966,-0.457047,1.391542,-0.949447,-0.769,-0.560046,-1.664873,-0.368062,0.595751,0.759878,-1.101038,0.456348,-0.389136,-0.709493,-0.199591,0.982121,-0.995131,-1.012481,-0.719629,0.467447,-0.978778,-0.976717,0.716359,-0.580097,-1.057037,-1.01185,-0.408976,-0.991065,-0.601462,0.182111,-0.11292,-0.576873,1.02641,80.8
0.151662,-0.731908,0.36112,-0.147112,0.590444,-1.408475,1.376781,0.373673,0.371096,1.167294,0.820033,0.711291,0.570986,0.28035,-0.467225,0.248132,-0.71963,-0.648905,-0.265452,0.507799,-0.519769,1.203806,1.30054,-0.922213,-0.718434,1.386635,-0.769,-0.560046,-1.664873,-0.368062,0.595751,0.759878,-1.101038,0.456348,-0.389136,-0.709493,-0.199591,0.982121,-0.995131,-1.012481,-0.719629,0.467447,-0.978778,-0.976717,0.716359,-0.580097,-1.057037,-1.01185,-0.408976,-0.991065,-0.601462,0.182111,-0.11292,-0.576873,1.02641,2.01
0.151662,-0.731908,0.36112,-0.147112,0.590444,-1.408475,1.376781,0.373673,0.371096,1.167294,0.820033,0.711291,0.568563,0.336673,-0.467402,-0.033,-0.718703,-0.649125,-0.265452,0.735289,-0.519769,1.203806,1.30054,-0.922213,-0.718434,1.386635,-0.769,-0.560046,-1.664873,-0.368062,0.595751,0.759878,-1.101038,0.456348,-0.389136,-0.709493,-0.199591,0.982121,-0.995131,-1.012481,-0.719629,0.467447,-0.978778,-0.976717,0.716359,-0.580097,-1.057037,-1.01185,-0.408976,-0.991065,-0.601462,0.182111,-0.11292,-0.576873,1.02641,25.57
0.151662,-0.731908,0.36112,-0.147112,0.590444,-1.408475,1.376781,0.373673,0.371096,1.167294,0.820033,0.711291,0.33689,0.080986,0.067187,-0.122636,1.572531,1.308386,-0.280068,1.082324,-0.519769,1.203806,1.30054,-0.922213,-0.718434,1.386635,-0.769,-0.560046,-1.664873,-0.368062,0.595751,0.759878,-1.101038,0.456348,-0.389136,-0.709493,-0.199591,0.982121,-0.995131,-1.012481,-0.719629,0.467447,-0.978778,-0.976717,0.716359,-0.580097,-1.057037,-1.01185,-0.408976,-0.991065,-0.601462,0.182111,-0.11292,-0.576873,1.02641,32.36
0.151662,-0.731908,0.36112,-0.147112,0.590444,-1.408475,1.376781,0.373673,0.371096,1.167294,0.820033,0.711291,0.534041,0.345971,-0.54314,-0.729716,-0.719877,-0.654701,3.695556,0.487118,-0.519769,1.203806,1.30054,-0.922213,-0.718434,1.386635,-0.769,-0.560046,-1.664873,-0.368062,0.595751,0.759878,-1.101038,0.456348,-0.389136,-0.709493,-0.199591,0.982121,-0.995131,-1.012481,-0.719629,0.467447,-0.978778,-0.976717,0.716359,-0.580097,-1.057037,-1.01185,-0.408976,-0.991065,-0.601462,0.182111,-0.11292,-0.576873,1.02641,41.63
0.151662,-0.731908,0.36112,-0.147112,0.590444,-1.408475,1.376781,0.373673,0.371096,1.167294,0.820033,0.711291,-1.402122,-1.624068,-1.057556,-1.198269,1.42066,1.473181,-0.280068,0.833649,-0.519769,1.203806,1.30054,-0.922213,-0.718434,1.386635,-0.769,-0.560046,-1.664873,-0.368062,0.595751,0.759878,-1.101038,0.456348,-0.389136,-0.709493,-0.199591,0.982121,-0.995131,-1.012481,-0.719629,0.467447,-0.978778,-0.976717,0.716359,-0.580097,-1.057037,-1.01185,-0.408976,-0.991065,-0.601462,0.182111,-0.11292,-0.576873,1.02641,41.54
0.151662,-0.731908,0.36112,-0.147112,0.590444,-1.408475,1.376781,0.373673,0.371096,1.167294,0.820033,0.711291,0.556549,0.27445,-0.452184,0.239983,-0.720681,-0.651986,-0.265452,0.748404,-0.519769,1.203806,1.30054,-0.922213,-0.718434,1.386635,-0.769,-0.560046,-1.664873,-0.368062,0.595751,0.759878,-1.101038,0.456348,-0.389136,-0.709493,-0.199591,0.982121,-0.995131,-1.012481,-0.719629,0.467447,-0.978778,-0.976717,0.716359,-0.580097,-1.057037,-1.01185,-0.408976,-0.991065,-0.601462,0.182111,-0.11292,-0.576873,1.02641,5.76
0.151662,-0.731908,0.36112,-0.147112,0.590444,-1.408475,1.376781,0.373673,0.371096,1.167294,0.820033,0.711291,0.553146,0.331488,-0.45006,0.015893,-0.719877,-0.65206,-0.265452,0.976398,-0.519769,1.203806,1.30054,-0.922213,-0.718434,1.386635,-0.769,-0.560046,-1.664873,-0.368062,0.595751,0.759878,-1.101038,0.456348,-0.389136,-0.709493,-0.199591,0.982121,-0.995131,-1.012481,-0.719629,0.467447,-0.978778,-0.976717,0.716359,-0.580097,-1.057037,-1.01185,-0.408976,-0.991065,-0.601462,0.182111,-0.11292,-0.576873,1.02641,63.23
0.151662,-0.731908,0.36112,-0.147112,0.590444,-1.408475,1.376781,0.373673,0.371096,1.167294,0.820033,0.711291,-0.66387,0.306098,2.202713,-0.134859,1.768844,2.437152,-0.280068,1.322929,-0.519769,1.203806,1.30054,-0.922213,-0.718434,1.386635,-0.769,-0.560046,-1.664873,-0.368062,0.595751,0.759878,-1.101038,0.456348,-0.389136,-0.709493,-0.199591,0.982121,-0.995131,-1.012481,-0.719629,0.467447,-0.978778,-0.976717,0.716359,-0.580097,-1.057037,-1.01185,-0.408976,-0.991065,-0.601462,0.182111,-0.11292,-0.576873,1.02641,66.89
0.151662,-0.731908,0.36112,-0.147112,0.590444,-1.408475,1.376781,0.373673,0.371096,1.167294,0.820033,0.711291,0.608885,0.208472,-0.388744,1.666011,-0.72099,-0.649565,-0.265452,-1.431666,-0.519769,1.203806,1.30054,-0.922213,-0.718434,1.386635,-0.769,-0.560046,-1.664873,-0.368062,0.595751,0.759878,-1.101038,0.456348,-0.389136,-0.709493,-0.199591,0.982121,-0.995131,-1.012481,-0.719629,0.467447,-0.978778,-0.976717,0.716359,-0.580097,-1.057037,-1.01185,-0.408976,-0.991065,-0.601462,0.182111,-0.11292,-0.576873,1.02641,72.61
0.151662,-0.731908,0.36112,-0.147112,0.590444,-1.408475,1.376781,0.373673,0.371096,1.167294,0.820033,0.711291,0.615098,0.27749,-0.390691,1.706755,-0.720186,-0.649932,-0.265452,-1.200645,-0.519769,1.203806,1.30054,-0.922213,-0.718434,1.386635,-0.769,-0.560046,-1.664873,-0.368062,0.595751,0.759878,-1.101038,0.456348,-0.389136,-0.709493,-0.199591,0.982121,-0.995131,-1.012481,-0.719629,0.467447,-0.978778,-0.976717,0.716359,-0.580097,-1.057037,-1.01185,-0.408976,-0.991065,-0.601462,0.182111,-0.11292,-0.576873,1.02641,78.22
0.151662,-0.731908,0.36112,-0.147112,0.590444,-1.408475,1.376781,0.373673,0.371096,1.167294,0.820033,0.711291,-2.887677,1.276634,0.731575,1.759722,1.019317,0.684938,-0.280068,-0.850079,-0.519769,1.203806,1.30054,-0.922213,-0.718434,1.386635,-0.769,-0.560046,-1.664873,-0.368062,0.595751,0.759878,-1.101038,0.456348,-0.389136,-0.709493,-0.199591,0.982121,-0.995131,-1.012481,-0.719629,0.467447,-0.978778,-0.976717,0.716359,-0.580097,-1.057037,-1.01185,-0.408976,-0.991065,-0.601462,0.182111,-0.11292,-0.576873,1.02641,70.14
0.151662,-0.731908,0.36112,-0.147112,0.590444,-1.408475,1.376781,0.373673,0.371096,1.167294,0.820033,0.711291,0.557348,0.378334,-0.501466,-0.782683,-0.719073,-0.652206,-0.265452,-1.429649,-0.519769,1.203806,1.30054,-0.922213,-0.718434,1.386635,-0.769,-0.560046,-1.664873,-0.368062,0.595751,0.759878,-1.101038,0.456348,-0.389136,-0.709493,-0.199591,0.982121,-0.995131,-1.012481,-0.719629,0.467447,-0.978778,-0.976717,0.716359,-0.580097,-1.057037,-1.01185,-0.408976,-0.991065,-0.601462,0.182111,-0.11292,-0.576873,1.02641,0.81
0.151662,-0.731908,0.36112,-0.147112,0.590444,-1.408475,1.376781,0.373673,0.371096,1.167294,0.820033,0.711291,0.555311,0.434656,-0.496954,-0.92936,-0.718146,-0.652353,-0.265452,-1.201654,-0.519769,1.203806,1.30054,-0.922213,-0.718434,1.386635,-0.769,-0.560046,-1.664873,-0.368062,0.595751,0.759878,-1.101038,0.456348,-0.389136,-0.709493,-0.199591,0.982121,-0.995131,-1.012481,-0.719629,0.467447,-0.978778,-0.976717,0.716359,-0.580097,-1.057037,-1.01185,-0.408976,-0.991065,-0.601462,0.182111,-0.11292,-0.576873,1.02641,48.97
0.151662,-0.731908,0.36112,-0.147112,0.590444,-1.408475,1.376781,0.373673,0.371096,1.167294,0.820033,0.711291,-0.645694,-3.000127,2.394801,-1.308277,0.892294,0.127819,-0.265452,-0.854114,-0.519769,1.203806,1.30054,-0.922213,-0.718434,1.386635,-0.769,-0.560046,-1.664873,-0.368062,0.595751,0.759878,-1.101038,0.456348,-0.389136,-0.709493,-0.199591,0.982121,-0.995131,-1.012481,-0.719629,0.467447,-0.978778,-0.976717,0.716359,-0.580097,-1.057037,-1.01185,-0.408976,-0.991065,-0.601462,0.182111,-0.11292,-0.576873,1.02641,50.4
0.151662,-0.731908,0.36112,-0.147112,0.590444,-1.408475,1.376781,0.373673,0.371096,1.167294,0.820033,0.711291,0.570986,0.28035,-0.467225,0.248132,-0.71963,-0.648905,-0.265452,0.507799,-0.901301,-1.257498,-1.145639,1.403618,-0.718434,-0.413591,-0.769,-0.560046,-1.664873,-0.368062,0.595751,0.759878,-1.101038,0.456348,-0.389136,-0.709493,-0.199591,0.982121,-0.995131,-1.012481,-0.719629,0.467447,-0.978778,-0.976717,0.716359,-0.580097,-1.057037,-1.01185,-0.408976,-0.991065,-0.601462,0.182111,-0.11292,-0.576873,1.02641,6.09
0.151662,-0.731908,0.36112,-0.147112,0.590444,-1.408475,1.376781,0.373673,0.371096,1.167294,0.820033,0.711291,0.568563,0.336673,-0.467402,-0.033,-0.718703,-0.649125,-0.265452,0.735289,-0.901301,-1.257498,-1.145639,1.403618,-0.718434,-0.413591,-0.769,-0.560046,-1.664873,-0.368062,0.595751,0.759878,-1.101038,0.456348,-0.389136,-0.709493,-0.199591,0.982121,-0.995131,-1.012481,-0.719629,0.467447,-0.978778,-0.976717,0.716359,-0.580097,-1.057037,-1.01185,-0.408976,-0.991065,-0.601462,0.182111,-0.11292,-0.576873,1.02641,38.9
0.151662,-0.731908,0.36112,-0.147112,0.590444,-1.408475,1.376781,0.373673,0.371096,1.167294,0.820033,0.711291,0.33689,0.080986,0.067187,-0.122636,1.572531,1.308386,-0.280068,1.082324,-0.901301,-1.257498,-1.145639,1.403618,-0.718434,-0.413591,-0.769,-0.560046,-1.664873,-0.368062,0.595751,0.759878,-1.101038,0.456348,-0.389136,-0.709493,-0.199591,0.982121,-0.995131,-1.012481,-0.719629,0.467447,-0.978778,-0.976717,0.716359,-0.580097,-1.057037,-1.01185,-0.408976,-0.991065,-0.601462,0.182111,-0.11292,-0.576873,1.02641,37.47
0.151662,-0.731908,0.36112,-0.147112,0.590444,-1.408475,1.376781,0.373673,0.371096,1.167294,0.820033,0.711291,0.534041,0.345971,-0.54314,-0.729716,-0.719877,-0.654701,3.695556,0.487118,-0.901301,-1.257498,-1.145639,1.403618,-0.718434,-0.413591,-0.769,-0.560046,-1.664873,-0.368062,0.595751,0.759878,-1.101038,0.456348,-0.389136,-0.709493,-0.199591,0.982121,-0.995131,-1.012481,-0.719629,0.467447,-0.978778,-0.976717,0.716359,-0.580097,-1.057037,-1.01185,-0.408976,-0.991065,-0.601462,0.182111,-0.11292,-0.576873,1.02641,35.15
0.151662,-0.731908,0.36112,-0.147112,0.590444,-1.408475,1.376781,0.373673,0.371096,1.167294,0.820033,0.711291,-1.402122,-1.624068,-1.057556,-1.198269,1.42066,1.473181,-0.280068,0.833649,-0.901301,-1.257498,-1.145639,1.403618,-0.718434,-0.413591,-0.769,-0.560046,-1.664873,-0.368062,0.595751,0.759878,-1.101038,0.456348,-0.389136,-0.709493,-0.199591,0.982121,-0.995131,-1.012481,-0.719629,0.467447,-0.978778,-0.976717,0.716359,-0.580097,-1.057037,-1.01185,-0.408976,-0.991065,-0.601462,0.182111,-0.11292,-0.576873,1.02641,41.08
0.151662,-0.731908,0.36112,-0.147112,0.590444,-1.408475,1.376781,0.373673,0.371096,1.167294,0.820033,0.711291,0.556549,0.27445,-0.452184,0.239983,-0.720681,-0.651986,-0.265452,0.748404,-0.901301,-1.257498,-1.145639,1.403618,-0.718434,-0.413591,-0.769,-0.560046,-1.664873,-0.368062,0.595751,0.759878,-1.101038,0.456348,-0.389136,-0.709493,-0.199591,0.982121,-0.995131,-1.012481,-0.719629,0.467447,-0.978778,-0.976717,0.716359,-0.580097,-1.057037,-1.01185,-0.408976,-0.991065,-0.601462,0.182111,-0.11292,-0.576873,1.02641,4.13
0.151662,-0.731908,0.36112,-0.147112,0.590444,-1.408475,1.376781,0.373673,0.371096,1.167294,0.820033,0.711291,0.553146,0.331488,-0.45006,0.015893,-0.719877,-0.65206,-0.265452,0.976398,-0.901301,-1.257498,-1.145639,1.403618,-0.718434,-0.413591,-0.769,-0.560046,-1.664873,-0.368062,0.595751,0.759878,-1.101038,0.456348,-0.389136,-0.709493,-0.199591,0.982121,-0.995131,-1.012481,-0.719629,0.467447,-0.978778,-0.976717,0.716359,-0.580097,-1.057037,-1.01185,-0.408976,-0.991065,-0.601462,0.182111,-0.11292,-0.576873,1.02641,56.83
0.151662,-0.731908,0.36112,-0.147112,0.590444,-1.408475,1.376781,0.373673,0.371096,1.167294,0.820033,0.711291,-0.66387,0.306098,2.202713,-0.134859,1.768844,2.437152,-0.280068,1.322929,-0.901301,-1.257498,-1.145639,1.403618,-0.718434,-0.413591,-0.769,-0.560046,-1.664873,-0.368062,0.595751,0.759878,-1.101038,0.456348,-0.389136,-0.709493,-0.199591,0.982121,-0.995131,-1.012481,-0.719629,0.467447,-0.978778,-0.976717,0.716359,-0.580097,-1.057037,-1.01185,-0.408976,-0.991065,-0.601462,0.182111,-0.11292,-0.576873,1.02641,65.45
0.151662,-0.731908,0.36112,-0.147112,0.590444,-1.408475,1.376781,0.373673,0.371096,1.167294,0.820033,0.711291,0.608885,0.208472,-0.388744,1.666011,-0.72099,-0.649565,-0.265452,-1.431666,-0.901301,-1.257498,-1.145639,1.403618,-0.718434,-0.413591,-0.769,-0.560046,-1.664873,-0.368062,0.595751,0.759878,-1.101038,0.456348,-0.389136,-0.709493,-0.199591,0.982121,-0.995131,-1.012481,-0.719629,0.467447,-0.978778,-0.976717,0.716359,-0.580097,-1.057037,-1.01185,-0.408976,-0.991065,-0.601462,0.182111,-0.11292,-0.576873,1.02641,58.01
0.151662,-0.731908,0.36112,-0.147112,0.590444,-1.408475,1.376781,0.373673,0.371096,1.167294,0.820033,0.711291,0.615098,0.27749,-0.390691,1.706755,-0.720186,-0.649932,-0.265452,-1.200645,-0.901301,-1.257498,-1.145639,1.403618,-0.718434,-0.413591,-0.769,-0.560046,-1.664873,-0.368062,0.595751,0.759878,-1.101038,0.456348,-0.389136,-0.709493,-0.199591,0.982121,-0.995131,-1.012481,-0.719629,0.467447,-0.978778,-0.976717,0.716359,-0.580097,-1.057037,-1.01185,-0.408976,-0.991065,-0.601462,0.182111,-0.11292,-0.576873,1.02641,63.17
0.151662,-0.731908,0.36112,-0.147112,0.590444,-1.408475,1.376781,0.373673,0.371096,1.167294,0.820033,0.711291,-2.887677,1.276634,0.731575,1.759722,1.019317,0.684938,-0.280068,-0.850079,-0.901301,-1.257498,-1.145639,1.403618,-0.718434,-0.413591,-0.769,-0.560046,-1.664873,-0.368062,0.595751,0.759878,-1.101038,0.456348,-0.389136,-0.709493,-0.199591,0.982121,-0.995131,-1.012481,-0.719629,0.467447,-0.978778,-0.976717,0.716359,-0.580097,-1.057037,-1.01185,-0.408976,-0.991065,-0.601462,0.182111,-0.11292,-0.576873,1.02641,66.65
