 additive_.C4_NMR_shift , additive_.C4_electrostatic_charge , additive_.N1_electrostatic_charge , additive_.O1_electrostatic_charge , additive_E_LUMO , additive_dipole_moment , additive_electronegativity , additive_hardness , additive_molecular_volume , additive_surface_area , aryl_halide_.C2_NMR_shift , aryl_halide_.C3_NMR_shift , aryl_halide_.C3_electrostatic_charge , aryl_halide_.H3_NMR_shift , aryl_halide_V3_frequency , aryl_halide_molecular_volume , aryl_halide_molecular_weight , base_E_LUMO , base_dipole_moment , ligand_.C10_electrostatic_charge , ligand_.C11_electrostatic_charge , ligand_.C12_NMR_shift , ligand_.C13_NMR_shift , ligand_.C14_electrostatic_charge , ligand_.C15_electrostatic_charge , ligand_.C4_NMR_shift , ligand_.C7_NMR_shift , ligand_.C7_electrostatic_charge , ligand_.C9_NMR_shift , ligand_.H11_electrostatic_charge , ligand_.H3_NMR_shift , ligand_.H4_NMR_shift , ligand_.H9_NMR_shift , ligand_V3_intensity , ligand_V4_intensity , ligand_V5_frequency , ligand_V6_frequency , ligand_V8_frequency , yield 
-1.181702,-0.680365,-0.584237,-0.861664,1.031488,-0.156342,-1.375273,-0.132949,-0.030106,-0.027753,0.291794,-0.545883,-0.774534,-0.654628,0.48661,0.260132,-0.963015,0.830295,1.30054,1.14656,-1.664873,-0.368062,1.174377,1.486108,-1.101038,-1.000381,-0.99278,-0.638261,0.505301,0.967334,-0.978778,-0.976717,-0.457682,1.235943,-0.171211,-0.408976,-0.991065,-0.102362,0.34
-1.181702,-0.680365,-0.584237,-0.861664,1.031488,-0.156342,-1.375273,-0.132949,-0.030106,-0.027753,0.345971,-0.54314,-0.729716,-0.654701,3.134349,0.487118,0.032177,0.830295,1.30054,1.14656,-1.664873,-0.368062,1.174377,1.486108,-1.101038,-1.000381,-0.99278,-0.638261,0.505301,0.967334,-0.978778,-0.976717,-0.457682,1.235943,-0.171211,-0.408976,-0.991065,-0.102362,46.65
-1.181702,-0.680365,-0.584237,-0.861664,1.031488,-0.156342,-1.375273,-0.132949,-0.030106,-0.027753,-1.624068,-1.057556,-1.198269,1.473181,-0.479186,0.833649,1.084348,0.830295,1.30054,1.14656,-1.664873,-0.368062,1.174377,1.486108,-1.101038,-1.000381,-0.99278,-0.638261,0.505301,0.967334,-0.978778,-0.976717,-0.457682,1.235943,-0.171211,-0.408976,-0.991065,-0.102362,45.17
-1.181702,-0.680365,-0.584237,-0.861664,1.031488,-0.156342,-1.375273,-0.132949,-0.030106,-0.027753,0.27445,-0.452184,0.239983,-0.651986,0.170985,0.748404,-1.007165,0.830295,1.30054,1.14656,-1.664873,-0.368062,1.174377,1.486108,-1.101038,-1.000381,-0.99278,-0.638261,0.505301,0.967334,-0.978778,-0.976717,-0.457682,1.235943,-0.171211,-0.408976,-0.991065,-0.102362,9.99
-1.181702,-0.680365,-0.584237,-0.861664,1.031488,-0.156342,-1.375273,-0.132949,-0.030106,-0.027753,0.331488,-0.45006,0.015893,-0.65206,-0.137391,0.976398,-0.011861,0.830295,1.30054,1.14656,-1.664873,-0.368062,1.174377,1.486108,-1.101038,-1.000381,-0.99278,-0.638261,0.505301,0.967334,-0.978778,-0.976717,-0.457682,1.235943,-0.171211,-0.408976,-0.991065,-0.102362,68.92
-1.181702,-0.680365,-0.584237,-0.861664,1.031488,-0.156342,-1.375273,-0.132949,-0.030106,-0.027753,0.306098,2.202713,-0.134859,2.437152,-0.906121,1.322929,1.040198,0.830295,1.30054,1.14656,-1.664873,-0.368062,1.174377,1.486108,-1.101038,-1.000381,-0.99278,-0.638261,0.505301,0.967334,-0.978778,-0.976717,-0.457682,1.235943,-0.171211,-0.408976,-0.991065,-0.102362,69.28
-1.181702,-0.680365,-0.584237,-0.861664,1.031488,-0.156342,-1.375273,-0.132949,-0.030106,-0.027753,0.208472,-0.388744,1.666011,-0.649565,-0.002738,-1.431666,-1.613133,0.830295,1.30054,1.14656,-1.664873,-0.368062,1.174377,1.486108,-1.101038,-1.000381,-0.99278,-0.638261,0.505301,0.967334,-0.978778,-0.976717,-0.457682,1.235943,-0.171211,-0.408976,-0.991065,-0.102362,78.77
-1.181702,-0.680365,-0.584237,-0.861664,1.031488,-0.156342,-1.375273,-0.132949,-0.030106,-0.027753,0.27749,-0.390691,1.706755,-0.649932,-0.221181,-1.200645,-0.617829,0.830295,1.30054,1.14656,-1.664873,-0.368062,1.174377,1.486108,-1.101038,-1.000381,-0.99278,-0.638261,0.505301,0.967334,-0.978778,-0.976717,-0.457682,1.235943,-0.171211,-0.408976,-0.991065,-0.102362,76.11
-1.181702,-0.680365,-0.584237,-0.861664,1.031488,-0.156342,-1.375273,-0.132949,-0.030106,-0.027753,1.276634,0.731575,1.759722,0.684938,-0.914721,-0.850079,0.43423,0.830295,1.30054,1.14656,-1.664873,-0.368062,1.174377,1.486108,-1.101038,-1.000381,-0.99278,-0.638261,0.505301,0.967334,-0.978778,-0.976717,-0.457682,1.235943,-0.171211,-0.408976,-0.991065,-0.102362,81.79
-1.181702,-0.680365,-0.584237,-0.861664,1.031488,-0.156342,-1.375273,-0.132949,-0.030106,-0.027753,0.378334,-0.501466,-0.782683,-0.652206,-0.282365,-1.429649,-1.613133,0.830295,1.30054,1.14656,-1.664873,-0.368062,1.174377,1.486108,-1.101038,-1.000381,-0.99278,-0.638261,0.505301,0.967334,-0.978778,-0.976717,-0.457682,1.235943,-0.171211,-0.408976,-0.991065,-0.102362,3.72
-1.181702,-0.680365,-0.584237,-0.861664,1.031488,-0.156342,-1.375273,-0.132949,-0.030106,-0.027753,0.434656,-0.496954,-0.92936,-0.652353,-0.559904,-1.201654,-0.617829,0.830295,1.30054,1.14656,-1.664873,-0.368062,1.174377,1.486108,-1.101038,-1.000381,-0.99278,-0.638261,0.505301,0.967334,-0.978778,-0.976717,-0.457682,1.235943,-0.171211,-0.408976,-0.991065,-0.102362,17.8
-1.181702,-0.680365,-0.584237,-0.861664,1.031488,-0.156342,-1.375273,-0.132949,-0.030106,-0.027753,-3.000127,2.394801,-1.308277,0.127819,-1.137711,-0.854114,0.43423,0.830295,1.30054,1.14656,-1.664873,-0.368062,1.174377,1.486108,-1.101038,-1.000381,-0.99278,-0.638261,0.505301,0.967334,-0.978778,-0.976717,-0.457682,1.235943,-0.171211,-0.408976,-0.991065,-0.102362,62
-1.181702,-0.680365,-0.584237,-0.861664,1.031488,-0.156342,-1.375273,-0.132949,-0.030106,-0.027753,0.28035,-0.467225,0.248132,-0.648905,0.794127,0.507799,-0.1129,-1.421259,-1.145639,1.14656,-1.664873,-0.368062,1.174377,1.486108,-1.101038,-1.000381,-0.99278,-0.638261,0.505301,0.967334,-0.978778,-0.976717,-0.457682,1.235943,-0.171211,-0.408976,-0.991065,-0.102362,27.21
-1.181702,-0.680365,-0.584237,-0.861664,1.031488,-0.156342,-1.375273,-0.132949,-0.030106,-0.027753,0.336673,-0.467402,-0.033,-0.649125,0.522362,0.735289,0.882404,-1.421259,-1.145639,1.14656,-1.664873,-0.368062,1.174377,1.486108,-1.101038,-1.000381,-0.99278,-0.638261,0.505301,0.967334,-0.978778,-0.976717,-0.457682,1.235943,-0.171211,-0.408976,-0.991065,-0.102362,38.14
-1.181702,-0.680365,-0.584237,-0.861664,1.031488,-0.156342,-1.375273,-0.132949,-0.030106,-0.027753,0.080986,0.067187,-0.122636,1.308386,-0.191327,1.082324,1.934463,-1.421259,-1.145639,1.14656,-1.664873,-0.368062,1.174377,1.486108,-1.101038,-1.000381,-0.99278,-0.638261,0.505301,0.967334,-0.978778,-0.976717,-0.457682,1.235943,-0.171211,-0.408976,-0.991065,-0.102362,36.43
-1.181702,-0.680365,-0.584237,-0.861664,1.031488,-0.156342,-1.375273,-0.132949,-0.030106,-0.027753,0.291794,-0.545883,-0.774534,-0.654628,0.48661,0.260132,-0.963015,-1.421259,-1.145639,1.14656,-1.664873,-0.368062,1.174377,1.486108,-1.101038,-1.000381,-0.99278,-0.638261,0.505301,0.967334,-0.978778,-0.976717,-0.457682,1.235943,-0.171211,-0.408976,-0.991065,-0.102362,1.09
-1.181702,-0.680365,-0.584237,-0.861664,1.031488,-0.156342,-1.375273,-0.132949,-0.030106,-0.027753,0.345971,-0.54314,-0.729716,-0.654701,3.134349,0.487118,0.032177,-1.421259,-1.145639,1.14656,-1.664873,-0.368062,1.174377,1.486108,-1.101038,-1.000381,-0.99278,-0.638261,0.505301,0.967334,-0.978778,-0.976717,-0.457682,1.235943,-0.171211,-0.408976,-0.991065,-0.102362,37.86
-1.181702,-0.680365,-0.584237,-0.861664,1.031488,-0.156342,-1.375273,-0.132949,-0.030106,-0.027753,-1.624068,-1.057556,-1.198269,1.473181,-0.479186,0.833649,1.084348,-1.421259,-1.145639,1.14656,-1.664873,-0.368062,1.174377,1.486108,-1.101038,-1.000381,-0.99278,-0.638261,0.505301,0.967334,-0.978778,-0.976717,-0.457682,1.235943,-0.171211,-0.408976,-0.991065,-0.102362,41.07
-1.181702,-0.680365,-0.584237,-0.861664,1.031488,-0.156342,-1.375273,-0.132949,-0.030106,-0.027753,0.27445,-0.452184,0.239983,-0.651986,0.170985,0.748404,-1.007165,-1.421259,-1.145639,1.14656,-1.664873,-0.368062,1.174377,1.486108,-1.101038,-1.000381,-0.99278,-0.638261,0.505301,0.967334,-0.978778,-0.976717,-0.457682,1.235943,-0.171211,-0.408976,-0.991065,-0.102362,8.96
-1.181702,-0.680365,-0.584237,-0.861664,1.031488,-0.156342,-1.375273,-0.132949,-0.030106,-0.027753,0.331488,-0.45006,0.015893,-0.65206,-0.137391,0.976398,-0.011861,-1.421259,-1.145639,1.14656,-1.664873,-0.368062,1.174377,1.486108,-1.101038,-1.000381,-0.99278,-0.638261,0.505301,0.967334,-0.978778,-0.976717,-0.457682,1.235943,-0.171211,-0.408976,-0.991065,-0.102362,59.1
-1.181702,-0.680365,-0.584237,-0.861664,1.031488,-0.156342,-1.375273,-0.132949,-0.030106,-0.027753,0.306098,2.202713,-0.134859,2.437152,-0.906121,1.322929,1.040198,-1.421259,-1.145639,1.14656,-1.664873,-0.368062,1.174377,1.486108,-1.101038,-1.000381,-0.99278,-0.638261,0.505301,0.967334,-0.978778,-0.976717,-0.457682,1.235943,-0.171211,-0.408976,-0.991065,-0.102362,65.48
-1.181702,-0.680365,-0.584237,-0.861664,1.031488,-0.156342,-1.375273,-0.132949,-0.030106,-0.027753,0.208472,-0.388744,1.666011,-0.649565,-0.002738,-1.431666,-1.613133,-1.421259,-1.145639,1.14656,-1.664873,-0.368062,1.174377,1.486108,-1.101038,-1.000381,-0.99278,-0.638261,0.505301,0.967334,-0.978778,-0.976717,-0.457682,1.235943,-0.171211,-0.408976,-0.991065,-0.102362,62.8
-1.181702,-0.680365,-0.584237,-0.861664,1.031488,-0.156342,-1.375273,-0.132949,-0.030106,-0.027753,0.27749,-0.390691,1.706755,-0.649932,-0.221181,-1.200645,-0.617829,-1.421259,-1.145639,1.14656,-1.664873,-0.368062,1.174377,1.486108,-1.101038,-1.000381,-0.99278,-0.638261,0.505301,0.967334,-0.978778,-0.976717,-0.457682,1.235943,-0.171211,-0.408976,-0.991065,-0.102362,65.86
-1.181702,-0.680365,-0.584237,-0.861664,1.031488,-0.156342,-1.375273,-0.132949,-0.030106,-0.027753,1.276634,0.731575,1.759722,0.684938,-0.914721,-0.850079,0.43423,-1.421259,-1.145639,1.14656,-1.664873,-0.368062,1.174377,1.486108,-1.101038,-1.000381,-0.99278,-0.638261,0.505301,0.967334,-0.978778,-0.976717,-0.457682,1.235943,-0.171211,-0.408976,-0.991065,-0.102362,64.68
-1.181702,-0.680365,-0.584237,-0.861664,1.031488,-0.156342,-1.375273,-0.132949,-0.030106,-0.027753,0.378334,-0.501466,-0.782683,-0.652206,-0.282365,-1.429649,-1.613133,-1.421259,-1.145639,1.14656,-1.664873,-0.368062,1.174377,1.486108,-1.101038,-1.000381,-0.99278,-0.638261,0.505301,0.967334,-0.978778,-0.976717,-0.457682,1.235943,-0.171211,-0.408976,-0.991065,-0.102362,25.61
-1.181702,-0.680365,-0.584237,-0.861664,1.031488,-0.156342,-1.375273,-0.132949,-0.030106,-0.027753,0.434656,-0.496954,-0.92936,-0.652353,-0.559904,-1.201654,-0.617829,-1.421259,-1.145639,1.14656,-1.664873,-0.368062,1.174377,1.486108,-1.101038,-1.000381,-0.99278,-0.638261,0.505301,0.967334,-0.978778,-0.976717,-0.457682,1.235943,-0.171211,-0.408976,-0.991065,-0.102362,56.48
-1.181702,-0.680365,-0.584237,-0.861664,1.031488,-0.156342,-1.375273,-0.132949,-0.030106,-0.027753,-3.000127,2.394801,-1.308277,0.127819,-1.137711,-0.854114,0.43423,-1.421259,-1.145639,1.14656,-1.664873,-0.368062,1.174377,1.486108,-1.101038,-1.000381,-0.99278,-0.638261,0.505301,0.967334,-0.978778,-0.976717,-0.457682,1.235943,-0.171211,-0.408976,-0.991065,-0.102362,60.53
-1.181702,-0.680365,-0.584237,-0.861664,1.031488,-0.156342,-1.375273,-0.132949,-0.030106,-0.027753,0.28035,-0.467225,0.248132,-0.648905,0.794127,0.507799,-0.1129,0.563444,-0.15966,1.14656,-1.664873,-0.368062,1.174377,1.486108,-1.101038,-1.000381,-0.99278,-0.638261,0.505301,0.967334,-0.978778,-0.976717,-0.457682,1.235943,-0.171211,-0.408976,-0.991065,-0.102362,28.57
-1.181702,-0.680365,-0.584237,-0.861664,1.031488,-0.156342,-1.375273,-0.132949,-0.030106,-0.027753,0.336673,-0.467402,-0.033,-0.649125,0.522362,0.735289,0.882404,0.563444,-0.15966,1.14656,-1.664873,-0.368062,1.174377,1.486108,-1.101038,-1.000381,-0.99278,-0.638261,0.505301,0.967334,-0.978778,-0.976717,-0.457682,1.235943,-0.171211,-0.408976,-0.991065,-0.102362,38.2
-1.181702,-0.680365,-0.584237,-0.861664,1.031488,-0.156342,-1.375273,-0.132949,-0.030106,-0.027753,0.080986,0.067187,-0.122636,1.308386,-0.191327,1.082324,1.934463,0.563444,-0.15966,1.14656,-1.664873,-0.368062,1.174377,1.486108,-1.101038,-1.000381,-0.99278,-0.638261,0.505301,0.967334,-0.978778,-0.976717,-0.457682,1.235943,-0.171211,-0.408976,-0.991065,-0.102362,41.63
-1.181702,-0.680365,-0.584237,-0.861664,1.031488,-0.156342,-1.375273,-0.132949,-0.030106,-0.027753,0.291794,-0.545883,-0.774534,-0.654628,0.48661,0.260132,-0.963015,0.563444,-0.15966,1.14656,-1.664873,-0.368062,1.174377,1.486108,-1.101038,-1.000381,-0.99278,-0.638261,0.505301,0.967334,-0.978778,-0.976717,-0.457682,1.235943,-0.171211,-0.408976,-0.991065,-0.102362,1.23
-1.181702,-0.680365,-0.584237,-0.861664,1.031488,-0.156342,-1.375273,-0.132949,-0.030106,-0.027753,0.345971,-0.54314,-0.729716,-0.654701,3.134349,0.487118,0.032177,0.563444,-0.15966,1.14656,-1.664873,-0.368062,1.174377,1.486108,-1.101038,-1.000381,-0.99278,-0.638261,0.505301,0.967334,-0.978778,-0.976717,-0.457682,1.235943,-0.171211,-0.408976,-0.991065,-0.102362,47.16
-1.181702,-0.680365,-0.584237,-0.861664,1.031488,-0.156342,-1.375273,-0.132949,-0.030106,-0.027753,-1.624068,-1.057556,-1.198269,1.473181,-0.479186,0.833649,1.084348,0.563444,-0.15966,1.14656,-1.664873,-0.368062,1.174377,1.486108,-1.101038,-1.000381,-0.99278,-0.638261,0.505301,0.967334,-0.978778,-0.976717,-0.457682,1.235943,-0.171211,-0.408976,-0.991065,-0.102362,49.15
-1.181702,-0.680365,-0.584237,-0.861664,1.031488,-0.156342,-1.375273,-0.132949,-0.030106,-0.027753,0.27445,-0.452184,0.239983,-0.651986,0.170985,0.748404,-1.007165,0.563444,-0.15966,1.14656,-1.664873,-0.368062,1.174377,1.486108,-1.101038,-1.000381,-0.99278,-0.638261,0.505301,0.967334,-0.978778,-0.976717,-0.457682,1.235943,-0.171211,-0.408976,-0.991065,-0.102362,9.29
-1.181702,-0.680365,-0.584237,-0.861664,1.031488,-0.156342,-1.375273,-0.132949,-0.030106,-0.027753,0.331488,-0.45006,0.015893,-0.65206,-0.137391,0.976398,-0.011861,0.563444,-0.15966,1.14656,-1.664873,-0.368062,1.174377,1.486108,-1.101038,-1.000381,-0.99278,-0.638261,0.505301,0.967334,-0.978778,-0.976717,-0.457682,1.235943,-0.171211,-0.408976,-0.991065,-0.102362,74.97
-1.181702,-0.680365,-0.584237,-0.861664,1.031488,-0.156342,-1.375273,-0.132949,-0.030106,-0.027753,0.306098,2.202713,-0.134859,2.437152,-0.906121,1.322929,1.040198,0.563444,-0.15966,1.14656,-1.664873,-0.368062,1.174377,1.486108,-1.101038,-1.000381,-0.99278,-0.638261,0.505301,0.967334,-0.978778,-0.976717,-0.457682,1.235943,-0.171211,-0.408976,-0.991065,-0.102362,75.97
-1.181702,-0.680365,-0.584237,-0.861664,1.031488,-0.156342,-1.375273,-0.132949,-0.030106,-0.027753,0.208472,-0.388744,1.666011,-0.649565,-0.002738,-1.431666,-1.613133,0.563444,-0.15966,1.14656,-1.664873,-0.368062,1.174377,1.486108,-1.101038,-1.000381,-0.99278,-0.638261,0.505301,0.967334,-0.978778,-0.976717,-0.457682,1.235943,-0.171211,-0.408976,-0.991065,-0.102362,85.53
-1.181702,-0.680365,-0.584237,-0.861664,1.031488,-0.156342,-1.375273,-0.132949,-0.030106,-0.027753,0.27749,-0.390691,1.706755,-0.649932,-0.221181,-1.200645,-0.617829,0.563444,-0.15966,1.14656,-1.664873,-0.368062,1.174377,1.486108,-1.101038,-1.000381,-0.99278,-0.638261,0.505301,0.967334,-0.978778,-0.976717,-0.457682,1.235943,-0.171211,-0.408976,-0.991065,-0.102362,80.8
-1.181702,-0.680365,-0.584237,-0.861664,1.031488,-0.156342,-1.375273,-0.132949,-0.030106,-0.027753,1.276634,0.731575,1.759722,0.684938,-0.914721,-0.850079,0.43423,0.563444,-0.15966,1.14656,-1.664873,-0.368062,1.174377,1.486108,-1.101038,-1.000381,-0.99278,-0.638261,0.505301,0.967334,-0.978778,-0.976717,-0.457682,1.235943,-0.171211,-0.408976,-0.991065,-0.102362,85.65
-1.181702,-0.680365,-0.584237,-0.861664,1.031488,-0.156342,-1.375273,-0.132949,-0.030106,-0.027753,0.378334,-0.501466,-0.782683,-0.652206,-0.282365,-1.429649,-1.613133,0.563444,-0.15966,1.14656,-1.664873,-0.368062,1.174377,1.486108,-1.101038,-1.000381,-0.99278,-0.638261,0.505301,0.967334,-0.978778,-0.976717,-0.457682,1.235943,-0.171211,-0.408976,-0.991065,-0.102362,21.7
-1.181702,-0.680365,-0.584237,-0.861664,1.031488,-0.156342,-1.375273,-0.132949,-0.030106,-0.027753,0.434656,-0.496954,-0.92936,-0.652353,-0.559904,-1.201654,-0.617829,0.563444,-0.15966,1.14656,-1.664873,-0.368062,1.174377,1.486108,-1.101038,-1.000381,-0.99278,-0.638261,0.505301,0.967334,-0.978778,-0.976717,-0.457682,1.235943,-0.171211,-0.408976,-0.991065,-0.102362,76.95
-1.181702,-0.680365,-0.584237,-0.861664,1.031488,-0.156342,-1.375273,-0.132949,-0.030106,-0.027753,-3.000127,2.394801,-1.308277,0.127819,-1.137711,-0.854114,0.43423,0.563444,-0.15966,1.14656,-1.664873,-0.368062,1.174377,1.486108,-1.101038,-1.000381,-0.99278,-0.638261,0.505301,0.967334,-0.978778,-0.976717,-0.457682,1.235943,-0.171211,-0.408976,-0.991065,-0.102362,80.8
-0.20638,-0.731908,-0.147112,0.590444,-1.408475,0.373673,0.371096,-1.606463,0.660077,0.711291,0.28035,-0.467225,0.248132,-0.648905,0.794127,0.507799,-0.1129,0.830295,1.30054,1.14656,-1.664873,-0.368062,1.174377,1.486108,-1.101038,-1.000381,-0.99278,-0.638261,0.505301,0.967334,-0.978778,-0.976717,-0.457682,1.235943,-0.171211,-0.408976,-0.991065,-0.102362,2.01
-0.20638,-0.731908,-0.147112,0.590444,-1.408475,0.373673,0.371096,-1.606463,0.660077,0.711291,0.336673,-0.467402,-0.033,-0.649125,0.522362,0.735289,0.882404,0.830295,1.30054,1.14656,-1.664873,-0.368062,1.174377,1.486108,-1.101038,-1.000381,-0.99278,-0.638261,0.505301,0.967334,-0.978778,-0.976717,-0.457682,1.235943,-0.171211,-0.408976,-0.991065,-0.102362,25.57
-0.20638,-0.731908,-0.147112,0.590444,-1.408475,0.373673,0.371096,-1.606463,0.660077,0.711291,0.080986,0.067187,-0.122636,1.308386,-0.191327,1.082324,1.934463,0.830295,1.30054,1.14656,-1.664873,-0.368062,1.174377,1.486108,-1.101038,-1.000381,-0.99278,-0.638261,0.505301,0.967334,-0.978778,-0.976717,-0.457682,1.235943,-0.171211,-0.408976,-0.991065,-0.102362,32.36
-0.20638,-0.731908,-0.147112,0.590444,-1.408475,0.373673,0.371096,-1.606463,0.660077,0.711291,0.345971,-0.54314,-0.729716,-0.654701,3.134349,0.487118,0.032177,0.830295,1.30054,1.14656,-1.664873,-0.368062,1.174377,1.486108,-1.101038,-1.000381,-0.99278,-0.638261,0.505301,0.967334,-0.978778,-0.976717,-0.457682,1.235943,-0.171211,-0.408976,-0.991065,-0.102362,41.63
-0.20638,-0.731908,-0.147112,0.590444,-1.408475,0.373673,0.371096,-1.606463,0.660077,0.711291,-1.624068,-1.057556,-1.198269,1.473181,-0.479186,0.833649,1.084348,0.830295,1.30054,1.14656,-1.664873,-0.368062,1.174377,1.486108,-1.101038,-1.000381,-0.99278,-0.638261,0.505301,0.967334,-0.978778,-0.976717,-0.457682,1.235943,-0.171211,-0.408976,-0.991065,-0.102362,41.54
-0.20638,-0.731908,-0.147112,0.590444,-1.408475,0.373673,0.371096,-1.606463,0.660077,0.711291,0.27445,-0.452184,0.239983,-0.651986,0.170985,0.748404,-1.007165,0.830295,1.30054,1.14656,-1.664873,-0.368062,1.174377,1.486108,-1.101038,-1.000381,-0.99278,-0.638261,0.505301,0.967334,-0.978778,-0.976717,-0.457682,1.235943,-0.171211,-0.408976,-0.991065,-0.102362,5.76
-0.20638,-0.731908,-0.147112,0.590444,-1.408475,0.373673,0.371096,-1.606463,0.660077,0.711291,0.331488,-0.45006,0.015893,-0.65206,-0.137391,0.976398,-0.011861,0.830295,1.30054,1.14656,-1.664873,-0.368062,1.174377,1.486108,-1.101038,-1.000381,-0.99278,-0.638261,0.505301,0.967334,-0.978778,-0.976717,-0.457682,1.235943,-0.171211,-0.408976,-0.991065,-0.102362,63.23
-0.20638,-0.731908,-0.147112,0.590444,-1.408475,0.373673,0.371096,-1.606463,0.660077,0.711291,0.306098,2.202713,-0.134859,2.437152,-0.906121,1.322929,1.040198,0.830295,1.30054,1.14656,-1.664873,-0.368062,1.174377,1.486108,-1.101038,-1.000381,-0.99278,-0.638261,0.505301,0.967334,-0.978778,-0.976717,-0.457682,1.235943,-0.171211,-0.408976,-0.991065,-0.102362,66.89
-0.20638,-0.731908,-0.147112,0.590444,-1.408475,0.373673,0.371096,-1.606463,0.660077,0.711291,0.208472,-0.388744,1.666011,-0.649565,-0.002738,-1.431666,-1.613133,0.830295,1.30054,1.14656,-1.664873,-0.368062,1.174377,1.486108,-1.101038,-1.000381,-0.99278,-0.638261,0.505301,0.967334,-0.978778,-0.976717,-0.457682,1.235943,-0.171211,-0.408976,-0.991065,-0.102362,72.61
-0.20638,-0.731908,-0.147112,0.590444,-1.408475,0.373673,0.371096,-1.606463,0.660077,0.711291,0.27749,-0.390691,1.706755,-0.649932,-0.221181,-1.200645,-0.617829,0.830295,1.30054,1.14656,-1.664873,-0.368062,1.174377,1.486108,-1.101038,-1.000381,-0.99278,-0.638261,0.505301,0.967334,-0.978778,-0.976717,-0.457682,1.235943,-0.171211,-0.408976,-0.991065,-0.102362,78.22
-0.20638,-0.731908,-0.147112,0.590444,-1.408475,0.373673,0.371096,-1.606463,0.660077,0.711291,1.276634,0.731575,1.759722,0.684938,-0.914721,-0.850079,0.43423,0.830295,1.30054,1.14656,-1.664873,-0.368062,1.174377,1.486108,-1.101038,-1.000381,-0.99278,-0.638261,0.505301,0.967334,-0.978778,-0.976717,-0.457682,1.235943,-0.171211,-0.408976,-0.991065,-0.102362,70.14
-0.20638,-0.731908,-0.147112,0.590444,-1.408475,0.373673,0.371096,-1.606463,0.660077,0.711291,0.378334,-0.501466,-0.782683,-0.652206,-0.282365,-1.429649,-1.613133,0.830295,1.30054,1.14656,-1.664873,-0.368062,1.174377,1.486108,-1.101038,-1.000381,-0.99278,-0.638261,0.505301,0.967334,-0.978778,-0.976717,-0.457682,1.235943,-0.171211,-0.408976,-0.991065,-0.102362,0.81
-0.20638,-0.731908,-0.147112,0.590444,-1.408475,0.373673,0.371096,-1.606463,0.660077,0.711291,0.434656,-0.496954,-0.92936,-0.652353,-0.559904,-1.201654,-0.617829,0.830295,1.30054,1.14656,-1.664873,-0.368062,1.174377,1.486108,-1.101038,-1.000381,-0.99278,-0.638261,0.505301,0.967334,-0.978778,-0.976717,-0.457682,1.235943,-0.171211,-0.408976,-0.991065,-0.102362,48.97
-0.20638,-0.731908,-0.147112,0.590444,-1.408475,0.373673,0.371096,-1.606463,0.660077,0.711291,-3.000127,2.394801,-1.308277,0.127819,-1.137711,-0.854114,0.43423,0.830295,1.30054,1.14656,-1.664873,-0.368062,1.174377,1.486108,-1.101038,-1.000381,-0.99278,-0.638261,0.505301,0.967334,-0.978778,-0.976717,-0.457682,1.235943,-0.171211,-0.408976,-0.991065,-0.102362,50.4
-0.20638,-0.731908,-0.147112,0.590444,-1.408475,0.373673,0.371096,-1.606463,0.660077,0.711291,0.28035,-0.467225,0.248132,-0.648905,0.794127,0.507799,-0.1129,-1.421259,-1.145639,1.14656,-1.664873,-0.368062,1.174377,1.486108,-1.101038,-1.000381,-0.99278,-0.638261,0.505301,0.967334,-0.978778,-0.976717,-0.457682,1.235943,-0.171211,-0.408976,-0.991065,-0.102362,6.09
-0.20638,-0.731908,-0.147112,0.590444,-1.408475,0.373673,0.371096,-1.606463,0.660077,0.711291,0.336673,-0.467402,-0.033,-0.649125,0.522362,0.735289,0.882404,-1.421259,-1.145639,1.14656,-1.664873,-0.368062,1.174377,1.486108,-1.101038,-1.000381,-0.99278,-0.638261,0.505301,0.967334,-0.978778,-0.976717,-0.457682,1.235943,-0.171211,-0.408976,-0.991065,-0.102362,38.9
-0.20638,-0.731908,-0.147112,0.590444,-1.408475,0.373673,0.371096,-1.606463,0.660077,0.711291,0.080986,0.067187,-0.122636,1.308386,-0.191327,1.082324,1.934463,-1.421259,-1.145639,1.14656,-1.664873,-0.368062,1.174377,1.486108,-1.101038,-1.000381,-0.99278,-0.638261,0.505301,0.967334,-0.978778,-0.976717,-0.457682,1.235943,-0.171211,-0.408976,-0.991065,-0.102362,37.47
-0.20638,-0.731908,-0.147112,0.590444,-1.408475,0.373673,0.371096,-1.606463,0.660077,0.711291,0.345971,-0.54314,-0.729716,-0.654701,3.134349,0.487118,0.032177,-1.421259,-1.145639,1.14656,-1.664873,-0.368062,1.174377,1.486108,-1.101038,-1.000381,-0.99278,-0.638261,0.505301,0.967334,-0.978778,-0.976717,-0.457682,1.235943,-0.171211,-0.408976,-0.991065,-0.102362,35.15
-0.20638,-0.731908,-0.147112,0.590444,-1.408475,0.373673,0.371096,-1.606463,0.660077,0.711291,-1.624068,-1.057556,-1.198269,1.473181,-0.479186,0.833649,1.084348,-1.421259,-1.145639,1.14656,-1.664873,-0.368062,1.174377,1.486108,-1.101038,-1.000381,-0.99278,-0.638261,0.505301,0.967334,-0.978778,-0.976717,-0.457682,1.235943,-0.171211,-0.408976,-0.991065,-0.102362,41.08
