 additive_.C4_electrostatic_charge , additive_dipole_moment , aryl_halide_.C3_NMR_shift , base_.N1_electrostatic_charge , base_E_LUMO , base_surface_area , ligand_.C5_NMR_shift , ligand_.C5_electrostatic_charge , ligand_.C9_NMR_shift , ligand_V10_frequency , ligand_V8_intensity , ligand_V9_frequency , yield 
-1.252492,0.593872,2.202713,-0.901301,-1.421259,-0.413591,-0.904673,-0.906121,-1.685794,-0.736991,-0.775337,1.498217,59.93
-1.252492,0.593872,-0.388744,-0.901301,-1.421259,-0.413591,-0.904673,-0.906121,-1.685794,-0.736991,-0.775337,1.498217,61.82
-1.252492,0.593872,-0.390691,-0.901301,-1.421259,-0.413591,-0.904673,-0.906121,-1.685794,-0.736991,-0.775337,1.498217,71.1
-1.252492,0.593872,0.731575,-0.901301,-1.421259,-0.413591,-0.904673,-0.906121,-1.685794,-0.736991,-0.775337,1.498217,59.67
-1.252492,0.593872,-0.501466,-0.901301,-1.421259,-0.413591,-0.904673,-0.906121,-1.685794,-0.736991,-0.775337,1.498217,6.77
-1.252492,0.593872,-0.496954,-0.901301,-1.421259,-0.413591,-0.904673,-0.906121,-1.685794,-0.736991,-0.775337,1.498217,63.08
-1.252492,0.593872,2.394801,-0.901301,-1.421259,-0.413591,-0.904673,-0.906121,-1.685794,-0.736991,-0.775337,1.498217,68.11
-1.252492,0.593872,-0.467225,1.374737,0.563444,-0.949447,-0.904673,-0.906121,-1.685794,-0.736991,-0.775337,1.498217,12.22
-1.252492,0.593872,-0.467402,1.374737,0.563444,-0.949447,-0.904673,-0.906121,-1.685794,-0.736991,-0.775337,1.498217,40.37
-1.252492,0.593872,0.067187,1.374737,0.563444,-0.949447,-0.904673,-0.906121,-1.685794,-0.736991,-0.775337,1.498217,42.68
-1.252492,0.593872,-0.54314,1.374737,0.563444,-0.949447,-0.904673,-0.906121,-1.685794,-0.736991,-0.775337,1.498217,47.72
-1.252492,0.593872,-1.057556,1.374737,0.563444,-0.949447,-0.904673,-0.906121,-1.685794,-0.736991,-0.775337,1.498217,44.37
-1.252492,0.593872,-0.452184,1.374737,0.563444,-0.949447,-0.904673,-0.906121,-1.685794,-0.736991,-0.775337,1.498217,0.61
-1.252492,0.593872,-0.45006,1.374737,0.563444,-0.949447,-0.904673,-0.906121,-1.685794,-0.736991,-0.775337,1.498217,70.2
-1.252492,0.593872,2.202713,1.374737,0.563444,-0.949447,-0.904673,-0.906121,-1.685794,-0.736991,-0.775337,1.498217,65.42
-1.252492,0.593872,-0.388744,1.374737,0.563444,-0.949447,-0.904673,-0.906121,-1.685794,-0.736991,-0.775337,1.498217,84.65
-1.252492,0.593872,-0.390691,1.374737,0.563444,-0.949447,-0.904673,-0.906121,-1.685794,-0.736991,-0.775337,1.498217,83.39
-1.252492,0.593872,0.731575,1.374737,0.563444,-0.949447,-0.904673,-0.906121,-1.685794,-0.736991,-0.775337,1.498217,86.5
-1.252492,0.593872,-0.496954,1.374737,0.563444,-0.949447,-0.904673,-0.906121,-1.685794,-0.736991,-0.775337,1.498217,78
-1.252492,0.593872,2.394801,1.374737,0.563444,-0.949447,-0.904673,-0.906121,-1.685794,-0.736991,-0.775337,1.498217,79.35
-0.690674,-0.063145,-0.467225,-0.519769,0.830295,1.386635,1.000033,1.092969,0.505301,-0.697516,0.182111,-0.11292,7.15
-0.690674,-0.063145,-0.467402,-0.519769,0.830295,1.386635,1.000033,1.092969,0.505301,-0.697516,0.182111,-0.11292,28.25
-0.690674,-0.063145,0.067187,-0.519769,0.830295,1.386635,1.000033,1.092969,0.505301,-0.697516,0.182111,-0.11292,34.8
-0.690674,-0.063145,-0.545883,-0.519769,0.830295,1.386635,1.000033,1.092969,0.505301,-0.697516,0.182111,-0.11292,0.47
-0.690674,-0.063145,-0.54314,-0.519769,0.830295,1.386635,1.000033,1.092969,0.505301,-0.697516,0.182111,-0.11292,38.41
-0.690674,-0.063145,-1.057556,-0.519769,0.830295,1.386635,1.000033,1.092969,0.505301,-0.697516,0.182111,-0.11292,42.83
-0.690674,-0.063145,-0.452184,-0.519769,0.830295,1.386635,1.000033,1.092969,0.505301,-0.697516,0.182111,-0.11292,6.98
-0.690674,-0.063145,-0.45006,-0.519769,0.830295,1.386635,1.000033,1.092969,0.505301,-0.697516,0.182111,-0.11292,54.39
-0.690674,-0.063145,2.202713,-0.519769,0.830295,1.386635,1.000033,1.092969,0.505301,-0.697516,0.182111,-0.11292,68.43
-0.690674,-0.063145,-0.388744,-0.519769,0.830295,1.386635,1.000033,1.092969,0.505301,-0.697516,0.182111,-0.11292,70.51
-0.690674,-0.063145,-0.390691,-0.519769,0.830295,1.386635,1.000033,1.092969,0.505301,-0.697516,0.182111,-0.11292,72.16
-0.690674,-0.063145,0.731575,-0.519769,0.830295,1.386635,1.000033,1.092969,0.505301,-0.697516,0.182111,-0.11292,78.28
-0.690674,-0.063145,-0.501466,-0.519769,0.830295,1.386635,1.000033,1.092969,0.505301,-0.697516,0.182111,-0.11292,6.88
-0.690674,-0.063145,-0.496954,-0.519769,0.830295,1.386635,1.000033,1.092969,0.505301,-0.697516,0.182111,-0.11292,47.64
-0.690674,-0.063145,2.394801,-0.519769,0.830295,1.386635,1.000033,1.092969,0.505301,-0.697516,0.182111,-0.11292,52.16
-0.690674,-0.063145,-0.467225,-0.901301,-1.421259,-0.413591,1.000033,1.092969,0.505301,-0.697516,0.182111,-0.11292,3.85
-0.690674,-0.063145,-0.467402,-0.901301,-1.421259,-0.413591,1.000033,1.092969,0.505301,-0.697516,0.182111,-0.11292,35.33
-0.690674,-0.063145,0.067187,-0.901301,-1.421259,-0.413591,1.000033,1.092969,0.505301,-0.697516,0.182111,-0.11292,37.63
-0.690674,-0.063145,-0.54314,-0.901301,-1.421259,-0.413591,1.000033,1.092969,0.505301,-0.697516,0.182111,-0.11292,25.94
-0.690674,-0.063145,-1.057556,-0.901301,-1.421259,-0.413591,1.000033,1.092969,0.505301,-0.697516,0.182111,-0.11292,42.13
-0.690674,-0.063145,-0.452184,-0.901301,-1.421259,-0.413591,1.000033,1.092969,0.505301,-0.697516,0.182111,-0.11292,3.55
-0.690674,-0.063145,-0.45006,-0.901301,-1.421259,-0.413591,1.000033,1.092969,0.505301,-0.697516,0.182111,-0.11292,50.45
-0.690674,-0.063145,2.202713,-0.901301,-1.421259,-0.413591,1.000033,1.092969,0.505301,-0.697516,0.182111,-0.11292,62.04
-0.690674,-0.063145,-0.388744,-0.901301,-1.421259,-0.413591,1.000033,1.092969,0.505301,-0.697516,0.182111,-0.11292,55.58
-0.690674,-0.063145,-0.390691,-0.901301,-1.421259,-0.413591,1.000033,1.092969,0.505301,-0.697516,0.182111,-0.11292,56.61
-0.690674,-0.063145,0.731575,-0.901301,-1.421259,-0.413591,1.000033,1.092969,0.505301,-0.697516,0.182111,-0.11292,69.53
-0.690674,-0.063145,-0.501466,-0.901301,-1.421259,-0.413591,1.000033,1.092969,0.505301,-0.697516,0.182111,-0.11292,2.79
-0.690674,-0.063145,-0.496954,-0.901301,-1.421259,-0.413591,1.000033,1.092969,0.505301,-0.697516,0.182111,-0.11292,55.6
-0.690674,-0.063145,2.394801,-0.901301,-1.421259,-0.413591,1.000033,1.092969,0.505301,-0.697516,0.182111,-0.11292,65.51
-0.690674,-0.063145,-0.467225,1.374737,0.563444,-0.949447,1.000033,1.092969,0.505301,-0.697516,0.182111,-0.11292,3.64
-0.690674,-0.063145,-0.467402,1.374737,0.563444,-0.949447,1.000033,1.092969,0.505301,-0.697516,0.182111,-0.11292,35.2
-0.690674,-0.063145,0.067187,1.374737,0.563444,-0.949447,1.000033,1.092969,0.505301,-0.697516,0.182111,-0.11292,40.49
-0.690674,-0.063145,-0.54314,1.374737,0.563444,-0.949447,1.000033,1.092969,0.505301,-0.697516,0.182111,-0.11292,31.94
-0.690674,-0.063145,-1.057556,1.374737,0.563444,-0.949447,1.000033,1.092969,0.505301,-0.697516,0.182111,-0.11292,49.98
-0.690674,-0.063145,-0.452184,1.374737,0.563444,-0.949447,1.000033,1.092969,0.505301,-0.697516,0.182111,-0.11292,4.04
-0.690674,-0.063145,-0.45006,1.374737,0.563444,-0.949447,1.000033,1.092969,0.505301,-0.697516,0.182111,-0.11292,55.24
-0.690674,-0.063145,2.202713,1.374737,0.563444,-0.949447,1.000033,1.092969,0.505301,-0.697516,0.182111,-0.11292,71.83
-0.690674,-0.063145,-0.388744,1.374737,0.563444,-0.949447,1.000033,1.092969,0.505301,-0.697516,0.182111,-0.11292,71
-0.690674,-0.063145,-0.390691,1.374737,0.563444,-0.949447,1.000033,1.092969,0.505301,-0.697516,0.182111,-0.11292,80.78
-0.690674,-0.063145,0.731575,1.374737,0.563444,-0.949447,1.000033,1.092969,0.505301,-0.697516,0.182111,-0.11292,91.14
-0.690674,-0.063145,-0.501466,1.374737,0.563444,-0.949447,1.000033,1.092969,0.505301,-0.697516,0.182111,-0.11292,2.35
-0.690674,-0.063145,-0.496954,1.374737,0.563444,-0.949447,1.000033,1.092969,0.505301,-0.697516,0.182111,-0.11292,72.7
-0.690674,-0.063145,2.394801,1.374737,0.563444,-0.949447,1.000033,1.092969,0.505301,-0.697516,0.182111,-0.11292,82
-0.541199,-0.804641,-0.467225,-0.519769,0.830295,1.386635,1.000033,1.092969,0.505301,-0.697516,0.182111,-0.11292,1.22
-0.541199,-0.804641,-0.467402,-0.519769,0.830295,1.386635,1.000033,1.092969,0.505301,-0.697516,0.182111,-0.11292,24.61
-0.541199,-0.804641,0.067187,-0.519769,0.830295,1.386635,1.000033,1.092969,0.505301,-0.697516,0.182111,-0.11292,33.56
-0.541199,-0.804641,-0.54314,-0.519769,0.830295,1.386635,1.000033,1.092969,0.505301,-0.697516,0.182111,-0.11292,46.67
-0.541199,-0.804641,-1.057556,-0.519769,0.830295,1.386635,1.000033,1.092969,0.505301,-0.697516,0.182111,-0.11292,49.73
-0.541199,-0.804641,-0.452184,-0.519769,0.830295,1.386635,1.000033,1.092969,0.505301,-0.697516,0.182111,-0.11292,7.81
-0.541199,-0.804641,-0.45006,-0.519769,0.830295,1.386635,1.000033,1.092969,0.505301,-0.697516,0.182111,-0.11292,64.56
-0.541199,-0.804641,2.202713,-0.519769,0.830295,1.386635,1.000033,1.092969,0.505301,-0.697516,0.182111,-0.11292,69.14
-0.541199,-0.804641,-0.388744,-0.519769,0.830295,1.386635,1.000033,1.092969,0.505301,-0.697516,0.182111,-0.11292,80.29
-0.541199,-0.804641,-0.390691,-0.519769,0.830295,1.386635,1.000033,1.092969,0.505301,-0.697516,0.182111,-0.11292,77.63
-0.541199,-0.804641,0.731575,-0.519769,0.830295,1.386635,1.000033,1.092969,0.505301,-0.697516,0.182111,-0.11292,82.33
-0.541199,-0.804641,-0.496954,-0.519769,0.830295,1.386635,1.000033,1.092969,0.505301,-0.697516,0.182111,-0.11292,35.33
-0.541199,-0.804641,2.394801,-0.519769,0.830295,1.386635,1.000033,1.092969,0.505301,-0.697516,0.182111,-0.11292,55.97
-0.541199,-0.804641,-0.467225,-0.901301,-1.421259,-0.413591,1.000033,1.092969,0.505301,-0.697516,0.182111,-0.11292,13.7
-0.541199,-0.804641,-0.467402,-0.901301,-1.421259,-0.413591,1.000033,1.092969,0.505301,-0.697516,0.182111,-0.11292,37.09
-0.541199,-0.804641,0.067187,-0.901301,-1.421259,-0.413591,1.000033,1.092969,0.505301,-0.697516,0.182111,-0.11292,36.02
-0.541199,-0.804641,-0.54314,-0.901301,-1.421259,-0.413591,1.000033,1.092969,0.505301,-0.697516,0.182111,-0.11292,34.75
-0.541199,-0.804641,-1.057556,-0.901301,-1.421259,-0.413591,1.000033,1.092969,0.505301,-0.697516,0.182111,-0.11292,40.09
-0.541199,-0.804641,-0.452184,-0.901301,-1.421259,-0.413591,1.000033,1.092969,0.505301,-0.697516,0.182111,-0.11292,4.71
-0.541199,-0.804641,-0.45006,-0.901301,-1.421259,-0.413591,1.000033,1.092969,0.505301,-0.697516,0.182111,-0.11292,59.01
-0.541199,-0.804641,2.202713,-0.901301,-1.421259,-0.413591,1.000033,1.092969,0.505301,-0.697516,0.182111,-0.11292,60.62
-0.541199,-0.804641,-0.388744,-0.901301,-1.421259,-0.413591,1.000033,1.092969,0.505301,-0.697516,0.182111,-0.11292,56.33
-0.541199,-0.804641,-0.390691,-0.901301,-1.421259,-0.413591,1.000033,1.092969,0.505301,-0.697516,0.182111,-0.11292,60.95
-0.541199,-0.804641,0.731575,-0.901301,-1.421259,-0.413591,1.000033,1.092969,0.505301,-0.697516,0.182111,-0.11292,63.37
-0.541199,-0.804641,-0.501466,-0.901301,-1.421259,-0.413591,1.000033,1.092969,0.505301,-0.697516,0.182111,-0.11292,8.39
-0.541199,-0.804641,-0.496954,-0.901301,-1.421259,-0.413591,1.000033,1.092969,0.505301,-0.697516,0.182111,-0.11292,56.79
-0.541199,-0.804641,2.394801,-0.901301,-1.421259,-0.413591,1.000033,1.092969,0.505301,-0.697516,0.182111,-0.11292,61.57
-0.541199,-0.804641,-0.467225,1.374737,0.563444,-0.949447,1.000033,1.092969,0.505301,-0.697516,0.182111,-0.11292,11.33
-0.541199,-0.804641,-0.467402,1.374737,0.563444,-0.949447,1.000033,1.092969,0.505301,-0.697516,0.182111,-0.11292,38.54
-0.541199,-0.804641,0.067187,1.374737,0.563444,-0.949447,1.000033,1.092969,0.505301,-0.697516,0.182111,-0.11292,41.73
-0.541199,-0.804641,-0.54314,1.374737,0.563444,-0.949447,1.000033,1.092969,0.505301,-0.697516,0.182111,-0.11292,46.2
-0.541199,-0.804641,-1.057556,1.374737,0.563444,-0.949447,1.000033,1.092969,0.505301,-0.697516,0.182111,-0.11292,49.53
-0.541199,-0.804641,-0.452184,1.374737,0.563444,-0.949447,1.000033,1.092969,0.505301,-0.697516,0.182111,-0.11292,4.96
-0.541199,-0.804641,-0.45006,1.374737,0.563444,-0.949447,1.000033,1.092969,0.505301,-0.697516,0.182111,-0.11292,70.71
-0.541199,-0.804641,2.202713,1.374737,0.563444,-0.949447,1.000033,1.092969,0.505301,-0.697516,0.182111,-0.11292,71.83
-0.541199,-0.804641,-0.388744,1.374737,0.563444,-0.949447,1.000033,1.092969,0.505301,-0.697516,0.182111,-0.11292,86.7
-0.541199,-0.804641,-0.390691,1.374737,0.563444,-0.949447,1.000033,1.092969,0.505301,-0.697516,0.182111,-0.11292,84.34
-0.541199,-0.804641,0.731575,1.374737,0.563444,-0.949447,1.000033,1.092969,0.505301,-0.697516,0.182111,-0.11292,89.13
-0.541199,-0.804641,-0.501466,1.374737,0.563444,-0.949447,1.000033,1.092969,0.505301,-0.697516,0.182111,-0.11292,6.46
-0.541199,-0.804641,-0.496954,1.374737,0.563444,-0.949447,1.000033,1.092969,0.505301,-0.697516,0.182111,-0.11292,76.47
-0.541199,-0.804641,2.394801,1.374737,0.563444,-0.949447,1.000033,1.092969,0.505301,-0.697516,0.182111,-0.11292,83.6
-0.345335,-0.715607,-0.467225,-0.519769,0.830295,1.386635,1.000033,1.092969,0.505301,-0.697516,0.182111,-0.11292,14.29
-0.345335,-0.715607,-0.467402,-0.519769,0.830295,1.386635,1.000033,1.092969,0.505301,-0.697516,0.182111,-0.11292,28.33
-0.345335,-0.715607,0.067187,-0.519769,0.830295,1.386635,1.000033,1.092969,0.505301,-0.697516,0.182111,-0.11292,36.31
-0.345335,-0.715607,-0.545883,-0.519769,0.830295,1.386635,1.000033,1.092969,0.505301,-0.697516,0.182111,-0.11292,7.21
-0.345335,-0.715607,-0.54314,-0.519769,0.830295,1.386635,1.000033,1.092969,0.505301,-0.697516,0.182111,-0.11292,57.87
-0.345335,-0.715607,-1.057556,-0.519769,0.830295,1.386635,1.000033,1.092969,0.505301,-0.697516,0.182111,-0.11292,60.98
-0.345335,-0.715607,-0.452184,-0.519769,0.830295,1.386635,1.000033,1.092969,0.505301,-0.697516,0.182111,-0.11292,9.44
-0.345335,-0.715607,-0.45006,-0.519769,0.830295,1.386635,1.000033,1.092969,0.505301,-0.697516,0.182111,-0.11292,65.11
-0.345335,-0.715607,2.202713,-0.519769,0.830295,1.386635,1.000033,1.092969,0.505301,-0.697516,0.182111,-0.11292,72.37
-0.345335,-0.715607,-0.388744,-0.519769,0.830295,1.386635,1.000033,1.092969,0.505301,-0.697516,0.182111,-0.11292,78.77
-0.345335,-0.715607,-0.390691,-0.519769,0.830295,1.386635,1.000033,1.092969,0.505301,-0.697516,0.182111,-0.11292,77.83
-0.345335,-0.715607,0.731575,-0.519769,0.830295,1.386635,1.000033,1.092969,0.505301,-0.697516,0.182111,-0.11292,79.31
-0.345335,-0.715607,-0.501466,-0.519769,0.830295,1.386635,1.000033,1.092969,0.505301,-0.697516,0.182111,-0.11292,6.01
-0.345335,-0.715607,-0.496954,-0.519769,0.830295,1.386635,1.000033,1.092969,0.505301,-0.697516,0.182111,-0.11292,37.27
-0.345335,-0.715607,2.394801,-0.519769,0.830295,1.386635,1.000033,1.092969,0.505301,-0.697516,0.182111,-0.11292,54.37
-0.345335,-0.715607,-0.467225,-0.901301,-1.421259,-0.413591,1.000033,1.092969,0.505301,-0.697516,0.182111,-0.11292,27.95
-0.345335,-0.715607,-0.467402,-0.901301,-1.421259,-0.413591,1.000033,1.092969,0.505301,-0.697516,0.182111,-0.11292,36.81
-0.345335,-0.715607,0.067187,-0.901301,-1.421259,-0.413591,1.000033,1.092969,0.505301,-0.697516,0.182111,-0.11292,36.77
-0.345335,-0.715607,-0.545883,-0.901301,-1.421259,-0.413591,1.000033,1.092969,0.505301,-0.697516,0.182111,-0.11292,39.97
-0.345335,-0.715607,-0.54314,-0.901301,-1.421259,-0.413591,1.000033,1.092969,0.505301,-0.697516,0.182111,-0.11292,57.13
-0.345335,-0.715607,-1.057556,-0.901301,-1.421259,-0.413591,1.000033,1.092969,0.505301,-0.697516,0.182111,-0.11292,60.31
-0.345335,-0.715607,-0.452184,-0.901301,-1.421259,-0.413591,1.000033,1.092969,0.505301,-0.697516,0.182111,-0.11292,7.75
-0.345335,-0.715607,-0.45006,-0.901301,-1.421259,-0.413591,1.000033,1.092969,0.505301,-0.697516,0.182111,-0.11292,57.98
-0.345335,-0.715607,2.202713,-0.901301,-1.421259,-0.413591,1.000033,1.092969,0.505301,-0.697516,0.182111,-0.11292,66.51
-0.345335,-0.715607,-0.388744,-0.901301,-1.421259,-0.413591,1.000033,1.092969,0.505301,-0.697516,0.182111,-0.11292,58.93
-0.345335,-0.715607,-0.390691,-0.901301,-1.421259,-0.413591,1.000033,1.092969,0.505301,-0.697516,0.182111,-0.11292,59.21
-0.345335,-0.715607,0.731575,-0.901301,-1.421259,-0.413591,1.000033,1.092969,0.505301,-0.697516,0.182111,-0.11292,60.41
-0.345335,-0.715607,-0.501466,-0.901301,-1.421259,-0.413591,1.000033,1.092969,0.505301,-0.697516,0.182111,-0.11292,32.73
-0.345335,-0.715607,-0.496954,-0.901301,-1.421259,-0.413591,1.000033,1.092969,0.505301,-0.697516,0.182111,-0.11292,59.48
-0.345335,-0.715607,2.394801,-0.901301,-1.421259,-0.413591,1.000033,1.092969,0.505301,-0.697516,0.182111,-0.11292,64.01
-0.345335,-0.715607,-0.467225,1.374737,0.563444,-0.949447,1.000033,1.092969,0.505301,-0.697516,0.182111,-0.11292,29.61
-0.345335,-0.715607,-0.467402,1.374737,0.563444,-0.949447,1.000033,1.092969,0.505301,-0.697516,0.182111,-0.11292,38.03
-0.345335,-0.715607,0.067187,1.374737,0.563444,-0.949447,1.000033,1.092969,0.505301,-0.697516,0.182111,-0.11292,41.71
-0.345335,-0.715607,-0.545883,1.374737,0.563444,-0.949447,1.000033,1.092969,0.505301,-0.697516,0.182111,-0.11292,41.98
-0.345335,-0.715607,-0.54314,1.374737,0.563444,-0.949447,1.000033,1.092969,0.505301,-0.697516,0.182111,-0.11292,67.81
-0.345335,-0.715607,-1.057556,1.374737,0.563444,-0.949447,1.000033,1.092969,0.505301,-0.697516,0.182111,-0.11292,65.94
-0.345335,-0.715607,-0.452184,1.374737,0.563444,-0.949447,1.000033,1.092969,0.505301,-0.697516,0.182111,-0.11292,12.64
-0.345335,-0.715607,-0.45006,1.374737,0.563444,-0.949447,1.000033,1.092969,0.505301,-0.697516,0.182111,-0.11292,74.21
-0.345335,-0.715607,2.202713,1.374737,0.563444,-0.949447,1.000033,1.092969,0.505301,-0.697516,0.182111,-0.11292,75.06
-0.345335,-0.715607,-0.388744,1.374737,0.563444,-0.949447,1.000033,1.092969,0.505301,-0.697516,0.182111,-0.11292,90.99
-0.345335,-0.715607,-0.390691,1.374737,0.563444,-0.949447,1.000033,1.092969,0.505301,-0.697516,0.182111,-0.11292,84.34
-0.345335,-0.715607,0.731575,1.374737,0.563444,-0.949447,1.000033,1.092969,0.505301,-0.697516,0.182111,-0.11292,88.73
-0.345335,-0.715607,-0.501466,1.374737,0.563444,-0.949447,1.000033,1.092969,0.505301,-0.697516,0.182111,-0.11292,36.05
-0.345335,-0.715607,-0.496954,1.374737,0.563444,-0.949447,1.000033,1.092969,0.505301,-0.697516,0.182111,-0.11292,77.28
-0.345335,-0.715607,2.394801,1.374737,0.563444,-0.949447,1.000033,1.092969,0.505301,-0.697516,0.182111,-0.11292,85.61
-1.252492,0.593872,-0.467225,-0.519769,0.830295,1.386635,1.000033,1.092969,0.505301,-0.697516,0.182111,-0.11292,1.64
-1.252492,0.593872,-0.467402,-0.519769,0.830295,1.386635,1.000033,1.092969,0.505301,-0.697516,0.182111,-0.11292,27
-1.252492,0.593872,0.067187,-0.519769,0.830295,1.386635,1.000033,1.092969,0.505301,-0.697516,0.182111,-0.11292,31.39
-1.252492,0.593872,-0.54314,-0.519769,0.830295,1.386635,1.000033,1.092969,0.505301,-0.697516,0.182111,-0.11292,38.2
-1.252492,0.593872,-1.057556,-0.519769,0.830295,1.386635,1.000033,1.092969,0.505301,-0.697516,0.182111,-0.11292,39.33
-1.252492,0.593872,-0.452184,-0.519769,0.830295,1.386635,1.000033,1.092969,0.505301,-0.697516,0.182111,-0.11292,4.95
-1.252492,0.593872,-0.45006,-0.519769,0.830295,1.386635,1.000033,1.092969,0.505301,-0.697516,0.182111,-0.11292,63.53
-1.252492,0.593872,2.202713,-0.519769,0.830295,1.386635,1.000033,1.092969,0.505301,-0.697516,0.182111,-0.11292,64.24
-1.252492,0.593872,-0.388744,-0.519769,0.830295,1.386635,1.000033,1.092969,0.505301,-0.697516,0.182111,-0.11292,76
-1.252492,0.593872,-0.390691,-0.519769,0.830295,1.386635,1.000033,1.092969,0.505301,-0.697516,0.182111,-0.11292,73.6
-1.252492,0.593872,0.731575,-0.519769,0.830295,1.386635,1.000033,1.092969,0.505301,-0.697516,0.182111,-0.11292,77.55
-1.252492,0.593872,-0.501466,-0.519769,0.830295,1.386635,1.000033,1.092969,0.505301,-0.697516,0.182111,-0.11292,0.97
-1.252492,0.593872,-0.496954,-0.519769,0.830295,1.386635,1.000033,1.092969,0.505301,-0.697516,0.182111,-0.11292,45.3
-1.252492,0.593872,2.394801,-0.519769,0.830295,1.386635,1.000033,1.092969,0.505301,-0.697516,0.182111,-0.11292,49.87
-1.252492,0.593872,-0.467225,-0.901301,-1.421259,-0.413591,1.000033,1.092969,0.505301,-0.697516,0.182111,-0.11292,5.27
-1.252492,0.593872,-0.467402,-0.901301,-1.421259,-0.413591,1.000033,1.092969,0.505301,-0.697516,0.182111,-0.11292,36.39
-1.252492,0.593872,0.067187,-0.901301,-1.421259,-0.413591,1.000033,1.092969,0.505301,-0.697516,0.182111,-0.11292,36.44
-1.252492,0.593872,-0.54314,-0.901301,-1.421259,-0.413591,1.000033,1.092969,0.505301,-0.697516,0.182111,-0.11292,35.29
-1.252492,0.593872,-1.057556,-0.901301,-1.421259,-0.413591,1.000033,1.092969,0.505301,-0.697516,0.182111,-0.11292,42.1
-1.252492,0.593872,-0.452184,-0.901301,-1.421259,-0.413591,1.000033,1.092969,0.505301,-0.697516,0.182111,-0.11292,3.68
-1.252492,0.593872,-0.45006,-0.901301,-1.421259,-0.413591,1.000033,1.092969,0.505301,-0.697516,0.182111,-0.11292,50.63
-1.252492,0.593872,2.202713,-0.901301,-1.421259,-0.413591,1.000033,1.092969,0.505301,-0.697516,0.182111,-0.11292,61.65
-1.252492,0.593872,-0.388744,-0.901301,-1.421259,-0.413591,1.000033,1.092969,0.505301,-0.697516,0.182111,-0.11292,52.72
-1.252492,0.593872,-0.390691,-0.901301,-1.421259,-0.413591,1.000033,1.092969,0.505301,-0.697516,0.182111,-0.11292,62.07
-1.252492,0.593872,0.731575,-0.901301,-1.421259,-0.413591,1.000033,1.092969,0.505301,-0.697516,0.182111,-0.11292,61.8
-1.252492,0.593872,-0.501466,-0.901301,-1.421259,-0.413591,1.000033,1.092969,0.505301,-0.697516,0.182111,-0.11292,3.04
-1.252492,0.593872,-0.496954,-0.901301,-1.421259,-0.413591,1.000033,1.092969,0.505301,-0.697516,0.182111,-0.11292,58.23
-1.252492,0.593872,2.394801,-0.901301,-1.421259,-0.413591,1.000033,1.092969,0.505301,-0.697516,0.182111,-0.11292,66.48
-1.252492,0.593872,-0.467225,1.374737,0.563444,-0.949447,1.000033,1.092969,0.505301,-0.697516,0.182111,-0.11292,4.48
-1.252492,0.593872,-0.467402,1.374737,0.563444,-0.949447,1.000033,1.092969,0.505301,-0.697516,0.182111,-0.11292,37.35
-1.252492,0.593872,0.067187,1.374737,0.563444,-0.949447,1.000033,1.092969,0.505301,-0.697516,0.182111,-0.11292,41.73
-1.252492,0.593872,-0.54314,1.374737,0.563444,-0.949447,1.000033,1.092969,0.505301,-0.697516,0.182111,-0.11292,37.72
-1.252492,0.593872,-1.057556,1.374737,0.563444,-0.949447,1.000033,1.092969,0.505301,-0.697516,0.182111,-0.11292,49.05
-1.252492,0.593872,-0.452184,1.374737,0.563444,-0.949447,1.000033,1.092969,0.505301,-0.697516,0.182111,-0.11292,4.39
-1.252492,0.593872,-0.45006,1.374737,0.563444,-0.949447,1.000033,1.092969,0.505301,-0.697516,0.182111,-0.11292,57.97
-1.252492,0.593872,2.202713,1.374737,0.563444,-0.949447,1.000033,1.092969,0.505301,-0.697516,0.182111,-0.11292,73.57
-1.252492,0.593872,-0.388744,1.374737,0.563444,-0.949447,1.000033,1.092969,0.505301,-0.697516,0.182111,-0.11292,74.7
-1.252492,0.593872,-0.390691,1.374737,0.563444,-0.949447,1.000033,1.092969,0.505301,-0.697516,0.182111,-0.11292,87.53
-1.252492,0.593872,0.731575,1.374737,0.563444,-0.949447,1.000033,1.092969,0.505301,-0.697516,0.182111,-0.11292,89.61
-1.252492,0.593872,-0.501466,1.374737,0.563444,-0.949447,1.000033,1.092969,0.505301,-0.697516,0.182111,-0.11292,2.41
-1.252492,0.593872,-0.496954,1.374737,0.563444,-0.949447,1.000033,1.092969,0.505301,-0.697516,0.182111,-0.11292,77.09
-1.252492,0.593872,2.394801,1.374737,0.563444,-0.949447,1.000033,1.092969,0.505301,-0.697516,0.182111,-0.11292,83.02
-0.690674,-0.063145,-0.467225,-0.519769,0.830295,1.386635,1.004153,0.905261,0.471798,-0.227134,-0.948784,-1.293424,6.89
-0.690674,-0.063145,-0.467402,-0.519769,0.830295,1.386635,1.004153,0.905261,0.471798,-0.227134,-0.948784,-1.293424,25
-0.690674,-0.063145,0.067187,-0.519769,0.830295,1.386635,1.004153,0.905261,0.471798,-0.227134,-0.948784,-1.293424,37.55
-0.690674,-0.063145,-0.545883,-0.519769,0.830295,1.386635,1.004153,0.905261,0.471798,-0.227134,-0.948784,-1.293424,0.71
-0.690674,-0.063145,-0.54314,-0.519769,0.830295,1.386635,1.004153,0.905261,0.471798,-0.227134,-0.948784,-1.293424,42.53
