 additive_.C4_electrostatic_charge , additive_.C5_electrostatic_charge , additive_dipole_moment , additive_molecular_weight , aryl_halide_.C1_NMR_shift , aryl_halide_.C2_NMR_shift , aryl_halide_.C2_electrostatic_charge , aryl_halide_.C3_NMR_shift , aryl_halide_.C3_electrostatic_charge , aryl_halide_.C4_NMR_shift , aryl_halide_molecular_weight , base_E_HOMO , base_surface_area , ligand_.C10_NMR_shift , ligand_.C10_electrostatic_charge , ligand_.C11_NMR_shift , ligand_.C11_electrostatic_charge , ligand_.C13_electrostatic_charge , ligand_.C14_electrostatic_charge , ligand_.C16_NMR_shift , ligand_.C16_electrostatic_charge , ligand_.C17_electrostatic_charge , ligand_.C2_electrostatic_charge , ligand_.C5_NMR_shift , ligand_.C8_electrostatic_charge , ligand_.H11_NMR_shift , ligand_.H11_electrostatic_charge , ligand_.H3_NMR_shift , ligand_.H4_NMR_shift , ligand_.H9_NMR_shift , ligand_.P1_electrostatic_charge , ligand_V10_intensity , ligand_V2_intensity , ligand_V3_frequency , ligand_V4_intensity , ligand_V6_intensity , ligand_V8_intensity , ligand_V9_intensity , ligand_dipole_moment , yield 
-0.731908,0.36112,0.373673,1.167294,-0.66387,0.306098,0.171948,2.202713,-0.134859,2.344377,1.040198,1.203806,1.386635,1.488934,-1.575052,1.697422,0.21766,1.404263,-1.203911,-1.397523,0.283227,0.254939,-1.356004,-0.904673,-1.666517,-1.558279,-1.64154,0.970593,1.058703,1.692372,-1.110972,-0.544071,-0.591651,-0.427414,-1.024174,-0.642408,-0.775337,-1.307342,-0.968278,64.24
-0.731908,0.36112,0.373673,1.167294,0.608885,0.208472,-1.826068,-0.388744,1.666011,-0.45633,-1.613133,1.203806,1.386635,1.488934,-1.575052,1.697422,0.21766,1.404263,-1.203911,-1.397523,0.283227,0.254939,-1.356004,-0.904673,-1.666517,-1.558279,-1.64154,0.970593,1.058703,1.692372,-1.110972,-0.544071,-0.591651,-0.427414,-1.024174,-0.642408,-0.775337,-1.307342,-0.968278,63.65
-0.731908,0.36112,0.373673,1.167294,0.615098,0.27749,-1.386055,-0.390691,1.706755,-0.455687,-0.617829,1.203806,1.386635,1.488934,-1.575052,1.697422,0.21766,1.404263,-1.203911,-1.397523,0.283227,0.254939,-1.356004,-0.904673,-1.666517,-1.558279,-1.64154,0.970593,1.058703,1.692372,-1.110972,-0.544071,-0.591651,-0.427414,-1.024174,-0.642408,-0.775337,-1.307342,-0.968278,73.27
-0.731908,0.36112,0.373673,1.167294,-2.887677,1.276634,-1.233398,0.731575,1.759722,0.342904,0.43423,1.203806,1.386635,1.488934,-1.575052,1.697422,0.21766,1.404263,-1.203911,-1.397523,0.283227,0.254939,-1.356004,-0.904673,-1.666517,-1.558279,-1.64154,0.970593,1.058703,1.692372,-1.110972,-0.544071,-0.591651,-0.427414,-1.024174,-0.642408,-0.775337,-1.307342,-0.968278,70.29
-0.731908,0.36112,0.373673,1.167294,0.557348,0.378334,0.692779,-0.501466,-0.782683,-0.420459,-1.613133,1.203806,1.386635,1.488934,-1.575052,1.697422,0.21766,1.404263,-1.203911,-1.397523,0.283227,0.254939,-1.356004,-0.904673,-1.666517,-1.558279,-1.64154,0.970593,1.058703,1.692372,-1.110972,-0.544071,-0.591651,-0.427414,-1.024174,-0.642408,-0.775337,-1.307342,-0.968278,8.47
-0.731908,0.36112,0.373673,1.167294,0.555311,0.434656,1.20912,-0.496954,-0.92936,-0.41983,-0.617829,1.203806,1.386635,1.488934,-1.575052,1.697422,0.21766,1.404263,-1.203911,-1.397523,0.283227,0.254939,-1.356004,-0.904673,-1.666517,-1.558279,-1.64154,0.970593,1.058703,1.692372,-1.110972,-0.544071,-0.591651,-0.427414,-1.024174,-0.642408,-0.775337,-1.307342,-0.968278,70.27
-0.731908,0.36112,0.373673,1.167294,-0.645694,-3.000127,1.891589,2.394801,-1.308277,-1.341182,0.43423,1.203806,1.386635,1.488934,-1.575052,1.697422,0.21766,1.404263,-1.203911,-1.397523,0.283227,0.254939,-1.356004,-0.904673,-1.666517,-1.558279,-1.64154,0.970593,1.058703,1.692372,-1.110972,-0.544071,-0.591651,-0.427414,-1.024174,-0.642408,-0.775337,-1.307342,-0.968278,75.9
-0.731908,0.36112,0.373673,1.167294,0.570986,0.28035,-0.49256,-0.467225,0.248132,-0.44251,-0.1129,-1.257498,-0.413591,1.488934,-1.575052,1.697422,0.21766,1.404263,-1.203911,-1.397523,0.283227,0.254939,-1.356004,-0.904673,-1.666517,-1.558279,-1.64154,0.970593,1.058703,1.692372,-1.110972,-0.544071,-0.591651,-0.427414,-1.024174,-0.642408,-0.775337,-1.307342,-0.968278,12.89
-0.731908,0.36112,0.373673,1.167294,0.568563,0.336673,0.198888,-0.467402,-0.033,-0.441532,0.882404,-1.257498,-0.413591,1.488934,-1.575052,1.697422,0.21766,1.404263,-1.203911,-1.397523,0.283227,0.254939,-1.356004,-0.904673,-1.666517,-1.558279,-1.64154,0.970593,1.058703,1.692372,-1.110972,-0.544071,-0.591651,-0.427414,-1.024174,-0.642408,-0.775337,-1.307342,-0.968278,36.29
-0.731908,0.36112,0.373673,1.167294,0.33689,0.080986,0.405424,0.067187,-0.122636,2.222539,1.934463,-1.257498,-0.413591,1.488934,-1.575052,1.697422,0.21766,1.404263,-1.203911,-1.397523,0.283227,0.254939,-1.356004,-0.904673,-1.666517,-1.558279,-1.64154,0.970593,1.058703,1.692372,-1.110972,-0.544071,-0.591651,-0.427414,-1.024174,-0.642408,-0.775337,-1.307342,-0.968278,37.38
-0.731908,0.36112,0.373673,1.167294,0.539816,0.291794,-0.070508,-0.545883,-0.774534,-0.408553,-0.963015,-1.257498,-0.413591,1.488934,-1.575052,1.697422,0.21766,1.404263,-1.203911,-1.397523,0.283227,0.254939,-1.356004,-0.904673,-1.666517,-1.558279,-1.64154,0.970593,1.058703,1.692372,-1.110972,-0.544071,-0.591651,-0.427414,-1.024174,-0.642408,-0.775337,-1.307342,-0.968278,0.25
-0.731908,0.36112,0.373673,1.167294,0.534041,0.345971,0.311136,-0.54314,-0.729716,-0.407785,0.032177,-1.257498,-0.413591,1.488934,-1.575052,1.697422,0.21766,1.404263,-1.203911,-1.397523,0.283227,0.254939,-1.356004,-0.904673,-1.666517,-1.558279,-1.64154,0.970593,1.058703,1.692372,-1.110972,-0.544071,-0.591651,-0.427414,-1.024174,-0.642408,-0.775337,-1.307342,-0.968278,37.14
-0.731908,0.36112,0.373673,1.167294,-1.402122,-1.624068,1.007074,-1.057556,-1.198269,0.416224,1.084348,-1.257498,-0.413591,1.488934,-1.575052,1.697422,0.21766,1.404263,-1.203911,-1.397523,0.283227,0.254939,-1.356004,-0.904673,-1.666517,-1.558279,-1.64154,0.970593,1.058703,1.692372,-1.110972,-0.544071,-0.591651,-0.427414,-1.024174,-0.642408,-0.775337,-1.307342,-0.968278,32.81
-0.731908,0.36112,0.373673,1.167294,0.556549,0.27445,-0.788895,-0.452184,0.239983,-0.427935,-1.007165,-1.257498,-0.413591,1.488934,-1.575052,1.697422,0.21766,1.404263,-1.203911,-1.397523,0.283227,0.254939,-1.356004,-0.904673,-1.666517,-1.558279,-1.64154,0.970593,1.058703,1.692372,-1.110972,-0.544071,-0.591651,-0.427414,-1.024174,-0.642408,-0.775337,-1.307342,-0.968278,0.83
-0.731908,0.36112,0.373673,1.167294,0.553146,0.331488,-0.128877,-0.45006,0.015893,-0.426873,-0.011861,-1.257498,-0.413591,1.488934,-1.575052,1.697422,0.21766,1.404263,-1.203911,-1.397523,0.283227,0.254939,-1.356004,-0.904673,-1.666517,-1.558279,-1.64154,0.970593,1.058703,1.692372,-1.110972,-0.544071,-0.591651,-0.427414,-1.024174,-0.642408,-0.775337,-1.307342,-0.968278,55.18
-0.731908,0.36112,0.373673,1.167294,-0.66387,0.306098,0.171948,2.202713,-0.134859,2.344377,1.040198,-1.257498,-0.413591,1.488934,-1.575052,1.697422,0.21766,1.404263,-1.203911,-1.397523,0.283227,0.254939,-1.356004,-0.904673,-1.666517,-1.558279,-1.64154,0.970593,1.058703,1.692372,-1.110972,-0.544071,-0.591651,-0.427414,-1.024174,-0.642408,-0.775337,-1.307342,-0.968278,57.51
-0.731908,0.36112,0.373673,1.167294,0.608885,0.208472,-1.826068,-0.388744,1.666011,-0.45633,-1.613133,-1.257498,-0.413591,1.488934,-1.575052,1.697422,0.21766,1.404263,-1.203911,-1.397523,0.283227,0.254939,-1.356004,-0.904673,-1.666517,-1.558279,-1.64154,0.970593,1.058703,1.692372,-1.110972,-0.544071,-0.591651,-0.427414,-1.024174,-0.642408,-0.775337,-1.307342,-0.968278,66.07
-0.731908,0.36112,0.373673,1.167294,0.615098,0.27749,-1.386055,-0.390691,1.706755,-0.455687,-0.617829,-1.257498,-0.413591,1.488934,-1.575052,1.697422,0.21766,1.404263,-1.203911,-1.397523,0.283227,0.254939,-1.356004,-0.904673,-1.666517,-1.558279,-1.64154,0.970593,1.058703,1.692372,-1.110972,-0.544071,-0.591651,-0.427414,-1.024174,-0.642408,-0.775337,-1.307342,-0.968278,64.68
-0.731908,0.36112,0.373673,1.167294,-2.887677,1.276634,-1.233398,0.731575,1.759722,0.342904,0.43423,-1.257498,-0.413591,1.488934,-1.575052,1.697422,0.21766,1.404263,-1.203911,-1.397523,0.283227,0.254939,-1.356004,-0.904673,-1.666517,-1.558279,-1.64154,0.970593,1.058703,1.692372,-1.110972,-0.544071,-0.591651,-0.427414,-1.024174,-0.642408,-0.775337,-1.307342,-0.968278,60.93
-0.731908,0.36112,0.373673,1.167294,0.557348,0.378334,0.692779,-0.501466,-0.782683,-0.420459,-1.613133,-1.257498,-0.413591,1.488934,-1.575052,1.697422,0.21766,1.404263,-1.203911,-1.397523,0.283227,0.254939,-1.356004,-0.904673,-1.666517,-1.558279,-1.64154,0.970593,1.058703,1.692372,-1.110972,-0.544071,-0.591651,-0.427414,-1.024174,-0.642408,-0.775337,-1.307342,-0.968278,6.68
-0.731908,0.36112,0.373673,1.167294,0.555311,0.434656,1.20912,-0.496954,-0.92936,-0.41983,-0.617829,-1.257498,-0.413591,1.488934,-1.575052,1.697422,0.21766,1.404263,-1.203911,-1.397523,0.283227,0.254939,-1.356004,-0.904673,-1.666517,-1.558279,-1.64154,0.970593,1.058703,1.692372,-1.110972,-0.544071,-0.591651,-0.427414,-1.024174,-0.642408,-0.775337,-1.307342,-0.968278,63.13
-0.731908,0.36112,0.373673,1.167294,-0.645694,-3.000127,1.891589,2.394801,-1.308277,-1.341182,0.43423,-1.257498,-0.413591,1.488934,-1.575052,1.697422,0.21766,1.404263,-1.203911,-1.397523,0.283227,0.254939,-1.356004,-0.904673,-1.666517,-1.558279,-1.64154,0.970593,1.058703,1.692372,-1.110972,-0.544071,-0.591651,-0.427414,-1.024174,-0.642408,-0.775337,-1.307342,-0.968278,65.08
-0.731908,0.36112,0.373673,1.167294,0.570986,0.28035,-0.49256,-0.467225,0.248132,-0.44251,-0.1129,0.042292,-0.949447,1.488934,-1.575052,1.697422,0.21766,1.404263,-1.203911,-1.397523,0.283227,0.254939,-1.356004,-0.904673,-1.666517,-1.558279,-1.64154,0.970593,1.058703,1.692372,-1.110972,-0.544071,-0.591651,-0.427414,-1.024174,-0.642408,-0.775337,-1.307342,-0.968278,11.91
-0.731908,0.36112,0.373673,1.167294,0.568563,0.336673,0.198888,-0.467402,-0.033,-0.441532,0.882404,0.042292,-0.949447,1.488934,-1.575052,1.697422,0.21766,1.404263,-1.203911,-1.397523,0.283227,0.254939,-1.356004,-0.904673,-1.666517,-1.558279,-1.64154,0.970593,1.058703,1.692372,-1.110972,-0.544071,-0.591651,-0.427414,-1.024174,-0.642408,-0.775337,-1.307342,-0.968278,39.35
-0.731908,0.36112,0.373673,1.167294,0.33689,0.080986,0.405424,0.067187,-0.122636,2.222539,1.934463,0.042292,-0.949447,1.488934,-1.575052,1.697422,0.21766,1.404263,-1.203911,-1.397523,0.283227,0.254939,-1.356004,-0.904673,-1.666517,-1.558279,-1.64154,0.970593,1.058703,1.692372,-1.110972,-0.544071,-0.591651,-0.427414,-1.024174,-0.642408,-0.775337,-1.307342,-0.968278,43.83
-0.731908,0.36112,0.373673,1.167294,0.539816,0.291794,-0.070508,-0.545883,-0.774534,-0.408553,-0.963015,0.042292,-0.949447,1.488934,-1.575052,1.697422,0.21766,1.404263,-1.203911,-1.397523,0.283227,0.254939,-1.356004,-0.904673,-1.666517,-1.558279,-1.64154,0.970593,1.058703,1.692372,-1.110972,-0.544071,-0.591651,-0.427414,-1.024174,-0.642408,-0.775337,-1.307342,-0.968278,0.38
-0.731908,0.36112,0.373673,1.167294,0.534041,0.345971,0.311136,-0.54314,-0.729716,-0.407785,0.032177,0.042292,-0.949447,1.488934,-1.575052,1.697422,0.21766,1.404263,-1.203911,-1.397523,0.283227,0.254939,-1.356004,-0.904673,-1.666517,-1.558279,-1.64154,0.970593,1.058703,1.692372,-1.110972,-0.544071,-0.591651,-0.427414,-1.024174,-0.642408,-0.775337,-1.307342,-0.968278,49.02
-0.731908,0.36112,0.373673,1.167294,-1.402122,-1.624068,1.007074,-1.057556,-1.198269,0.416224,1.084348,0.042292,-0.949447,1.488934,-1.575052,1.697422,0.21766,1.404263,-1.203911,-1.397523,0.283227,0.254939,-1.356004,-0.904673,-1.666517,-1.558279,-1.64154,0.970593,1.058703,1.692372,-1.110972,-0.544071,-0.591651,-0.427414,-1.024174,-0.642408,-0.775337,-1.307342,-0.968278,42.68
-0.731908,0.36112,0.373673,1.167294,0.556549,0.27445,-0.788895,-0.452184,0.239983,-0.427935,-1.007165,0.042292,-0.949447,1.488934,-1.575052,1.697422,0.21766,1.404263,-1.203911,-1.397523,0.283227,0.254939,-1.356004,-0.904673,-1.666517,-1.558279,-1.64154,0.970593,1.058703,1.692372,-1.110972,-0.544071,-0.591651,-0.427414,-1.024174,-0.642408,-0.775337,-1.307342,-0.968278,0.75
-0.731908,0.36112,0.373673,1.167294,0.553146,0.331488,-0.128877,-0.45006,0.015893,-0.426873,-0.011861,0.042292,-0.949447,1.488934,-1.575052,1.697422,0.21766,1.404263,-1.203911,-1.397523,0.283227,0.254939,-1.356004,-0.904673,-1.666517,-1.558279,-1.64154,0.970593,1.058703,1.692372,-1.110972,-0.544071,-0.591651,-0.427414,-1.024174,-0.642408,-0.775337,-1.307342,-0.968278,69.58
-0.731908,0.36112,0.373673,1.167294,-0.66387,0.306098,0.171948,2.202713,-0.134859,2.344377,1.040198,0.042292,-0.949447,1.488934,-1.575052,1.697422,0.21766,1.404263,-1.203911,-1.397523,0.283227,0.254939,-1.356004,-0.904673,-1.666517,-1.558279,-1.64154,0.970593,1.058703,1.692372,-1.110972,-0.544071,-0.591651,-0.427414,-1.024174,-0.642408,-0.775337,-1.307342,-0.968278,71.48
-0.731908,0.36112,0.373673,1.167294,0.608885,0.208472,-1.826068,-0.388744,1.666011,-0.45633,-1.613133,0.042292,-0.949447,1.488934,-1.575052,1.697422,0.21766,1.404263,-1.203911,-1.397523,0.283227,0.254939,-1.356004,-0.904673,-1.666517,-1.558279,-1.64154,0.970593,1.058703,1.692372,-1.110972,-0.544071,-0.591651,-0.427414,-1.024174,-0.642408,-0.775337,-1.307342,-0.968278,82.32
-0.731908,0.36112,0.373673,1.167294,0.615098,0.27749,-1.386055,-0.390691,1.706755,-0.455687,-0.617829,0.042292,-0.949447,1.488934,-1.575052,1.697422,0.21766,1.404263,-1.203911,-1.397523,0.283227,0.254939,-1.356004,-0.904673,-1.666517,-1.558279,-1.64154,0.970593,1.058703,1.692372,-1.110972,-0.544071,-0.591651,-0.427414,-1.024174,-0.642408,-0.775337,-1.307342,-0.968278,81.3
-0.731908,0.36112,0.373673,1.167294,-2.887677,1.276634,-1.233398,0.731575,1.759722,0.342904,0.43423,0.042292,-0.949447,1.488934,-1.575052,1.697422,0.21766,1.404263,-1.203911,-1.397523,0.283227,0.254939,-1.356004,-0.904673,-1.666517,-1.558279,-1.64154,0.970593,1.058703,1.692372,-1.110972,-0.544071,-0.591651,-0.427414,-1.024174,-0.642408,-0.775337,-1.307342,-0.968278,82.34
-0.731908,0.36112,0.373673,1.167294,0.557348,0.378334,0.692779,-0.501466,-0.782683,-0.420459,-1.613133,0.042292,-0.949447,1.488934,-1.575052,1.697422,0.21766,1.404263,-1.203911,-1.397523,0.283227,0.254939,-1.356004,-0.904673,-1.666517,-1.558279,-1.64154,0.970593,1.058703,1.692372,-1.110972,-0.544071,-0.591651,-0.427414,-1.024174,-0.642408,-0.775337,-1.307342,-0.968278,7.18
-0.731908,0.36112,0.373673,1.167294,0.555311,0.434656,1.20912,-0.496954,-0.92936,-0.41983,-0.617829,0.042292,-0.949447,1.488934,-1.575052,1.697422,0.21766,1.404263,-1.203911,-1.397523,0.283227,0.254939,-1.356004,-0.904673,-1.666517,-1.558279,-1.64154,0.970593,1.058703,1.692372,-1.110972,-0.544071,-0.591651,-0.427414,-1.024174,-0.642408,-0.775337,-1.307342,-0.968278,75.99
-0.731908,0.36112,0.373673,1.167294,-0.645694,-3.000127,1.891589,2.394801,-1.308277,-1.341182,0.43423,0.042292,-0.949447,1.488934,-1.575052,1.697422,0.21766,1.404263,-1.203911,-1.397523,0.283227,0.254939,-1.356004,-0.904673,-1.666517,-1.558279,-1.64154,0.970593,1.058703,1.692372,-1.110972,-0.544071,-0.591651,-0.427414,-1.024174,-0.642408,-0.775337,-1.307342,-0.968278,82.4
-0.335027,0.811187,0.725145,0.565271,0.570986,0.28035,-0.49256,-0.467225,0.248132,-0.44251,-0.1129,1.203806,1.386635,-0.769,1.14656,-0.560046,-1.664873,-0.279217,1.486108,-0.026843,1.19396,-0.389136,0.982121,1.000033,0.785907,0.467447,0.967334,-0.978778,-0.976717,-0.457682,0.716359,-0.580097,1.672936,-1.01185,-0.171211,0.880343,0.182111,-0.576873,1.02641,9.97
-0.335027,0.811187,0.725145,0.565271,0.568563,0.336673,0.198888,-0.467402,-0.033,-0.441532,0.882404,1.203806,1.386635,-0.769,1.14656,-0.560046,-1.664873,-0.279217,1.486108,-0.026843,1.19396,-0.389136,0.982121,1.000033,0.785907,0.467447,0.967334,-0.978778,-0.976717,-0.457682,0.716359,-0.580097,1.672936,-1.01185,-0.171211,0.880343,0.182111,-0.576873,1.02641,12.39
-0.335027,0.811187,0.725145,0.565271,0.33689,0.080986,0.405424,0.067187,-0.122636,2.222539,1.934463,1.203806,1.386635,-0.769,1.14656,-0.560046,-1.664873,-0.279217,1.486108,-0.026843,1.19396,-0.389136,0.982121,1.000033,0.785907,0.467447,0.967334,-0.978778,-0.976717,-0.457682,0.716359,-0.580097,1.672936,-1.01185,-0.171211,0.880343,0.182111,-0.576873,1.02641,12.8
-0.335027,0.811187,0.725145,0.565271,0.539816,0.291794,-0.070508,-0.545883,-0.774534,-0.408553,-0.963015,1.203806,1.386635,-0.769,1.14656,-0.560046,-1.664873,-0.279217,1.486108,-0.026843,1.19396,-0.389136,0.982121,1.000033,0.785907,0.467447,0.967334,-0.978778,-0.976717,-0.457682,0.716359,-0.580097,1.672936,-1.01185,-0.171211,0.880343,0.182111,-0.576873,1.02641,0.75
-0.335027,0.811187,0.725145,0.565271,0.534041,0.345971,0.311136,-0.54314,-0.729716,-0.407785,0.032177,1.203806,1.386635,-0.769,1.14656,-0.560046,-1.664873,-0.279217,1.486108,-0.026843,1.19396,-0.389136,0.982121,1.000033,0.785907,0.467447,0.967334,-0.978778,-0.976717,-0.457682,0.716359,-0.580097,1.672936,-1.01185,-0.171211,0.880343,0.182111,-0.576873,1.02641,12.59
-0.335027,0.811187,0.725145,0.565271,-1.402122,-1.624068,1.007074,-1.057556,-1.198269,0.416224,1.084348,1.203806,1.386635,-0.769,1.14656,-0.560046,-1.664873,-0.279217,1.486108,-0.026843,1.19396,-0.389136,0.982121,1.000033,0.785907,0.467447,0.967334,-0.978778,-0.976717,-0.457682,0.716359,-0.580097,1.672936,-1.01185,-0.171211,0.880343,0.182111,-0.576873,1.02641,14.73
-0.335027,0.811187,0.725145,0.565271,0.556549,0.27445,-0.788895,-0.452184,0.239983,-0.427935,-1.007165,1.203806,1.386635,-0.769,1.14656,-0.560046,-1.664873,-0.279217,1.486108,-0.026843,1.19396,-0.389136,0.982121,1.000033,0.785907,0.467447,0.967334,-0.978778,-0.976717,-0.457682,0.716359,-0.580097,1.672936,-1.01185,-0.171211,0.880343,0.182111,-0.576873,1.02641,12.28
-0.335027,0.811187,0.725145,0.565271,0.553146,0.331488,-0.128877,-0.45006,0.015893,-0.426873,-0.011861,1.203806,1.386635,-0.769,1.14656,-0.560046,-1.664873,-0.279217,1.486108,-0.026843,1.19396,-0.389136,0.982121,1.000033,0.785907,0.467447,0.967334,-0.978778,-0.976717,-0.457682,0.716359,-0.580097,1.672936,-1.01185,-0.171211,0.880343,0.182111,-0.576873,1.02641,24.42
-0.335027,0.811187,0.725145,0.565271,-0.66387,0.306098,0.171948,2.202713,-0.134859,2.344377,1.040198,1.203806,1.386635,-0.769,1.14656,-0.560046,-1.664873,-0.279217,1.486108,-0.026843,1.19396,-0.389136,0.982121,1.000033,0.785907,0.467447,0.967334,-0.978778,-0.976717,-0.457682,0.716359,-0.580097,1.672936,-1.01185,-0.171211,0.880343,0.182111,-0.576873,1.02641,26.5
-0.335027,0.811187,0.725145,0.565271,0.608885,0.208472,-1.826068,-0.388744,1.666011,-0.45633,-1.613133,1.203806,1.386635,-0.769,1.14656,-0.560046,-1.664873,-0.279217,1.486108,-0.026843,1.19396,-0.389136,0.982121,1.000033,0.785907,0.467447,0.967334,-0.978778,-0.976717,-0.457682,0.716359,-0.580097,1.672936,-1.01185,-0.171211,0.880343,0.182111,-0.576873,1.02641,24.72
-0.335027,0.811187,0.725145,0.565271,0.615098,0.27749,-1.386055,-0.390691,1.706755,-0.455687,-0.617829,1.203806,1.386635,-0.769,1.14656,-0.560046,-1.664873,-0.279217,1.486108,-0.026843,1.19396,-0.389136,0.982121,1.000033,0.785907,0.467447,0.967334,-0.978778,-0.976717,-0.457682,0.716359,-0.580097,1.672936,-1.01185,-0.171211,0.880343,0.182111,-0.576873,1.02641,27.99
-0.335027,0.811187,0.725145,0.565271,-2.887677,1.276634,-1.233398,0.731575,1.759722,0.342904,0.43423,1.203806,1.386635,-0.769,1.14656,-0.560046,-1.664873,-0.279217,1.486108,-0.026843,1.19396,-0.389136,0.982121,1.000033,0.785907,0.467447,0.967334,-0.978778,-0.976717,-0.457682,0.716359,-0.580097,1.672936,-1.01185,-0.171211,0.880343,0.182111,-0.576873,1.02641,32.33
-0.335027,0.811187,0.725145,0.565271,0.557348,0.378334,0.692779,-0.501466,-0.782683,-0.420459,-1.613133,1.203806,1.386635,-0.769,1.14656,-0.560046,-1.664873,-0.279217,1.486108,-0.026843,1.19396,-0.389136,0.982121,1.000033,0.785907,0.467447,0.967334,-0.978778,-0.976717,-0.457682,0.716359,-0.580097,1.672936,-1.01185,-0.171211,0.880343,0.182111,-0.576873,1.02641,8.5
-0.335027,0.811187,0.725145,0.565271,0.555311,0.434656,1.20912,-0.496954,-0.92936,-0.41983,-0.617829,1.203806,1.386635,-0.769,1.14656,-0.560046,-1.664873,-0.279217,1.486108,-0.026843,1.19396,-0.389136,0.982121,1.000033,0.785907,0.467447,0.967334,-0.978778,-0.976717,-0.457682,0.716359,-0.580097,1.672936,-1.01185,-0.171211,0.880343,0.182111,-0.576873,1.02641,15.43
-0.335027,0.811187,0.725145,0.565271,-0.645694,-3.000127,1.891589,2.394801,-1.308277,-1.341182,0.43423,1.203806,1.386635,-0.769,1.14656,-0.560046,-1.664873,-0.279217,1.486108,-0.026843,1.19396,-0.389136,0.982121,1.000033,0.785907,0.467447,0.967334,-0.978778,-0.976717,-0.457682,0.716359,-0.580097,1.672936,-1.01185,-0.171211,0.880343,0.182111,-0.576873,1.02641,19.91
-0.335027,0.811187,0.725145,0.565271,0.570986,0.28035,-0.49256,-0.467225,0.248132,-0.44251,-0.1129,-1.257498,-0.413591,-0.769,1.14656,-0.560046,-1.664873,-0.279217,1.486108,-0.026843,1.19396,-0.389136,0.982121,1.000033,0.785907,0.467447,0.967334,-0.978778,-0.976717,-0.457682,0.716359,-0.580097,1.672936,-1.01185,-0.171211,0.880343,0.182111,-0.576873,1.02641,2.74
-0.335027,0.811187,0.725145,0.565271,0.568563,0.336673,0.198888,-0.467402,-0.033,-0.441532,0.882404,-1.257498,-0.413591,-0.769,1.14656,-0.560046,-1.664873,-0.279217,1.486108,-0.026843,1.19396,-0.389136,0.982121,1.000033,0.785907,0.467447,0.967334,-0.978778,-0.976717,-0.457682,0.716359,-0.580097,1.672936,-1.01185,-0.171211,0.880343,0.182111,-0.576873,1.02641,20.08
-0.335027,0.811187,0.725145,0.565271,0.33689,0.080986,0.405424,0.067187,-0.122636,2.222539,1.934463,-1.257498,-0.413591,-0.769,1.14656,-0.560046,-1.664873,-0.279217,1.486108,-0.026843,1.19396,-0.389136,0.982121,1.000033,0.785907,0.467447,0.967334,-0.978778,-0.976717,-0.457682,0.716359,-0.580097,1.672936,-1.01185,-0.171211,0.880343,0.182111,-0.576873,1.02641,33.64
-0.335027,0.811187,0.725145,0.565271,0.539816,0.291794,-0.070508,-0.545883,-0.774534,-0.408553,-0.963015,-1.257498,-0.413591,-0.769,1.14656,-0.560046,-1.664873,-0.279217,1.486108,-0.026843,1.19396,-0.389136,0.982121,1.000033,0.785907,0.467447,0.967334,-0.978778,-0.976717,-0.457682,0.716359,-0.580097,1.672936,-1.01185,-0.171211,0.880343,0.182111,-0.576873,1.02641,0.33
-0.335027,0.811187,0.725145,0.565271,0.534041,0.345971,0.311136,-0.54314,-0.729716,-0.407785,0.032177,-1.257498,-0.413591,-0.769,1.14656,-0.560046,-1.664873,-0.279217,1.486108,-0.026843,1.19396,-0.389136,0.982121,1.000033,0.785907,0.467447,0.967334,-0.978778,-0.976717,-0.457682,0.716359,-0.580097,1.672936,-1.01185,-0.171211,0.880343,0.182111,-0.576873,1.02641,12.21
-0.335027,0.811187,0.725145,0.565271,-1.402122,-1.624068,1.007074,-1.057556,-1.198269,0.416224,1.084348,-1.257498,-0.413591,-0.769,1.14656,-0.560046,-1.664873,-0.279217,1.486108,-0.026843,1.19396,-0.389136,0.982121,1.000033,0.785907,0.467447,0.967334,-0.978778,-0.976717,-0.457682,0.716359,-0.580097,1.672936,-1.01185,-0.171211,0.880343,0.182111,-0.576873,1.02641,33.67
-0.335027,0.811187,0.725145,0.565271,0.556549,0.27445,-0.788895,-0.452184,0.239983,-0.427935,-1.007165,-1.257498,-0.413591,-0.769,1.14656,-0.560046,-1.664873,-0.279217,1.486108,-0.026843,1.19396,-0.389136,0.982121,1.000033,0.785907,0.467447,0.967334,-0.978778,-0.976717,-0.457682,0.716359,-0.580097,1.672936,-1.01185,-0.171211,0.880343,0.182111,-0.576873,1.02641,1.99
-0.335027,0.811187,0.725145,0.565271,0.553146,0.331488,-0.128877,-0.45006,0.015893,-0.426873,-0.011861,-1.257498,-0.413591,-0.769,1.14656,-0.560046,-1.664873,-0.279217,1.486108,-0.026843,1.19396,-0.389136,0.982121,1.000033,0.785907,0.467447,0.967334,-0.978778,-0.976717,-0.457682,0.716359,-0.580097,1.672936,-1.01185,-0.171211,0.880343,0.182111,-0.576873,1.02641,24.97
-0.335027,0.811187,0.725145,0.565271,-0.66387,0.306098,0.171948,2.202713,-0.134859,2.344377,1.040198,-1.257498,-0.413591,-0.769,1.14656,-0.560046,-1.664873,-0.279217,1.486108,-0.026843,1.19396,-0.389136,0.982121,1.000033,0.785907,0.467447,0.967334,-0.978778,-0.976717,-0.457682,0.716359,-0.580097,1.672936,-1.01185,-0.171211,0.880343,0.182111,-0.576873,1.02641,59.57
