aryl_halide_.C3_NMR_shift,aryl_halide_.C2_NMR_shift,additive_.N1_electrostatic_charge,ligand_.H9_NMR_shift,ligand_.H3_NMR_shift,additive_surface_area,additive_dipole_moment,ligand_.H11_electrostatic_charge,aryl_halide_molecular_volume,ligand_V3_frequency,ligand_.H4_NMR_shift,base_hardness,base_dipole_moment,additive_.C5_electrostatic_charge,additive_.C4_electrostatic_charge,ligand_.C11_electrostatic_charge,ligand_.C10_NMR_shift,aryl_halide_.C1_NMR_shift,additive_ovality,additive_.O1_electrostatic_charge,additive_.C3_electrostatic_charge,ligand_V6_frequency,ligand_.C13_electrostatic_charge,base_surface_area,aryl_halide_ovality,aryl_halide_hardness,aryl_halide_V2_frequency,aryl_halide_V1_frequency,additive_electronegativity,ligand_V10_intensity,ligand_.H9_electrostatic_charge,ligand_.C6_NMR_shift,base_.N1_electrostatic_charge,aryl_halide_.H3_electrostatic_charge,aryl_halide_.C3_electrostatic_charge,additive_V1_intensity,ligand_.P1_electrostatic_charge,ligand_.H11_NMR_shift,ligand_.C8_electrostatic_charge,ligand_.C17_electrostatic_charge,ligand_.C17_NMR_shift,base_electronegativity,aryl_halide_V3_frequency,aryl_halide_.H2_NMR_shift,ligand_dipole_moment,ligand_V8_intensity,ligand_V6_intensity,ligand_V5_frequency,ligand_V3_intensity,ligand_.C7_NMR_shift,ligand_.C5_electrostatic_charge,ligand_.C1_NMR_shift,ligand_.C12_electrostatic_charge,aryl_halide_V2_intensity,ligand_V4_intensity,ligand_.C3_NMR_shift,ligand_.C2_electrostatic_charge,ligand_.C1_electrostatic_charge,ligand_.C16_electrostatic_charge,ligand_.C14_electrostatic_charge,ligand_.C14_NMR_shift,ligand_.C13_NMR_shift,ligand_.C11_NMR_shift,base_E_HOMO,aryl_halide_V1_intensity,yield
-0.501466,0.378334,-0.147112,1.692372,0.970593,0.711291,0.373673,-1.64154,-1.429649,-0.427414,1.058703,-0.718434,-1.145639,0.36112,-0.731908,0.21766,1.488934,0.557348,0.820033,0.590444,0.151662,0.622846,1.404263,-0.413591,-1.426589,-0.265452,-0.605928,-0.30727,0.371096,-0.544071,1.654442,1.3514,-0.901301,0.602228,-0.782683,1.376781,-1.110972,-1.558279,-1.666517,0.254939,-1.173794,1.403618,-0.282365,-0.719073,-0.968278,-0.775337,-0.642408,-0.8667,-0.270016,1.22514,-0.906121,0.21025,-1.437447,-0.514799,-1.024174,0.977891,-1.356004,1.650705,0.283227,-1.203911,-1.692031,-1.369034,1.697422,-1.257498,1.846051,6.68
-0.496954,0.434656,-0.147112,1.692372,0.970593,0.711291,0.373673,-1.64154,-1.201654,-0.427414,1.058703,-0.718434,-1.145639,0.36112,-0.731908,0.21766,1.488934,0.555311,0.820033,0.590444,0.151662,0.622846,1.404263,-0.413591,-1.205007,-0.265452,-0.647841,-0.311306,0.371096,-0.544071,1.654442,1.3514,-0.901301,0.654244,-0.92936,1.376781,-1.110972,-1.558279,-1.666517,0.254939,-1.173794,1.403618,-0.559904,-0.718146,-0.968278,-0.775337,-0.642408,-0.8667,-0.270016,1.22514,-0.906121,0.21025,-1.437447,-0.51821,-1.024174,0.977891,-1.356004,1.650705,0.283227,-1.203911,-1.692031,-1.369034,1.697422,-1.257498,1.768157,63.13
2.394801,-3.000127,-0.147112,1.692372,0.970593,0.711291,0.373673,-1.64154,-0.854114,-0.427414,1.058703,-0.718434,-1.145639,0.36112,-0.731908,0.21766,1.488934,-0.645694,0.820033,0.590444,0.151662,0.622846,1.404263,-0.413591,-0.939109,-0.265452,-0.716429,-0.310386,0.371096,-0.544071,1.654442,1.3514,-0.901301,1.070373,-1.308277,1.376781,-1.110972,-1.558279,-1.666517,0.254939,-1.173794,1.403618,-1.137711,0.892294,-0.968278,-0.775337,-0.642408,-0.8667,-0.270016,1.22514,-0.906121,0.21025,-1.437447,-0.517714,-1.024174,0.977891,-1.356004,1.650705,0.283227,-1.203911,-1.692031,-1.369034,1.697422,-1.257498,1.926564,65.08
-0.467225,0.28035,-0.147112,1.692372,0.970593,0.711291,0.373673,-1.64154,0.507799,-0.427414,1.058703,1.391542,-0.15966,0.36112,-0.731908,0.21766,1.488934,0.570986,0.820033,0.590444,0.151662,0.622846,1.404263,-0.949447,0.634119,-0.265452,0.293298,-0.242168,0.371096,-0.544071,1.654442,1.3514,1.374737,0.082068,0.248132,1.376781,-1.110972,-1.558279,-1.666517,0.254939,-1.173794,-0.457047,0.794127,-0.71963,-0.968278,-0.775337,-0.642408,-0.8667,-0.270016,1.22514,-0.906121,0.21025,-1.437447,-0.414821,-1.024174,0.977891,-1.356004,1.650705,0.283227,-1.203911,-1.692031,-1.369034,1.697422,0.042292,-0.421392,11.91
-0.467402,0.336673,-0.147112,1.692372,0.970593,0.711291,0.373673,-1.64154,0.735289,-0.427414,1.058703,1.391542,-0.15966,0.36112,-0.731908,0.21766,1.488934,0.568563,0.820033,0.590444,0.151662,0.622846,1.404263,-0.949447,0.833543,-0.265452,0.254299,-0.24992,0.371096,-0.544071,1.654442,1.3514,1.374737,0.238116,-0.033,1.376781,-1.110972,-1.558279,-1.666517,0.254939,-1.173794,-0.457047,0.522362,-0.718703,-0.968278,-0.775337,-0.642408,-0.8667,-0.270016,1.22514,-0.906121,0.21025,-1.437447,-0.438797,-1.024174,0.977891,-1.356004,1.650705,0.283227,-1.203911,-1.692031,-1.369034,1.697422,0.042292,-0.375834,39.35
0.067187,0.080986,-0.147112,1.692372,0.970593,0.711291,0.373673,-1.64154,1.082324,-0.427414,1.058703,1.391542,-0.15966,0.36112,-0.731908,0.21766,1.488934,0.33689,0.820033,0.590444,0.151662,0.622846,1.404263,-0.949447,1.055124,-0.280068,0.209824,-0.260124,0.371096,-0.544071,1.654442,1.3514,1.374737,0.264124,-0.122636,1.376781,-1.110972,-1.558279,-1.666517,0.254939,-1.173794,-0.457047,-0.191327,1.572531,-0.968278,-0.775337,-0.642408,-0.8667,-0.270016,1.22514,-0.906121,0.21025,-1.437447,-0.46231,-1.024174,0.977891,-1.356004,1.650705,0.283227,-1.203911,-1.692031,-1.369034,1.697422,0.042292,-0.382903,43.83
-0.545883,0.291794,-0.147112,1.692372,0.970593,0.711291,0.373673,-1.64154,0.260132,-0.427414,1.058703,1.391542,-0.15966,0.36112,-0.731908,0.21766,1.488934,0.539816,0.820033,0.590444,0.151662,0.622846,1.404263,-0.949447,0.279589,-0.280068,0.286935,-0.364317,0.371096,-0.544071,1.654442,1.3514,1.374737,1.122389,-0.774534,1.376781,-1.110972,-1.558279,-1.666517,0.254939,-1.173794,-0.457047,0.48661,-0.720804,-0.968278,-0.775337,-0.642408,-0.8667,-0.270016,1.22514,-0.906121,0.21025,-1.437447,1.281066,-1.024174,0.977891,-1.356004,1.650705,0.283227,-1.203911,-1.692031,-1.369034,1.697422,0.042292,-0.790703,0.38
-0.54314,0.345971,-0.147112,1.692372,0.970593,0.711291,0.373673,-1.64154,0.487118,-0.427414,1.058703,1.391542,-0.15966,0.36112,-0.731908,0.21766,1.488934,0.534041,0.820033,0.590444,0.151662,0.622846,1.404263,-0.949447,0.479012,3.695556,3.314976,3.690313,0.371096,-0.544071,1.654442,1.3514,1.374737,0.862309,-0.729716,1.376781,-1.110972,-1.558279,-1.666517,0.254939,-1.173794,-0.457047,3.134349,-0.719877,-0.968278,-0.775337,-0.642408,-0.8667,-0.270016,1.22514,-0.906121,0.21025,-1.437447,2.602441,-1.024174,0.977891,-1.356004,1.650705,0.283227,-1.203911,-1.692031,-1.369034,1.697422,0.042292,0.815621,49.02
-1.057556,-1.624068,-0.147112,1.692372,0.970593,0.711291,0.373673,-1.64154,0.833649,-0.427414,1.058703,1.391542,-0.15966,0.36112,-0.731908,0.21766,1.488934,-1.402122,0.820033,0.590444,0.151662,0.622846,1.404263,-0.949447,0.722752,-0.280068,0.206843,-0.383154,0.371096,-0.544071,1.654442,1.3514,1.374737,1.330453,-1.198269,1.376781,-1.110972,-1.558279,-1.666517,0.254939,-1.173794,-0.457047,-0.479186,1.42066,-0.968278,-0.775337,-0.642408,-0.8667,-0.270016,1.22514,-0.906121,0.21025,-1.437447,2.043338,-1.024174,0.977891,-1.356004,1.650705,0.283227,-1.203911,-1.692031,-1.369034,1.697422,0.042292,-0.784288,42.68
-0.452184,0.27445,-0.147112,1.692372,0.970593,0.711291,0.373673,-1.64154,0.748404,-0.427414,1.058703,1.391542,-0.15966,0.36112,-0.731908,0.21766,1.488934,0.556549,0.820033,0.590444,0.151662,0.622846,1.404263,-0.949447,0.811385,-0.265452,0.416006,-0.25727,0.371096,-0.544071,1.654442,1.3514,1.374737,-0.282045,0.239983,1.376781,-1.110972,-1.558279,-1.666517,0.254939,-1.173794,-0.457047,0.170985,-0.720681,-0.968278,-0.775337,-0.642408,-0.8667,-0.270016,1.22514,-0.906121,0.21025,-1.437447,-0.519403,-1.024174,0.977891,-1.356004,1.650705,0.283227,-1.203911,-1.692031,-1.369034,1.697422,0.042292,-0.477554,0.75
-0.45006,0.331488,-0.147112,1.692372,0.970593,0.711291,0.373673,-1.64154,0.976398,-0.427414,1.058703,1.391542,-0.15966,0.36112,-0.731908,0.21766,1.488934,0.553146,0.820033,0.590444,0.151662,0.622846,1.404263,-0.949447,0.98865,-0.265452,-0.839555,-0.270149,0.371096,-0.544071,1.654442,1.3514,1.374737,-0.178013,0.015893,1.376781,-1.110972,-1.558279,-1.666517,0.254939,-1.173794,-0.457047,-0.137391,-0.719877,-0.968278,-0.775337,-0.642408,-0.8667,-0.270016,1.22514,-0.906121,0.21025,-1.437447,-0.52086,-1.024174,0.977891,-1.356004,1.650705,0.283227,-1.203911,-1.692031,-1.369034,1.697422,0.042292,-0.459095,69.58
2.202713,0.306098,-0.147112,1.692372,0.970593,0.711291,0.373673,-1.64154,1.322929,-0.427414,1.058703,1.391542,-0.15966,0.36112,-0.731908,0.21766,1.488934,-0.66387,0.820033,0.590444,0.151662,0.622846,1.404263,-0.949447,1.232389,-0.280068,-0.847995,-0.279797,0.371096,-0.544071,1.654442,1.3514,1.374737,-0.099988,-0.134859,1.376781,-1.110972,-1.558279,-1.666517,0.254939,-1.173794,-0.457047,-0.906121,1.768844,-0.968278,-0.775337,-0.642408,-0.8667,-0.270016,1.22514,-0.906121,0.21025,-1.437447,-0.521092,-1.024174,0.977891,-1.356004,1.650705,0.283227,-1.203911,-1.692031,-1.369034,1.697422,0.042292,-0.480173,71.48
-0.388744,0.208472,-0.147112,1.692372,0.970593,0.711291,0.373673,-1.64154,-1.431666,-0.427414,1.058703,1.391542,-0.15966,0.36112,-0.731908,0.21766,1.488934,0.608885,0.820033,0.590444,0.151662,0.622846,1.404263,-0.949447,-1.40443,-0.265452,-0.299728,-0.182975,0.371096,-0.544071,1.654442,1.3514,1.374737,-1.53043,1.666011,1.376781,-1.110972,-1.558279,-1.666517,0.254939,-1.173794,-0.457047,-0.002738,-0.72099,-0.968278,-0.775337,-0.642408,-0.8667,-0.270016,1.22514,-0.906121,0.21025,-1.437447,-0.452077,-1.024174,0.977891,-1.356004,1.650705,0.283227,-1.203911,-1.692031,-1.369034,1.697422,0.042292,-0.795154,82.32
-0.390691,0.27749,-0.147112,1.692372,0.970593,0.711291,0.373673,-1.64154,-1.200645,-0.427414,1.058703,1.391542,-0.15966,0.36112,-0.731908,0.21766,1.488934,0.615098,0.820033,0.590444,0.151662,0.622846,1.404263,-0.949447,-1.160691,-0.265452,-0.374495,-0.200008,0.371096,-0.544071,1.654442,1.3514,1.374737,-1.738495,1.706755,1.376781,-1.110972,-1.558279,-1.666517,0.254939,-1.173794,-0.457047,-0.221181,-0.720186,-0.968278,-0.775337,-0.642408,-0.8667,-0.270016,1.22514,-0.906121,0.21025,-1.437447,-0.370445,-1.024174,0.977891,-1.356004,1.650705,0.283227,-1.203911,-1.692031,-1.369034,1.697422,0.042292,-0.778135,81.3
0.731575,1.276634,-0.147112,1.692372,0.970593,0.711291,0.373673,-1.64154,-0.850079,-0.427414,1.058703,1.391542,-0.15966,0.36112,-0.731908,0.21766,1.488934,-2.887677,0.820033,0.590444,0.151662,0.622846,1.404263,-0.949447,-0.894793,-0.280068,-0.479017,-0.20189,0.371096,-0.544071,1.654442,1.3514,1.374737,-1.894543,1.759722,1.376781,-1.110972,-1.558279,-1.666517,0.254939,-1.173794,-0.457047,-0.914721,1.019317,-0.968278,-0.775337,-0.642408,-0.8667,-0.270016,1.22514,-0.906121,0.21025,-1.437447,-0.241722,-1.024174,0.977891,-1.356004,1.650705,0.283227,-1.203911,-1.692031,-1.369034,1.697422,0.042292,-0.728911,82.34
-0.501466,0.378334,-0.147112,1.692372,0.970593,0.711291,0.373673,-1.64154,-1.429649,-0.427414,1.058703,1.391542,-0.15966,0.36112,-0.731908,0.21766,1.488934,0.557348,0.820033,0.590444,0.151662,0.622846,1.404263,-0.949447,-1.426589,-0.265452,-0.605928,-0.30727,0.371096,-0.544071,1.654442,1.3514,1.374737,0.602228,-0.782683,1.376781,-1.110972,-1.558279,-1.666517,0.254939,-1.173794,-0.457047,-0.282365,-0.719073,-0.968278,-0.775337,-0.642408,-0.8667,-0.270016,1.22514,-0.906121,0.21025,-1.437447,-0.514799,-1.024174,0.977891,-1.356004,1.650705,0.283227,-1.203911,-1.692031,-1.369034,1.697422,0.042292,1.846051,7.18
-0.496954,0.434656,-0.147112,1.692372,0.970593,0.711291,0.373673,-1.64154,-1.201654,-0.427414,1.058703,1.391542,-0.15966,0.36112,-0.731908,0.21766,1.488934,0.555311,0.820033,0.590444,0.151662,0.622846,1.404263,-0.949447,-1.205007,-0.265452,-0.647841,-0.311306,0.371096,-0.544071,1.654442,1.3514,1.374737,0.654244,-0.92936,1.376781,-1.110972,-1.558279,-1.666517,0.254939,-1.173794,-0.457047,-0.559904,-0.718146,-0.968278,-0.775337,-0.642408,-0.8667,-0.270016,1.22514,-0.906121,0.21025,-1.437447,-0.51821,-1.024174,0.977891,-1.356004,1.650705,0.283227,-1.203911,-1.692031,-1.369034,1.697422,0.042292,1.768157,75.99
2.394801,-3.000127,-0.147112,1.692372,0.970593,0.711291,0.373673,-1.64154,-0.854114,-0.427414,1.058703,1.391542,-0.15966,0.36112,-0.731908,0.21766,1.488934,-0.645694,0.820033,0.590444,0.151662,0.622846,1.404263,-0.949447,-0.939109,-0.265452,-0.716429,-0.310386,0.371096,-0.544071,1.654442,1.3514,1.374737,1.070373,-1.308277,1.376781,-1.110972,-1.558279,-1.666517,0.254939,-1.173794,-0.457047,-1.137711,0.892294,-0.968278,-0.775337,-0.642408,-0.8667,-0.270016,1.22514,-0.906121,0.21025,-1.437447,-0.517714,-1.024174,0.977891,-1.356004,1.650705,0.283227,-1.203911,-1.692031,-1.369034,1.697422,0.042292,1.926564,82.4
-0.467225,0.28035,0.135733,-0.457682,-0.978778,0.000862,0.725145,0.967334,0.507799,-1.01185,-0.976717,-0.718434,1.30054,0.811187,-0.335027,-1.664873,-0.769,0.570986,-0.311215,1.10675,-0.798326,-0.991065,-0.279217,1.386635,0.634119,-0.265452,0.293298,-0.242168,0.371096,-0.580097,-0.257966,-1.012481,-0.519769,0.082068,0.248132,-0.640388,0.716359,0.467447,0.785907,-0.389136,0.456348,-0.922213,0.794127,-0.71963,1.02641,0.182111,0.880343,-0.408976,1.235943,-0.99278,1.092969,-0.709493,1.3339,-0.414821,-0.171211,-0.995131,0.982121,-0.199591,1.19396,1.486108,0.595751,1.174377,-0.560046,1.203806,-0.421392,9.97
-0.467402,0.336673,0.135733,-0.457682,-0.978778,0.000862,0.725145,0.967334,0.735289,-1.01185,-0.976717,-0.718434,1.30054,0.811187,-0.335027,-1.664873,-0.769,0.568563,-0.311215,1.10675,-0.798326,-0.991065,-0.279217,1.386635,0.833543,-0.265452,0.254299,-0.24992,0.371096,-0.580097,-0.257966,-1.012481,-0.519769,0.238116,-0.033,-0.640388,0.716359,0.467447,0.785907,-0.389136,0.456348,-0.922213,0.522362,-0.718703,1.02641,0.182111,0.880343,-0.408976,1.235943,-0.99278,1.092969,-0.709493,1.3339,-0.438797,-0.171211,-0.995131,0.982121,-0.199591,1.19396,1.486108,0.595751,1.174377,-0.560046,1.203806,-0.375834,12.39
0.067187,0.080986,0.135733,-0.457682,-0.978778,0.000862,0.725145,0.967334,1.082324,-1.01185,-0.976717,-0.718434,1.30054,0.811187,-0.335027,-1.664873,-0.769,0.33689,-0.311215,1.10675,-0.798326,-0.991065,-0.279217,1.386635,1.055124,-0.280068,0.209824,-0.260124,0.371096,-0.580097,-0.257966,-1.012481,-0.519769,0.264124,-0.122636,-0.640388,0.716359,0.467447,0.785907,-0.389136,0.456348,-0.922213,-0.191327,1.572531,1.02641,0.182111,0.880343,-0.408976,1.235943,-0.99278,1.092969,-0.709493,1.3339,-0.46231,-0.171211,-0.995131,0.982121,-0.199591,1.19396,1.486108,0.595751,1.174377,-0.560046,1.203806,-0.382903,12.8
-0.545883,0.291794,0.135733,-0.457682,-0.978778,0.000862,0.725145,0.967334,0.260132,-1.01185,-0.976717,-0.718434,1.30054,0.811187,-0.335027,-1.664873,-0.769,0.539816,-0.311215,1.10675,-0.798326,-0.991065,-0.279217,1.386635,0.279589,-0.280068,0.286935,-0.364317,0.371096,-0.580097,-0.257966,-1.012481,-0.519769,1.122389,-0.774534,-0.640388,0.716359,0.467447,0.785907,-0.389136,0.456348,-0.922213,0.48661,-0.720804,1.02641,0.182111,0.880343,-0.408976,1.235943,-0.99278,1.092969,-0.709493,1.3339,1.281066,-0.171211,-0.995131,0.982121,-0.199591,1.19396,1.486108,0.595751,1.174377,-0.560046,1.203806,-0.790703,0.75
-0.54314,0.345971,0.135733,-0.457682,-0.978778,0.000862,0.725145,0.967334,0.487118,-1.01185,-0.976717,-0.718434,1.30054,0.811187,-0.335027,-1.664873,-0.769,0.534041,-0.311215,1.10675,-0.798326,-0.991065,-0.279217,1.386635,0.479012,3.695556,3.314976,3.690313,0.371096,-0.580097,-0.257966,-1.012481,-0.519769,0.862309,-0.729716,-0.640388,0.716359,0.467447,0.785907,-0.389136,0.456348,-0.922213,3.134349,-0.719877,1.02641,0.182111,0.880343,-0.408976,1.235943,-0.99278,1.092969,-0.709493,1.3339,2.602441,-0.171211,-0.995131,0.982121,-0.199591,1.19396,1.486108,0.595751,1.174377,-0.560046,1.203806,0.815621,12.59
-1.057556,-1.624068,0.135733,-0.457682,-0.978778,0.000862,0.725145,0.967334,0.833649,-1.01185,-0.976717,-0.718434,1.30054,0.811187,-0.335027,-1.664873,-0.769,-1.402122,-0.311215,1.10675,-0.798326,-0.991065,-0.279217,1.386635,0.722752,-0.280068,0.206843,-0.383154,0.371096,-0.580097,-0.257966,-1.012481,-0.519769,1.330453,-1.198269,-0.640388,0.716359,0.467447,0.785907,-0.389136,0.456348,-0.922213,-0.479186,1.42066,1.02641,0.182111,0.880343,-0.408976,1.235943,-0.99278,1.092969,-0.709493,1.3339,2.043338,-0.171211,-0.995131,0.982121,-0.199591,1.19396,1.486108,0.595751,1.174377,-0.560046,1.203806,-0.784288,14.73
-0.452184,0.27445,0.135733,-0.457682,-0.978778,0.000862,0.725145,0.967334,0.748404,-1.01185,-0.976717,-0.718434,1.30054,0.811187,-0.335027,-1.664873,-0.769,0.556549,-0.311215,1.10675,-0.798326,-0.991065,-0.279217,1.386635,0.811385,-0.265452,0.416006,-0.25727,0.371096,-0.580097,-0.257966,-1.012481,-0.519769,-0.282045,0.239983,-0.640388,0.716359,0.467447,0.785907,-0.389136,0.456348,-0.922213,0.170985,-0.720681,1.02641,0.182111,0.880343,-0.408976,1.235943,-0.99278,1.092969,-0.709493,1.3339,-0.519403,-0.171211,-0.995131,0.982121,-0.199591,1.19396,1.486108,0.595751,1.174377,-0.560046,1.203806,-0.477554,12.28
-0.45006,0.331488,0.135733,-0.457682,-0.978778,0.000862,0.725145,0.967334,0.976398,-1.01185,-0.976717,-0.718434,1.30054,0.811187,-0.335027,-1.664873,-0.769,0.553146,-0.311215,1.10675,-0.798326,-0.991065,-0.279217,1.386635,0.98865,-0.265452,-0.839555,-0.270149,0.371096,-0.580097,-0.257966,-1.012481,-0.519769,-0.178013,0.015893,-0.640388,0.716359,0.467447,0.785907,-0.389136,0.456348,-0.922213,-0.137391,-0.719877,1.02641,0.182111,0.880343,-0.408976,1.235943,-0.99278,1.092969,-0.709493,1.3339,-0.52086,-0.171211,-0.995131,0.982121,-0.199591,1.19396,1.486108,0.595751,1.174377,-0.560046,1.203806,-0.459095,24.42
2.202713,0.306098,0.135733,-0.457682,-0.978778,0.000862,0.725145,0.967334,1.322929,-1.01185,-0.976717,-0.718434,1.30054,0.811187,-0.335027,-1.664873,-0.769,-0.66387,-0.311215,1.10675,-0.798326,-0.991065,-0.279217,1.386635,1.232389,-0.280068,-0.847995,-0.279797,0.371096,-0.580097,-0.257966,-1.012481,-0.519769,-0.099988,-0.134859,-0.640388,0.716359,0.467447,0.785907,-0.389136,0.456348,-0.922213,-0.906121,1.768844,1.02641,0.182111,0.880343,-0.408976,1.235943,-0.99278,1.092969,-0.709493,1.3339,-0.521092,-0.171211,-0.995131,0.982121,-0.199591,1.19396,1.486108,0.595751,1.174377,-0.560046,1.203806,-0.480173,26.5
-0.388744,0.208472,0.135733,-0.457682,-0.978778,0.000862,0.725145,0.967334,-1.431666,-1.01185,-0.976717,-0.718434,1.30054,0.811187,-0.335027,-1.664873,-0.769,0.608885,-0.311215,1.10675,-0.798326,-0.991065,-0.279217,1.386635,-1.40443,-0.265452,-0.299728,-0.182975,0.371096,-0.580097,-0.257966,-1.012481,-0.519769,-1.53043,1.666011,-0.640388,0.716359,0.467447,0.785907,-0.389136,0.456348,-0.922213,-0.002738,-0.72099,1.02641,0.182111,0.880343,-0.408976,1.235943,-0.99278,1.092969,-0.709493,1.3339,-0.452077,-0.171211,-0.995131,0.982121,-0.199591,1.19396,1.486108,0.595751,1.174377,-0.560046,1.203806,-0.795154,24.72
-0.390691,0.27749,0.135733,-0.457682,-0.978778,0.000862,0.725145,0.967334,-1.200645,-1.01185,-0.976717,-0.718434,1.30054,0.811187,-0.335027,-1.664873,-0.769,0.615098,-0.311215,1.10675,-0.798326,-0.991065,-0.279217,1.386635,-1.160691,-0.265452,-0.374495,-0.200008,0.371096,-0.580097,-0.257966,-1.012481,-0.519769,-1.738495,1.706755,-0.640388,0.716359,0.467447,0.785907,-0.389136,0.456348,-0.922213,-0.221181,-0.720186,1.02641,0.182111,0.880343,-0.408976,1.235943,-0.99278,1.092969,-0.709493,1.3339,-0.370445,-0.171211,-0.995131,0.982121,-0.199591,1.19396,1.486108,0.595751,1.174377,-0.560046,1.203806,-0.778135,27.99
0.731575,1.276634,0.135733,-0.457682,-0.978778,0.000862,0.725145,0.967334,-0.850079,-1.01185,-0.976717,-0.718434,1.30054,0.811187,-0.335027,-1.664873,-0.769,-2.887677,-0.311215,1.10675,-0.798326,-0.991065,-0.279217,1.386635,-0.894793,-0.280068,-0.479017,-0.20189,0.371096,-0.580097,-0.257966,-1.012481,-0.519769,-1.894543,1.759722,-0.640388,0.716359,0.467447,0.785907,-0.389136,0.456348,-0.922213,-0.914721,1.019317,1.02641,0.182111,0.880343,-0.408976,1.235943,-0.99278,1.092969,-0.709493,1.3339,-0.241722,-0.171211,-0.995131,0.982121,-0.199591,1.19396,1.486108,0.595751,1.174377,-0.560046,1.203806,-0.728911,32.33
-0.501466,0.378334,0.135733,-0.457682,-0.978778,0.000862,0.725145,0.967334,-1.429649,-1.01185,-0.976717,-0.718434,1.30054,0.811187,-0.335027,-1.664873,-0.769,0.557348,-0.311215,1.10675,-0.798326,-0.991065,-0.279217,1.386635,-1.426589,-0.265452,-0.605928,-0.30727,0.371096,-0.580097,-0.257966,-1.012481,-0.519769,0.602228,-0.782683,-0.640388,0.716359,0.467447,0.785907,-0.389136,0.456348,-0.922213,-0.282365,-0.719073,1.02641,0.182111,0.880343,-0.408976,1.235943,-0.99278,1.092969,-0.709493,1.3339,-0.514799,-0.171211,-0.995131,0.982121,-0.199591,1.19396,1.486108,0.595751,1.174377,-0.560046,1.203806,1.846051,8.5
-0.496954,0.434656,0.135733,-0.457682,-0.978778,0.000862,0.725145,0.967334,-1.201654,-1.01185,-0.976717,-0.718434,1.30054,0.811187,-0.335027,-1.664873,-0.769,0.555311,-0.311215,1.10675,-0.798326,-0.991065,-0.279217,1.386635,-1.205007,-0.265452,-0.647841,-0.311306,0.371096,-0.580097,-0.257966,-1.012481,-0.519769,0.654244,-0.92936,-0.640388,0.716359,0.467447,0.785907,-0.389136,0.456348,-0.922213,-0.559904,-0.718146,1.02641,0.182111,0.880343,-0.408976,1.235943,-0.99278,1.092969,-0.709493,1.3339,-0.51821,-0.171211,-0.995131,0.982121,-0.199591,1.19396,1.486108,0.595751,1.174377,-0.560046,1.203806,1.768157,15.43
2.394801,-3.000127,0.135733,-0.457682,-0.978778,0.000862,0.725145,0.967334,-0.854114,-1.01185,-0.976717,-0.718434,1.30054,0.811187,-0.335027,-1.664873,-0.769,-0.645694,-0.311215,1.10675,-0.798326,-0.991065,-0.279217,1.386635,-0.939109,-0.265452,-0.716429,-0.310386,0.371096,-0.580097,-0.257966,-1.012481,-0.519769,1.070373,-1.308277,-0.640388,0.716359,0.467447,0.785907,-0.389136,0.456348,-0.922213,-1.137711,0.892294,1.02641,0.182111,0.880343,-0.408976,1.235943,-0.99278,1.092969,-0.709493,1.3339,-0.517714,-0.171211,-0.995131,0.982121,-0.199591,1.19396,1.486108,0.595751,1.174377,-0.560046,1.203806,1.926564,19.91
-0.467225,0.28035,0.135733,-0.457682,-0.978778,0.000862,0.725145,0.967334,0.507799,-1.01185,-0.976717,-0.718434,-1.145639,0.811187,-0.335027,-1.664873,-0.769,0.570986,-0.311215,1.10675,-0.798326,-0.991065,-0.279217,-0.413591,0.634119,-0.265452,0.293298,-0.242168,0.371096,-0.580097,-0.257966,-1.012481,-0.901301,0.082068,0.248132,-0.640388,0.716359,0.467447,0.785907,-0.389136,0.456348,1.403618,0.794127,-0.71963,1.02641,0.182111,0.880343,-0.408976,1.235943,-0.99278,1.092969,-0.709493,1.3339,-0.414821,-0.171211,-0.995131,0.982121,-0.199591,1.19396,1.486108,0.595751,1.174377,-0.560046,-1.257498,-0.421392,2.74
-0.467402,0.336673,0.135733,-0.457682,-0.978778,0.000862,0.725145,0.967334,0.735289,-1.01185,-0.976717,-0.718434,-1.145639,0.811187,-0.335027,-1.664873,-0.769,0.568563,-0.311215,1.10675,-0.798326,-0.991065,-0.279217,-0.413591,0.833543,-0.265452,0.254299,-0.24992,0.371096,-0.580097,-0.257966,-1.012481,-0.901301,0.238116,-0.033,-0.640388,0.716359,0.467447,0.785907,-0.389136,0.456348,1.403618,0.522362,-0.718703,1.02641,0.182111,0.880343,-0.408976,1.235943,-0.99278,1.092969,-0.709493,1.3339,-0.438797,-0.171211,-0.995131,0.982121,-0.199591,1.19396,1.486108,0.595751,1.174377,-0.560046,-1.257498,-0.375834,20.08
0.067187,0.080986,0.135733,-0.457682,-0.978778,0.000862,0.725145,0.967334,1.082324,-1.01185,-0.976717,-0.718434,-1.145639,0.811187,-0.335027,-1.664873,-0.769,0.33689,-0.311215,1.10675,-0.798326,-0.991065,-0.279217,-0.413591,1.055124,-0.280068,0.209824,-0.260124,0.371096,-0.580097,-0.257966,-1.012481,-0.901301,0.264124,-0.122636,-0.640388,0.716359,0.467447,0.785907,-0.389136,0.456348,1.403618,-0.191327,1.572531,1.02641,0.182111,0.880343,-0.408976,1.235943,-0.99278,1.092969,-0.709493,1.3339,-0.46231,-0.171211,-0.995131,0.982121,-0.199591,1.19396,1.486108,0.595751,1.174377,-0.560046,-1.257498,-0.382903,33.64
